scheme	sampling_unit_code	code_watersurfaces	type_target	grts_ranking	grts_ranking_draw	source_samplingunit
HQ2190_aq	WVLMID0279_2190_a	WVLMID0279	2190_a	35867249	35867249	watersurfaces_hab_v4
HQ2190_aq	WVLMID0280_2190_a	WVLMID0280	2190_a	58935921	58935921	watersurfaces_hab_v4
HQ2190_aq	WVLMID0281_2190_a	WVLMID0281	2190_a	30624369	30624369	watersurfaces_hab_v4
HQ2190_aq	WVLMID0282_2190_a	WVLMID0282	2190_a	62360177	62360177	watersurfaces_hab_v4
HQ2190_aq	WVLNWP0009_2190_a	WVLNWP0009	2190_a	26113841	128656	original sample frame
HQ2190_aq	WVLNWP0012_2190_a	WVLNWP0012	2190_a	43661105	43661105	watersurfaces_hab_v4
HQ2190_aq	WVLNWP0016_2190_a	WVLNWP0016	2190_a	54802225	356729	original sample frame
HQ2190_aq	WVLNWP0023_2190_a	WVLNWP0023	2190_a	9336625	475466	original sample frame
HQ2190_aq	WVLNWP0026_2190_a	WVLNWP0026	2190_a	13317937	26522	original sample frame
HQ2190_aq	WVLNWP0029_2190_a	WVLNWP0029	2190_a	63862577	428720	original sample frame
HQ2190_aq	WVLNWP0032_2190_a	WVLNWP0032	2190_a	14055217	32268	original sample frame
HQ2190_aq	WVLNWP0039_2190_a	WVLNWP0039	2190_a	48133937	303507	original sample frame
HQ2190_aq	WVLNWP0041_2190_a	WVLNWP0041	2190_a	61749041	412000	original sample frame
HQ2190_aq	WVLNWP0043_2190_a	WVLNWP0043	2190_a	46561073	291229	original sample frame
HQ2190_aq	WVLNWP0046_2190_a	WVLNWP0046	2190_a	56522545	370426	original sample frame
HQ2190_aq	WVLNWP0091_2190_a	WVLNWP0091	2190_a	20002609	20002609	watersurfaces_hab_v4
HQ2190_aq	WVLNWP0092_2190_a	WVLNWP0092	2190_a	7943985	7943985	watersurfaces_hab_v4
HQ2190_aq	WVLNWP0093_2190_a	WVLNWP0093	2190_a	12486449	12486449	watersurfaces_hab_v4
HQ2190_aq	WVLNWP0094_2190_a	WVLNWP0094	2190_a	54429489	353721	original sample frame
HQ3110	ANTTUR0046_3110	ANTTUR0046	3110	26050862	26050862	watersurfaces_hab_v4
HQ3110	ANTTUR0296_3110	ANTTUR0296	3110	22107438	22107438	watersurfaces_hab_v4
HQ3110	ANTTUR0304_3110	ANTTUR0304	3110	9883950	9883950	watersurfaces_hab_v4
HQ3110	LIMDST0108_3110	LIMDST0108	3110	1675858	1675858	watersurfaces_hab_v4
HQ3110	LIMZNH0338_3110	LIMZNH0338	3110	14026450	14026450	watersurfaces_hab_v4
HQ3130	103414_v2016_3130	103414_v2016	3130	44138561	44138561	watersurfaces_hab_v4
HQ3130	112961_v2014_3130_aom	112961_v2014	3130_aom	54633782	54633782	watersurfaces_hab_v4
HQ3130	116760_v2014_3130_aom	116760_v2014	3130_aom	58828086	58828086	watersurfaces_hab_v4
HQ3130	301324_v2016_3130_aom	301324_v2016	3130_aom	20242386	20242386	watersurfaces_hab_v4
HQ3130	305360_v2016_3130_aom	305360_v2016	3130_aom	30412854	30412854	watersurfaces_hab_v4
HQ3130	312330_v2016_3130_aom	312330_v2016	3130_aom	44992210	44992210	watersurfaces_hab_v4
HQ3130	314405_v2016_3130_aom	314405_v2016	3130_aom	45450962	45450962	watersurfaces_hab_v4
HQ3130	357138_v2020_3130_aom	357138_v2020	3130_aom	63448150	63448150	watersurfaces_hab_v4
HQ3130	361087_v2020_3130_aom	361087_v2020	3130_aom	35598470	35598470	watersurfaces_hab_v4
HQ3130	377669_v2020_3130_aom	377669_v2020	3130_aom	1165618	1165618	watersurfaces_hab_v4
HQ3130	380123_v2020_3130_aom	380123_v2020	3130_aom	5687282	5687282	watersurfaces_hab_v4
HQ3130	401208_v2020_3130_aom	401208_v2020	3130_aom	43655401	43655401	watersurfaces_hab_v4
HQ3130	403930_v2020_3130_aom	403930_v2020	3130_aom	2623622	2623622	watersurfaces_hab_v4
HQ3130	405560_v2020_3130_aom	405560_v2020	3130_aom	47484838	47484838	watersurfaces_hab_v4
HQ3130	409689_v2020_3130_aom	409689_v2020	3130_aom	56267058	56267058	watersurfaces_hab_v4
HQ3130	413007_v2020_3130	413007_v2020	3130	38695254	38695254	watersurfaces_hab_v4
HQ3130	413010_v2020_3130_aom	413010_v2020	3130_aom	19820886	19820886	watersurfaces_hab_v4
HQ3130	413019_v2020_3130_aom	413019_v2020	3130_aom	1208662	1208662	watersurfaces_hab_v4
HQ3130	413031_v2020_3130_aom	413031_v2020	3130_aom	52851030	52851030	watersurfaces_hab_v4
HQ3130	413190_v2020_3130_aom	413190_v2020	3130_aom	1765718	1765718	watersurfaces_hab_v4
HQ3130	414141_v2020_3130_na	414141_v2020	3130_na	16234706	16234706	watersurfaces_hab_v4
HQ3130	416016_v2020_3130_aom	416016_v2020	3130_aom	20641926	20641926	watersurfaces_hab_v4
HQ3130	416184_v2020_3130_aom	416184_v2020	3130_aom	64065446	64065446	watersurfaces_hab_v4
HQ3130	417278_v2020_3130_na	417278_v2020	3130_na	26671410	26671410	watersurfaces_hab_v4
HQ3130	417473_v2018_3130_aom	417473_v2018	3130_aom	32660206	32660206	watersurfaces_hab_v4
HQ3130	420503_v2020_3130_aom	420503_v2020	3130_aom	23944178	23944178	watersurfaces_hab_v4
HQ3130	420528_v2020_3130_aom	420528_v2020	3130_aom	7166962	7166962	watersurfaces_hab_v4
HQ3130	421224_v2020_3130_aom	421224_v2020	3130_aom	22788306	22788306	watersurfaces_hab_v4
HQ3130	421251_v2020_3130_aom	421251_v2020	3130_aom	42063058	42063058	watersurfaces_hab_v4
HQ3130	421540_v2020_3130_aom	421540_v2020	3130_aom	63525814	63525814	watersurfaces_hab_v4
HQ3130	424241_v2020_3130_aom	424241_v2020	3130_aom	40688626	40688626	watersurfaces_hab_v4
HQ3130	424248_v2020_3130_aom	424248_v2020	3130_aom	42359794	42359794	watersurfaces_hab_v4
HQ3130	424263_v2020_3130_aom	424263_v2020	3130_aom	6953970	6953970	watersurfaces_hab_v4
HQ3130	424443_v2020_3130_aom	424443_v2020	3130_aom	30481394	30481394	watersurfaces_hab_v4
HQ3130	424493_v2020_3130_aom	424493_v2020	3130_aom	19904498	19904498	watersurfaces_hab_v4
HQ3130	425032_v2020_3130_aom	425032_v2020	3130_aom	16252914	16252914	watersurfaces_hab_v4
HQ3130	425033_v2020_3130_aom	425033_v2020	3130_aom	62914546	62914546	watersurfaces_hab_v4
HQ3130	425382_v2020_3130_aom	425382_v2020	3130_aom	25723990	25723990	watersurfaces_hab_v4
HQ3130	425385_v2020_3130_aom	425385_v2020	3130_aom	18359382	18359382	watersurfaces_hab_v4
HQ3130	425611_v2020_3130_aom	425611_v2020	3130_aom	36999078	36999078	watersurfaces_hab_v4
HQ3130	425774_v2020_3130_aom	425774_v2020	3130_aom	34705318	34705318	watersurfaces_hab_v4
HQ3130	425818_v2020_3130_aom	425818_v2020	3130_aom	51548070	51548070	watersurfaces_hab_v4
HQ3130	426190_v2020_3130_aom	426190_v2020	3130_aom	3864710	3864710	watersurfaces_hab_v4
HQ3130	426194_v2020_3130_aom	426194_v2020	3130_aom	46239654	46239654	watersurfaces_hab_v4
HQ3130	426196_v2020_3130_aom	426196_v2020	3130_aom	9211814	9211814	watersurfaces_hab_v4
HQ3130	427397_v2020_3130	427397_v2020	3130	62318898	62318898	watersurfaces_hab_v4
HQ3130	427594_v2020_3130	427594_v2020	3130	16443698	16443698	watersurfaces_hab_v4
HQ3130	427603_v2020_3130	427603_v2020	3130	46786866	46786866	watersurfaces_hab_v4
HQ3130	427605_v2020_3130	427605_v2020	3130	10152242	10152242	watersurfaces_hab_v4
HQ3130	427760_v2020_3130_aom	427760_v2020	3130_aom	8121542	8121542	watersurfaces_hab_v4
HQ3130	444320_v2016_3130_aom	444320_v2016	3130_aom	39687785	39687785	watersurfaces_hab_v4
HQ3130	463151_v2018_3130_aom	463151_v2018	3130_aom	39428882	39428882	watersurfaces_hab_v4
HQ3130	472087_v2018_3130_aom	472087_v2018	3130_aom	50454226	50454226	watersurfaces_hab_v4
HQ3130	472089_v2018_3130_aom	472089_v2018	3130_aom	46259922	46259922	watersurfaces_hab_v4
HQ3130	474093_v2018_3130_aom	474093_v2018	3130_aom	25319542	25319542	watersurfaces_hab_v4
HQ3130	474104_v2018_3130_aom	474104_v2018	3130_aom	17533046	17533046	watersurfaces_hab_v4
HQ3130	474206_v2018_3130_aom	474206_v2018	3130_aom	15742702	15742702	watersurfaces_hab_v4
HQ3130	481511_v2018_3130_aom	481511_v2018	3130_aom	47940801	47940801	watersurfaces_hab_v4
HQ3130	492191_v2018_3130_aom	492191_v2018	3130_aom	39623798	39623798	watersurfaces_hab_v4
HQ3130	493042_v2018_3130_aom	493042_v2018	3130_aom	39529006	39529006	watersurfaces_hab_v4
HQ3130	494789_v2020_3130_aom	494789_v2020	3130_aom	35509609	35509609	watersurfaces_hab_v4
HQ3130	496317_v2018_3130_aom	496317_v2018	3130_aom	62972993	62972993	watersurfaces_hab_v4
HQ3130	502070_v2020_3130_aom	502070_v2020	3130_aom	61134441	61134441	watersurfaces_hab_v4
HQ3130	503850_v2018_3130_aom	503850_v2018	3130_aom	57396966	57396966	watersurfaces_hab_v4
HQ3130	505056_v2020_3130_aom	505056_v2020	3130_aom	21272169	21272169	watersurfaces_hab_v4
HQ3130	509159_v2018_3130_aom	509159_v2018	3130_aom	62321258	62321258	watersurfaces_hab_v4
HQ3130	509521_v2018_3130_aom	509521_v2018	3130_aom	53430034	53430034	watersurfaces_hab_v4
HQ3130	509728_v2018_3130_aom	509728_v2018	3130_aom	29556014	29556014	watersurfaces_hab_v4
HQ3130	509736_v2018_3130_aom	509736_v2018	3130_aom	63618350	63618350	watersurfaces_hab_v4
HQ3130	510156_v2018_3130_aom	510156_v2018	3130_aom	44998774	44998774	watersurfaces_hab_v4
HQ3130	510206_v2018_3130_aom	510206_v2018	3130_aom	31055990	31055990	watersurfaces_hab_v4
HQ3130	510263_v2018_3130_aom	510263_v2018	3130_aom	47041654	47041654	watersurfaces_hab_v4
HQ3130	511056_v2018_3130_aom	511056_v2018	3130_aom	66788078	66788078	watersurfaces_hab_v4
HQ3130	511118_v2018_3130_aom	511118_v2018	3130_aom	8321582	8321582	watersurfaces_hab_v4
HQ3130	511331_v2018_3130_aom	511331_v2018	3130_aom	25532974	25532974	watersurfaces_hab_v4
HQ3130	515133_v2018_3130_aom	515133_v2018	3130_aom	46780406	46780406	watersurfaces_hab_v4
HQ3130	517304_v2020_3130_aom	517304_v2020	3130_aom	15080705	15080705	watersurfaces_hab_v4
HQ3130	532311_v2018_3130	532311_v2018	3130	11444342	11444342	watersurfaces_hab_v4
HQ3130	534853_v2018_3130_aom	534853_v2018	3130_aom	9393454	9393454	watersurfaces_hab_v4
HQ3130	534855_v2018_3130_aom	534855_v2018	3130_aom	51074350	51074350	watersurfaces_hab_v4
HQ3130	534855_v2018_3130_na	534855_v2018	3130_na	51074350	51074350	watersurfaces_hab_v4
HQ3130	534856_v2018_3130_aom	534856_v2018	3130_aom	15422766	15422766	watersurfaces_hab_v4
HQ3130	534871_v2018_3130_aom	534871_v2018	3130_aom	58610990	58610990	watersurfaces_hab_v4
HQ3130	534875_v2018_3130_aom	534875_v2018	3130_aom	23221550	23221550	watersurfaces_hab_v4
HQ3130	534878_v2018_3130_aom	534878_v2018	3130_aom	35804462	35804462	watersurfaces_hab_v4
HQ3130	534958_v2018_3130_aom	534958_v2018	3130_aom	57759022	57759022	watersurfaces_hab_v4
HQ3130	534966_v2018_3130_aom	534966_v2018	3130_aom	50156846	50156846	watersurfaces_hab_v4
HQ3130	534967_v2018_3130_aom	534967_v2018	3130_aom	35476782	35476782	watersurfaces_hab_v4
HQ3130	534969_v2018_3130_aom	534969_v2018	3130_aom	40719662	40719662	watersurfaces_hab_v4
HQ3130	534971_v2018_3130_aom	534971_v2018	3130_aom	62739758	62739758	watersurfaces_hab_v4
HQ3130	534976_v2018_3130_aom	534976_v2018	3130_aom	8910126	8910126	watersurfaces_hab_v4
HQ3130	534999_v2018_3130_aom	534999_v2018	3130_aom	11793710	11793710	watersurfaces_hab_v4
HQ3130	535000_v2018_3130_aom	535000_v2018	3130_aom	3405102	3405102	watersurfaces_hab_v4
HQ3130	535017_v2018_3130_aom	535017_v2018	3130_aom	3854638	3854638	watersurfaces_hab_v4
HQ3130	536516_v2018_3130_aom	536516_v2018	3130_aom	29572838	29572838	watersurfaces_hab_v4
HQ3130	536539_v2018_3130_aom	536539_v2018	3130_aom	40637505	40637505	watersurfaces_hab_v4
HQ3130	536542_v2018_3130_aom	536542_v2018	3130_aom	18355265	18355265	watersurfaces_hab_v4
HQ3130	536544_v2018_3130_aom	536544_v2018	3130_aom	29430849	29430849	watersurfaces_hab_v4
HQ3130	536553_v2018_3130_aom	536553_v2018	3130_aom	7279681	7279681	watersurfaces_hab_v4
HQ3130	536554_v2018_3130_aom	536554_v2018	3130_aom	61805633	61805633	watersurfaces_hab_v4
HQ3130	538159_v2018_3130_aom	538159_v2018	3130_aom	42932177	42932177	watersurfaces_hab_v4
HQ3130	538483_v2018_3130_aom	538483_v2018	3130_aom	37109505	37109505	watersurfaces_hab_v4
HQ3130	538819_v2018_3130_aom	538819_v2018	3130_aom	38549398	38549398	watersurfaces_hab_v4
HQ3130	543317_v2016_3130_aom	543317_v2016	3130_aom	11688686	11688686	watersurfaces_hab_v4
HQ3130	543405_v2016_3130_aom	543405_v2016	3130_aom	3508342	3508342	watersurfaces_hab_v4
HQ3130	545720_v2016_3130_aom	545720_v2016	3130_aom	13261550	13261550	watersurfaces_hab_v4
HQ3130	546276_v2018_3130_aom	546276_v2018	3130_aom	55937334	55937334	watersurfaces_hab_v4
HQ3130	550560_v2018_3130_aom	550560_v2018	3130_aom	47980690	47980690	watersurfaces_hab_v4
HQ3130	551920_v2016_3130_aom	551920_v2016	3130_aom	65864414	65864414	watersurfaces_hab_v4
HQ3130	554066_v2018_3130_na	554066_v2018	3130_na	26208082	26208082	watersurfaces_hab_v4
HQ3130	560250_v2018_3130	560250_v2018	3130	49630902	49630902	watersurfaces_hab_v4
HQ3130	560250_v2018_3130_na	560250_v2018	3130_na	49630902	49630902	watersurfaces_hab_v4
HQ3130	563481_v2014_3130_aom	563481_v2014	3130_aom	29371346	29371346	watersurfaces_hab_v4
HQ3130	571145_v2018_3130_aom	571145_v2018	3130_aom	66397137	66397137	watersurfaces_hab_v4
HQ3130	583376_v2020_3130_aom	583376_v2020	3130_aom	28390046	28390046	watersurfaces_hab_v4
HQ3130	586712_v2014_3130_aom	586712_v2014	3130_aom	11877678	11877678	watersurfaces_hab_v4
HQ3130	590297_v2018_3130_aom	590297_v2018	3130_aom	41153838	41153838	watersurfaces_hab_v4
HQ3130	597557_v2014_3130	597557_v2014	3130	7821870	7821870	watersurfaces_hab_v4
HQ3130	597718_v2014_3130	597718_v2014	3130	41809590	41809590	watersurfaces_hab_v4
HQ3130	597925_v2014_3130	597925_v2014	3130	28313106	28313106	watersurfaces_hab_v4
HQ3130	600121_v2018_3130_aom	600121_v2018	3130_aom	49650222	49650222	watersurfaces_hab_v4
HQ3130	603246_v2014_3130_aom	603246_v2014	3130_aom	23407570	23407570	watersurfaces_hab_v4
HQ3130	609471_v2018_3130_aom	609471_v2018	3130_aom	50418990	50418990	watersurfaces_hab_v4
HQ3130	629045_v2020_3130_aom	629045_v2020	3130_aom	27842294	27842294	watersurfaces_hab_v4
HQ3130	629059_v2020_3130_aom	629059_v2020	3130_aom	33412854	33412854	watersurfaces_hab_v4
HQ3130	629213_v2020_3130_aom	629213_v2020	3130_aom	51112694	51112694	watersurfaces_hab_v4
HQ3130	629476_v2020_3130_aom	629476_v2020	3130_aom	65607902	65607902	watersurfaces_hab_v4
HQ3130	629568_v2020_3130_aom	629568_v2020	3130_aom	28510482	28510482	watersurfaces_hab_v4
HQ3130	631250_v2020_3130_aom	631250_v2020	3130_aom	11588214	11588214	watersurfaces_hab_v4
HQ3130	631338_v2020_3130_aom	631338_v2020	3130_aom	65835638	65835638	watersurfaces_hab_v4
HQ3130	632339_v2020_3130_aom	632339_v2020	3130_aom	21415670	21415670	watersurfaces_hab_v4
HQ3130	632378_v2020_3130_aom	632378_v2020	3130_aom	9619190	9619190	watersurfaces_hab_v4
HQ3130	632380_v2020_3130_aom	632380_v2020	3130_aom	27444982	27444982	watersurfaces_hab_v4
HQ3130	632399_v2020_3130_aom	632399_v2020	3130_aom	23316214	23316214	watersurfaces_hab_v4
HQ3130	632407_v2020_3130_aom	632407_v2020	3130_aom	63289302	63289302	watersurfaces_hab_v4
HQ3130	632696_v2020_3130_aom	632696_v2020	3130_aom	63287766	63287766	watersurfaces_hab_v4
HQ3130	632700_v2020_3130_aom	632700_v2020	3130_aom	62108118	62108118	watersurfaces_hab_v4
HQ3130	632813_v2020_3130_aom	632813_v2020	3130_aom	4349342	4349342	watersurfaces_hab_v4
HQ3130	633037_v2020_3130_aom	633037_v2020	3130_aom	60016030	60016030	watersurfaces_hab_v4
HQ3130	633067_v2020_3130_aom	633067_v2020	3130_aom	62588318	62588318	watersurfaces_hab_v4
HQ3130	637311_v2020_3130_aom	637311_v2020	3130_aom	36024790	36024790	watersurfaces_hab_v4
HQ3130	637669_v2020_3130_aom	637669_v2020	3130_aom	29340118	29340118	watersurfaces_hab_v4
HQ3130	639247_v2020_3130_aom	639247_v2020	3130_aom	16004022	16004022	watersurfaces_hab_v4
HQ3130	639446_v2020_3130_na	639446_v2020	3130_na	38511542	38511542	watersurfaces_hab_v4
HQ3130	642414_v2020_3130_aom	642414_v2020	3130_aom	27965650	27965650	watersurfaces_hab_v4
HQ3130	644749_v2014_3130	644749_v2014	3130	19821014	19821014	watersurfaces_hab_v4
HQ3130	645355_v2014_3130	645355_v2014	3130	1076694	1076694	watersurfaces_hab_v4
HQ3130	ANTANT0234_3130_na	ANTANT0234	3130_na	3113917	3113917	watersurfaces_hab_v4
HQ3130	ANTARE0010_3130_aom	ANTARE0010	3130_aom	33767214	33767214	original sample frame
HQ3130	ANTARE0025_3130_aom	ANTARE0025	3130_aom	1304366	1304366	original sample frame
HQ3130	ANTARE0027_3130_aom	ANTARE0027	3130_aom	41959214	41959214	original sample frame
HQ3130	ANTARE0072_3130_aom	ANTARE0072	3130_aom	56040174	56040174	original sample frame
HQ3130	ANTARE0083_3130_aom	ANTARE0083	3130_aom	27204334	27204334	original sample frame
HQ3130	ANTARE0103_3130_aom	ANTARE0103	3130_aom	66104046	66104046	watersurfaces_hab_v4
HQ3130	ANTARE0107_3130_aom	ANTARE0107	3130_aom	30874350	30874350	original sample frame
HQ3130	ANTARE0124_3130_na	ANTARE0124	3130_na	55778030	55778030	original sample frame
HQ3130	ANTARE0189_3130_aom	ANTARE0189	3130_aom	35068654	35068654	original sample frame
HQ3130	ANTARE0197_3130_aom	ANTARE0197	3130_aom	15211246	15211246	original sample frame
HQ3130	ANTARE0200_3130_aom	ANTARE0200	3130_aom	47027950	47027950	assessments monitoring cycle 1
HQ3130	ANTARE0200_3130_na	ANTARE0200	3130_na	47027950	47027950	assessments monitoring cycle 1
HQ3130	ANTARE0229_3130_aom	ANTARE0229	3130_aom	47609390	47609390	original sample frame
HQ3130	ANTARE0298_3130_aom	ANTARE0298	3130_aom	30373422	30373422	original sample frame
HQ3130	ANTARE0301_3130_aom	ANTARE0301	3130_aom	51911406	51911406	original sample frame
HQ3130	ANTARE0309_3130_na	ANTARE0309	3130_na	32601646	32601646	watersurfaces_hab_v4
HQ3130	ANTARE0324_3130_aom	ANTARE0324	3130_aom	55933486	55933486	original sample frame
HQ3130	ANTBAA0019_3130_aom	ANTBAA0019	3130_aom	25308462	25308462	watersurfaces_hab_v4
HQ3130	ANTBAA0036_3130_aom	ANTBAA0036	3130_aom	54787374	54787374	assessments monitoring cycle 1
HQ3130	ANTBAA0042_3130_aom	ANTBAA0042	3130_aom	53751086	53751086	watersurfaces_hab_v4
HQ3130	ANTBAA0044_3130_na	ANTBAA0044	3130_na	617774	617774	assessments monitoring cycle 1
HQ3130	ANTBAA0045_3130_na	ANTBAA0045	3130_na	23139742	23139742	watersurfaces_hab_v4
HQ3130	ANTBAA0046_3130_na	ANTBAA0046	3130_na	6886814	6886814	watersurfaces_hab_v4
HQ3130	ANTBAA0047_3130_na	ANTBAA0047	3130_na	57283998	57283998	watersurfaces_hab_v4
HQ3130	ANTBAA0048_3130_aom	ANTBAA0048	3130_aom	906654	906654	watersurfaces_hab_v4
HQ3130	ANTBAA0061_3130_aom	ANTBAA0061	3130_aom	5647662	5647662	watersurfaces_hab_v4
HQ3130	ANTBAA0062_3130_aom	ANTBAA0062	3130_aom	33697070	33697070	watersurfaces_hab_v4
HQ3130	ANTBAA0542_3130_na	ANTBAA0542	3130_na	44500382	44500382	watersurfaces_hab_v4
HQ3130	ANTBAA0543_3130_na	ANTBAA0543	3130_na	16385438	16385438	watersurfaces_hab_v4
HQ3130	ANTBAA0546_3130_na	ANTBAA0546	3130_na	21190046	21190046	watersurfaces_hab_v4
HQ3130	ANTBAL0371_3130_aom	ANTBAL0371	3130_aom	12845942	12845942	original sample frame
HQ3130	ANTBAL0428_3130	ANTBAL0428	3130	65857398	65857398	watersurfaces_hab_v4
HQ3130	ANTBAL0428_3130_aom	ANTBAL0428	3130_aom	65857398	65857398	watersurfaces_hab_v4
HQ3130	ANTBAL0443_3130_na	ANTBAL0443	3130_na	13108086	13108086	original sample frame
HQ3130	ANTBAL0448_3130_na	ANTBAL0448	3130_na	66323318	66323318	original sample frame
HQ3130	ANTBAL0559_3130_aom	ANTBAL0559	3130_aom	13282934	13282934	original sample frame
HQ3130	ANTBAL0676_3130_aom	ANTBAL0676	3130_aom	11282294	11282294	watersurfaces_hab_v4
HQ3130	ANTBAL0715_3130_aom	ANTBAL0715	3130_aom	11446134	11446134	watersurfaces_hab_v4
HQ3130	ANTBCT0019_3130_aom	ANTBCT0019	3130_aom	2977246	2977246	watersurfaces_hab_v4
HQ3130	ANTBCT0128_3130_aom	ANTBCT0128	3130_aom	62100958	62100958	watersurfaces_hab_v4
HQ3130	ANTBCT0152_3130_aom	ANTBCT0152	3130_aom	759262	759262	watersurfaces_hab_v4
HQ3130	ANTBCT0155_3130_aom	ANTBCT0155	3130_aom	13987294	13987294	original sample frame
HQ3130	ANTBCT0204_3130_aom	ANTBCT0204	3130_aom	21223646	21223646	watersurfaces_hab_v4
HQ3130	ANTBCT0285_3130_aom	ANTBCT0285	3130_aom	38705374	38705374	watersurfaces_hab_v4
HQ3130	ANTBCT0331_3130_na	ANTBCT0331	3130_na	54269150	54269150	watersurfaces_hab_v4
HQ3130	ANTBCT0341_3130_aom	ANTBCT0341	3130_aom	55276766	55276766	original sample frame
HQ3130	ANTBCT0366_3130_na	ANTBCT0366	3130_na	13619358	13619358	watersurfaces_hab_v4
HQ3130	ANTBCT0404_3130_na	ANTBCT0404	3130_na	4200670	4200670	assessments monitoring cycle 1
HQ3130	ANTBCT0438_3130_aom	ANTBCT0438	3130_aom	47192286	47192286	watersurfaces_hab_v4
HQ3130	ANTBCT0458_3130_aom	ANTBCT0458	3130_aom	13637854	13637854	assessments monitoring cycle 1
HQ3130	ANTBCT0481_3130_aom	ANTBCT0481	3130_aom	16869598	16869598	watersurfaces_hab_v4
HQ3130	ANTBCT0544_3130_na	ANTBCT0544	3130_na	25453726	25453726	original sample frame
HQ3130	ANTBCT0550_3130_na	ANTBCT0550	3130_na	31518878	31518878	watersurfaces_hab_v4
HQ3130	ANTBCT0561_3130_na	ANTBCT0561	3130_na	60400798	60400798	watersurfaces_hab_v4
HQ3130	ANTBCT0562_3130_na	ANTBCT0562	3130_na	21246110	21246110	watersurfaces_hab_v4
HQ3130	ANTBCT0572_3130_na	ANTBCT0572	3130_na	12439710	12439710	original sample frame
HQ3130	ANTBCT0573_3130_na	ANTBCT0573	3130_na	24260766	24260766	watersurfaces_hab_v4
HQ3130	ANTBCT0577_3130_na	ANTBCT0577	3130_na	65400990	65400990	watersurfaces_hab_v4
HQ3130	ANTBCT0578_3130_na	ANTBCT0578	3130_na	31483038	31483038	watersurfaces_hab_v4
HQ3130	ANTBCT0583_3130_na	ANTBCT0583	3130_na	48746654	48746654	watersurfaces_hab_v4
HQ3130	ANTBCT0585_3130_aom	ANTBCT0585	3130_aom	11510942	11510942	original sample frame
HQ3130	ANTBCT0589_3130_na	ANTBCT0589	3130_na	60318878	60318878	watersurfaces_hab_v4
HQ3130	ANTBCT0590_3130_na	ANTBCT0590	3130_na	48902302	48902302	watersurfaces_hab_v4
HQ3130	ANTBCT0596_3130_na	ANTBCT0596	3130_na	42332318	42332318	watersurfaces_hab_v4
HQ3130	ANTBCT0608_3130_na	ANTBCT0608	3130_na	60879006	60879006	watersurfaces_hab_v4
HQ3130	ANTBCT0611_3130_na	ANTBCT0611	3130_na	6399134	6399134	watersurfaces_hab_v4
HQ3130	ANTBCT0613_3130_na	ANTBCT0613	3130_na	37417118	37417118	watersurfaces_hab_v4
HQ3130	ANTBCT0617_3130_na	ANTBCT0617	3130_na	66048158	66048158	watersurfaces_hab_v4
HQ3130	ANTBCT0636_3130_aom	ANTBCT0636	3130_aom	52798622	52798622	watersurfaces_hab_v4
HQ3130	ANTBCT0636_3130_na	ANTBCT0636	3130_na	52798622	52798622	watersurfaces_hab_v4
HQ3130	ANTBCT0765_3130_aom	ANTBCT0765	3130_aom	52782558	52782558	watersurfaces_hab_v4
HQ3130	ANTBCT0789_3130_aom	ANTBCT0789	3130_aom	5451230	5451230	watersurfaces_hab_v4
HQ3130	ANTBCT0794_3130_aom	ANTBCT0794	3130_aom	34787486	34787486	watersurfaces_hab_v4
HQ3130	ANTBCT0794_3130_na	ANTBCT0794	3130_na	34787486	34787486	watersurfaces_hab_v4
HQ3130	ANTBCT0802_3130_aom	ANTBCT0802	3130_aom	13234334	13234334	watersurfaces_hab_v4
HQ3130	ANTBCT0802_3130_na	ANTBCT0802	3130_na	13234334	13234334	watersurfaces_hab_v4
HQ3130	ANTBCT0805_3130_na	ANTBCT0805	3130_na	55682206	55682206	watersurfaces_hab_v4
HQ3130	ANTBCT0851_3130_na	ANTBCT0851	3130_na	7103646	7103646	watersurfaces_hab_v4
HQ3130	ANTBCT0852_3130_aom	ANTBCT0852	3130_aom	29648030	29648030	watersurfaces_hab_v4
HQ3130	ANTBCT0852_3130_na	ANTBCT0852	3130_na	29648030	29648030	watersurfaces_hab_v4
HQ3130	ANTBRS0049_3130_aom	ANTBRS0049	3130_aom	43534558	43534558	original sample frame
HQ3130	ANTBRS0068_3130_aom	ANTBRS0068	3130_aom	64618718	64618718	original sample frame
HQ3130	ANTBRS0068_3130_na	ANTBRS0068	3130_na	64618718	64618718	assessments monitoring cycle 1
HQ3130	ANTBRS0118_3130_aom	ANTBRS0118	3130_aom	42913758	42913758	original sample frame
HQ3130	ANTBRS0178_3130_aom	ANTBRS0178	3130_aom	19058654	19058654	original sample frame
HQ3130	ANTBRS0179_3130_aom	ANTBRS0179	3130_aom	28012510	28012510	original sample frame
HQ3130	ANTBRS0413_3130_aom	ANTBRS0413	3130_aom	25980894	25980894	original sample frame
HQ3130	ANTBSE0014_3130_na	ANTBSE0014	3130_na	37464734	37464734	watersurfaces_hab_v4
