scheme	sampling_unit_code	point_code	type	grts_ranking	is_centroid	grts_ranking_draw	legacy_site	x	y
37	ZSCPQ180	27255229_1	9	27255229	0	NA	1	141066.67	225730.72
37	ZSCPQ181	7594429_1	9	7594429	0	NA	1	141088.6	225742.71
37	ZSCPQ182	57926077_1	9	57926077	0	NA	1	141117.37	225755
37	ZSCPQ183	43278781_1	9	43278781	0	NA	1	141168.53	225796.93
37	ZSCPQ184	44921277_2	9	44921277	0	NA	1	144011.32	223848.2
37	ZSCPQ185	44921277_1	9	44921277	0	NA	1	144010.92	223838.51
37	ZSCPQ186	52261309_1	9	52261309	0	NA	1	144009.88	223794.7
37	ZSCPQ188	35451325_1	9	35451325	0	NA	1	144003.57	223679.69
37	ZSCPQ189	1864125_1	9	1864125	0	NA	1	143936.8	224598.55
37	ZSCPQ190	1864125_2	9	1864125	0	NA	1	143941.63	224599.88
37	ZSCPQ192	66192573_1	9	66192573	0	NA	1	141613.66	228251.96
37	ZSCPQ193	49415357_1	9	49415357	0	NA	1	141605.92	228231.43
37	ZSCPQ194	25298109_1	9	25298109	0	NA	1	141610.43	228175.71
37	ZSCPQ195	55444669_1	9	55444669	0	NA	1	141574.27	228256.31
37	ZSCPQ199	15860925_1	9	15860925	0	NA	1	141621.57	228212.73
37	ZSCPQ200	3343549_1	9	3343549	0	NA	1	141571.89	228419.17
37	ZSCPQ201	53675197_1	9	53675197	0	NA	1	141551.86	228394.67
37	ZSCPQ203	24052925_1	9	24052925	0	NA	1	141390.96	228742.01
37	ZSCPQ222	17782717_1	9	17782717	0	NA	1	145039.64	220187.85
37	ZSCPQ225	47536061_1	9	47536061	0	NA	1	145288.57	220092.01
37	ZSCPQ227	64509885_1	9	64509885	0	NA	1	145545.08	219962.26
37	ZSCPQ230	22828989_1	9	22828989	0	NA	1	145750.39	219821.54
37	ZSCPQ234	28071869_1	9	28071869	0	NA	1	145928.97	219630.99
37	ZSCPQ240	53712829_1	9	53712829	0	NA	1	146003.49	219206.03
37	ZSCPQ241	3381181_2	9	3381181	0	NA	1	146047.46	219193.98
37	ZSCPQ242	12818365_1	9	12818365	0	NA	1	146075.64	219187.63
37	ZSCPQ243	29595581_1	9	29595581	0	NA	1	146103.82	219177.05
37	ZSCPQ244	235453_1	9	235453	0	NA	1	146179.41	219158.6
37	ZSCPQ245	3381181_1	9	3381181	0	NA	1	146037.5	219175.25
37	ZSCPQ246	20879293_1	9	20879293	0	NA	1	145947.18	219046.63
37	ZSCPQ247	20879293_2	9	20879293	0	NA	1	145962.46	219044.42
37	ZSCPQ248	50239421_1	9	50239421	0	NA	1	146006.37	219032.16
37	ZSCPQ253	41850813_1	9	41850813	0	NA	1	145984.97	218993.85
37	ZSCPQ254	34930217_1	9	34930217	0	NA	1	145767.26	218408.09
37	ZSCPQ256	18415145_1	9	18415145	0	NA	1	145552.02	218182.21
37	ZSCPQ258	51969577_1	9	51969577	0	NA	1	145579.74	218164.58
37	ZSCPQ273	34202045_1	9	34202045	0	NA	1	141701	225043.79
37	ZSCPQ274	33153469_1	9	33153469	0	NA	1	141711.16	225070.93
37	ZSCPQ275	7463357_1	9	7463357	0	NA	1	141778.6	224962.03
37	ZSCPQ276	62513597_1	9	62513597	0	NA	1	141835.44	225018.5
37	ZSCPQ277	39166397_1	9	39166397	0	NA	1	141878.43	225057.47
37	ZSCPQ278	23699901_1	9	23699901	0	NA	1	141884.5	224848.87
37	ZSCPQ279	23699901_2	9	23699901	0	NA	1	141892.28	224859.2
37	ZSCPQ281	42574269_1	9	42574269	0	NA	1	142005.96	224961.39
37	ZSCPQ282	66429373_1	9	66429373	0	NA	1	142031.14	224995.14
37	ZSCPQ283	24748477_1	9	24748477	0	NA	1	142016.82	224756.38
37	ZSCPQ284	32612797_1	9	32612797	0	NA	1	142101.14	224796.35
37	ZSCPQ285	11641277_1	9	11641277	0	NA	1	142209.13	224857.06
37	ZSCPQ303	8058301_1	9	8058301	0	NA	1	144848.5	221556.22
37	ZSCPQ306	25884093_1	9	25884093	0	NA	1	144814.36	221506.7
37	ZSCPQ307	9106877_1	9	9106877	0	NA	1	144803.2	221490.22
37	ZSCPQ314	21689789_1	9	21689789	0	NA	1	144903.39	221449.82
38	10010417_2120	14_1	12	10010417	1	14	0	31261.6	202478.1
38	10010417_2120	14_2	12	10010417	0	14	0	31262.5	202466.4
38	10057905_2120	18_2	12	10057905	1	18	0	29661.6	201358.1
38	10057905_2120	18_3	12	39418033	0	18	0	29691.6	201395
38	10071601_2120	20_1	12	10071601	1	20	0	30205.6	203470.1
38	10082997_2120	22_1	12	10082997	1	22	0	65213.6	224302.1
38	1009077_2120	4_1	12	1009077	1	4	0	55805.6	219054.1
38	1009077_2120	4_2	12	1009077	0	4	0	55805	219060.3
38	10138801_2120	29_1	12	10138801	1	29	0	24349.6	200270.1
38	10138801_2120	29_2	12	10138801	0	29	0	24354.5	200263.2
38	1013937_2120	6_2	12	1013937	1	6	0	29757.6	201390.1
38	1015221_2120	8_1	12	1015221	1	8	0	60797.6	222446.1
38	10153777_2120	31_1	12	10153777	1	31	0	32957.6	204142.1
38	10160821_2120	36_1	12	10160821	1	36	0	64829.6	224206.1
38	10186545_2120	40_3	12	10186545	1	40	0	32541.6	203182.1
38	1021105_2120	9_1	12	1021105	1	9	0	23421.6	198702.1
38	1021105_2120	9_2	12	58299569	0	9	0	23467.2	198599
38	10291313_2120	55_1	12	10291313	1	55	0	53437.6	217518.1
38	10323381_2120	60_1	12	10323381	1	60	0	57853.6	220398.1
38	10333745_2120	61_1	12	10333745	1	61	0	29917.6	203374.1
38	10342193_2120	63_1	12	10342193	1	63	0	33629.6	204462.1
38	10350385_2120	64_1	12	10350385	1	64	0	32701.6	204014.1
38	10353973_2120	65_1	12	10353973	1	65	0	77661.6	228526.1
38	103601_2120	3_1	12	103601	1	3	0	23101.6	198446.1
38	103601_2120	3_2	12	103601	0	3	0	23103.6	198451.2
38	1036081_2120	1036081_1	12	1036081	1	1036081	0	34173.6	204462.1
38	10398513_2120	69_1	12	10398513	1	69	0	37021.6	206894.1
38	10399281_2120	70_1	12	10399281	1	70	0	29693.6	203342.1
38	10419637_2120	73_1	12	10419637	1	73	0	59005.6	221230.1
38	1044273_2120	1044273_1	12	1044273	1	1044273	0	32541.6	203726.1
38	1044273_2130_hd	10_1	15	1044273	1	10	0	32541.6	203726.1
38	10458289_2120	74_1	12	10458289	1	74	0	23453.6	198798.1
38	10458289_2120	74_2	12	48207025	0	74	0	23541.7	198851.8
38	10462645_2120	75_1	12	10462645	1	75	0	56157.6	219182.1
38	10462645_2120	75_2	12	60794293	0	75	0	56152.7	219213
38	1047861_2120	11_1	12	1047861	1	11	0	78013.6	228590.1
38	10517813_2120	78_1	12	10517813	1	78	0	78365.6	228750.1
38	10547637_2120	81_1	12	10547637	1	81	0	62173.6	223118.1
38	10578737_2120	82_1	12	10578737	1	82	0	37629.6	207374.1
38	10606705_2120	83_1	12	10606705	1	83	0	51613.6	216398.1
38	10642869_2120	84_1	12	10642869	1	84	0	55261.6	218670.1
38	10654897_2120	86_1	12	10654897	1	86	0	23933.6	198830.1
38	10665777_2120	87_1	12	10665777	1	87	0	32061.6	202734.1
38	10672241_2120	88_1	12	10672241	1	88	0	50973.6	216078.1
38	1081137_2120	1081137_1	12	1081137	1	1081137	0	30845.6	203470.1
38	1092401_2120	1092401_1	12	1092401	1	1092401	0	36605.6	206638.1
38	110705_2120	110705_1	12	110705	1	110705	0	50621.6	215790.1
38	1110453_2120	1110453_1	12	1110453	1	1110453	0	62077.6	223086.1
38	1113905_2120	1113905_1	12	1113905	1	1113905	0	31421.6	203598.1
38	111985_2120	111985_1	12	111985	1	111985	0	45085.6	212238.1
38	1125937_2120	1125937_1	12	1125937	1	1125937	0	29341.6	202926.1
38	1135793_2120	1135793_1	12	1135793	1	1135793	0	22845.6	198638.1
38	1140081_2120	1140081_1	12	1140081	1	1140081	0	42685.6	210638.1
38	1149745_2120	1149745_1	12	1149745	1	1149745	0	36093.6	206510.1
38	1163057_2120	1163057_1	12	1163057	1	1163057	0	31421.6	202734.1
38	1167153_2120	1167153_1	12	1167153	1	1167153	0	33341.6	204334.1
38	116849_2120	116849_1	12	116849	1	116849	0	53789.6	217678.1
38	1191473_2120	1191473_1	12	1191473	1	1191473	0	29725.6	202670.1
38	1192373_2120	1192373_1	12	1192373	1	1192373	0	61917.6	222990.1
38	120945_2120	120945_1	12	120945	1	120945	0	51581.6	216398.1
38	121525_2120	121525_1	12	121525	1	121525	0	65373.6	224366.1
38	1216305_2120	1216305_1	12	1216305	1	1216305	0	32445.6	204526.1
38	1217713_2120	1217713_1	12	1217713	1	1217713	0	23965.6	198830.1
38	1228593_2120	1228593_1	12	1228593	1	1228593	0	32189.6	202926.1
38	12401_2120	12401_1	12	12401	1	12401	0	49405.6	215086.1
38	1259313_2120	1259313_1	12	1259313	1	1259313	0	35453.6	206094.1
38	126261_2120	126261_1	12	126261	1	126261	0	76861.6	228302.1
38	1269301_2120	1269301_1	12	1269301	1	1269301	0	79741.6	228974.1
38	1277553_2120	1277553_1	12	1277553	1	1277553	0	39997.6	208782.1
38	1283249_2120	1283249_1	12	1283249	1	1283249	0	23229.6	198702.1
38	1298225_2120	1298225_1	12	1298225	1	1298225	0	33821.6	204654.1
38	1301173_2120	1301173_1	12	1301173	1	1301173	0	66013.6	224622.1
38	1316785_2120	1316785_1	12	1316785	1	1316785	0	30749.6	202126.1
38	1348785_2120	1348785_1	12	1348785	1	1348785	0	23741.6	198542.1
38	1353905_2120	1353905_1	12	1353905	1	1353905	0	26301.6	199630.1
38	1363761_2120	1363761_1	12	1363761	1	1363761	0	34269.6	204846.1
38	137393_2120	137393_1	12	137393	1	137393	0	26429.6	201294.1
38	1403697_2120	1403697_1	12	1403697	1	1403697	0	37821.6	207470.1
38	1408817_2120	1408817_1	12	1408817	1	1408817	0	30429.6	203534.1
38	1410485_2120	1410485_1	12	1410485	1	1410485	0	57661.6	220238.1
38	1421425_2120	1421425_1	12	1421425	1	1421425	0	50269.6	215630.1
38	1429297_2120	1429297_1	12	1429297	1	1429297	0	33565.6	204526.1
38	1437489_2120	1437489_1	12	1437489	1	1437489	0	32701.6	203758.1
38	143797_2120	143797_1	12	143797	1	143797	0	61725.6	222958.1
38	1441585_2120	1441585_1	12	1441585	1	1441585	0	31357.6	203758.1
38	1476021_2120	1476021_1	12	1476021	1	1476021	0	57405.6	220078.1
38	1478449_2120	1478449_1	12	1478449	1	1478449	0	32733.6	204526.1
38	1479857_2120	1479857_1	12	1479857	1	1479857	0	24061.6	198990.1
38	1503025_2120	1503025_1	12	1503025	1	1503025	0	33245.6	204110.1
38	1510069_2120	1510069_1	12	1510069	1	1510069	0	64669.6	224078.1
38	1510709_2120	1510709_1	12	1510709	1	1510709	0	79133.6	228878.1
38	1531445_2120	1531445_1	12	1531445	1	1531445	0	79837.6	229102.1
38	1535793_2120	1535793_1	12	1535793	1	1535793	0	32349.6	202894.1
38	1560369_2120	1560369_1	12	1560369	1	1560369	0	34205.6	204654.1
38	1584689_2120	1584689_1	12	1584689	1	1584689	0	30173.6	203022.1
38	1591409_2120	1591409_1	12	1591409	1	1591409	0	53533.6	217614.1
38	1609521_2120	1609521_1	12	1609521	1	1609521	0	32797.6	204718.1
38	1621809_2120	1621809_1	12	1621809	1	1621809	0	31357.6	202478.1
38	1650225_2120	1650225_1	12	1650225	1	1650225	0	29373.6	203054.1
38	1669297_2120	1669297_1	12	1669297	1	1669297	0	29629.6	201326.1
38	169137_2120	169137_1	12	169137	1	169137	0	23901.6	198702.1
38	1692849_2120	1692849_1	12	1692849	1	1692849	0	22301.6	199182.1
38	1695537_2120	1695537_1	12	1695537	1	1695537	0	32189.6	204302.1
38	1736305_2120	1736305_1	12	1736305	1	1736305	0	40349.6	209038.1
38	1740593_2120	1740593_1	12	1740593	1	1740593	0	32477.6	204430.1
38	1742001_2120	1742001_1	12	1742001	1	1742001	0	23741.6	198798.1
38	174897_2120	174897_1	12	174897	1	174897	0	37149.6	207022.1
38	1750193_2120	1750193_1	12	1750193	1	1750193	0	24445.6	200238.1
38	1772213_2120	1772213_1	12	1772213	1	1772213	0	64861.6	224142.1
38	1793589_2120	1793589_1	12	1793589	1	1793589	0	79613.6	229038.1
38	1797937_2120	1797937_1	12	1797937	1	1797937	0	32605.6	203150.1
38	180017_2120	180017_1	12	180017	1	180017	0	32029.6	202894.1
38	1824881_2120	1824881_1	12	1824881	1	1824881	0	50813.6	215950.1
38	1834293_2120	1834293_1	12	1834293	1	1834293	0	78237.6	228686.1
38	1837169_2120	1837169_1	12	1837169	1	1837169	0	53021.6	217166.1
38	1878193_2120	1878193_1	12	1878193	1	1878193	0	26557.6	199502.1
38	1887857_2120	1887857_1	12	1887857	1	1887857	0	41917.6	210030.1
38	1888049_2120	1888049_1	12	1888049	1	1888049	0	33853.6	204910.1
38	1902705_2120	1902705_1	12	1902705	1	1902705	0	53469.6	217550.1
38	1905841_2120	1905841_1	12	1905841	1	1905841	0	23133.6	199598.1
38	192625_2120	192625_1	12	192625	1	192625	0	50013.6	215438.1
38	1953585_2120	1953585_1	12	1953585	1	1953585	0	33597.6	204430.1
38	196021_2120	196021_1	12	196021	1	196021	0	59357.6	221454.1
38	1961777_2120	1961777_1	12	1961777	1	1961777	0	32765.6	204078.1
38	1965365_2120	1965365_1	12	1965365	1	1965365	0	77693.6	228494.1
38	2002737_2120	2002737_1	12	2002737	1	2002737	0	32605.6	204462.1
38	2004145_2120	2004145_1	12	2004145	1	2004145	0	23773.6	198958.1
38	2009905_2120	2009905_1	12	2009905	1	2009905	0	37085.6	206926.1
38	2010673_2120	2010673_1	12	2010673	1	2010673	0	29661.6	203278.1
38	2020789_2120	2020789_1	12	2020789	1	2020789	0	58237.6	220654.1
38	2036913_2120	2036913_1	12	2036913	1	2036913	0	23965.6	199246.1
38	2057585_2120	2057585_1	12	2057585	1	2057585	0	43421.6	211118.1
38	2069681_2120	2069681_1	12	2069681	1	2069681	0	23517.6	198766.1
38	2074037_2120	2074037_1	12	2074037	1	2074037	0	56125.6	219182.1
38	2084657_2120	2084657_1	12	2084657	1	2084657	0	34205.6	204494.1
38	2122929_2120	2122929_1	12	2122929	1	2122929	0	24093.6	199278.1
38	2129205_2120	2129205_1	12	2129205	1	2129205	0	78365.6	228782.1
38	2129713_2120	2129713_1	12	2129713	1	2129713	0	30781.6	203278.1
38	2133809_2120	2133809_1	12	2133809	1	2133809	0	33149.6	204270.1
38	2161_2120	2161_1	12	2161	1	2161	0	52989.6	217198.1
38	2186805_2120	2186805_1	12	2186805	1	2186805	0	80093.6	229102.1
38	2188657_2120	2188657_1	12	2188657	1	2188657	0	42621.6	210510.1
38	2190129_2120	2190129_1	12	2190129	1	2190129	0	37629.6	207438.1
38	2193585_2120	2193585_1	12	2193585	1	2193585	0	29277.6	201550.1
38	2205873_2120	2205873_1	12	2205873	1	2205873	0	26685.6	199470.1
38	2215729_2120	2215729_1	12	2215729	1	2215729	0	33469.6	204494.1
38	2218677_2120	2218677_1	12	2218677	1	2218677	0	65533.6	224430.1
38	2266289_2120	2266289_1	12	2266289	1	2266289	0	23869.6	198830.1
38	2274673_2120	2274673_1	12	2274673	1	2274673	0	44829.6	212046.1
38	2277169_2120	2277169_1	12	2277169	1	2277169	0	32093.6	202766.1
38	2281265_2120	2281265_1	12	2281265	1	2281265	0	33789.6	204782.1
38	2307889_2120	2307889_1	12	2307889	1	2307889	0	35421.6	206254.1
38	2325941_2120	2325941_1	12	2325941	1	2325941	0	60669.6	222414.1
38	2336181_2120	2336181_1	12	2336181	1	2336181	0	56061.6	219214.1
38	2337585_2120	2337585_1	12	2337585	1	2337585	0	37085.6	206766.1
38	2346801_2120	2346801_1	12	2346801	1	2346801	0	33981.6	204686.1
38	249649_2120	249649_1	12	249649	1	249649	0	33853.6	204590.1
38	25777_2120	25777_1	12	25777	1	25777	0	24093.6	199182.1
38	257841_2120	257841_1	12	257841	1	257841	0	32317.6	203406.1
38	260273_2120	260273_1	12	260273	1	260273	0	28861.6	200910.1
38	271537_2120	271537_1	12	271537	1	271537	0	24157.6	199054.1
38	273969_2120	273969_2	12	273969	1	273969	0	29949.6	203214.1
38	2741_2120	2741_1	12	2741	1	2741	0	64925.6	224238.1
38	296373_2120	296373_1	12	296373	1	296373	0	57149.6	219918.1
38	305329_2120	305329_1	12	305329	1	305329	0	26301.6	199438.1
38	305969_2120	305969_1	12	305969	1	305969	0	36637.6	206734.1
38	32561_2120	32561_1	12	32561	1	32561	0	30909.6	203310.1
38	339505_2120	339505_1	12	339505	1	339505	0	29629.6	203214.1
38	353457_2120	353457_1	12	353457	1	353457	0	24541.6	199918.1
38	358577_2120	358577_1	12	358577	1	358577	0	29597.6	201550.1
38	360241_2120	360241_1	12	360241	1	360241	0	30269.6	203534.1
38	370101_2120	370101_1	12	370101	1	370101	0	55837.6	218894.1
38	371505_2120	371505_1	12	371505	1	371505	0	36861.6	206830.1
38	380529_2120	380529_1	12	380529	1	380529	0	42397.6	210350.1
38	388913_2120	388913_1	12	388913	1	388913	0	32637.6	203918.1
38	395957_2120	395957_1	12	395957	1	395957	0	64477.6	224046.1
38	396597_2120	396597_1	12	396597	1	396597	0	78717.6	228878.1
38	399281_2120	399281_1	12	399281	1	399281	0	30429.6	201870.1
38	425269_2120	425269_1	12	425269	1	425269	0	79069.6	228814.1
38	431281_2120	431281_1	12	431281	1	431281	0	23837.6	198926.1
38	438065_2120	438065_1	12	438065	1	438065	0	33501.6	204174.1
38	43825_2120	43825_1	12	43825	1	43825	0	36509.6	206702.1
38	454449_2120	454449_1	12	454449	1	454449	0	33245.6	204142.1
38	456817_2120	456817_1	12	456817	1	456817	0	52541.6	216974.1
38	461493_2120	461493_1	12	461493	1	461493	0	64701.6	224142.1
38	496817_2120	496817_1	12	496817	1	496817	0	23517.6	198894.1
38	507697_2120	507697_1	12	507697	1	507697	0	31997.6	202702.1
38	511793_2120	511793_1	12	511793	1	511793	0	34077.6	204558.1
38	51313_2120	51313_1	12	51313	1	51313	0	54589.6	218254.1
38	513461_2120	513461_1	12	513461	1	513461	0	58621.6	220942.1
38	514741_2120	514741_1	12	514741	1	514741	0	65661.6	224494.1
38	5297_2120	5297_1	12	5297	1	5297	0	23421.6	199790.1
38	532849_2120	532849_1	12	532849	1	532849	0	42493.6	210446.1
38	556849_2120	556849_1	12	556849	1	556849	0	31005.6	203278.1
38	573233_2120	573233_1	12	573233	1	573233	0	31421.6	202478.1
38	589617_2120	589617_1	12	589617	1	589617	0	31517.6	203662.1
38	611505_2120	611505_1	12	611505	1	611505	0	22621.6	198670.1
38	61877_2120	61877_1	12	61877	1	61877	0	62013.6	223054.1
38	627889_2120	627889_1	12	627889	1	627889	0	23421.6	198478.1
38	632177_2120	632177_1	12	632177	1	632177	0	43549.6	211214.1
38	634417_2120	634417_1	12	634417	1	634417	0	29981.6	203438.1
38	651057_2120	651057_1	12	651057	1	651057	0	32509.6	203790.1
38	65329_2120	65329_1	12	65329	1	65329	0	31389.6	203630.1
38	687729_2120	687729_1	12	687729	1	687729	0	40413.6	208974.1
38	692017_2120	692017_1	12	692017	1	692017	0	32509.6	204302.1
38	693425_2120	693425_1	12	693425	1	693425	0	23581.6	198702.1
38	699185_2120	699185_1	12	699185	1	699185	0	37149.6	207118.1
38	701617_2120	701617_1	12	701617	1	701617	0	24509.6	200238.1
38	710769_2120	710769_1	12	710769	1	710769	0	50941.6	216046.1
38	715445_2120	715445_1	12	715445	1	715445	0	66461.6	224814.1
38	720309_2120	720309_1	12	720309	1	720309	0	59229.6	221390.1
38	746865_2120	746865_1	12	746865	1	746865	0	43261.6	211022.1
38	746933_2120	746933_1	12	746933	1	746933	0	55773.6	218830.1
38	775605_2120	775605_1	12	775605	1	775605	0	58781.6	220974.1
38	784177_2120	784177_1	12	784177	1	784177	0	35069.6	205998.1
38	822065_2120	822065_1	12	822065	1	822065	0	35837.6	206350.1
38	830257_2120	830257_1	12	830257	1	830257	0	36381.6	206478.1
38	832689_2120	832689_1	12	832689	1	832689	0	24637.6	200302.1
38	876085_2120	876085_1	12	876085	1	876085	0	79901.6	228974.1
38	877745_2120	877745_1	12	877745	1	877745	0	24093.6	200110.1
38	88117_2120	88117_1	12	88117	1	88117	0	72445.6	226414.1
38	882865_2120	882865_1	12	882865	1	882865	0	29373.6	201422.1
38	884337_2120	884337_1	12	884337	1	884337	0	39517.6	208622.1
38	887601_2120	887601_1	12	887601	1	887601	0	36349.6	206606.1
38	896561_2120	896561_1	12	896561	1	896561	0	29789.6	203342.1
38	905009_2120	905009_1	12	905009	1	905009	0	33693.6	204270.1
38	91505_2120	91505_1	12	91505	1	91505	0	42589.6	210574.1
38	916789_2120	916789_1	12	916789	1	916789	0	77725.6	228558.1
38	930229_2120	930229_1	12	930229	1	930229	0	61565.6	222830.1
38	939185_2120	939185_1	12	939185	1	939185	0	22781.6	198542.1
38	954161_2120	954161_1	12	954161	1	954161	0	32669.6	204430.1
38	955569_2120	955569_1	12	955569	1	955569	0	23645.6	199054.1
38	961329_2120	961329_1	12	961329	1	961329	0	36957.6	206990.1
38	986421_2120	986421_1	12	986421	1	986421	0	78909.6	228942.1
38	988337_2120	988337_1	12	988337	1	988337	0	23997.6	199310.1
38	dp_04	49_1	12	24778673	0	49	1	30339.7	202104.5
38	ij_02	259889_1	12	1308465	0	259889	1	35260	206207.6
38	ij_06	1570609_1	12	20969265	0	1570609	1	35340.7	205996.7
38	ij_13	1308465_1	12	20723505	0	1308465	1	35966.5	205585.4
38	sc_01	57_1	12	48836145	0	57	1	29326.8	203104.2
38	sc_04	17_1	12	33402417	0	17	1	29796.3	203375.9
38	wn_02	68_1	12	24564913	0	68	1	22549.3	199262.3
38	wn_02	68_2	12	53073073	0	68	0	22523.7	199231.5
38	wn_22	12_1	12	8197297	0	12	1	23205.4	199555.8
38	wn_22	12_2	12	56431793	0	12	0	23130.4	199569.8
38	wn_23	47_1	12	22025393	0	47	1	23417.2	199670.7
38	wn_23	47_2	12	42996913	0	47	0	23364.7	199685
38	wn_32	28_1	12	1152177	0	28	1	23266.5	198544.3
38	wn_32	28_2	12	9540785	0	28	0	23290.2	198565.6
38	zb_01	27_1	12	61509425	0	27	1	32303.8	204395.2
38	zb_01	27_2	12	44732209	0	27	0	32300.9	204396.5
38	zb_03	429873_1	12	60198705	0	429873	1	32662.9	204541.1
39	10082417_2130_hd	21_1	15	10082417	1	21	0	51389.6	216206.1
39	10102837_2130_hd	23_1	15	10102837	1	23	0	73501.6	226670.1
39	101169_2130_hd	101169_1	15	101169	1	101169	0	35901.6	206350.1
39	1015093_2130_hd	1015093_1	15	1015093	1	1015093	0	79037.6	227854.1
39	10157873_2130_hd	34_1	15	10157873	1	34	0	31773.6	203566.1
39	10184117_2130_hd	38_1	15	10184117	1	38	0	55581.6	218670.1
39	102453_2130_hd	102453_1	15	102453	1	102453	0	75325.6	226734.1
39	10288565_2130_hd	54_1	15	10288565	1	54	0	59453.6	221422.1
39	10314929_2130_hd	58_1	15	10314929	1	58	0	24253.6	199918.1
39	103425_2130_hd	1_1	15	103425	1	1	0	55165.6	218574.1
39	1034353_2130_hd	1034353_1	15	1034353	1	1034353	0	54397.6	217742.1
39	10353973_2130_hd	65_1	15	10353973	1	65	0	77661.6	228526.1
39	10381105_2130_had	67_1	14	10381105	1	67	0	38205.6	205486.1
39	10481457_2130_hd	76_1	15	10481457	1	76	0	32637.6	203566.1
39	1050737_2130_hd	1050737_1	15	1050737	1	1050737	0	52797.6	217070.1
39	10517813_2130_hd	78_1	15	10517813	1	78	0	78365.6	228750.1
39	10642869_2130_hd	84_1	15	10642869	1	84	0	55261.6	218670.1
39	10672241_2130_hd	88_1	15	10672241	1	88	0	50973.6	216078.1
39	1074353_2130_hd	1074353_1	15	1074353	1	1074353	0	24317.6	199342.1
39	10778801_2130_hd	90_1	15	10778801	1	90	0	30205.6	201966.1
39	1079473_2130_hd	1079473_1	15	1079473	1	1079473	0	29949.6	202094.1
39	1085493_2130_had	1085493_1	14	1085493	1	1085493	0	76221.6	226286.1
39	1085493_2130_hd	1085493_1	15	1085493	1	1085493	0	76221.6	226286.1
39	1086465_2130_hd	1086465_1	15	1086465	1	1086465	0	54973.6	218030.1
39	1092401_2130_hd	1092401_1	15	1092401	1	1092401	0	36605.6	206638.1
39	1099889_2130_hd	1099889_1	15	1099889	1	1099889	0	54749.6	218286.1
39	1115573_2130_hd	1115573_1	15	1115573	1	1115573	0	57885.6	219758.1
39	1116273_2130_hd	1116273_1	15	1116273	1	1116273	0	53373.6	217262.1
39	1119409_2130_hd	1119409_1	15	1119409	1	1119409	0	23517.6	199598.1
39	111985_2130_hd	111985_1	15	111985	1	111985	0	45085.6	212238.1
39	11595569_2130_hd	96_1	15	11595569	1	96	0	32797.6	203598.1
39	116849_2130_hd	116849_1	15	116849	1	116849	0	53789.6	217678.1
39	11825_2130_hd	11825_1	15	11825	1	11825	0	30013.6	202798.1
39	126261_2130_hd	126261_1	15	126261	1	126261	0	76861.6	228302.1
39	1264241_2130_had	1264241_1	14	1264241	1	1264241	0	38589.6	205294.1
39	130865_2130_hd	130865_1	15	130865	1	130865	0	31645.6	203790.1
39	143153_2130_hd	143153_1	15	143153	1	143153	0	33597.6	202830.1
39	1433777_2130_had	1433777_1	14	1433777	1	1433777	0	24829.6	196366.1
39	1593397_2130_had	1593397_1	14	1593397	1	1593397	0	76445.6	226126.1
39	159537_2130_hd	159537_1	15	159537	1	159537	0	32957.6	202606.1
39	1609781_2130_had	1609781_1	14	1609781	1	1609781	0	76189.6	226606.1
39	16177_2130_hd	16177_2	15	16177	1	16177	0	30237.6	203054.1
39	165681_2130_hd	165681_1	15	165681	1	165681	0	34397.6	203598.1
39	1700017_2130_had	1700017_1	14	1700017	1	1700017	0	23645.6	195982.1
39	1722993_2130_had	1722993_1	14	1722993	1	1722993	0	39037.6	205806.1
39	186481_2130_hd	186481_1	15	186481	1	186481	0	51197.6	216078.1
39	192625_2130_hd	192625_1	15	192625	1	192625	0	50013.6	215438.1
39	196021_2130_hd	196021_1	15	196021	1	196021	0	59357.6	221454.1
39	1962161_2130_had	1962161_1	14	1962161	1	1962161	0	23965.6	196046.1
39	1992497_2130_had	1992497_1	14	1992497	1	1992497	0	38173.6	205454.1
39	20081_2130_hd	20081_1	15	20081	1	20081	0	40893.6	209198.1
39	2050673_2130_had	2050673_1	14	2050673	1	2050673	0	38717.6	205294.1
39	208181_2130_hd	208181_1	15	208181	1	208181	0	76637.6	227150.1
