scheme	sampling_unit_code	point_code	date	is_valid	is_valid_type	is_valid_refpoint
HQ6230	1373778_6230_hn	1373778_1	2019-01-01	FALSE	FALSE	NA
HQ6230	1381510_6230_ha	1381510_1	2019-01-01	FALSE	FALSE	NA
HQ6230	1381569_6230_hmo	1381569_1	2018-06-12	FALSE	FALSE	TRUE
HQ6230	1381569_6230_hmo	1381569_2	2018-06-12	TRUE	TRUE	TRUE
HQ6230	1392705_6230_hmo	1392705_1	2018-06-12	FALSE	FALSE	TRUE
HQ6230	1392705_6230_hmo	1392705_2	2018-06-12	TRUE	TRUE	TRUE
HQ6230	1395766_6230_hn	1395766_1	2019-05-27	TRUE	TRUE	TRUE
HQ6230	1397970_6230_hn	1397970_1	2018-01-01	FALSE	FALSE	NA
HQ6230	1409089_6230_hmo	1409089_1	2018-06-12	FALSE	FALSE	TRUE
HQ6230	1409089_6230_hmo	1409089_2	2018-06-12	TRUE	TRUE	TRUE
HQ6230	141010_6230_ha	141010_1	2016-08-18	TRUE	TRUE	TRUE
HQ6230	1414354_6230_hn	1414354_1	2018-07-12	FALSE	FALSE	TRUE
HQ6230	1414354_6230_hn	1414354_2	2018-07-12	TRUE	TRUE	TRUE
HQ6230	1428270_6230_hn	1428270_1	2017-06-26	TRUE	TRUE	TRUE
HQ6230	1436718_6230_hmo	1436718_1	2016-06-20	FALSE	FALSE	TRUE
HQ6230	1436718_6230_hmo	1436718_2	2016-06-20	TRUE	TRUE	TRUE
HQ6230	1436882_6230_hmo	1436882_1	2016-09-02	FALSE	FALSE	TRUE
HQ6230	1436882_6230_hmo	1436882_2	2016-09-02	TRUE	TRUE	TRUE
HQ6230	1443378_6230_hn	1443378_1	2017-07-27	FALSE	FALSE	TRUE
HQ6230	1443378_6230_hn	1443378_2	2017-07-27	TRUE	TRUE	TRUE
HQ6230	1452338_6230_hn	1452338_1	2019-01-01	FALSE	FALSE	NA
HQ6230	1457206_6230_ha	1457206_1	2019-05-24	TRUE	TRUE	TRUE
HQ6230	1457206_6230_hn	1457206_1	2019-05-24	FALSE	FALSE	TRUE
HQ6230	1461302_6230_ha	1461302_1	2019-05-27	TRUE	TRUE	TRUE
HQ6230	1461302_6230_hn	1461302_1	2019-05-27	FALSE	FALSE	TRUE
HQ6230	1464626_6230_ha	1464626_1	2019-07-02	TRUE	TRUE	TRUE
HQ6230	1470598_6230	1470598_1	2017-01-01	FALSE	NA	FALSE
HQ6230	1474526_6230_hmo	1474526_1	2016-08-04	TRUE	TRUE	TRUE
HQ6230	1474526_6230_hn	1474526_1	2016-08-04	FALSE	FALSE	TRUE
HQ6230	1474694_6230_ha	1474694_1	2017-01-01	FALSE	FALSE	NA
HQ6230	1478582_6230_hn	1478582_1	2019-01-01	FALSE	FALSE	NA
HQ6230	1480198_6230_ha	1480198_1	2017-01-01	FALSE	FALSE	NA
HQ6230	1508278_6230_hn	1508278_1	2019-07-10	TRUE	TRUE	TRUE
HQ6230	1530761_6230	1530761_1	2016-01-01	FALSE	FALSE	NA
HQ6230	1531602_6230_ha	1531602_1	2019-07-04	TRUE	TRUE	TRUE
HQ6230	1563270_6230_ha	1563270_1	2016-01-01	FALSE	FALSE	NA
HQ6230	1566033_6230_hmo	1566033_1	2016-09-05	FALSE	FALSE	TRUE
HQ6230	1566033_6230_hmo	1566033_2	2016-09-05	TRUE	TRUE	TRUE
HQ6230	1582166_6230_hmo	1582166_1	2016-01-01	FALSE	FALSE	NA
HQ6230	158854_6230	158854_1	2015-01-01	FALSE	FALSE	NA
HQ6230	1593478_6230_ha	1593478_1	2019-07-08	FALSE	FALSE	TRUE
HQ6230	1593478_6230_ha	1593478_2	2019-07-08	TRUE	TRUE	TRUE
HQ6230	1594294_6230_hn	1594294_1	2019-01-01	FALSE	FALSE	NA
HQ6230	1608658_6230_hn	1608658_1	2019-01-01	FALSE	FALSE	NA
HQ6230	1627010_6230_hn	1627010_1	2018-05-31	FALSE	FALSE	TRUE
HQ6230	1627010_6230_hn	1627010_2	2018-05-31	FALSE	FALSE	TRUE
HQ6230	1631954_6230_ha	1631954_1	2019-07-04	TRUE	TRUE	TRUE
HQ6230	1634546_6230_ha	1634546_1	2018-06-05	TRUE	TRUE	TRUE
HQ6230	1646894_6230	1646894_1	2017-01-01	FALSE	FALSE	NA
HQ6230	1660114_6230_hn	1660114_1	2019-07-10	FALSE	FALSE	TRUE
HQ6230	1660114_6230_hn	1660114_2	2019-07-10	TRUE	TRUE	TRUE
HQ6230	1660950_6230_hmo	1660950_1	2017-06-23	TRUE	TRUE	TRUE
HQ6230	1676498_6230_hn	1676498_1	2019-07-10	FALSE	FALSE	TRUE
HQ6230	1676498_6230_hn	1676498_2	2019-07-10	TRUE	TRUE	TRUE
HQ6230	1691550_6230_hn	1691550_1	2018-01-01	FALSE	FALSE	NA
HQ6230	1703174_6230_ha	1703174_1	2018-01-01	FALSE	FALSE	NA
HQ6230	1711014_6230_ha	1711014_1	2016-08-23	TRUE	TRUE	TRUE
HQ6230	1711014_6230_hmo	1711014_1	2016-08-23	FALSE	FALSE	TRUE
HQ6230	1713874_6230_ha	1713874_1	2019-07-04	TRUE	TRUE	TRUE
HQ6230	1723446_6230_ha	1723446_1	2019-05-27	FALSE	FALSE	TRUE
HQ6230	1723446_6230_ha	1723446_2	2019-05-27	TRUE	TRUE	TRUE
HQ6230	1723446_6230_hn	1723446_1	2019-05-27	FALSE	FALSE	TRUE
HQ6230	1723446_6230_hn	1723446_2	2019-05-27	FALSE	FALSE	TRUE
HQ6230	1742034_6230_hn	1742034_1	2019-07-10	FALSE	FALSE	TRUE
HQ6230	1742034_6230_hn	1742034_2	2019-07-10	TRUE	TRUE	TRUE
HQ6230	1766190_6230_hn	1766190_1	2019-01-01	FALSE	FALSE	NA
HQ6230	178390_6230_hmo	178390_1	2015-01-01	FALSE	FALSE	NA
HQ6230	1799154_6230_hn	1799154_1	2019-07-04	FALSE	FALSE	TRUE
HQ6230	1799154_6230_hn	1799154_2	2019-07-04	TRUE	TRUE	TRUE
HQ6230	1869878_6230_hn	1869878_1	2019-01-01	FALSE	FALSE	NA
HQ6230	187014_6230_ha	187014_1	2016-01-01	FALSE	FALSE	NA
HQ6230	1884126_6230_hmo	1884126_1	2016-08-02	TRUE	TRUE	TRUE
HQ6230	1884126_6230_hn	1884126_1	2016-08-02	FALSE	FALSE	TRUE
HQ6230	1887022_6230	1887022_1	2018-01-01	FALSE	FALSE	TRUE
HQ6230	1887022_6230	1887022_2	2018-01-01	FALSE	NA	FALSE
HQ6230	1938478_6230_hmo	1938478_1	2015-07-08	FALSE	FALSE	TRUE
HQ6230	1938478_6230_hmo	1938478_2	2015-07-08	TRUE	TRUE	TRUE
HQ6230	19510_6230_hn	19510_1	2016-09-08	FALSE	FALSE	TRUE
HQ6230	19510_6230_hn	19510_2	2016-09-08	FALSE	TRUE	FALSE
HQ6230	2002502_6230_ha	2002502_1	2019-01-01	FALSE	NA	FALSE
HQ6230	201006_6230_ha	201006_1	2016-06-27	FALSE	FALSE	TRUE
HQ6230	201006_6230_ha	201006_2	2016-06-27	FALSE	FALSE	TRUE
HQ6230	201006_6230_hn	201006_1	2016-06-27	FALSE	FALSE	TRUE
HQ6230	201006_6230_hn	201006_2	2016-06-27	TRUE	TRUE	TRUE
HQ6230	2025526_6230_ha	2025526_1	2019-01-01	FALSE	FALSE	NA
HQ6230	207406_6230_ha	207406_1	2016-09-19	FALSE	FALSE	TRUE
HQ6230	207406_6230_ha	207406_2	2016-09-19	FALSE	FALSE	FALSE
HQ6230	2103598_6230_ha	2103598_1	2016-01-01	FALSE	FALSE	NA
HQ6230	2133734_6230_ha	2133734_1	2016-07-26	FALSE	FALSE	TRUE
HQ6230	2133734_6230_hmo	2133734_1	2016-07-26	TRUE	TRUE	TRUE
HQ6230	2133926_6230_hmo	2133926_1	2017-07-20	FALSE	FALSE	TRUE
HQ6230	2133926_6230_hmo	2133926_2	2017-07-20	TRUE	TRUE	TRUE
HQ6230	2135094_6230_ha	2135094_1	2019-01-01	FALSE	FALSE	NA
HQ6230	217078_6230_hmo	217078_1	2015-01-01	FALSE	FALSE	NA
HQ6230	2181769_6230	2181769_1	2016-01-01	FALSE	FALSE	NA
HQ6230	220882_6230_ha	220882_1	2016-08-18	TRUE	TRUE	TRUE
HQ6230	2264998_6230_hmo	2264998_1	2017-07-20	FALSE	FALSE	TRUE
HQ6230	2264998_6230_hmo	2264998_2	2017-07-20	TRUE	TRUE	TRUE
HQ6230	2334854_6230_hmo	2334854_1	2017-06-29	FALSE	FALSE	TRUE
HQ6230	2334854_6230_hmo	2334854_2	2017-06-29	TRUE	TRUE	TRUE
HQ6230	2349702_6230_ha	2349702_1	2016-01-01	FALSE	FALSE	NA
HQ6230	2378377_6230	2378377_1	2016-01-01	FALSE	FALSE	NA
HQ6230	2388102_6230_hn	2388102_1	2017-01-01	FALSE	NA	FALSE
HQ6230	2438198_6230_hmo	2438198_1	2015-06-11	TRUE	TRUE	TRUE
HQ6230	244358_6230_ha	244358_1	2016-01-01	FALSE	FALSE	NA
HQ6230	2447382_6230_hmo	2447382_1	2018-06-18	FALSE	FALSE	TRUE
HQ6230	2447382_6230_hmo	2447382_2	2018-06-18	TRUE	TRUE	TRUE
HQ6230	245894_6230_ha	245894_1	2015-01-01	FALSE	FALSE	NA
HQ6230	2480774_6230_ha	2480774_1	2016-01-01	FALSE	FALSE	NA
HQ6230	251182_6230_ha	251182_1	2016-01-01	FALSE	FALSE	NA
HQ6230	2579337_6230	2579337_1	2016-01-01	FALSE	FALSE	NA
HQ6230	2611846_6230_ha	2611846_1	2016-01-01	FALSE	FALSE	NA
HQ6230	2614609_6230_hmo	2614609_1	2017-01-01	FALSE	FALSE	NA
HQ6230	2630742_6230_hmo	2630742_1	2019-01-01	FALSE	FALSE	NA
HQ6230	2637569_6230_hmo	2637569_1	2018-07-03	TRUE	TRUE	TRUE
HQ6230	2750598_6230	2750598_1	2016-01-01	FALSE	FALSE	NA
HQ6230	2813697_6230_hmo	2813697_1	2017-09-25	FALSE	FALSE	TRUE
HQ6230	2813697_6230_hn	2813697_1	2017-09-25	TRUE	TRUE	TRUE
HQ6230	2850870_6230_hmo	2850870_1	2015-01-01	FALSE	FALSE	NA
HQ6230	2961473_6230_hmo	2961473_1	2018-01-01	FALSE	FALSE	NA
HQ6230	2981953_6230_hmo	2981953_1	2018-06-12	FALSE	FALSE	TRUE
HQ6230	2981953_6230_hmo	2981953_2	2018-06-12	TRUE	TRUE	TRUE
HQ6230	3002670_6230_hmo	3002670_1	2018-06-13	TRUE	TRUE	TRUE
HQ6230	309458_6230_hmo	309458_1	2017-08-17	FALSE	FALSE	TRUE
HQ6230	309458_6230_hmo	309458_2	2017-08-17	TRUE	TRUE	TRUE
HQ6230	309458_6230_hn	309458_1	2017-08-17	FALSE	FALSE	TRUE
HQ6230	309458_6230_hn	309458_2	2017-08-17	FALSE	FALSE	TRUE
HQ6230	311262_6230_hn	311262_1	2016-01-01	FALSE	FALSE	TRUE
HQ6230	3129622_6230_hmo	3129622_1	2016-01-01	FALSE	FALSE	NA
HQ6230	3134649_6230_hmo	3134649_1	2018-05-31	FALSE	FALSE	TRUE
HQ6230	3134649_6230_hmo	3134649_2	2018-05-31	TRUE	TRUE	TRUE
HQ6230	315694_6230_ha	315694_1	2016-01-01	FALSE	FALSE	NA
HQ6230	323154_6230_ha	323154_1	2016-07-29	FALSE	FALSE	TRUE
HQ6230	323154_6230_ha	323154_2	2016-07-29	FALSE	FALSE	TRUE
HQ6230	323154_6230_hn	323154_1	2016-07-29	FALSE	FALSE	TRUE
HQ6230	323154_6230_hn	323154_2	2016-07-29	TRUE	TRUE	TRUE
HQ6230	3273046_6230_ha	3273046_1	2018-07-02	FALSE	FALSE	TRUE
HQ6230	3273046_6230_ha	3273046_2	2018-07-02	FALSE	FALSE	TRUE
HQ6230	3273046_6230_hmo	3273046_1	2018-07-02	FALSE	FALSE	TRUE
HQ6230	3273046_6230_hmo	3273046_2	2018-07-02	TRUE	TRUE	TRUE
HQ6230	3276198_6230_hmo	3276198_1	2016-08-23	FALSE	FALSE	TRUE
HQ6230	3276198_6230_hmo	3276198_2	2016-08-23	TRUE	TRUE	TRUE
HQ6230	3276198_6230_hn	3276198_1	2016-08-23	FALSE	FALSE	TRUE
HQ6230	3276198_6230_hn	3276198_2	2016-08-23	FALSE	FALSE	TRUE
HQ6230	332786_6230	332786_1	2017-01-01	FALSE	FALSE	TRUE
HQ6230	3332742_6230_ha	3332742_1	2016-01-01	FALSE	FALSE	NA
HQ6230	3351638_6230_hmo	3351638_1	2018-06-27	FALSE	FALSE	TRUE
HQ6230	3351638_6230_hmo	3351638_2	2018-06-27	TRUE	TRUE	TRUE
HQ6230	3366610_6230_ha	3366610_1	2016-01-01	FALSE	FALSE	NA
HQ6230	3390086_6230_ha	3390086_1	2016-01-01	FALSE	FALSE	NA
HQ6230	3398278_6230_ha	3398278_1	2016-01-01	FALSE	FALSE	NA
HQ6230	3405958_6230_hmo	3405958_1	2018-06-25	TRUE	TRUE	TRUE
HQ6230	340978_6230_hn	340978_1	2016-08-25	TRUE	TRUE	TRUE
HQ6230	3424742_6230_hmo	3424742_1	2018-06-04	FALSE	FALSE	TRUE
HQ6230	3424742_6230_hmo	3424742_2	2018-06-04	TRUE	TRUE	TRUE
HQ6230	3424742_6230_hn	3424742_1	2018-06-04	FALSE	FALSE	TRUE
HQ6230	3424742_6230_hn	3424742_2	2018-06-04	FALSE	FALSE	TRUE
HQ6230	3456990_6230_hmo	3456990_1	2018-06-27	TRUE	TRUE	TRUE
HQ6230	3456990_6230_hn	3456990_1	2018-06-27	FALSE	FALSE	TRUE
HQ6230	3461110_6230_hmo	3461110_1	2016-09-14	FALSE	FALSE	TRUE
HQ6230	3461110_6230_hmo	3461110_2	2016-09-14	TRUE	TRUE	TRUE
HQ6230	349394_6230_hn	349394_1	2016-01-01	FALSE	FALSE	NA
HQ6230	3585750_6230_hmo	3585750_1	2017-01-01	FALSE	FALSE	NA
HQ6230	3600726_6230_hmo	3600726_1	2018-07-02	FALSE	FALSE	TRUE
HQ6230	3600726_6230_hmo	3600726_2	2018-07-02	TRUE	TRUE	TRUE
HQ6230	3734950_6230_hmo	3734950_1	2017-07-20	FALSE	FALSE	TRUE
HQ6230	3734950_6230_hmo	3734950_2	2017-07-20	FALSE	FALSE	TRUE
HQ6230	3741830_6230_hmo	3741830_1	2015-06-09	FALSE	FALSE	TRUE
HQ6230	3741830_6230_hmo	3741830_2	2015-06-09	FALSE	FALSE	TRUE
HQ6230	379094_6230_ha	379094_1	2016-09-06	TRUE	TRUE	TRUE
HQ6230	3800486_6230_hmo	3800486_1	2018-01-01	FALSE	FALSE	NA
HQ6230	3821746_6230_hnk	3821746_1	2019-07-12	FALSE	FALSE	TRUE
HQ6230	3821746_6230_hnk	3821746_2	2019-07-12	TRUE	TRUE	TRUE
HQ6230	3936150_6230_hmo	3936150_1	2018-01-01	FALSE	FALSE	NA
HQ6230	3968934_6230_hmo	3968934_1	2019-07-08	TRUE	TRUE	TRUE
HQ6230	398529_6230_hmo	398529_1	2016-06-28	FALSE	FALSE	TRUE
HQ6230	398529_6230_hmo	398529_2	2016-06-28	FALSE	FALSE	TRUE
HQ6230	404473_6230_ha	404473_1	2016-01-01	FALSE	FALSE	NA
HQ6230	4059478_6230_hmo	4059478_1	2019-07-09	TRUE	TRUE	TRUE
HQ6230	408630_6230_hn	408630_1	2016-01-01	FALSE	FALSE	NA
HQ6230	412726_6230_ha	412726_1	2019-05-23	FALSE	FALSE	TRUE
HQ6230	412726_6230_ha	412726_2	2019-05-23	TRUE	TRUE	TRUE
HQ6230	412726_6230_hn	412726_1	2019-05-23	FALSE	FALSE	TRUE
HQ6230	412726_6230_hn	412726_2	2019-05-23	FALSE	FALSE	TRUE
HQ6230	414646_6230_hn	414646_1	2015-08-18	TRUE	TRUE	TRUE
HQ6230	4178198_6230_hmo	4178198_1	2019-07-09	FALSE	FALSE	TRUE
HQ6230	4178198_6230_hmo	4178198_2	2019-07-09	TRUE	TRUE	TRUE
HQ6230	423762_6230_ha	423762_1	2016-08-17	FALSE	FALSE	TRUE
HQ6230	423762_6230_ha	423762_2	2016-08-17	TRUE	TRUE	TRUE
HQ6230	423762_6230_hn	423762_1	2016-08-17	FALSE	FALSE	TRUE
HQ6230	423762_6230_hn	423762_2	2016-08-17	FALSE	FALSE	TRUE
HQ6230	430006_6230_hn	430006_1	2016-01-01	FALSE	FALSE	NA
HQ6230	4370774_6230_hmo	4370774_1	2019-07-05	FALSE	FALSE	TRUE
HQ6230	4370774_6230_hmo	4370774_2	2019-07-05	FALSE	FALSE	TRUE
HQ6230	4372694_6230_hmo	4372694_1	2015-01-01	FALSE	FALSE	NA
HQ6230	442742_6230	442742_1	2015-01-01	FALSE	FALSE	NA
HQ6230	4465750_6230_hmo	4465750_1	2019-07-09	FALSE	FALSE	TRUE
HQ6230	4465750_6230_hmo	4465750_2	2019-07-09	TRUE	TRUE	TRUE
HQ6230	4790406_6230_hmo	4790406_1	2017-01-01	FALSE	FALSE	NA
HQ6230	480306_6230_ha	480306_1	2018-06-13	FALSE	FALSE	TRUE
HQ6230	480306_6230_hn	480306_1	2018-06-13	FALSE	FALSE	TRUE
HQ6230	487606_6230_hmo	487606_1	2016-08-19	TRUE	TRUE	TRUE
HQ6230	489298_6230_hn	489298_1	2016-01-01	FALSE	FALSE	NA
HQ6230	500782_6230_hn	500782_1	2015-05-27	TRUE	TRUE	TRUE
HQ6230	513234_6230_hn	513234_1	2016-01-01	FALSE	FALSE	NA
HQ6230	514694_6230_ha	514694_1	2016-01-01	FALSE	FALSE	NA
HQ6230	523478_6230_hmo	523478_1	2015-01-01	FALSE	FALSE	NA
HQ6230	530734_6230_ha	530734_1	2016-06-27	FALSE	FALSE	TRUE
HQ6230	530734_6230_hn	530734_1	2016-06-27	TRUE	TRUE	TRUE
HQ6230	531974_6230_ha	531974_1	2016-01-01	FALSE	FALSE	NA
HQ6230	533590_6230_hmo	533590_1	2016-01-01	FALSE	FALSE	NA
HQ6230	540658_6230_hn	540658_1	2016-07-29	FALSE	FALSE	TRUE
HQ6230	540658_6230_hn	540658_2	2016-07-29	TRUE	TRUE	TRUE
HQ6230	544902_6230_ha	544902_1	2015-06-25	TRUE	TRUE	TRUE
HQ6230	558166_6230_hmo	558166_1	2016-01-01	FALSE	FALSE	NA
HQ6230	576302_6230_hn	576302_1	2016-09-13	FALSE	FALSE	TRUE
HQ6230	576302_6230_hn	576302_2	2016-09-13	TRUE	TRUE	TRUE
HQ6230	583378_6230_ha	583378_1	2016-08-18	TRUE	TRUE	TRUE
HQ6230	58433_6230_hmo	58433_1	2016-09-05	FALSE	FALSE	TRUE
HQ6230	58433_6230_hmo	58433_2	2016-09-05	FALSE	FALSE	TRUE
HQ6230	58433_6230_hn	58433_1	2016-09-05	FALSE	FALSE	TRUE
HQ6230	58433_6230_hn	58433_2	2016-09-05	TRUE	TRUE	TRUE
HQ6230	589698_6230_hnk	589698_1	2017-07-06	FALSE	FALSE	TRUE
HQ6230	589698_6230_hnk	589698_3	2017-07-06	TRUE	TRUE	TRUE
HQ6230	59090_6230_ha	59090_1	2016-08-18	TRUE	TRUE	TRUE
HQ6230	596102_6230_hmo	596102_1	2015-01-01	FALSE	FALSE	NA
HQ6230	604806_6230_ha	604806_1	2016-01-01	FALSE	FALSE	NA
HQ6230	606390_6230_hn	606390_1	2016-08-19	TRUE	TRUE	TRUE
HQ6230	611538_6230_hn	611538_1	2016-01-01	FALSE	FALSE	NA
HQ6230	61185_6230_hmo	61185_1	2018-01-01	FALSE	FALSE	NA
HQ6230	61185_6230_hn	61185_1	2018-01-01	FALSE	FALSE	NA
HQ6230	619506_6230_ha	619506_1	2016-08-25	TRUE	TRUE	TRUE
HQ6230	619506_6230_hn	619506_1	2016-08-25	FALSE	FALSE	TRUE
HQ6230	626990_6230_ha	626990_1	2016-01-01	FALSE	FALSE	NA
HQ6230	627922_6230_hn	627922_1	2016-09-09	FALSE	FALSE	TRUE
HQ6230	627922_6230_hn	627922_2	2016-09-09	TRUE	TRUE	TRUE
HQ6230	641238_6230_ha	641238_1	2016-09-06	TRUE	TRUE	TRUE
HQ6230	6446_6230_ha	6446_1	2016-01-01	FALSE	FALSE	NA
HQ6230	648914_6230_ha	648914_1	2016-08-18	TRUE	TRUE	TRUE
HQ6230	652214_6230_hn	652214_1	2015-01-01	FALSE	FALSE	NA
HQ6230	654598_6230_ha	654598_1	2016-08-25	FALSE	FALSE	TRUE
HQ6230	654598_6230_ha	654598_2	2016-08-25	FALSE	TRUE	FALSE
HQ6230	658870_6230_hmo	658870_1	2016-01-01	FALSE	FALSE	NA
HQ6230	671238_6230_ha	671238_1	2016-01-01	FALSE	FALSE	NA
HQ6230	6770678_6230_hmo	6770678_1	2018-06-06	TRUE	TRUE	TRUE
HQ6230	693458_6230_hn	693458_1	2016-01-01	FALSE	FALSE	NA
HQ6230	704886_6230	704886_1	2015-01-01	FALSE	FALSE	NA
HQ6230	70866_6230_hn	70866_1	2016-01-01	FALSE	FALSE	NA
HQ6230	721906_6230_ha	721906_1	2016-07-29	TRUE	TRUE	TRUE
HQ6230	743982_6230_hmo	743982_1	2016-09-19	TRUE	TRUE	TRUE
HQ6230	743982_6230_hn	743982_1	2016-09-19	FALSE	FALSE	TRUE
HQ6230	745170_6230_ha	745170_1	2016-08-18	TRUE	TRUE	TRUE
HQ6230	753630_6230_ha	753630_1	2016-09-19	FALSE	FALSE	TRUE
HQ6230	753630_6230_ha	753630_2	2016-09-19	FALSE	FALSE	TRUE
HQ6230	753630_6230_hmo	753630_1	2016-09-19	FALSE	FALSE	TRUE
HQ6230	753630_6230_hmo	753630_2	2016-09-19	TRUE	TRUE	TRUE
HQ6230	777938_6230_ha	777938_1	2017-01-01	FALSE	FALSE	NA
HQ6230	781906_6230_ha	781906_1	2016-08-03	FALSE	FALSE	TRUE
HQ6230	781906_6230_ha	781906_2	2016-08-03	FALSE	FALSE	TRUE
HQ6230	781906_6230_hn	781906_1	2016-08-03	FALSE	FALSE	TRUE
HQ6230	781906_6230_hn	781906_2	2016-08-03	TRUE	TRUE	TRUE
HQ6230	783954_6230_ha	783954_1	2017-06-30	TRUE	TRUE	TRUE
HQ6230	783954_6230_hn	783954_1	2017-06-30	FALSE	FALSE	TRUE
HQ6230	804422_6230_ha	804422_1	2017-01-01	FALSE	FALSE	NA
HQ6230	805942_6230_ha	805942_1	2019-05-23	TRUE	TRUE	TRUE
HQ6230	805942_6230_hn	805942_1	2019-05-23	FALSE	FALSE	TRUE
HQ6230	812166_6230	812166_1	2016-01-01	FALSE	FALSE	NA
HQ6230	81985_6230_hmo	81985_1	2018-06-12	TRUE	TRUE	TRUE
HQ6230	821302_6230_hn	821302_1	2016-01-01	FALSE	FALSE	NA
HQ6230	823129_6230_ha	823129_1	2017-07-10	FALSE	FALSE	TRUE
HQ6230	823129_6230_hmo	823129_1	2017-07-10	TRUE	TRUE	TRUE
HQ6230	842030_6230_hn	842030_1	2016-06-27	TRUE	TRUE	TRUE
HQ6230	857298_6230_hn	857298_1	2016-09-09	FALSE	FALSE	TRUE
HQ6230	857298_6230_hn	857298_2	2016-09-09	TRUE	TRUE	TRUE
HQ6230	87250_6230_hn	87250_1	2016-09-09	FALSE	FALSE	TRUE
HQ6230	87250_6230_hn	87250_2	2016-09-09	TRUE	TRUE	TRUE
HQ6230	873682_6230_hn	873682_1	2016-01-01	FALSE	FALSE	NA
HQ6230	890066_6230_hn	890066_1	2016-01-01	FALSE	FALSE	NA
HQ6230	89810_6230_ha	89810_1	2016-08-18	TRUE	TRUE	TRUE
HQ6230	912594_6230_hn	912594_1	2016-01-01	FALSE	FALSE	NA
HQ6230	915026_6230_ha	915026_1	2017-01-01	FALSE	FALSE	NA
HQ6230	915026_6230_hn	915026_1	2017-01-01	FALSE	FALSE	NA
HQ6230	937014_6230_hn	937014_1	2019-05-23	FALSE	FALSE	TRUE
HQ6230	937014_6230_hn	937014_2	2019-05-23	TRUE	TRUE	TRUE
HQ6230	967666_6230_ha	967666_1	2017-01-01	FALSE	FALSE	NA
HQ6230	979286_6230_ha	979286_1	2016-08-24	FALSE	FALSE	TRUE
HQ6230	979286_6230_ha	979286_2	2016-08-24	FALSE	FALSE	TRUE
HQ6230	979286_6230_hmo	979286_1	2016-08-24	FALSE	FALSE	TRUE
HQ6230	979286_6230_hmo	979286_2	2016-08-24	TRUE	TRUE	TRUE
HQ6230	983990_6230_hn	983990_1	2017-08-17	TRUE	TRUE	TRUE
HQ6230	996830_6230_ha	996830_1	2018-01-01	FALSE	FALSE	NA
HQ6410	10123622_6410_mo	10123622_1	2019-01-01	FALSE	FALSE	NA
HQ6410	1022766_6410_mo	1022766_1	2015-06-10	FALSE	FALSE	TRUE
HQ6410	10317874_6410_mo	10317874_1	2019-07-04	TRUE	TRUE	TRUE
HQ6410	10327086_6410_ve	10327086_1	2015-01-01	FALSE	FALSE	NA
HQ6410	10593414_6410_mo	10593414_1	2015-01-01	FALSE	FALSE	NA
HQ6410	1062930_6410_mo	1062930_1	2016-07-28	TRUE	TRUE	TRUE
HQ6410	1062930_6410_ve	1062930_1	2016-07-28	FALSE	FALSE	TRUE
HQ6410	10766985_6410_mo	10766985_1	2016-06-09	FALSE	FALSE	TRUE
HQ6410	10766985_6410_mo	10766985_2	2016-06-09	TRUE	TRUE	TRUE
HQ6410	10766985_6410_ve	10766985_1	2016-06-09	FALSE	FALSE	TRUE
HQ6410	10766985_6410_ve	10766985_2	2016-06-09	FALSE	FALSE	TRUE
HQ6410	11142674_6410_mo	11142674_1	2019-07-03	TRUE	TRUE	TRUE
HQ6410	11228210_6410_mo	11228210_1	2019-06-19	TRUE	TRUE	TRUE
HQ6410	1126450_6410_mo	1126450_1	2017-01-01	FALSE	FALSE	NA
HQ6410	11364550_6410_mo	11364550_1	2018-01-01	FALSE	FALSE	NA
HQ6410	11394098_6410_mo	11394098_1	2019-07-05	TRUE	TRUE	TRUE
HQ6410	11397478_6410_mo	11397478_1	2015-01-01	FALSE	FALSE	NA
HQ6410	114566_6410_ve	114566_1	2015-01-01	FALSE	FALSE	NA
HQ6410	11466886_6410_mo	11466886_1	2019-07-08	TRUE	TRUE	TRUE
HQ6410	1156230_6410_mo	1156230_1	2015-06-09	FALSE	FALSE	TRUE
HQ6410	1156230_6410_mo	1156230_2	2015-06-09	TRUE	TRUE	TRUE
HQ6410	12229422_6410_mo	12229422_1	2019-08-01	TRUE	TRUE	TRUE
HQ6410	1223990_6410_ve	1223990_1	2015-01-01	FALSE	FALSE	NA
HQ6410	12485561_6410_mo	12485561_1	2019-01-01	FALSE	FALSE	TRUE
HQ6410	12496182_6410_ve	12496182_1	2015-01-01	FALSE	FALSE	NA
HQ6410	12558265_6410_mo	12558265_1	2019-01-01	FALSE	FALSE	NA
HQ6410	12690566_6410_mo	12690566_1	2015-01-01	FALSE	FALSE	NA
HQ6410	1286278_6410_ve	1286278_1	2015-06-25	FALSE	FALSE	TRUE
HQ6410	1286278_6410_ve	1286278_2	2015-06-25	TRUE	TRUE	TRUE
HQ6410	13179014_6410_ve	13179014_1	2015-01-01	FALSE	FALSE	NA
HQ6410	132626_6410_mo	132626_1	2015-01-01	FALSE	FALSE	NA
HQ6410	1329801_6410_ve	1329801_1	2016-01-01	FALSE	FALSE	NA
HQ6410	1339526_6410_ve	1339526_1	2017-01-01	FALSE	NA	FALSE
HQ6410	1346134_6410_ve	1346134_1	2016-08-24	FALSE	FALSE	TRUE
HQ6410	1346134_6410_ve	1346134_2	2016-08-24	TRUE	TRUE	TRUE
HQ6410	13739142_6410_mo	13739142_1	2015-01-01	FALSE	FALSE	NA
