scheme	sampling_unit_code	phab	certain	description_orig
HQ2170	5586737_2170	20	TRUE	70% 2160; 20% 2170; 10% 2130_hd
HQ2170	5631793_2170	55	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2170	5642161_2170	15	TRUE	70% 2130_hd; 15% 2170; 10% 2160; 5% 2120
HQ2170	5647921_2170	20	TRUE	75% 2160; 20% 2170; 5% 2130_hd
HQ2170	5697329_2170	55	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2170	5831989_2170	35	TRUE	40% 2160; 35% 2170; 25% 2130_hd
HQ2170	5838001_2170	100	TRUE	NA
HQ2170	5904305_2170	15	TRUE	70% 2130_hd; 15% 2170; 10% 2160; 5% 2120
HQ2170	5910065_2170	20	TRUE	75% 2160; 20% 2170; 5% 2130_hd
HQ2170	5975601_2170	20	TRUE	70% 2160; 20% 2170; 10% 2130_hd
HQ2170	5992241_2170	40	TRUE	40% 2170; 30% 2130_hd; 20% 2120; 10% 2160
HQ2170	6001841_2170	100	TRUE	NA
HQ2170	61233_2170	55	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2170	6172209_2170	20	TRUE	80% 2160; 20% 2170
HQ2170	6221617_2170	55	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2170	6254385_2170	40	TRUE	40% 2170; 30% 2130_hd; 20% 2120; 10% 2160
HQ2170	6263985_2170	100	TRUE	NA
HQ2170	6287153_2170	55	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2170	6303281_2170	20	TRUE	70% 2160; 20% 2170; 10% 2130_hd
HQ2170	6322353_2170	50	TRUE	50% 2170; 35% 2130_hd; 10% 2160; 5% 2120
HQ2170	6373169_2170	15	TRUE	80% 2160; 15% 2170; 5% 2130_hd
HQ2170	6483761_2170	55	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2170	6549297_2170	40	TRUE	40% 2170; 30% 2130_hd; 20% 2120; 10% 2160
HQ2170	6579569_2170	100	TRUE	100% 2170
HQ2170	6584497_2170	15	TRUE	80% 2160; 15% 2170; 5% 2130_hd
HQ2170	661425_2170	15	TRUE	70% 2130_hd; 15% 2170; 10% 2160; 5% 2120
HQ2170	667185_2170	20	TRUE	75% 2160; 20% 2170; 5% 2130_hd
HQ2170	6696497_2170	20	TRUE	75% 2160; 20% 2170; 5% 2130_hd
HQ2170	6788273_2170	100	TRUE	NA
HQ2170	6846641_2170	15	TRUE	70% 2130_hd; 15% 2170; 10% 2160; 5% 2120
HQ2170	6952881_2170	50	TRUE	50% 2170; 35% 2130_hd; 10% 2160; 5% 2120
HQ2170	6958641_2170	20	TRUE	75% 2160; 20% 2170; 5% 2130_hd
HQ2170	7040817_2170	40	TRUE	40% 2170; 30% 2130_hd; 20% 2120; 10% 2160
HQ2170	7050417_2170	100	TRUE	NA
HQ2170	7108785_2170	15	TRUE	80% 2160; 15% 2170; 5% 2130_hd
HQ2170	7159601_2170	20	TRUE	80% 2160; 20% 2170
HQ2170	7165105_2170	100	TRUE	NA
HQ2170	7215025_2170	20	TRUE	40% 2130_hd; 40% 2120; 20% 2170
HQ2170	7220785_2170	20	TRUE	70% 2160; 20% 2170; 10% 2130_hd
HQ2170	7237425_2170	90	TRUE	90% 2170; 10% 2130_hd
HQ2170	7270193_2170	55	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2170	7335729_2170	55	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2170	7370929_2170	50	TRUE	50% 2170; 35% 2130_hd; 10% 2160; 5% 2120
HQ2170	7421745_2170	20	TRUE	80% 2160; 20% 2170
HQ2170	7427249_2170	100	TRUE	NA
HQ2170	7482929_2170	50	TRUE	50% 2170; 35% 2130_hd; 10% 2160; 5% 2120
HQ2170	7515953_2170	55	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2170	7520049_2170	40	TRUE	40% 2170; 30% 2130_hd; 20% 2120; 10% 2160
HQ2170	7618353_2170	20	TRUE	70% 2160; 20% 2170; 10% 2130_hd
HQ2170	7630641_2170	20	TRUE	60% 2160; 20% 2170; 10% 2130_hd; 10% 2190_mp
HQ2170	7633073_2170	15	TRUE	80% 2160; 15% 2170; 5% 2130_hd
HQ2170	7689393_2170	100	TRUE	NA
HQ2170	7739313_2170	15	TRUE	70% 2130_hd; 15% 2170; 10% 2160; 5% 2120
HQ2170	7745073_2170	50	TRUE	50% 2170; 35% 2130_hd; 10% 2160; 5% 2120
HQ2170	782129_2170	55	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2170	7836849_2170	100	TRUE	NA
HQ2170	7895217_2170	15	TRUE	70% 2130_hd; 15% 2170; 10% 2160; 5% 2120
HQ2170	8007217_2170	50	TRUE	50% 2170; 35% 2130_hd; 10% 2160; 5% 2120
HQ2170	8072753_2170	50	TRUE	50% 2170; 35% 2130_hd; 10% 2160; 5% 2120
HQ2170	8135857_2170	100	TRUE	NA
HQ2170	81713_2170	50	TRUE	50% 2170; 35% 2130_hd; 10% 2160; 5% 2120
HQ2170	817329_2170	15	TRUE	80% 2160; 15% 2170; 5% 2130_hd
HQ2170	8208177_2170	20	TRUE	80% 2160; 20% 2170
HQ2170	8269361_2170	20	TRUE	80% 2160; 20% 2170
HQ2170	8351537_2170	40	TRUE	40% 2170; 30% 2130_hd; 20% 2120; 10% 2160
HQ2170	8400433_2170	30	TRUE	50% 2130_hd; 30% 2170; 15% 2160; 5% 2120
HQ2170	8419505_2170	50	TRUE	50% 2170; 35% 2130_hd; 10% 2160; 5% 2120
HQ2170	8449841_2170	55	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2170	8470321_2170	20	TRUE	80% 2160; 20% 2170
HQ2170	8531505_2170	30	TRUE	50% 2130_hd; 30% 2170; 15% 2160; 5% 2120
HQ2170	8646449_2170	40	TRUE	40% 2170; 30% 2130_hd; 20% 2120; 10% 2160
HQ2170	8666929_2170	20	TRUE	70% 2160; 20% 2170; 10% 2130_hd
HQ2170	8681649_2170	15	TRUE	80% 2160; 15% 2170; 5% 2130_hd
HQ2170	8721585_2170	100	TRUE	NA
HQ2170	8732465_2170	20	TRUE	70% 2160; 20% 2170; 10% 2130_hd
HQ2170	8787889_2170	15	TRUE	70% 2130_hd; 15% 2170; 10% 2160; 5% 2120
HQ2170	8793649_2170	20	TRUE	75% 2160; 20% 2170; 5% 2130_hd
HQ2170	8943793_2170	15	TRUE	70% 2130_hd; 15% 2170; 10% 2160; 5% 2120
HQ2170	9050033_2170	15	TRUE	70% 2130_hd; 15% 2170; 10% 2160; 5% 2120
HQ2170	9055793_2170	50	TRUE	50% 2170; 35% 2130_hd; 10% 2160; 5% 2120
HQ2170	9074865_2170	50	TRUE	50% 2170; 35% 2130_hd; 10% 2160; 5% 2120
HQ2170	9170737_2170	55	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2170	9205937_2170	15	TRUE	80% 2160; 15% 2170; 5% 2130_hd
HQ2170	9312177_2170	20	TRUE	80% 2160; 20% 2170
HQ2170	9317937_2170	30	TRUE	50% 2130_hd; 30% 2170; 15% 2160; 5% 2120
HQ2170	9432881_2170	55	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2170	9468081_2170	20	TRUE	75% 2160; 20% 2170; 5% 2130_hd
HQ2170	9498417_2170	55	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2170	9518897_2170	20	TRUE	80% 2160; 20% 2170
HQ2170	9617201_2170	40	TRUE	40% 2170; 30% 2130_hd; 20% 2120; 10% 2160
HQ2170	9664689_2170	15	TRUE	70% 2130_hd; 15% 2170; 10% 2160; 5% 2120
HQ2170	9695025_2170	55	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2170	9730225_2170	15	TRUE	80% 2160; 15% 2170; 5% 2130_hd
HQ2170	9770161_2170	100	TRUE	NA
HQ2170	9781041_2170	50	TRUE	50% 2170; 35% 2130_hd; 10% 2160; 5% 2120
HQ2170	978737_2170	55	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2170	9826097_2170	55	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2170	9836465_2170	15	TRUE	70% 2130_hd; 15% 2170; 10% 2160; 5% 2120
HQ2170	9842225_2170	20	TRUE	75% 2160; 20% 2170; 5% 2130_hd
HQ2170	9957169_2170	55	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2170	9987249_2170	100	TRUE	NA
HQ2170	9992369_2170	15	TRUE	80% 2160; 15% 2170; 5% 2130_hd
HQ2170	dp_05	50	TRUE	50% 2170; 35% 2130_hd; 10% 2160; 5% 2120
HQ2170	pd_02	40	TRUE	40% 2170; 30% 2130_hd; 20% 2120; 10% 2160
HQ2170	ty_13	55	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2170	ty_19	55	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2170	wn_05	100	TRUE	NA
HQ2170	wn_17	100	TRUE	NA
HQ2170	wn_20	100	TRUE	NA
HQ2170	wn_21	100	TRUE	NA
HQ2170	wn_27	100	TRUE	NA
HQ2170	wo_01	100	TRUE	NA
HQ2170	wz_11	100	TRUE	NA
HQ2180	1060149_2180	100	TRUE	100% 2180
HQ2180	107697_2180	100	TRUE	NA
HQ2180	108721_2180	100	TRUE	NA
HQ2180	1090737_2180	100	TRUE	NA
HQ2180	1097013_2180	100	TRUE	100% 2180
HQ2180	1113397_2180	100	TRUE	100% 2180
HQ2180	1157297_2180	100	TRUE	NA
HQ2180	11573_2180	100	TRUE	100% 2180
HQ2180	1158961_2180	100	TRUE	100% 2180
HQ2180	1172657_2180	100	TRUE	NA
HQ2180	1265717_2180	100	TRUE	100% 2180
HQ2180	1298609_2180	70	TRUE	70% 2180; 30% gh
HQ2180	1303729_2180	100	TRUE	NA
HQ2180	1322293_2180	100	TRUE	100% 2180
HQ2180	1391925_2180	30	TRUE	70% gh; 30% 2180
HQ2180	1418417_2180	100	TRUE	NA
HQ2180	1434801_2180	100	TRUE	NA
HQ2180	1462325_2180	100	TRUE	100% 2180
HQ2180	1462449_2180	100	TRUE	NA
HQ2180	1484977_2180	100	TRUE	NA
HQ2180	1506613_2180	45	TRUE	55% gh; 45% 2180
HQ2180	1565873_2180	100	TRUE	NA
HQ2180	1566897_2180	100	TRUE	NA
HQ2180	1615025_2180	100	TRUE	NA
HQ2180	1630385_2180	70	TRUE	70% 2180; 30% gh
HQ2180	1670453_2180	100	TRUE	100% 2180
HQ2180	1680561_2180	100	TRUE	NA
HQ2180	1696945_2180	100	TRUE	NA
HQ2180	1747121_2180	100	TRUE	NA
HQ2180	1785909_2180	100	TRUE	100% 2180
HQ2180	1822897_2180	70	TRUE	70% 2180; 30% gh
HQ2180	1883445_2180	40	TRUE	60% gh; 40% 2180
HQ2180	1892529_2180	100	TRUE	100% 2180
HQ2180	1932597_2180	100	TRUE	100% 2180
HQ2180	1953969_2180	70	TRUE	70% 2180; 30% gh
HQ2180	1986613_2180	20	TRUE	80% gh; 20% 2180
HQ2180	2003969_2180	100	TRUE	100% 2180
HQ2180	2035253_2180	100	TRUE	100% 2180
HQ2180	2041009_2180	100	TRUE	NA
HQ2180	2047285_2180	100	TRUE	100% 2180
HQ2180	2090161_2180	100	TRUE	NA
HQ2180	2108725_2180	100	TRUE	100% 2180
HQ2180	2134069_2180	30	TRUE	70% gh; 30% 2180
HQ2180	2139313_2180	100	TRUE	NA
HQ2180	2140337_2180	100	TRUE	NA
HQ2180	2145589_2180	100	TRUE	100% 2180
HQ2180	2151425_2180	100	TRUE	100% 2180
HQ2180	217141_2180	100	TRUE	100% 2180
HQ2180	2178357_2180	100	TRUE	100% 2180
HQ2180	2205109_2180	60	TRUE	60% 2180; 35% gh; 5% 2190
HQ2180	2207537_2180	100	TRUE	100% 2180
HQ2180	2221233_2180	100	TRUE	NA
HQ2180	2285745_2180	100	TRUE	100% 2180
HQ2180	2314293_2180	100	TRUE	100% 2180
HQ2180	2349233_2180	100	TRUE	NA
HQ2180	2352305_2180	100	TRUE	NA
HQ2180	2363569_2180	100	TRUE	NA
HQ2180	2401457_2180	100	TRUE	NA
HQ2180	2402481_2180	100	TRUE	NA
HQ2180	240433_2180	100	TRUE	NA
HQ2180	2456885_2180	100	TRUE	100% 2180
HQ2180	2466993_2180	100	TRUE	NA
HQ2180	2501941_2180	100	TRUE	100% 2180
HQ2180	2510901_2180	100	TRUE	100% 2180
HQ2180	2511025_2180	100	TRUE	NA
HQ2180	255153_2180	100	TRUE	NA
HQ2180	2555189_2180	100	TRUE	100% 2180
HQ2180	256177_2180	100	TRUE	NA
HQ2180	2565297_2180	100	TRUE	NA
HQ2180	2581681_2180	100	TRUE	NA
HQ2180	2587957_2180	100	TRUE	100% 2180
HQ2180	2614449_2180	100	TRUE	NA
HQ2180	2647217_2180	100	TRUE	NA
HQ2180	2663601_2180	100	TRUE	NA
HQ2180	268341_2180	100	TRUE	100% 2180
HQ2180	2719029_2180	100	TRUE	100% 2180
HQ2180	2729137_2180	100	TRUE	NA
HQ2180	2730161_2180	100	TRUE	NA
HQ2180	273717_2180	100	TRUE	100% 2180
HQ2180	2745521_2180	100	TRUE	NA
HQ2180	2773045_2180	20	TRUE	80% gh; 20% 2180
HQ2180	2810033_2180	100	TRUE	100% 2180
HQ2180	2843825_2180	100	TRUE	NA
HQ2180	2850101_2180	100	TRUE	100% 2180
HQ2180	2871473_2180	70	TRUE	70% 2180; 30% gh
HQ2180	2876593_2180	100	TRUE	NA
HQ2180	2877617_2180	100	TRUE	NA
HQ2180	2926769_2180	100	TRUE	NA
HQ2180	2958513_2180	100	TRUE	NA
HQ2180	2964789_2180	30	TRUE	70% 2160; 30% 2180
HQ2180	2991281_2180	100	TRUE	NA
HQ2180	3026737_2180	100	TRUE	100% 2180
HQ2180	3035189_2180	100	TRUE	100% 2180
HQ2180	3046709_2180	100	TRUE	100% 2180
HQ2180	3052545_2180	100	TRUE	100% 2180
HQ2180	3089585_2180	100	TRUE	NA
HQ2180	3095861_2180	100	TRUE	100% 2180
HQ2180	3138737_2180	100	TRUE	NA
HQ2180	3145781_2180	100	TRUE	100% 2180
HQ2180	3187889_2180	100	TRUE	NA
HQ2180	3188913_2180	100	TRUE	NA
HQ2180	3226933_2180	90	TRUE	90% 2180; 10% 2160
HQ2180	3269809_2180	100	TRUE	NA
HQ2180	3319985_2180	100	TRUE	NA
HQ2180	3341621_2180	100	TRUE	100% 2180
HQ2180	3358005_2180	100	TRUE	100% 2180
HQ2180	3362869_2180	100	TRUE	100% 2180
HQ2180	3400881_2180	100	TRUE	NA
HQ2180	3419445_2180	100	TRUE	100% 2180
HQ2180	3433649_2180	100	TRUE	NA
HQ2180	3450033_2180	100	TRUE	NA
HQ2180	3505461_2180	100	TRUE	100% 2180
HQ2180	3515569_2180	100	TRUE	NA
HQ2180	3530929_2180	100	TRUE	100% 2180
HQ2180	3559477_2180	100	TRUE	100% 2180
HQ2180	3616053_2180	100	TRUE	100% 2180
HQ2180	3620917_2180	100	TRUE	100% 2180
HQ2180	3630257_2180	100	TRUE	NA
HQ2180	369841_2180	100	TRUE	NA
HQ2180	413749_2180	70	TRUE	70% 2180; 30% gh
HQ2180	452785_2180	100	TRUE	NA
HQ2180	470325_2180	100	TRUE	100% 2180
HQ2180	512177_2180	70	TRUE	70% 2180; 30% gh
HQ2180	517297_2180	100	TRUE	NA
HQ2180	530485_2180	100	TRUE	100% 2180
HQ2180	566449_2180	100	TRUE	NA
HQ2180	567473_2180	100	TRUE	NA
HQ2180	606261_2180	100	TRUE	100% 2180
HQ2180	633009_2180	100	TRUE	NA
HQ2180	648369_2180	100	TRUE	NA
HQ2180	698545_2180	100	TRUE	NA
HQ2180	829617_2180	100	TRUE	NA
HQ2180	894129_2180	100	TRUE	NA
HQ2180	922801_2180	100	TRUE	NA
HQ2180	927797_2180	100	TRUE	100% 2180
HQ2180	959925_2180	100	TRUE	100% 2180
HQ2180	977073_2180	100	TRUE	NA
HQ2180	999477_2180	100	TRUE	100% 2180
HQ2180	bd_01	100	TRUE	100% 2180
HQ2180	bd_02	100	TRUE	100% 2180
HQ2180	bd_03	100	TRUE	100% 2180
HQ2180	bd_04	70	TRUE	70% 2180; 30% gh
HQ2180	bd_06	100	TRUE	100% 2180
HQ2180	bd_09	100	TRUE	100% 2180
HQ2180	bd_10	100	TRUE	100% 2180
HQ2180	bd_12	100	TRUE	100% 2180
HQ2180	ca_04	70	TRUE	70% 2180; 30% gh
HQ2180	ca_06	70	TRUE	70% 2180; 30% gh
HQ2180	ca_12	70	TRUE	70% 2180; 30% gh
HQ2180	ha_02	30	TRUE	70% gh; 30% 2180
HQ2180	ha_07	30	TRUE	70% gh; 30% 2180
HQ2180	ha_10	30	TRUE	70% gh; 30% 2180
HQ2180	ha_12	30	TRUE	70% gh; 30% 2180
HQ2180	ha_14	100	TRUE	100% 2180
HQ2180	hs_09	100	TRUE	NA
HQ2180	hs_14	100	TRUE	NA
HQ2180	kd_05	100	TRUE	NA
HQ2180	oh_01	100	TRUE	NA
HQ2180	oh_02	100	TRUE	NA
HQ2180	oh_03	100	TRUE	NA
HQ2180	wz_08	100	TRUE	NA
HQ2180	wz_09	100	TRUE	NA
HQ2180	wz_12	100	TRUE	NA
HQ2180	wz_23	100	TRUE	NA
HQ2180	wz_25	100	TRUE	NA
HQ2180	zw_04	100	TRUE	100% 2180
HQ2180	zw_10	90	TRUE	90% 2180; 10% 2160
HQ2180	zw_11	100	TRUE	100% 2180
HQ2180	zw_17	100	TRUE	100% 2180
HQ2180	zw_20	100	TRUE	100% 2180
HQ2180	zw_28	100	TRUE	100% 2180
HQ2190_terr	10048689_2190_overig	100	TRUE	NA
HQ2190_terr	10310833_2190_overig	100	TRUE	NA
HQ2190_terr	10327217_2190_overig	100	TRUE	NA
HQ2190_terr	10334001_2190_overig	100	TRUE	100% 2190
HQ2190_terr	10508981_2190_overig	20	TRUE	80% gh; 20% 2190
HQ2190_terr	1071797_2190_overig	20	TRUE	80% gh; 20% 2190
HQ2190_terr	10809137_2190_overig	100	TRUE	100% 2190
HQ2190_terr	10812725_2190_overig	15	TRUE	60% 2160; 25% 2180; 15% 2190
HQ2190_terr	10982577_2190_overig	100	TRUE	NA
HQ2190_terr	11071281_2190_overig	100	TRUE	100% 2190
HQ2190_terr	11080881_2190_overig	100	TRUE	NA
HQ2190_terr	11262645_2190_overig	20	TRUE	70% 2180; 20% 2190; 10% 2160
HQ2190_terr	11335857_2190_mp	20	TRUE	80% 2130_hd; 20% 2190_mp
HQ2190_terr	11359409_2190_overig	100	TRUE	NA
HQ2190_terr	11375793_2190_overig	100	TRUE	NA
HQ2190_terr	11686065_2190_overig	100	TRUE	NA
HQ2190_terr	11861301_2190_overig	100	TRUE	100% 2190,bos
HQ2190_terr	11939125_2190_overig	20	TRUE	80% 2160; 20% 2190
HQ2190_terr	12031153_2190_overig	100	TRUE	NA
HQ2190_terr	12129457_2190_overig	100	TRUE	NA
HQ2190_terr	1223473_2190_overig	100	TRUE	NA
HQ2190_terr	12384433_2190_mp	100	TRUE	100% 2190_mp
HQ2190_terr	12407985_2190_overig	100	TRUE	NA
HQ2190_terr	12431153_2190_overig	100	TRUE	100% 2190
HQ2190_terr	12462193_2190_overig	100	TRUE	NA
HQ2190_terr	12506289_2190_overig	100	TRUE	NA
HQ2190_terr	12573365_2190_overig	20	TRUE	80% gh; 20% 2190
HQ2190_terr	12835509_2190_overig	20	TRUE	80% gh; 20% 2190
HQ2190_terr	12932273_2190_overig	100	TRUE	NA
HQ2190_terr	12948657_2190_overig	100	TRUE	NA
HQ2190_terr	13006641_2190_overig	100	TRUE	100% 2190
HQ2190_terr	13040949_2190_mp	30	TRUE	70% rbbzil; 30% 2190_mp
HQ2190_terr	13046961_2190_overig	100	TRUE	NA
HQ2190_terr	13325489_2190_overig	100	TRUE	NA
HQ2190_terr	13718705_2190_overig	100	TRUE	NA
HQ2190_terr	1371953_2190_overig	100	TRUE	100% 2190
HQ2190_terr	1375541_2190_overig	80	TRUE	80% 2190; 20% 2160
HQ2190_terr	13980849_2190_overig	100	TRUE	NA
HQ2190_terr	14055217_2190_overig	100	TRUE	100% 2190
HQ2190_terr	14128305_2190_overig	100	TRUE	NA
HQ2190_terr	1421105_2190_overig	100	TRUE	100% 2190
HQ2190_terr	14226609_2190_overig	100	TRUE	NA
HQ2190_terr	14331697_2190_overig	80	TRUE	80% 2190; 20% 2130_hd
HQ2190_terr	14448817_2190_overig	100	TRUE	100% 2190
HQ2190_terr	14479153_2190_overig	100	TRUE	100% 2190
HQ2190_terr	14481585_2190_mp	20	TRUE	80% 2130_hd; 20% 2190_mp
HQ2190_terr	14505137_2190_overig	100	TRUE	NA
HQ2190_terr	14528305_2190_overig	100	TRUE	100% 2190
HQ2190_terr	14809265_2190_mp	20	TRUE	80% 2130_hd; 20% 2190_mp
HQ2190_terr	14832817_2190_overig	100	TRUE	NA
HQ2190_terr	14932661_2190_overig	20	TRUE	70% 2180; 20% 2190; 10% 2160
HQ2190_terr	15003441_2190_overig	100	TRUE	100% 2190
HQ2190_terr	15071409_2190_mp	20	TRUE	80% 2130_hd; 20% 2190_mp
HQ2190_terr	15084853_2190_overig	60	TRUE	60% 2190,bos; 25% 2160; 15% 2180
HQ2190_terr	15099697_2190_overig	40	TRUE	60% 2180; 40% 2190
HQ2190_terr	15152945_2190_overig	100	TRUE	100% 2190
HQ2190_terr	15379249_2190_overig	100	TRUE	NA
HQ2190_terr	15530161_2190_mp	20	TRUE	80% 2130_hd; 20% 2190_mp
HQ2190_terr	16186677_2190_mp	30	TRUE	70% rbbzil; 30% 2190_mp
HQ2190_terr	1660081_2190_overig	100	TRUE	NA
HQ2190_terr	16772913_2190_mp	100	TRUE	100% 2190_mp
HQ2190_terr	17029813_2190_mp	100	TRUE	100% 2190_mp
HQ2190_terr	1748785_2190_overig	100	TRUE	100% 2190
HQ2190_terr	175921_2190_overig	80	TRUE	80% 2190; 20% 2130_hd
HQ2190_terr	17689909_2190_mp	25	TRUE	55% 2130_hd; 25% 2190_mp; 20% 2190
HQ2190_terr	1830705_2190_overig	100	TRUE	100% 2190
HQ2190_terr	18675889_2190_mp	20	TRUE	80% 2130_hd; 20% 2190_mp
HQ2190_terr	1896241_2190_overig	100	TRUE	100% 2190
HQ2190_terr	1898673_2190_mp	20	TRUE	80% 2130_hd; 20% 2190_mp
HQ2190_terr	1922225_2190_overig	100	TRUE	NA
HQ2190_terr	1938609_2190_overig	100	TRUE	NA
HQ2190_terr	1945393_2190_overig	100	TRUE	100% 2190
HQ2190_terr	19885873_2190_mp	100	TRUE	100% 2190_mp
HQ2190_terr	20311857_2190_mp	20	TRUE	80% 2170; 20% 2190_mp
HQ2190_terr	2033077_2190_overig	100	TRUE	100% 2190
HQ2190_terr	20377393_2190_mp	100	TRUE	100% 2190_mp
HQ2190_terr	20574001_2190_mp	100	TRUE	100% 2190_mp
HQ2190_terr	20773041_2190_mp	20	TRUE	80% 2130_hd; 20% 2190_mp
HQ2190_terr	21224117_2190_mp	100	TRUE	100% 2190_mp
HQ2190_terr	2135217_2190_overig	100	TRUE	NA
HQ2190_terr	2200577_2190_overig	100	TRUE	100% 2190
HQ2190_terr	22870193_2190_mp	20	TRUE	80% 2130_hd; 20% 2190_mp
HQ2190_terr	23197873_2190_mp	20	TRUE	80% 2130_hd; 20% 2190_mp
HQ2190_terr	2420529_2190_overig	100	TRUE	100% 2190
HQ2190_terr	24967345_2190_mp	100	TRUE	100% 2190_mp
HQ2190_terr	252597_2190_overig	100	TRUE	100% 2190
HQ2190_terr	25623861_2190_mp	30	TRUE	70% rbbzil; 30% 2190_mp
HQ2190_terr	2593969_2190_overig	100	TRUE	NA
HQ2190_terr	2652337_2190_overig	100	TRUE	100% 2190
HQ2190_terr	28175669_2190_mp	25	TRUE	55% 2130_hd; 25% 2190_mp; 20% 2190
HQ2190_terr	2874037_2190_overig	20	TRUE	80% gh; 20% 2190
HQ2190_terr	28766001_2190_mp	100	TRUE	100% 2190_mp
HQ2190_terr	29161649_2190_mp	20	TRUE	80% 2130_hd; 20% 2190_mp
HQ2190_terr	29486897_2190_mp	100	TRUE	100% 2190_mp
HQ2190_terr	29818165_2190_mp	30	TRUE	70% rbbzil; 30% 2190_mp
HQ2190_terr	2987185_2190_overig	100	TRUE	NA
HQ2190_terr	2993969_2190_overig	100	TRUE	100% 2190
HQ2190_terr	30148721_2190_mp	100	TRUE	100% 2190_mp
HQ2190_terr	3026229_2190_overig	70	TRUE	70% 2190; 30% 2160
HQ2190_terr	3036337_2190_overig	100	TRUE	NA
HQ2190_terr	3069105_2190_overig	100	TRUE	NA
HQ2190_terr	3108657_2190_mp	100	TRUE	100% 2190_mp
HQ2190_terr	31258801_2190_mp	20	TRUE	80% 2130_hd; 20% 2190_mp
HQ2190_terr	3136181_2190_overig	100	TRUE	100% 2190
HQ2190_terr	31520945_2190_mp	20	TRUE	80% 2130_hd; 20% 2190_mp
HQ2190_terr	3168949_2190_overig	90	TRUE	90% 2190; 10% gh
HQ2190_terr	31709877_2190_mp	100	TRUE	100% 2190_mp
HQ2190_terr	32173873_2190_mp	100	TRUE	100% 2190_mp
HQ2190_terr	326965_2190_overig	50	TRUE	50% 2160; 50% 2190
HQ2190_terr	32963893_2190_mp	30	TRUE	70% rbbzil; 30% 2190_mp
HQ2190_terr	33359985_2190_mp	100	TRUE	100% 2190_mp
HQ2190_terr	33881397_2190_mp	20	TRUE	80% 2130_hd; 20% 2190_mp
HQ2190_terr	34467125_2190_mp	100	TRUE	100% 2190_mp
HQ2190_terr	34991921_2190_mp	20	TRUE	80% 2170; 20% 2190_mp
HQ2190_terr	3511473_2190_overig	100	TRUE	NA
HQ2190_terr	3534133_2190_overig	60	TRUE	60% 2190; 20% 2190_mp; 20% 2130_hd
HQ2190_terr	3550517_2190_overig	20	TRUE	80% 2160; 20% 2190
HQ2190_terr	35515701_2190_mp	25	TRUE	55% 2130_hd; 25% 2190_mp; 20% 2190
HQ2190_terr	3600177_2190_mp	100	TRUE	100% 2190_mp
HQ2190_terr	36695857_2190_mp	100	TRUE	100% 2190_mp
HQ2190_terr	3700913_2190_overig	100	TRUE	100% 2190
HQ2190_terr	37027125_2190_mp	85	TRUE	85% 2190_mp; 15% 2130_hd
HQ2190_terr	3796785_2190_mp	100	TRUE	100% 2190_mp
HQ2190_terr	4013365_2190_overig	100	TRUE	100% 2190
HQ2190_terr	4184757_2190_overig	100	TRUE	100% 2190
HQ2190_terr	4560049_2190_overig	100	TRUE	NA
HQ2190_terr	4608177_2190_overig	100	TRUE	NA
HQ2190_terr	4741813_2190_overig	90	TRUE	90% 2190; 10% gh
HQ2190_terr	4761777_2190_overig	100	TRUE	NA
HQ2190_terr	4779825_2190_overig	100	TRUE	100% 2190
HQ2190_terr	4871345_2190_overig	100	TRUE	NA
HQ2190_terr	4936881_2190_overig	100	TRUE	NA
HQ2190_terr	5156657_2190_overig	80	TRUE	80% 2190; 20% 2130_hd
HQ2190_terr	5461169_2190_overig	100	TRUE	NA
HQ2190_terr	547509_2190_overig	20	TRUE	80% gh; 20% 2190
HQ2190_terr	5514417_2190_overig	100	TRUE	NA
HQ2190_terr	5575857_2190_overig	100	TRUE	NA
HQ2190_terr	5608625_2190_overig	100	TRUE	NA
HQ2190_terr	5798065_2190_overig	100	TRUE	100% 2190
HQ2190_terr	5854385_2190_overig	100	TRUE	NA
HQ2190_terr	5943089_2190_overig	100	TRUE	100% 2190
