point_code	type_target	is_type_target	type_observed	assessment_date	assessment_source	x	y	inaccessible	fieldwork_team
18230770_1	6120	NA	NA	NA	NA	244733.6	184622.1	NA	inbo
18244358_1	9120	NA	NA	NA	NA	153942.1	159179.7	NA	anb
1824505_1	6510_hu	NA	NA	NA	NA	124445.6	182798.1	NA	anb
182482_1	4030	TRUE	4030	2018-07-25	field assessment	219037.646	200270.173	NA	anb
1824881_1	2120	NA	NA	NA	NA	50813.6	215950.1	NA	inbo
18258734_1	6410_ve	NA	NA	NA	NA	195869.6	228046.1	NA	inbo
1826514_1	6230_ha	NA	NA	NA	NA	223581.6	190126.1	NA	inbo
18276690_1	6120	NA	NA	NA	NA	247389.6	187790.1	NA	inbo
18290_1	9160	TRUE	9160	2019-04-04	field assessment	227581.653	160398.159	NA	anb
1829622_1	7140_meso	FALSE	NA	2018-05-15	field assessment	189981.6	209646.1	NA	inbo
1829622_2	7140_meso	TRUE	7140_meso	2018-05-15	field assessment	189539.68	209786.09	NA	inbo
1829945_1	6510_hu	NA	NA	NA	NA	122013.6	164590.1	NA	anb
1830325_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	60957.6	221102.1	NA	inbo
1830581_1	1330_hpr	TRUE	1330_hpr	2018-07-04	field assessment	68829.35	220622.21	NA	inbo
1830705_1	2190	NA	NA	NA	NA	32509.6	203694.1	NA	inbo
18307977_1	6410_ve	NA	NA	NA	NA	112189.6	193390.1	NA	inbo
18311506_1	6120	NA	NA	NA	NA	248477.6	191022.1	NA	inbo
1833298_1	6510_hu	NA	NA	NA	NA	248061.6	193742.1	NA	anb
18338862_1	2330_dw	NA	NA	NA	NA	188573.6	219406.1	NA	anb
183414_1	4030	NA	NA	NA	NA	207837.6	213934.1	NA	anb
1834293_1	2120	NA	NA	NA	NA	78237.6	228686.1	NA	inbo
1834481_1	6510_hua	NA	NA	NA	NA	44029.6	187566.1	NA	anb
1835906_1	6510_huk	FALSE	gh	2014-05-22	field assessment	251421.6	159470.1	NA	anb
1837169_1	2120	NA	NA	NA	NA	53021.6	217166.1	NA	inbo
183734_1	6510_hu	TRUE	6510_hu	2018-06-06	field assessment	202973.598	193454.172	NA	anb
1839030_1	2330_bu	NA	NA	NA	NA	217629.6	197806.1	NA	anb
18392402_1	6120	NA	NA	NA	NA	247229.6	187630.1	NA	inbo
18395270_1	6410_ve	NA	NA	NA	NA	179037.6	184750.1	NA	inbo
1839666_1	7140_meso	TRUE	7140_meso	2018-06-07	field assessment	232157.59	178638.11	NA	inbo
1839734_1	7140_oli	NA	NA	2016-01-01	NA	215325.6	203598.1	long term	inbo
1840054_1	2330_bu	NA	NA	NA	NA	216541.6	200110.1	NA	anb
18415145_1	1330_da	NA	NA	NA	NA	145552.02	218182.21	NA	inbo
18419449_1	6410_ve	NA	NA	NA	NA	124093.6	182990.1	NA	inbo
18421894_1	6410_ve	FALSE	NA	2015-01-01	field assessment	182941.6	180590.1	NA	inbo
1844598_1	2330_bu	NA	NA	NA	NA	212989.6	215470.1	NA	anb
18459246_1	91E0_vn	NA	NA	NA	NA	195942.1	241179.9	NA	anb
1846833_1	2170	NA	NA	NA	NA	29949.6	202734.1	NA	inbo
18498270_1	91E0_vo	NA	NA	NA	NA	154942.1	234680	NA	anb
1850342_1	6510_hu	NA	NA	NA	NA	205245.6	183310.1	NA	anb
18505897_1	91E0_sf	NA	NA	NA	NA	136399.7	191692.5	NA	inbo
1852022_1	2330_bu	NA	NA	NA	NA	218621.6	204302.1	NA	anb
18522102_1	2330_dw	NA	NA	NA	NA	187837.6	215886.1	NA	anb
1852342_1	2330_bu	NA	NA	NA	NA	215901.6	200718.1	NA	anb
185330_1	4030	FALSE	NA	2016-01-01	orthophoto	236701.6	185454.1	NA	anb
18546_1	6510_hu	FALSE	NA	2014-06-05	field assessment	229725.6	163886.1	NA	anb
18546_2	6510_hu	TRUE	6510_hu	2014-06-05	field assessment	229727.006	163889.891	NA	anb
18562553_1	91E0_va	NA	NA	NA	NA	128942.2	176679.8	NA	anb
1856562_1	6510_hu	NA	NA	NA	NA	221021.6	174894.1	NA	anb
1856722_1	2330_bu	NA	NA	NA	NA	219741.6	196270.1	NA	anb
1857298_1	2330_bu	NA	NA	NA	NA	218845.6	204238.1	NA	anb
185822_1	4030	TRUE	4030	2018-09-14	field assessment	166333.611	229038.092	NA	anb
18583890_1	6120	NA	NA	NA	NA	247933.6	189742.1	NA	inbo
1859078_1	6230_ha	NA	NA	NA	NA	160573.6	166862.1	NA	inbo
186066_1	4030	FALSE	NA	2016-01-01	orthophoto	223901.6	187502.1	NA	anb
18607302_1	6410_mo	NA	NA	NA	NA	162429.6	179630.1	NA	inbo
1860785_1	2180	NA	NA	NA	NA	22805.5	198111	NA	inbo
18639046_1	9160	NA	NA	NA	NA	168942.2	178179.9	NA	anb
1864125_1	1330_da	NA	NA	NA	NA	143936.8	224598.55	NA	inbo
1864125_2	1330_da	NA	NA	NA	NA	143941.63	224599.88	NA	inbo
1864310_1	2330_bu	NA	NA	NA	NA	217789.6	203278.1	NA	anb
186481_1	2130_hd	NA	NA	NA	NA	51197.6	216078.1	NA	inbo
186545_1	2160	NA	NA	NA	NA	26102.8	200260.4	NA	inbo
18657441_1	9120	NA	NA	NA	NA	86942.3	173679.9	NA	anb
1865905_1	2170	NA	NA	NA	NA	29821.6	201806.1	NA	inbo
18660338_1	9120	NA	NA	NA	NA	241948.4	181129.1	NA	anb
18675889_1	2190_mp	NA	NA	NA	NA	28669.6	200366.1	NA	inbo
186850_1	6510_hu	TRUE	6510_hu	2018-06-20	field assessment	252733.56	205166.066	NA	anb
1868674_1	6510_huk	NA	NA	NA	NA	252317.6	160942.1	NA	anb
1868726_1	2330_bu	NA	NA	NA	NA	215485.6	201006.1	NA	anb
1869878_1	6230_hn	FALSE	NA	2019-01-01	field assessment	198589.6	193870.1	NA	inbo
187014_1	6230_ha	FALSE	NA	2016-01-01	field assessment	173981.6	172078.1	NA	inbo
18706482_1	6410_mo	NA	NA	NA	NA	219805.6	171886.1	NA	inbo
1871798_1	6230_hn	NA	NA	NA	NA	217373.6	197710.1	NA	inbo
1872210_1	6510_hu	NA	NA	NA	NA	248093.6	188974.1	NA	anb
1872565_1	1330_hpr	TRUE	1330_hpr	2018-06-28	field assessment	64125.67	219982.03	NA	inbo
1875842_1	6510_huk	FALSE	onbekend	2014-06-04	field assessment	255869.6	158350.1	NA	anb
18765025_1	9120	NA	NA	NA	NA	69942.2	183679.8	NA	anb
1877714_1	6230_hn	NA	NA	NA	NA	224541.6	188782.1	NA	inbo
1878193_1	2120	NA	NA	NA	NA	26557.6	199502.1	NA	inbo
18784454_1	6510_hus	NA	NA	NA	NA	163069.6	184174.1	NA	anb
1879346_1	6510_hu	NA	NA	NA	NA	224637.6	178446.1	NA	anb
1879477_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	62749.6	221262.1	NA	inbo
188022_1	91E0_vo	TRUE	91E0_vo	2015-06-02	field assessment	212733.525	207694.118	NA	anb
18807046_1	9120	NA	NA	NA	NA	161928.5	168678.3	NA	anb
188114_1	91E0_vo	FALSE	NA	2018-01-01	orthophoto	223229.6	190414.1	NA	anb
1883445_1	2180	NA	NA	NA	NA	78461.6	227470.1	NA	inbo
1884126_1	6230_hmo	TRUE	6230_hmo	2016-08-02	field assessment	159453.59	226094.11	NA	inbo
1884126_1	6230_hn	FALSE	6230_hmo	2016-08-02	field assessment	159453.59	226094.11	NA	inbo
1885058_1	6510_huk	NA	NA	NA	NA	252893.6	159278.1	NA	anb
1885721_1	6510_hua	FALSE	NA	2019-06-04	field assessment	94493.6	168814.1	NA	anb
1885721_2	6510_hua	TRUE	6510_hua	2019-06-04	field assessment	94489.534	168814.791	NA	anb
188593_1	2130_had	NA	NA	NA	NA	24243.3	196370.2	NA	inbo
1887022_1	6230	FALSE	NA	2018-01-01	field assessment	196989.6	229454.1	NA	inbo
1887022_2	6230	NA	NA	2018-01-01	field assessment	196862.87	229544.48	NA	inbo
1887857_1	2120	NA	NA	NA	NA	41917.6	210030.1	NA	inbo
1888049_1	2120	NA	NA	NA	NA	33853.6	204910.1	NA	inbo
188834_1	6120	NA	NA	NA	NA	251549.6	199246.1	NA	inbo
18898_1	9190	TRUE	9190	2019-04-05	field assessment	229277.679	192206.134	NA	anb
189046_1	4010	FALSE	NA	2016-01-01	orthophoto	215837.6	205326.1	NA	anb
189046_1	7140_oli	FALSE	NA	2017-01-01	field assessment	215837.6	205326.1	NA	inbo
1890606_1	6230_hn	NA	NA	NA	NA	190717.6	231598.1	NA	inbo
1892529_1	2180	NA	NA	NA	NA	24253.6	196110.1	NA	inbo
18926310_1	9160	NA	NA	NA	NA	211972	181143	NA	anb
18937990_1	6410_mo	NA	NA	NA	NA	185021.6	180110.1	NA	inbo
1896241_1	2190	NA	NA	NA	NA	32989.6	203470.1	NA	inbo
1896305_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	50237.6	209838.1	NA	inbo
1896690_1	6510_hu	NA	NA	NA	NA	236861.6	174958.1	NA	anb
1898102_1	7140_oli	NA	NA	2016-01-01	NA	213725.6	204014.1	long term	inbo
1898142_1	6230_ha	NA	NA	NA	NA	180221.6	223278.1	NA	inbo
1898673_1	2190_mp	NA	NA	NA	NA	28637.6	200398.1	NA	inbo
189918_1	4010	NA	NA	NA	NA	165437.6	228782.1	NA	anb
189918_1	4030	NA	NA	NA	NA	165437.6	228782.1	NA	anb
18996338_1	91E0_va	NA	NA	NA	NA	229942.2	167679.9	NA	anb
1899829_1	2180	NA	NA	NA	NA	78534.9	228048.7	NA	inbo
190162_1	4030	TRUE	4030	2017-07-27	field assessment	224093.532	189038.174	NA	anb
1902705_1	2120	NA	NA	NA	NA	53469.6	217550.1	NA	inbo
1905841_1	2120	NA	NA	NA	NA	23133.6	199598.1	NA	inbo
1905874_1	6230_hn	NA	NA	NA	NA	219293.6	197262.1	NA	inbo
1905938_1	6510_hus	NA	NA	NA	NA	219197.6	217486.1	NA	anb
19070377_1	91E0_sf	NA	NA	NA	NA	136533.4	199389.7	NA	inbo
190902_1	6510_hu	FALSE	NA	2018-06-06	field assessment	207645.6	191182.1	NA	anb
190902_2	6510_hu	TRUE	6510_hu	2018-06-06	field assessment	207645.866	191212.135	NA	anb
19094514_1	2330_dw	NA	NA	NA	NA	240797.6	180718.1	NA	anb
1910194_1	6510_huk	FALSE	onbekend	2014-06-02	field assessment	247261.6	162190.1	NA	anb
19111865_1	6410_mo	NA	NA	NA	NA	145373.6	160462.1	NA	inbo
19114994_1	6120	NA	NA	NA	NA	243037.6	178030.1	NA	inbo
19124281_1	91E0_va	NA	NA	NA	NA	126942.1	163679.8	NA	anb
1912438_1	7140_meso	FALSE	NA	2015-01-01	field assessment	210461.6	206862.1	NA	inbo
19136982_1	2330_dw	NA	NA	NA	NA	177821.6	218478.1	NA	anb
1913782_1	7140_meso	TRUE	7140_meso	2018-07-10	field assessment	217085.36	198478.32	NA	inbo
191442_1	2310	TRUE	2310	2018-08-06	field assessment	228957.511	195086.145	NA	anb
1914486_1	7140_oli	NA	NA	2016-01-01	NA	213149.6	203886.1	long term	inbo
19158_1	91E0_vo	FALSE	geen habitat 	2015-01-01	field assessment	169501.638	205198.134	NA	anb
1916213_1	2180	NA	NA	NA	NA	77811.8	228001	NA	inbo
191698_1	2310	FALSE	4030	2017-07-28	field assessment	224445.521	194350.097	NA	anb
191698_1	4010	FALSE	4030	2017-07-28	field assessment	224445.521	194350.097	NA	anb
191698_1	4030	TRUE	4030	2017-07-28	field assessment	224445.521	194350.097	NA	anb
1918137_1	6510_hu	NA	NA	NA	NA	141341.6	153934.1	NA	anb
19181650_1	6120	FALSE	NA	2015-01-01	field assessment	250109.6	196974.1	NA	inbo
1919090_1	6510_hu	NA	NA	NA	NA	228957.6	163534.1	NA	anb
191966_1	4030	TRUE	4030	2018-09-07	field assessment	163709.616	227310.103	NA	anb
192022_1	6510_hu	FALSE	NA	2018-05-29	field assessment	156733.6	195886.1	NA	anb
19218422_1	2330_dw	NA	NA	NA	NA	187901.6	218030.1	NA	anb
1922225_1	2190	NA	NA	NA	NA	22621.6	198990.1	NA	inbo
1922258_1	6230_hn	NA	NA	NA	NA	219805.6	196974.1	NA	inbo
192305_1	2160	NA	NA	NA	NA	32336	204060.5	NA	inbo
192625_1	2120	NA	NA	NA	NA	50013.6	215438.1	NA	inbo
192625_1	2130_hd	NA	NA	NA	NA	50013.6	215438.1	NA	inbo
1927030_1	7140_meso	TRUE	7140_meso	2018-07-05	field assessment	206685.39	205006.15	NA	inbo
19272018_1	6120	NA	NA	NA	NA	247421.6	188046.1	NA	inbo
19279346_1	6120	NA	NA	NA	NA	244605.6	184782.1	NA	inbo
1928193_1	1330_hpr	TRUE	1330_hpr	2018-06-29	field assessment	56893.56	212078.38	NA	inbo
193205_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	63869.6	220974.1	NA	inbo
193213_1	4010	FALSE	NA	2017-08-14	field assessment	152861.599	233806.039	NA	anb
193213_1	4030	FALSE	NA	2017-08-14	field assessment	152861.599	233806.039	NA	anb
193246_1	4010	TRUE	4010	2019-08-08	field assessment	153597.618	232366.111	NA	anb
1932597_1	2180	NA	NA	NA	NA	78717.6	228046.1	NA	inbo
19328478_1	2330_dw	NA	NA	NA	NA	163741.6	227662.1	NA	anb
1933238_1	6230_hn	NA	NA	NA	NA	218333.6	195982.1	NA	inbo
193462_1	7140_meso	FALSE	NA	2015-01-01	field assessment	218493.6	198606.1	NA	inbo
193649_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	53757.6	211086.1	NA	inbo
1936821_1	1330_hpr	FALSE	NA	2018-06-28	field assessment	62397.6	219694.1	NA	inbo
1936821_2	1330_hpr	TRUE	1330_hpr	2018-06-28	field assessment	62396.79	219689.51	NA	inbo
193838_1	4010	NA	NA	NA	NA	189181.6	229262.1	NA	anb
1938478_1	6230_hmo	FALSE	NA	2015-07-08	field assessment	189757.6	218766.1	NA	inbo
1938478_1	6410_ve	FALSE	NA	2015-07-08	field assessment	189757.6	218766.1	NA	inbo
1938478_2	6230_hmo	TRUE	6230_hmo	2015-07-08	field assessment	189778.09	218765.91	NA	inbo
1938478_2	6410_ve	FALSE	6230_hmo	2015-07-08	field assessment	189778.09	218765.91	NA	inbo
1938609_1	2190	NA	NA	NA	NA	23261.6	198126.1	NA	inbo
1938642_1	6230_hn	NA	NA	NA	NA	219197.6	196974.1	NA	inbo
1938870_1	7140_meso	NA	NA	NA	NA	207581.6	189582.1	NA	inbo
1939058_1	6510_huk	FALSE	2310	2016-01-01	field assessment	223069.6	167662.1	NA	anb
19399126_1	2330_dw	NA	NA	NA	NA	177725.6	218318.1	NA	anb
194033_1	6510_hu	FALSE	NA	2018-01-01	field assessment	43933.6	192814.1	NA	anb
19412873_1	2330_dw	NA	NA	NA	NA	120093.6	189006.1	NA	anb
194166_1	4030	FALSE	NA	2016-01-01	orthophoto	213853.6	203310.1	NA	anb
1943625_1	1330_hpr	FALSE	NA	2018-01-01	orthophoto	102045.6	217454.1	NA	inbo
1944110_1	6230_ha	NA	NA	NA	NA	195325.6	223950.1	NA	inbo
194486_1	2310	FALSE	NA	2016-01-01	orthophoto	214013.6	202126.1	NA	anb
1945013_1	1330_hpr	TRUE	1330_hpr	2018-06-28	field assessment	62557.59	220910.11	NA	inbo
1945393_1	2190	NA	NA	NA	NA	33373.6	203470.1	NA	inbo
19463477_1	2190_mp	NA	NA	NA	NA	77814.4	227834.8	NA	inbo
1946625_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	57117.6	215566.1	NA	inbo
194737_1	2160	NA	NA	NA	NA	27994.1	201049.3	NA	inbo
1947634_1	7140_oli	NA	NA	NA	NA	238365.6	181102.1	NA	inbo
195046_1	91E0_vc	FALSE	9120	2015-01-01	field assessment	209245.6	174318.1	NA	anb
19510_1	4030	FALSE	NA	2014-01-01	orthophoto	198269.6	188014.1	NA	anb
19510_1	6230_hn	FALSE	NA	2016-09-08	field assessment	198269.6	188014.1	NA	inbo
19510_2	6230_hn	TRUE	6230_hn	2016-09-08	field assessment	198481.71	188018.68	NA	inbo
1951958_1	6230_ha	NA	NA	NA	NA	176989.6	217294.1	NA	inbo
19531282_1	6410_mo	NA	NA	NA	NA	231773.6	212206.1	NA	inbo
1953585_1	2120	NA	NA	NA	NA	33597.6	204430.1	NA	inbo
1953969_1	2180	NA	NA	NA	NA	23517.6	196430.1	NA	inbo
1954745_1	9130_end	NA	NA	NA	NA	144942.2	154679.8	NA	anb
1955793_1	9120	NA	NA	NA	NA	48936.4	185193.8	NA	anb
1956702_1	6510_hus	FALSE	NA	2016-06-06	field assessment	179421.6	243214.1	NA	anb
1956702_2	6510_hus	FALSE	gh	2016-06-06	field assessment	179419.715	243215.761	NA	anb
1957718_1	91E0_vm	NA	NA	NA	NA	170942.2	187179.8	NA	anb
19578166_1	91E0_vn	NA	NA	NA	NA	187942.2	186180	NA	anb
1958022_1	6410_mo	FALSE	NA	2015-01-01	field assessment	179805.6	184622.1	NA	inbo
1958022_1	7140_meso	FALSE	NA	2015-01-01	field assessment	179805.6	184622.1	NA	inbo
195893_1	2130_hd	NA	NA	NA	NA	78081.9	228247.3	NA	inbo
19589458_1	6120	NA	NA	NA	NA	248093.6	190702.1	NA	inbo
196021_1	2120	NA	NA	NA	NA	59357.6	221454.1	NA	inbo
196021_1	2130_hd	NA	NA	NA	NA	59357.6	221454.1	NA	inbo
196022_1	91E0_vo	TRUE	91E0_vo	2019-03-28	field assessment	203133.612	191470.062	NA	anb
1960754_1	6510_hu	NA	NA	NA	NA	227965.6	176590.1	NA	anb
19616818_1	6410_mo	NA	NA	NA	NA	221501.6	175406.1	NA	inbo
1961777_1	2120	NA	NA	NA	NA	32765.6	204078.1	NA	inbo
1962161_1	2130_had	NA	NA	NA	NA	23965.6	196046.1	NA	inbo
1962677_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	63293.6	220686.1	NA	inbo
19629522_1	2330_dw	NA	NA	NA	NA	231325.6	193774.1	NA	anb
196306_1	2310	TRUE	2310	2018-08-03	field assessment	226461.543	192750.159	NA	anb
196318_1	4010	FALSE	NA	2016-01-01	orthophoto	154237.6	230414.1	NA	anb
1963638_1	7140_oli	NA	NA	2016-01-01	NA	214205.6	203886.1	long term	inbo
1963990_1	6510_hu	NA	NA	NA	NA	183965.6	208878.1	NA	anb
1965365_1	2120	NA	NA	NA	NA	77693.6	228494.1	NA	inbo
196594_1	2310	FALSE	NA	2016-01-01	orthophoto	239197.6	182382.1	NA	anb
19666438_1	9120	NA	NA	NA	NA	154942.3	162679.8	NA	anb
19675974_1	6410_mo	NA	NA	NA	NA	177693.6	167214.1	NA	inbo
1971474_1	6510_hus	NA	NA	NA	NA	218813.6	217390.1	NA	anb
19717970_1	9120	NA	NA	NA	NA	235940.2	199685.6	NA	anb
19755090_1	6120	FALSE	NA	2015-01-01	field assessment	250461.6	197230.1	NA	inbo
19762_1	9190	TRUE	9190	2019-04-08	field assessment	225181.57	181614.077	NA	anb
19763934_1	9190	NA	NA	NA	NA	155957.5	234681.4	NA	anb
19767286_1	2330_dw	NA	NA	NA	NA	187901.6	216110.1	NA	anb
1977781_1	1330_hpr	FALSE	NA	2019-01-01	orthophoto	62557.6	222414.1	NA	inbo
1977905_1	2170	NA	NA	NA	NA	30109.6	202510.1	NA	inbo
19786086_1	6410_mo	NA	NA	NA	NA	197277.6	167374.1	NA	inbo
19793_1	9130_end	FALSE	NA	2018-01-01	orthophoto	46813.6	168494.1	NA	anb
19793426_1	6410_mo	NA	NA	NA	NA	231741.6	212174.1	NA	inbo
198137_1	91E0_vc	TRUE	91E0_vc	2015-05-12	field assessment	134621.569	172590.114	NA	anb
1985590_1	6230_hn	NA	NA	NA	NA	199037.6	188270.1	NA	inbo
1985970_1	6510_huk	FALSE	gh	2014-05-22	field assessment	248893.6	161998.1	NA	anb
1986361_1	9130_end	NA	NA	NA	NA	128934.5	167178.6	NA	anb
1986613_1	2180	NA	NA	NA	NA	76445.6	226446.1	NA	inbo
19869170_1	6120	NA	NA	NA	NA	244765.6	184558.1	NA	inbo
1987634_1	6510_hu	NA	NA	NA	NA	221149.6	175118.1	NA	anb
1987777_1	6510_hu	NA	NA	NA	NA	86909.6	203886.1	NA	anb
19885873_1	2190_mp	NA	NA	NA	NA	32477.6	203054.1	NA	inbo
19886130_1	6410_mo	NA	NA	NA	NA	219773.6	172078.1	NA	inbo
19898297_1	6410_mo	NA	NA	NA	NA	145277.6	160494.1	NA	inbo
1990258_1	6510_huk	NA	NA	NA	NA	219069.6	166894.1	NA	anb
199122_1	2310	TRUE	2310	2018-08-07	field assessment	229821.521	193966.159	NA	anb
199122_1	4010	FALSE	2310	2018-08-07	field assessment	229821.521	193966.159	NA	anb
1992497_1	2130_had	NA	NA	NA	NA	38173.6	205454.1	NA	inbo
19935186_1	91E0_vm	NA	NA	NA	NA	230942.2	197179.9	NA	anb
20_1	2120	FALSE	NA	2019-01-01	field assessment	30205.6	203470.1	NA	inbo
20_2	2120	NA	NA	2019-01-01	field assessment	30195.9	203498.7	NA	inbo
2002502_1	6230_ha	NA	NA	2019-01-01	NA	174973.6	168494.1	long term	inbo
2002737_1	2120	NA	NA	NA	NA	32605.6	204462.1	NA	inbo
2003969_1	2180	NA	NA	NA	NA	55773.6	218542.1	NA	inbo
2004145_1	2120	NA	NA	NA	NA	23773.6	198958.1	NA	inbo
2004178_1	6230_hn	NA	NA	NA	NA	219389.6	196302.1	NA	inbo
20050_1	4030	FALSE	NA	2014-01-01	orthophoto	237629.6	189550.1	NA	anb
20050566_1	91E0_vm	NA	NA	NA	NA	170938.9	171681.1	NA	anb
20059190_1	91E0_vm	NA	NA	NA	NA	194942.3	186680	NA	anb
200630_1	4030	TRUE	4030	2018-07-31	field assessment	218013.631	197518.189	NA	anb
2007238_1	6510_hus	FALSE	NA	2014-06-11	field assessment	163037.6	184174.1	NA	anb
2007238_2	6510_hus	FALSE	6 : (half) natuurlijke graslanden	2014-06-11	field assessment	163038.154	184175.097	NA	anb
200758_1	2310	FALSE	NA	2016-01-01	orthophoto	196541.6	192302.1	NA	anb
20081_1	2130_hd	NA	NA	NA	NA	40893.6	209198.1	NA	inbo
200850_1	91E0_vo	FALSE	9190	2018-01-01	field assessment	242813.537	207150.098	NA	anb
2009905_1	2120	NA	NA	NA	NA	37085.6	206926.1	NA	inbo
201006_1	6230_ha	FALSE	NA	2016-06-27	field assessment	191165.6	230382.1	NA	inbo
201006_1	6230_hn	FALSE	NA	2016-06-27	field assessment	191165.6	230382.1	NA	inbo
201006_2	6230_ha	FALSE	6230_hn	2016-06-27	field assessment	191172.27	230421.1	NA	inbo
201006_2	6230_hn	TRUE	6230_hn	2016-06-27	field assessment	191172.27	230421.1	NA	inbo
20105977_1	91E0_va	NA	NA	NA	NA	126942.2	179179.9	NA	anb
2010673_1	2120	NA	NA	NA	NA	29661.6	203278.1	NA	inbo
2011870_1	7140_oli	FALSE	NA	2018-06-05	field assessment	154813.6	231374.1	NA	inbo
2011870_2	7140_oli	TRUE	7140_oli	2018-06-05	field assessment	154824.28	231381.5	NA	inbo
201334_1	4030	FALSE	NA	2016-01-01	orthophoto	214941.6	204110.1	NA	anb
20150_1	4030	FALSE	NA	2014-01-01	orthophoto	215645.6	186414.1	NA	anb
2016242_1	6230_ha	NA	NA	NA	NA	238813.6	183054.1	NA	inbo
2016390_1	6230	NA	NA	2019-01-01	field assessment	178173.51	177710.12	NA	inbo
201689_1	91E0_vc	TRUE	91E0_vc	2016-01-20	field assessment	104637.555	166190.167	NA	anb
20178_1	2310	TRUE	2310	2014-09-08	field assessment	223997.62	193678.129	NA	anb
20180550_1	6410_mo	NA	NA	NA	NA	177661.6	167182.1	NA	inbo
2018741_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	61565.6	220238.1	NA	inbo
2018749_1	1330_hpr	NA	NA	NA	NA	139677.6	220078.1	NA	inbo
201905_1	2130_hd	NA	NA	NA	NA	22912.1	199399.9	NA	inbo
201938_1	4010	FALSE	NA	2018-07-26	field assessment	218749.644	198094.132	NA	anb
201938_1	4030	FALSE	NA	2018-07-26	field assessment	218749.644	198094.132	NA	anb
2020789_1	2120	NA	NA	NA	NA	58237.6	220654.1	NA	inbo
20217030_1	6410_mo	NA	NA	NA	NA	162813.6	179950.1	NA	inbo
202185_1	6510_hu	FALSE	NA	2018-01-01	field assessment	100189.6	197102.1	NA	anb
202194_1	2310	FALSE	NA	2016-01-01	orthophoto	231453.6	190094.1	NA	anb
2024561_1	1330_hpr	FALSE	NA	2019-01-01	orthophoto	51901.6	210766.1	NA	inbo
20246505_1	91E0_va	NA	NA	NA	NA	151942.4	190679.9	NA	anb
20246610_1	6120	FALSE	NA	2015-01-01	field assessment	250365.6	197198.1	NA	inbo
2024786_1	6510_hu	NA	NA	NA	NA	246013.6	186606.1	NA	anb
2025526_1	6230_ha	FALSE	NA	2019-01-01	field assessment	199325.6	190574.1	NA	inbo
2025810_1	6510_hu	NA	NA	NA	NA	248221.6	190478.1	NA	anb
2027313_1	2170	NA	NA	NA	NA	32829.6	203822.1	NA	inbo
20274_1	9160	TRUE	9160	2019-04-04	field assessment	227773.554	173486.086	NA	anb
20281_1	9130_end	NA	NA	NA	NA	128893.6	166702.1	NA	anb
2028590_1	6410_ve	FALSE	NA	2017-01-01	field assessment	188509.6	220814.1	NA	inbo
2028657_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	53373.6	211022.1	NA	inbo
2028745_1	6230_hn	NA	NA	NA	NA	97245.6	189966.1	NA	inbo
20311857_1	2190_mp	NA	NA	NA	NA	32573.6	203758.1	NA	inbo
20320594_1	6120	TRUE	6120	2015-06-04	field assessment	247517.62	188014.02	NA	inbo
20320710_1	9120	NA	NA	NA	NA	168924.1	174675.1	NA	anb
2033077_1	2190	NA	NA	NA	NA	58429.6	220462.1	NA	inbo
203350_1	6510_hu	FALSE	NA	2018-01-01	field assessment	176125.6	198062.1	NA	anb
2034782_1	7140_oli	NA	NA	NA	NA	179037.6	242894.1	NA	inbo
2035253_1	2180	NA	NA	NA	NA	80317.6	227950.1	NA	inbo
20353362_1	6120	NA	NA	NA	NA	247421.6	189614.1	NA	inbo
2036405_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	63997.6	220526.1	NA	inbo
2036913_1	2120	NA	NA	NA	NA	23965.6	199246.1	NA	inbo
2037393_1	6510_hua	FALSE	NA	2019-06-05	field assessment	36413.6	183950.1	NA	anb
2037393_2	6510_hua	TRUE	6510_hua	2019-06-05	field assessment	36413.574	183951.432	NA	anb
20377393_1	2190_mp	NA	NA	NA	NA	33085.6	204206.1	NA	inbo
2039506_1	9120	NA	NA	NA	NA	223942.2	191179.8	NA	anb
20406_1	4030	TRUE	4030	2014-09-16	field assessment	218621.685	196750.097	NA	anb
20407958_1	9160	NA	NA	NA	NA	158942.1	203679.8	NA	anb
2041009_1	2180	NA	NA	NA	NA	24797.6	198382.1	NA	inbo
2042414_1	6230_ha	NA	NA	NA	NA	194909.6	223470.1	NA	inbo
20436014_1	2330_dw	NA	NA	NA	NA	188541.6	219406.1	NA	anb
20449345_1	91E0_va	NA	NA	NA	NA	72942.1	198679.7	NA	anb
2046902_1	7140_meso	FALSE	NA	2019-01-01	field assessment	213821.6	196558.1	NA	inbo
2046950_1	6510_hu	NA	NA	NA	NA	205245.6	182766.1	NA	anb
20470_1	9190	FALSE	91E0_vm	2019-04-04	field assessment	189341.42	217966.122	NA	anb
20470_1	91E0_vo	FALSE	91E0_vm	2019-04-04	field assessment	189341.42	217966.122	NA	anb
204726_1	7140_meso	FALSE	NA	2016-01-01	field assessment	215197.6	197102.1	NA	inbo
