scheme,sampling_unit_code,point_code,grts_ranking,is_centroid,grts_ranking_draw,legacy_site,x,y,sac,db_ref,year_planned,type_target
HQ2180,3026737_2180,3026737_1,3026737,TRUE,3026737,FALSE,33597.6,203214.1,1,3026737,10,2180
HQ2180,3035189_2180,3035189_1,3035189,TRUE,3035189,FALSE,76445.6,226350.1,1,3035189,11,2180
HQ2180,3046709_2180,3046709_1,3046709,TRUE,3046709,FALSE,78941.6,228334.1,1,3046709,11,2180
HQ2180,3052545_2180,3052545_1,3052545,TRUE,3052545,FALSE,55613.6,218350.1,1,3052545,11,2180
HQ2180,3089585_2180,3089585_1,3089585,TRUE,3089585,FALSE,24733.6,198510.1,1,3089585,11,2180
HQ2180,3095861_2180,3095861_1,3095861,TRUE,3095861,FALSE,78109.6,227470.1,1,3095861,11,2180
HQ2180,3138737_2180,3138737_1,3138737,TRUE,3138737,FALSE,25373.6,199406.1,1,3138737,11,2180
HQ2180,3145781_2180,3145781_1,3145781,TRUE,3145781,FALSE,78429.6,226254.1,1,3145781,11,2180
HQ2180,3187889_2180,3187889_1,3187889,TRUE,3187889,FALSE,25597.6,198926.1,1,3187889,11,2180
HQ2180,3188913_2180,3188913_1,3188913,TRUE,3188913,FALSE,26397.6,199150.1,1,3188913,11,2180
HQ2180,3226933_2180,3226933_1,3226933,TRUE,3226933,FALSE,77693.6,227726.1,1,3226933,11,2180
HQ2180,3269809_2180,3269809_1,3269809,TRUE,3269809,FALSE,25629.6,199182.1,1,3269809,11,2180
HQ2180,3319985_2180,3319985_1,3319985,TRUE,3319985,FALSE,27133.6,199822.1,1,3319985,11,2180
HQ2180,3341621_2180,3341621_1,3341621,TRUE,3341621,FALSE,78077.6,228142.1,1,3341621,11,2180
HQ2180,3358005_2180,3358005_1,3358005,TRUE,3358005,FALSE,78045.6,227534.1,1,3358005,11,2180
HQ2180,3362869_2180,3362869_1,3362869,TRUE,3362869,FALSE,76893.6,226670.1,1,3362869,12,2180
HQ2180,3400881_2180,3400881_1,3400881,TRUE,3400881,FALSE,25373.6,199150.1,1,3400881,12,2180
HQ2180,3419445_2180,3419445_1,3419445,TRUE,3419445,FALSE,77117.6,226926.1,1,3419445,12,2180
HQ2180,3433649_2180,3433649_1,3433649,TRUE,3433649,FALSE,24349.6,199470.1,1,3433649,12,2180
HQ2180,3450033_2180,3450033_1,3450033,TRUE,3450033,FALSE,25309.6,199054.1,1,3450033,12,2180
HQ2180,3505461_2180,3505461_1,3505461,TRUE,3505461,FALSE,78685.6,228302.1,1,3505461,12,2180
HQ2180,3515569_2180,3515569_1,3515569,TRUE,3515569,FALSE,25757.6,198926.1,1,3515569,12,2180
HQ2180,3530929_2180,3530929_1,3530929,TRUE,3530929,FALSE,24605.6,196494.1,1,3530929,12,2180
HQ2180,3559477_2180,3559477_1,3559477,TRUE,3559477,FALSE,76797.6,226606.1,1,3559477,12,2180
HQ2180,3616053_2180,3616053_1,3616053,TRUE,3616053,FALSE,76797.6,226926.1,1,3616053,12,2180
HQ2180,3620917_2180,3620917_1,3620917,TRUE,3620917,FALSE,77789.6,226318.1,1,3620917,12,2180
HQ2180,3630257_2180,3630257_1,3630257,TRUE,3630257,FALSE,24701.6,199182.1,1,3630257,12,2180
HQ2180,369841_2180,369841_1,369841,TRUE,369841,FALSE,25693.6,198894.1,1,369841,2,2180
HQ2180,413749_2180,413749_1,413749,TRUE,413749,FALSE,76797.6,226702.1,1,413749,2,2180
HQ2180,452785_2180,452785_1,452785,TRUE,452785,FALSE,27965.6,199790.1,1,452785,2,2180
HQ2180,470325_2180,470325_1,470325,TRUE,470325,FALSE,76701.6,226830.1,1,470325,2,2180
HQ2180,512177_2180,512177_1,512177,TRUE,512177,FALSE,24061.6,196430.1,1,512177,2,2180
HQ2180,517297_2180,517297_1,517297,TRUE,517297,FALSE,25117.6,199278.1,1,517297,2,2180
HQ2180,530485_2180,530485_1,530485,TRUE,530485,FALSE,71901.6,226222.1,0,530485,7,2180
HQ2180,566449_2180,566449_1,566449,TRUE,566449,FALSE,25469.6,198862.1,1,566449,2,2180
HQ2180,567473_2180,567473_1,567473,TRUE,567473,FALSE,26333.6,199182.1,1,567473,2,2180
HQ2180,606261_2180,606261_1,606261,TRUE,606261,FALSE,77917.6,226670.1,1,606261,2,2180
HQ2180,633009_2180,633009_1,633009,TRUE,633009,FALSE,26653.6,199310.1,1,633009,3,2180
HQ2180,648369_2180,648369_1,648369,TRUE,648369,FALSE,26045.6,199214.1,1,648369,3,2180
HQ2180,698545_2180,698545_1,698545,TRUE,698545,FALSE,26685.6,200110.1,1,698545,3,2180
HQ2180,829617_2180,829617_1,829617,TRUE,829617,FALSE,26461.6,199566.1,1,829617,3,2180
HQ2180,894129_2180,894129_1,894129,TRUE,894129,FALSE,25821.6,198798.1,1,894129,3,2180
HQ2180,922801_2180,922801_1,922801,TRUE,922801,FALSE,23709.6,199694.1,0,922801,11,2180
HQ2180,927797_2180,927797_1,927797,TRUE,927797,FALSE,73405.6,226606.1,1,927797,3,2180
HQ2180,959925_2180,959925_1,959925,TRUE,959925,FALSE,56349.6,218894.1,1,959925,4,2180
HQ2180,977073_2180,977073_1,977073,TRUE,977073,FALSE,27709.6,199662.1,1,977073,4,2180
HQ2180,999477_2180,999477_1,999477,TRUE,999477,FALSE,77533.6,226766.1,1,999477,4,2180
HQ2180,bd_01,107957_1,27431937,FALSE,107957,TRUE,55419.5,218288.1,1,bd_01,1,2180
HQ2180,bd_02,54273_1,12489729,FALSE,54273,TRUE,55621.7,218584.6,1,bd_02,1,2180
HQ2180,bd_03,632245_1,47092737,FALSE,632245,TRUE,55782.8,218450.3,1,bd_03,3,2180
HQ2180,bd_04,894389_1,59876789,FALSE,894389,TRUE,56183.7,218695.2,1,bd_04,3,2180
HQ2180,bd_06,574901_1,6866357,FALSE,574901,TRUE,57573.2,219434.9,1,bd_06,2,2180
HQ2180,bd_09,3538357_1,62332341,FALSE,3538357,TRUE,58929.2,220632.6,1,bd_09,12,2180
HQ2180,bd_10,2358709_1,29883829,FALSE,2358709,TRUE,59010.1,220969.9,1,bd_10,8,2180
HQ2180,bd_12,2882997_1,46529973,FALSE,2882997,TRUE,59477,221037.1,1,bd_12,10,2180
HQ2180,ca_04,782513_1,20697265,FALSE,782513,TRUE,23759.9,196333,1,ca_04,3,2180
HQ2180,ca_06,250033_1,17289393,FALSE,250033,TRUE,24016.3,196389.9,1,ca_06,1,2180
HQ2180,ca_12,1036465_1,24502449,FALSE,1036465,TRUE,24591.9,196528.5,1,ca_12,4,2180
HQ2180,ha_02,585521_1,46722865,FALSE,585521,TRUE,33100.8,203551.9,1,ha_02,2,2180
HQ2180,ha_07,3518257_1,36237105,FALSE,3518257,TRUE,33263.5,203519.2,1,ha_07,12,2180
HQ2180,ha_10,2682673_1,25538353,FALSE,2682673,TRUE,33536.4,203654.5,1,ha_10,9,2180
HQ2180,ha_12,2469681_1,17477425,FALSE,2469681,TRUE,33701.9,203775.4,1,ha_12,8,2180
HQ2180,ha_14,2273073_1,20115249,FALSE,2273073,TRUE,33262.5,203751.8,1,ha_14,8,2180
HQ2180,hs_09,436401_1,25602225,FALSE,436401,TRUE,27096.4,199924,1,hs_09,2,2180
HQ2180,hs_14,252081_1,25352369,FALSE,252081,TRUE,26662.1,200521,1,hs_14,1,2180
HQ2180,kd_05,42161_1,38003889,FALSE,42161,TRUE,25464.9,199369.9,1,kd_05,1,2180
HQ2180,oh_01,386225_1,9823409,FALSE,386225,TRUE,25657.6,199436.1,1,oh_01,2,2180
HQ2180,oh_02,631985_1,43639985,FALSE,631985,TRUE,25928.6,199179.6,1,oh_02,3,2180
HQ2180,oh_03,616625_1,42559665,FALSE,616625,TRUE,26145.6,199054.9,1,oh_03,2,2180
HQ2180,wz_08,1860785_1,41571505,FALSE,1860785,TRUE,22805.5,198111,1,wz_08,6,2180
HQ2180,wz_09,1397937_1,60035249,FALSE,1397937,TRUE,22894.6,198105.5,1,wz_09,5,2180
HQ2180,wz_12,938161_1,24531121,FALSE,938161,TRUE,23208.1,197940.5,1,wz_12,3,2180
HQ2180,wz_23,664753_1,24155313,FALSE,664753,TRUE,24042.2,198166.5,1,wz_23,3,2180
HQ2180,wz_25,1314993_1,41559217,FALSE,1314993,TRUE,24518.1,198274,1,wz_25,5,2180
HQ2180,zw_04,851253_1,56503605,FALSE,851253,TRUE,77242.8,227651,1,zw_04,3,2180
HQ2180,zw_10,1129781_1,27344181,FALSE,1129781,TRUE,77668.6,227648.7,1,zw_10,4,2180
HQ2180,zw_11,1916213_1,53280053,FALSE,1916213,TRUE,77811.8,228001,1,zw_11,6,2180
HQ2180,zw_17,64821_1,19332405,FALSE,64821,TRUE,77914,228034.6,1,zw_17,1,2180
HQ2180,zw_20,834869_1,4406581,FALSE,834869,TRUE,78061.5,227402.8,1,zw_20,3,2180
HQ2180,zw_28,1899829_1,31554869,FALSE,1899829,TRUE,78534.9,228048.7,1,zw_28,6,2180
HQ2190_terr,10048689_2190_overig,10048689_1,10048689,TRUE,10048689,FALSE,22717.6,198702.1,1,10048689,9,2190_overig
HQ2190_terr,10310833_2190_overig,10310833_1,10310833,TRUE,10310833,FALSE,22653.6,198926.1,1,10310833,9,2190_overig
HQ2190_terr,10327217_2190_overig,10327217_1,10327217,TRUE,10327217,FALSE,23197.6,198158.1,1,10327217,9,2190_overig
HQ2190_terr,10334001_2190_overig,62_1,10334001,TRUE,62,FALSE,33309.6,203438.1,1,10334001_2190_overig,1,2190_overig
HQ2190_terr,10508981_2190_overig,10508981_1,10508981,TRUE,10508981,FALSE,66173.6,224558.1,1,10508981,9,2190_overig
HQ2190_terr,1071797_2190_overig,1071797_1,1071797,TRUE,1071797,FALSE,66269.6,224590.1,1,1071797,2,2190_overig
HQ2190_terr,10809137_2190_overig,92_1,10809137,TRUE,92,FALSE,33277.6,203438.1,1,10809137_2190_overig,1,2190_overig
HQ2190_terr,10812725_2190_overig,10812725_1,10812725,TRUE,10812725,FALSE,77341.6,227950.1,1,10812725,9,2190_overig
HQ2190_terr,10982577_2190_overig,10982577_1,10982577,TRUE,10982577,FALSE,23357.6,198894.1,1,10982577,9,2190_overig
HQ2190_terr,11071281_2190_overig,94_1,11071281,TRUE,94,FALSE,33181.6,203502.1,1,11071281_2190_overig,1,2190_overig
HQ2190_terr,11080881_2190_overig,11080881_1,11080881,TRUE,11080881,FALSE,23101.6,199278.1,1,11080881,9,2190_overig
HQ2190_terr,11262645_2190_overig,11262645_1,11262645,TRUE,11262645,FALSE,65885.6,224462.1,1,11262645,9,2190_overig
HQ2190_terr,11335857_2190_mp,11335857_1,11335857,TRUE,11335857,FALSE,28541.6,200302.1,1,11335857,4,2190_mp
HQ2190_terr,11359409_2190_overig,11359409_1,11359409,TRUE,11359409,FALSE,22717.6,198958.1,1,11359409,9,2190_overig
HQ2190_terr,11375793_2190_overig,11375793_1,11375793,TRUE,11375793,FALSE,23165.6,198158.1,1,11375793,9,2190_overig
HQ2190_terr,11686065_2190_overig,11686065_1,11686065,TRUE,11686065,FALSE,23325.6,198094.1,1,11686065,10,2190_overig
HQ2190_terr,11861301_2190_overig,11861301_1,11861301,TRUE,11861301,FALSE,77373.6,227854.1,1,11861301,10,2190_overig
HQ2190_terr,11939125_2190_overig,11939125_1,11939125,TRUE,11939125,FALSE,76893.6,227758.1,1,11939125,10,2190_overig
HQ2190_terr,12031153_2190_overig,12031153_1,12031153,TRUE,12031153,FALSE,23421.6,199022.1,1,12031153,10,2190_overig
HQ2190_terr,12129457_2190_overig,12129457_1,12129457,TRUE,12129457,FALSE,23261.6,199150.1,1,12129457,10,2190_overig
HQ2190_terr,1223473_2190_overig,1223473_1,1223473,TRUE,1223473,FALSE,37277.6,207022.1,1,1223473,2,2190_overig
HQ2190_terr,12384433_2190_mp,12384433_1,12384433,TRUE,12384433,FALSE,28477.6,200174.1,1,12384433,5,2190_mp
HQ2190_terr,12407985_2190_overig,12407985_1,12407985,TRUE,12407985,FALSE,22653.6,199022.1,1,12407985,10,2190_overig
HQ2190_terr,12431153_2190_overig,102_1,12431153,TRUE,102,FALSE,33437.6,203342.1,1,12431153_2190_overig,1,2190_overig
HQ2190_terr,12462193_2190_overig,12462193_1,12462193,TRUE,12462193,FALSE,53789.6,215886.1,1,12462193,10,2190_overig
HQ2190_terr,12506289_2190_overig,12506289_1,12506289,TRUE,12506289,FALSE,22973.6,199150.1,1,12506289,10,2190_overig
HQ2190_terr,12573365_2190_overig,12573365_1,12573365,TRUE,12573365,FALSE,65757.6,224398.1,1,12573365,10,2190_overig
HQ2190_terr,12835509_2190_overig,12835509_1,12835509,TRUE,12835509,FALSE,66013.6,224494.1,1,12835509,10,2190_overig
HQ2190_terr,12932273_2190_overig,12932273_1,12932273,TRUE,12932273,FALSE,22877.6,199022.1,1,12932273,11,2190_overig
HQ2190_terr,12948657_2190_overig,12948657_1,12948657,TRUE,12948657,FALSE,23357.6,198190.1,1,12948657,11,2190_overig
HQ2190_terr,13006641_2190_overig,13006641_1,13006641,TRUE,13006641,FALSE,34653.6,204526.1,1,13006641,11,2190_overig
HQ2190_terr,13040949_2190_mp,13040949_1,13040949,TRUE,13040949,FALSE,77917.6,227822.1,1,13040949,5,2190_mp
HQ2190_terr,13046961_2190_overig,13046961_1,13046961,TRUE,13046961,FALSE,23805.6,199374.1,1,13046961,11,2190_overig
HQ2190_terr,13325489_2190_overig,13325489_1,13325489,TRUE,13325489,FALSE,22461.6,198894.1,1,13325489,11,2190_overig
HQ2190_terr,13718705_2190_overig,13718705_1,13718705,TRUE,13718705,FALSE,22813.6,198702.1,1,13718705,11,2190_overig
HQ2190_terr,1371953_2190_overig,1371953_1,1371953,TRUE,1371953,FALSE,33149.6,203438.1,1,1371953,2,2190_overig
HQ2190_terr,1375541_2190_overig,1375541_1,1375541,TRUE,1375541,FALSE,77533.6,227822.1,1,1375541,2,2190_overig
HQ2190_terr,13980849_2190_overig,13980849_1,13980849,TRUE,13980849,FALSE,22877.6,198990.1,1,13980849,11,2190_overig
HQ2190_terr,14055217_2190_overig,14055217_1,14055217,TRUE,14055217,FALSE,34781.6,204590.1,1,14055217,11,2190_overig
HQ2190_terr,14128305_2190_overig,14128305_1,14128305,TRUE,14128305,FALSE,23485.6,199022.1,1,14128305,11,2190_overig
HQ2190_terr,1421105_2190_overig,1421105_1,1421105,TRUE,1421105,FALSE,33341.6,203502.1,1,1421105,2,2190_overig
HQ2190_terr,14226609_2190_overig,14226609_1,14226609,TRUE,14226609,FALSE,23069.6,199150.1,1,14226609,11,2190_overig
HQ2190_terr,14331697_2190_overig,14331697_1,14331697,TRUE,14331697,FALSE,33565.6,203982.1,1,14331697,11,2190_overig
HQ2190_terr,14448817_2190_overig,14448817_1,14448817,TRUE,14448817,FALSE,29757.6,201774.1,1,14448817,12,2190_overig
HQ2190_terr,14479153_2190_overig,14479153_1,14479153,TRUE,14479153,FALSE,32925.6,203470.1,1,14479153,12,2190_overig
HQ2190_terr,14481585_2190_mp,14481585_1,14481585,TRUE,14481585,FALSE,28637.6,200334.1,1,14481585,5,2190_mp
HQ2190_terr,14505137_2190_overig,14505137_1,14505137,TRUE,14505137,FALSE,22557.6,198926.1,1,14505137,12,2190_overig
HQ2190_terr,14528305_2190_overig,14528305_1,14528305,TRUE,14528305,FALSE,33309.6,203406.1,1,14528305,12,2190_overig
HQ2190_terr,14809265_2190_mp,14809265_1,14809265,TRUE,14809265,FALSE,28733.6,200334.1,1,14809265,5,2190_mp
HQ2190_terr,14832817_2190_overig,14832817_1,14832817,TRUE,14832817,FALSE,22877.6,198414.1,1,14832817,12,2190_overig
HQ2190_terr,14932661_2190_overig,14932661_1,14932661,TRUE,14932661,FALSE,65917.6,224494.1,1,14932661,12,2190_overig
HQ2190_terr,15003441_2190_overig,15003441_1,15003441,TRUE,15003441,FALSE,33213.6,203374.1,1,15003441,12,2190_overig
HQ2190_terr,15071409_2190_mp,15071409_1,15071409,TRUE,15071409,FALSE,28733.6,200430.1,1,15071409,5,2190_mp
HQ2190_terr,15084853_2190_overig,15084853_1,15084853,TRUE,15084853,FALSE,76989.6,227694.1,1,15084853,12,2190_overig
HQ2190_terr,15099697_2190_overig,15099697_1,15099697,TRUE,15099697,FALSE,38141.6,205486.1,1,15099697,12,2190_overig
HQ2190_terr,15152945_2190_overig,15152945_1,15152945,TRUE,15152945,FALSE,35805.6,205934.1,1,15152945,12,2190_overig
HQ2190_terr,15379249_2190_overig,15379249_1,15379249,TRUE,15379249,FALSE,37373.6,207086.1,1,15379249,12,2190_overig
HQ2190_terr,15530161_2190_mp,15530161_1,15530161,TRUE,15530161,FALSE,28445.6,200302.1,1,15530161,6,2190_mp
HQ2190_terr,16186677_2190_mp,16186677_1,16186677,TRUE,16186677,FALSE,77981.6,227918.1,1,16186677,6,2190_mp
HQ2190_terr,1660081_2190_overig,1660081_1,1660081,TRUE,1660081,FALSE,22781.6,198670.1,1,1660081,2,2190_overig
HQ2190_terr,16772913_2190_mp,112_1,16772913,TRUE,112,FALSE,32733.6,203598.1,1,16772913_2190_mp,1,2190_mp
HQ2190_terr,17029813_2190_mp,17029813_1,17029813,TRUE,17029813,FALSE,65949.6,224526.1,1,17029813,6,2190_mp
HQ2190_terr,1748785_2190_overig,1748785_1,1748785,TRUE,1748785,FALSE,33597.6,203918.1,1,1748785,2,2190_overig
HQ2190_terr,175921_2190_overig,175921_2,175921,TRUE,175921,FALSE,33533.6,203950.1,1,175921,1,2190_overig
HQ2190_terr,17689909_2190_mp,17689909_1,17689909,TRUE,17689909,FALSE,76893.6,227918.1,1,17689909,6,2190_mp
HQ2190_terr,1830705_2190_overig,1830705_1,1830705,TRUE,1830705,FALSE,32509.6,203694.1,1,1830705,3,2190_overig
HQ2190_terr,18675889_2190_mp,18675889_1,18675889,TRUE,18675889,FALSE,28669.6,200366.1,1,18675889,6,2190_mp
HQ2190_terr,1896241_2190_overig,1896241_1,1896241,TRUE,1896241,FALSE,32989.6,203470.1,1,1896241,3,2190_overig
HQ2190_terr,1898673_2190_mp,1898673_1,1898673,TRUE,1898673,FALSE,28637.6,200398.1,1,1898673,2,2190_mp
HQ2190_terr,1922225_2190_overig,1922225_1,1922225,TRUE,1922225,FALSE,22621.6,198990.1,1,1922225,3,2190_overig
HQ2190_terr,1938609_2190_overig,1938609_1,1938609,TRUE,1938609,FALSE,23261.6,198126.1,1,1938609,3,2190_overig
HQ2190_terr,1945393_2190_overig,1945393_1,1945393,TRUE,1945393,FALSE,33373.6,203470.1,1,1945393,3,2190_overig
HQ2190_terr,19885873_2190_mp,19885873_1,19885873,TRUE,19885873,FALSE,32477.6,203054.1,1,19885873,7,2190_mp
HQ2190_terr,20311857_2190_mp,20311857_1,20311857,TRUE,20311857,FALSE,32573.6,203758.1,1,20311857,7,2190_mp
HQ2190_terr,2033077_2190_overig,2033077_1,2033077,TRUE,2033077,FALSE,58429.6,220462.1,1,2033077,3,2190_overig
HQ2190_terr,20377393_2190_mp,20377393_1,20377393,TRUE,20377393,FALSE,33085.6,204206.1,1,20377393,7,2190_mp
HQ2190_terr,20574001_2190_mp,20574001_1,20574001,TRUE,20574001,FALSE,32349.6,203982.1,1,20574001,7,2190_mp
HQ2190_terr,20773041_2190_mp,20773041_1,20773041,TRUE,20773041,FALSE,28445.6,200270.1,1,20773041,8,2190_mp
HQ2190_terr,21224117_2190_mp,21224117_1,21224117,TRUE,21224117,FALSE,65981.6,224558.1,1,21224117,8,2190_mp
HQ2190_terr,2135217_2190_overig,2135217_1,2135217,TRUE,2135217,FALSE,23869.6,198222.1,1,2135217,3,2190_overig
HQ2190_terr,2200577_2190_overig,2200577_1,2200577,TRUE,2200577,FALSE,55069.6,218382.1,1,2200577,3,2190_overig
HQ2190_terr,22870193_2190_mp,22870193_1,22870193,TRUE,22870193,FALSE,28573.6,200334.1,1,22870193,8,2190_mp
HQ2190_terr,23197873_2190_mp,23197873_1,23197873,TRUE,23197873,FALSE,28701.6,200398.1,1,23197873,8,2190_mp
HQ2190_terr,2420529_2190_overig,2420529_1,2420529,TRUE,2420529,FALSE,33213.6,203438.1,1,2420529,3,2190_overig
HQ2190_terr,24967345_2190_mp,24967345_1,24967345,TRUE,24967345,FALSE,28509.6,200174.1,1,24967345,8,2190_mp
HQ2190_terr,252597_2190_overig,252597_1,252597,TRUE,252597,FALSE,65981.6,224526.1,1,252597,1,2190_overig
HQ2190_terr,25623861_2190_mp,25623861_1,25623861,TRUE,25623861,FALSE,77949.6,227886.1,1,25623861,9,2190_mp
HQ2190_terr,2593969_2190_overig,2593969_1,2593969,TRUE,2593969,FALSE,23389.6,198990.1,1,2593969,3,2190_overig
HQ2190_terr,2652337_2190_overig,2652337_1,2652337,TRUE,2652337,FALSE,29981.6,201806.1,1,2652337,3,2190_overig
HQ2190_terr,28175669_2190_mp,28175669_1,28175669,TRUE,28175669,FALSE,76989.6,227918.1,1,28175669,9,2190_mp
HQ2190_terr,2874037_2190_overig,2874037_1,2874037,TRUE,2874037,FALSE,65821.6,224430.1,1,2874037,4,2190_overig
HQ2190_terr,28766001_2190_mp,28766001_1,28766001,TRUE,28766001,FALSE,33053.6,204174.1,1,28766001,9,2190_mp
HQ2190_terr,29161649_2190_mp,29161649_1,29161649,TRUE,29161649,FALSE,28445.6,200206.1,1,29161649,9,2190_mp
HQ2190_terr,29486897_2190_mp,29486897_1,29486897,TRUE,29486897,FALSE,32317.6,204014.1,1,29486897,9,2190_mp
HQ2190_terr,29818165_2190_mp,29818165_1,29818165,TRUE,29818165,FALSE,77917.6,227854.1,1,29818165,10,2190_mp
HQ2190_terr,2987185_2190_overig,2987185_1,2987185,TRUE,2987185,FALSE,23101.6,198126.1,1,2987185,4,2190_overig
HQ2190_terr,2993969_2190_overig,2993969_1,2993969,TRUE,2993969,FALSE,33437.6,203406.1,1,2993969,4,2190_overig
HQ2190_terr,30148721_2190_mp,30148721_1,30148721,TRUE,30148721,FALSE,53117.6,217262.1,1,30148721,10,2190_mp
HQ2190_terr,3026229_2190_overig,3026229_1,3026229,TRUE,3026229,FALSE,77245.6,227726.1,1,3026229,4,2190_overig
HQ2190_terr,3036337_2190_overig,3036337_1,3036337,TRUE,3036337,FALSE,22717.6,198382.1,1,3036337,4,2190_overig
HQ2190_terr,3069105_2190_overig,3069105_1,3069105,TRUE,3069105,FALSE,22973.6,199278.1,1,3069105,4,2190_overig
HQ2190_terr,3108657_2190_mp,3108657_1,3108657,TRUE,3108657,FALSE,32509.6,203086.1,1,3108657,2,2190_mp
HQ2190_terr,31258801_2190_mp,31258801_1,31258801,TRUE,31258801,FALSE,28637.6,200302.1,1,31258801,10,2190_mp
HQ2190_terr,3136181_2190_overig,3136181_1,3136181,TRUE,3136181,FALSE,65629.6,224398.1,1,3136181,4,2190_overig
HQ2190_terr,31520945_2190_mp,31520945_1,31520945,TRUE,31520945,FALSE,28413.6,200206.1,1,31520945,10,2190_mp
HQ2190_terr,3168949_2190_overig,3168949_1,3168949,TRUE,3168949,FALSE,66269.6,224654.1,1,3168949,4,2190_overig
HQ2190_terr,31709877_2190_mp,31709877_1,31709877,TRUE,31709877,FALSE,65917.6,224526.1,1,31709877,11,2190_mp
HQ2190_terr,32173873_2190_mp,32173873_1,32173873,TRUE,32173873,FALSE,32797.6,204238.1,1,32173873,11,2190_mp
HQ2190_terr,326965_2190_overig,326965_1,326965,TRUE,326965,FALSE,77501.6,228014.1,1,326965,1,2190_overig
HQ2190_terr,32963893_2190_mp,32963893_1,32963893,TRUE,32963893,FALSE,78013.6,227918.1,1,32963893,11,2190_mp
HQ2190_terr,33359985_2190_mp,33359985_1,33359985,TRUE,33359985,FALSE,53341.6,217422.1,1,33359985,11,2190_mp
HQ2190_terr,33881397_2190_mp,33881397_1,33881397,TRUE,33881397,FALSE,77469.6,228014.1,1,33881397,11,2190_mp
HQ2190_terr,34467125_2190_mp,34467125_1,34467125,TRUE,34467125,FALSE,76893.6,227886.1,1,34467125,12,2190_mp
HQ2190_terr,34991921_2190_mp,34991921_1,34991921,TRUE,34991921,FALSE,32669.6,203790.1,1,34991921,12,2190_mp
HQ2190_terr,3511473_2190_overig,3511473_1,3511473,TRUE,3511473,FALSE,23325.6,198286.1,1,3511473,4,2190_overig
HQ2190_terr,3534133_2190_overig,3534133_1,3534133,TRUE,3534133,FALSE,77309.6,227886.1,1,3534133,4,2190_overig
HQ2190_terr,3550517_2190_overig,3550517_1,3550517,TRUE,3550517,FALSE,76893.6,227726.1,1,3550517,5,2190_overig
HQ2190_terr,35515701_2190_mp,35515701_1,35515701,TRUE,35515701,FALSE,76893.6,227950.1,1,35515701,12,2190_mp
HQ2190_terr,3600177_2190_mp,3600177_1,3600177,TRUE,3600177,FALSE,33053.6,204238.1,1,3600177,2,2190_mp
HQ2190_terr,36695857_2190_mp,36695857_1,36695857,TRUE,36695857,FALSE,32701.6,203630.1,1,36695857,12,2190_mp
HQ2190_terr,3700913_2190_overig,3700913_1,3700913,TRUE,3700913,FALSE,30205.6,201934.1,1,3700913,5,2190_overig
HQ2190_terr,37027125_2190_mp,37027125_1,37027125,TRUE,37027125,FALSE,77437.6,227886.1,1,37027125,12,2190_mp
HQ2190_terr,3796785_2190_mp,3796785_1,3796785,TRUE,3796785,FALSE,32381.6,203982.1,1,3796785,3,2190_mp
HQ2190_terr,4013365_2190_overig,4013365_1,4013365,TRUE,4013365,FALSE,77437.6,227790.1,1,4013365,5,2190_overig
HQ2190_terr,4184757_2190_overig,4184757_1,4184757,TRUE,4184757,FALSE,65693.6,224430.1,1,4184757,5,2190_overig
HQ2190_terr,4560049_2190_overig,4560049_1,4560049,TRUE,4560049,FALSE,23357.6,198126.1,1,4560049,5,2190_overig
HQ2190_terr,4608177_2190_overig,4608177_1,4608177,TRUE,4608177,FALSE,23293.6,198094.1,1,4608177,5,2190_overig
HQ2190_terr,4741813_2190_overig,4741813_1,4741813,TRUE,4741813,FALSE,66333.6,224622.1,1,4741813,5,2190_overig
HQ2190_terr,4761777_2190_overig,4761777_1,4761777,TRUE,4761777,FALSE,26269.6,199214.1,1,4761777,5,2190_overig
HQ2190_terr,4779825_2190_overig,4779825_1,4779825,TRUE,4779825,FALSE,33117.6,203502.1,1,4779825,5,2190_overig
HQ2190_terr,4871345_2190_overig,4871345_1,4871345,TRUE,4871345,FALSE,22813.6,198286.1,1,4871345,5,2190_overig
HQ2190_terr,4936881_2190_overig,4936881_1,4936881,TRUE,4936881,FALSE,22525.6,198894.1,1,4936881,5,2190_overig
HQ2190_terr,5156657_2190_overig,5156657_1,5156657,TRUE,5156657,FALSE,33565.6,204014.1,1,5156657,6,2190_overig
HQ2190_terr,5461169_2190_overig,5461169_1,5461169,TRUE,5461169,FALSE,22461.6,198862.1,1,5461169,6,2190_overig
HQ2190_terr,547509_2190_overig,547509_1,547509,TRUE,547509,FALSE,66397.6,224622.1,1,547509,1,2190_overig
HQ2190_terr,5514417_2190_overig,5514417_1,5514417,TRUE,5514417,FALSE,24221.6,199022.1,1,5514417,6,2190_overig
HQ2190_terr,5575857_2190_overig,5575857_1,5575857,TRUE,5575857,FALSE,23389.6,199342.1,1,5575857,6,2190_overig
HQ2190_terr,5608625_2190_overig,5608625_1,5608625,TRUE,5608625,FALSE,23517.6,198190.1,1,5608625,6,2190_overig
HQ2190_terr,5798065_2190_overig,5798065_1,5798065,TRUE,5798065,FALSE,30013.6,201838.1,1,5798065,6,2190_overig
HQ2190_terr,5854385_2190_overig,5854385_1,5854385,TRUE,5854385,FALSE,22781.6,198702.1,1,5854385,6,2190_overig
HQ2190_terr,5943089_2190_overig,5943089_1,5943089,TRUE,5943089,FALSE,33661.6,203886.1,1,5943089,6,2190_overig
