sample_id	grts_ranking	assessment_status	type_target	is_type_target	type_observed	location_change	distance_from_sample	x_orig	y_orig	x_measured	y_measured
1040518_6230_hn	1040518	1	52	1	6230_hn	0	0.2	180381.6	184494.1	180381.8	184494
1046098_6230_hn	1046098	1	52	0	NA	NA	NA	239229.6	186670.1	NA	NA
1067986_6230_hn	1067986	1	52	0	NA	NA	NA	227325.6	194862.1	NA	NA
1068086_6230_hn	1068086	1	52	0	6230_ha	0	1	198205.6	187886.1	198204.7	187885.7
1082294_6230_hn	1082294	1	52	0	NA	NA	NA	215069.6	201070.1	NA	NA
1085366_6230_hn	1085366	1	52	1	6230_hn	0	1.4	217213.6	197710.1	217214.9	197709.7
1095890_6230_hn	1095890	1	52	1	6230_hn	1	21.8	219517.6	198638.1	219509.7	198617.8
1115122_6230_hn	1115122	1	52	1	6230_hn	1	40.6	237149.6	183598.1	237159.8	183637.4
1119442_6230_hn	1119442	1	52	0	NA	NA	NA	219613.6	197294.1	NA	NA
1135826_6230_hn	1135826	1	52	1	6230_hn	1	24.5	220029.6	196910.1	220022.4	196886.7
1152210_6230_hn	1152210	1	52	0	NA	NA	NA	219453.6	196846.1	NA	NA
1212382_6230_hn	1212382	1	52	1	6230_hn	1	14.1	159709.6	225454.1	159697.3	225447.3
1217746_6230_hn	1217746	1	52	1	6230_hn	0	11.7	219389.6	196558.1	219393.7	196547.1
1231662_6230_hn	1231662	1	52	0	NA	NA	NA	196317.6	229262.1	NA	NA
1359838_6230_hn	1359838	1	52	1	6230_hn	0	0	159325.6	225966.1	159325.6	225966.1
1373778_6230_hn	1373778	1	52	0	NA	NA	NA	239293.6	186318.1	NA	NA
1395766_6230_hn	1395766	1	52	1	6230_hn	0	0	198973.6	188398.1	198973.6	188398.1
1397970_6230_hn	1397970	1	52	0	NA	NA	NA	219997.6	196686.1	NA	NA
1414354_6230_hn	1414354	1	52	1	6230_hn	0	10.1	219325.6	196590.1	219317.2	196595.7
1428270_6230_hn	1428270	1	52	1	6230_hn	0	0	196637.6	229230.1	196637.6	229230.1
1443378_6230_hn	1443378	1	52	1	6230_hn	1	30	234877.6	182318.1	234885	182289
1452338_6230_hn	1452338	1	52	0	NA	NA	NA	226045.6	182350.1	NA	NA
1457206_6230_hn	1457206	1	52	0	6230_ha	0	0.1	198301.6	187854.1	198301.7	187854
1461302_6230_hn	1461302	1	52	0	6230_ha	0	0.2	198845.6	188334.1	198845.6	188333.9
1474526_6230_hn	1474526	1	52	0	6230_hmo	1	0	159517.6	225742.1	159517.6	225742.1
1478582_6230_hn	1478582	1	52	0	NA	NA	NA	216701.6	198094.1	NA	NA
1508278_6230_hn	1508278	1	52	1	6230_hn	0	0.1	214781.6	201422.1	214781.5	201422.2
1594294_6230_hn	1594294	1	52	0	NA	NA	NA	216221.6	198638.1	NA	NA
1608658_6230_hn	1608658	1	52	0	NA	NA	NA	228029.6	195118.1	NA	NA
1627010_6230_hn	1627010	1	52	0	6230_hnk	1	73.1	254845.6	158382.1	254788.3	158336.7
1660114_6230_hn	1660114	1	52	1	6230_hn	1	98.8	219805.6	196622.1	219707.6	196609.2
1676498_6230_hn	1676498	1	52	1	6230_hn	1	28.5	219453.6	196622.1	219438.3	196598
1691550_6230_hn	1691550	1	52	0	NA	NA	NA	174877.6	232622.1	NA	NA
1723446_6230_hn	1723446	1	52	0	6230_ha	0	2.1	198973.6	188110.1	198972.6	188112
1742034_6230_hn	1742034	1	52	1	6230_hn	0	60.1	219517.6	196462.1	219459.9	196478.9
1766190_6230_hn	1766190	1	52	0	NA	NA	NA	197725.6	231342.1	NA	NA
1799154_6230_hn	1799154	1	52	1	6230_hn	1	10	236125.6	182894.1	236135.6	182893.2
1869878_6230_hn	1869878	1	52	0	NA	NA	NA	198589.6	193870.1	NA	NA
1884126_6230_hn	1884126	1	52	0	6230_hmo	1	0	159453.6	226094.1	159453.6	226094.1
1887022_6230	1887022	1	52	1	6230_hn	1	155.6	196989.6	229454.1	196862.9	229544.5
2813697_6230_hn	2813697	1	52	1	6230_hn	0	0.1	60829.6	204718.1	60829.5	204718
3276198_6230_hn	3276198	1	52	0	6230_hmo	1	40.3	188701.6	175118.1	188662.6	175128.2
3424742_6230_hn	3424742	1	52	0	6230_hmo	1	20.1	203997.6	170830.1	204017.4	170833.3
3456990_6230_hn	3456990	1	52	0	6230_hmo	0	0	159453.6	225934.1	159453.6	225934.1
589698_6230_hnk	589698	1	53	1	6230_hnk	1	35.7	258269.6	159182.1	258273.6	159146.6
3821746_6230_hnk	3821746	1	53	1	6230_hnk	1	10	241469.6	167406.1	241478.2	167411.3
132626_6410_mo	132626	1	55	0	NA	NA	NA	231645.6	212142.1	NA	NA
387430_6410_mo	387430	1	55	0	NA	NA	NA	197437.6	167246.1	NA	NA
480306_6410_mo	480306	1	55	1	6410_mo	0	0	221341.6	175374.1	221341.6	175374.1
498886_6410_mo	498886	1	55	1	6410_mo	0	1.5	164509.6	178542.1	164509.7	178543.6
742450_6410_mo	742450	1	55	1	6410_mo	1	45.1	221661.6	175502.1	221704.8	175515.1
905382_6410_mo	905382	1	55	1	6410_mo	1	0	196509.6	183374.1	196509.6	183374.1
1022766_6410_mo	1022766	1	55	0	6230_hmo	0	0	195581.6	228014.1	195581.6	228014.1
1062930_6410_mo	1062930	1	55	1	6410_mo	0	0	231069.6	204398.1	231069.6	204398.1
1126450_6410_mo	1126450	1	55	0	NA	NA	NA	219613.6	172110.1	NA	NA
1156230_6410_mo	1156230	1	55	1	6410_mo	1	29.9	181405.6	181518.1	181411.7	181547.4
1436006_6410_mo	1436006	1	55	0	NA	NA	NA	197405.6	167342.1	NA	NA
1583446_6410_mo	1583446	1	55	1	6410_mo	0	0.4	184605.6	185966.1	184605.2	185966.1
1642233_6410_mo	1642233	1	55	1	6410_mo	0	6.1	124061.6	182990.1	124061.4	182984
1958022_6410_mo	1958022	1	55	0	NA	NA	NA	179805.6	184622.1	NA	NA
2160774_6410_mo	2160774	1	55	1	6410_mo	1	101.8	184989.6	180110.1	185036.7	180200.4
2173889_6410_mo	2173889	1	55	1	6410_mo	1	91.7	72925.6	205518.1	73015.4	205536.9
2371634_6410_mo	2371634	1	55	1	6410_mo	1	90.2	219613.6	171950.1	219637.5	172037.1
2754066_6410_mo	2754066	1	55	0	NA	NA	NA	231805.6	212206.1	NA	NA
2839602_6410_mo	2839602	1	55	1	6410_mo	1	93.2	221469.6	175438.1	221402.5	175373.4
2898758_6410_mo	2898758	1	55	1	6410_mo	0	0	177693.6	167246.1	177693.6	167246.1
3008870_6410_mo	3008870	1	55	1	6410_mo	1	100.5	197309.6	167374.1	197410.1	167375
3016210_6410_mo	3016210	1	55	1	6410_mo	0	0.4	231709.6	212142.1	231709.3	212142.3
3121081_6410_mo	3121081	1	55	0	NA	NA	NA	145277.6	160526.1	NA	NA
3741830_6410_mo	3741830	1	55	1	6410_mo	1	4.4	182909.6	180622.1	182912.4	180618.7
3777298_6410_mo	3777298	1	55	1	6410_mo	0	0.4	223773.6	205646.1	223774	205645.9
4008897_6410_mo	4008897	1	55	1	6410_mo	1	50.5	72989.6	205582.1	72987.2	205531.7
4026418_6410_mo	4026418	1	55	1	6410_mo	1	123.9	219709.6	171950.1	219697.4	172073.4
4042038_6410_mo	4042038	1	55	1	6410_mo	1	23.9	186237.6	186606.1	186216.4	186595
4057446_6410_mo	4057446	1	55	1	6410_mo	1	70.5	197341.6	167246.1	197338.9	167316.5
4598982_6410_mo	4598982	1	55	1	6410_mo	0	0.1	162077.6	179566.1	162077.5	179566
4851218_6410_mo	4851218	1	55	1	6410_mo	1	20.3	231837.6	212270.1	231818	212275.2
4975814_6410_mo	4975814	1	55	1	6410_mo	1	10.1	162493.6	179566.1	162492.8	179576.2
5350534_6410_mo	5350534	1	55	0	NA	NA	NA	181501.6	181518.1	NA	NA
5408201_6410_mo	5408201	1	55	1	6410_mo	1	58.2	100477.6	195182.1	100521.9	195144.4
5630310_6410_mo	5630310	1	55	1	6410_mo	1	10	197405.6	167278.1	197403.1	167287.8
5783154_6410_mo	5783154	1	55	1	6410_mo	1	32.6	220669.6	168622.1	220702.1	168619
5929318_6410_mo	5929318	1	55	0	NA	NA	NA	197373.6	167406.1	NA	NA
6152326_6410_mo	6152326	1	55	1	6410_mo	1	2.3	179837.6	184590.1	179839.9	184590.4
6154598_6410_mo	6154598	1	55	0	NA	NA	NA	197245.6	167374.1	NA	NA
6194105_6410_mo	6194105	1	55	1	6410_mo	1	30	145437.6	156142.1	145463.3	156126.6
6213542_6410_mo	6213542	1	55	1	6410_mo	1	15.7	187261.6	180782.1	187264.9	180766.8
6399110_6410_mo	6399110	1	55	0	NA	NA	NA	181373.6	181550.1	NA	NA
6528306_6410_mo	6528306	1	55	1	6410_mo	0	0.1	225085.6	178638.1	225085.7	178638.1
6572681_6410_mo	6572681	1	55	1	6410_mo	1	126.2	112061.6	193262.1	112047.1	193387.5
6630337_6410_mo	6630337	1	55	1	6410_mo	1	155.3	72925.6	205614.1	73042.8	205512.2
6645958_6410_mo	6645958	1	55	1	6410_mo	0	0.2	169085.6	177870.1	169085.4	177870.1
6948370_6410_mo	6948370	1	55	1	6410_mo	0	0	231741.6	212238.1	231741.6	212238.1
7033906_6410_mo	7033906	1	55	1	6410_mo	0	0.1	221469.6	175374.1	221469.7	175374
7072966_6410_mo	7072966	1	55	1	6410_mo	0	0.3	162429.6	179534.1	162429.7	179534.4
7203174_6410_mo	7203174	1	55	1	6410_mo	0	0	197341.6	167342.1	197341.6	167342.1
7303218_6410_mo	7303218	1	55	0	NA	NA	NA	219709.6	172014.1	NA	NA
7394534_6410_mo	7394534	1	55	1	6410_mo	0	0.1	212733.6	172814.1	212733.5	172814
7678913_6410_mo	7678913	1	55	1	6410_mo	1	188.5	72861.6	205678.1	72976.3	205528.5
8121542_6410_mo	8121542	1	55	1	6410_mo	0	0.9	162461.6	179502.1	162462.1	179501.3
8158406_6410_mo	8158406	1	55	1	6410_mo	1	19.8	162781.6	179918.1	162798.3	179928.8
8220722_6410_mo	8220722	1	55	1	6410_mo	0	1.5	219773.6	171982.1	219773	171980.7
8363961_6410_mo	8363961	1	55	1	6410_mo	0	13.5	145341.6	160494.1	145341	160480.6
8705254_6410_mo	8705254	1	55	1	6410_mo	0	0.1	212765.6	172814.1	212765.6	172814
9131058_6410_mo	9131058	1	55	1	6410_mo	0	0	221629.6	175534.1	221629.6	175534.1
9189270_6410_mo	9189270	1	55	1	6410_mo	0	0.1	166685.6	212942.1	166685.5	212942.1
9544838_6410_mo	9544838	1	55	0	NA	NA	NA	181501.6	181550.1	NA	NA
9655346_6410_mo	9655346	1	55	0	6510_hu	0	0.3	221309.6	175310.1	221309.8	175310.3
9824614_6410_mo	9824614	1	55	0	NA	NA	NA	197469.6	167310.1	NA	NA
10123622_6410_mo	10123622	1	55	0	NA	NA	NA	197309.6	167438.1	NA	NA
10317874_6410_mo	10317874	1	55	1	6410_mo	0	0.6	219869.6	171982.1	219869.7	171981.5
10593414_6410_mo	10593414	1	55	0	NA	NA	NA	181309.6	181550.1	NA	NA
10766985_6410_mo	10766985	1	55	1	6410_mo	1	30.2	112125.6	193358.1	112125.8	193388.3
10840262_6410_mo	10840262	1	55	1	6410_mo	0	1	169053.6	177774.1	169053.7	177773.1
11142674_6410_mo	11142674	1	55	1	6410_mo	0	0.2	231773.6	212302.1	231773.6	212302.3
11228210_6410_mo	11228210	1	55	1	6410_mo	0	0.1	221533.6	175438.1	221533.5	175438.2
11364550_6410_mo	11364550	1	55	0	NA	NA	NA	169021.6	177966.1	NA	NA
11394098_6410_mo	11394098	1	55	1	6410_mo	0	0.1	223069.6	175502.1	223069.6	175502.2
11397478_6410_mo	11397478	1	55	0	NA	NA	NA	197309.6	167278.1	NA	NA
11466886_6410_mo	11466886	1	55	1	6410_mo	0	0.2	185021.6	180206.1	185021.4	180206.1
12229422_6410_mo	12229422	1	55	1	6410_mo	0	0.1	195677.6	228014.1	195677.5	228014.1
12558265_6410_mo	12558265	1	55	0	NA	NA	NA	145405.6	160494.1	NA	NA
12690566_6410_mo	12690566	1	55	0	NA	NA	NA	181405.6	181646.1	NA	NA
13739142_6410_mo	13739142	1	55	0	NA	NA	NA	181405.6	181550.1	NA	NA
15836294_6410_mo	15836294	1	55	0	NA	NA	NA	181341.6	181646.1	NA	NA
17933446_6410_mo	17933446	1	55	0	NA	NA	NA	181437.6	181518.1	NA	NA
18213222_6410_mo	18213222	1	55	0	NA	NA	NA	197437.6	167374.1	NA	NA
20834662_6410_mo	20834662	1	55	0	NA	NA	NA	197373.6	167246.1	NA	NA
22127750_6410_mo	22127750	1	55	0	NA	NA	NA	181469.6	181518.1	NA	NA
23176326_6410_mo	23176326	1	55	0	NA	NA	NA	181341.6	181582.1	NA	NA
114566_6410_ve	114566	1	56	0	NA	NA	NA	177213.6	181518.1	NA	NA
143602_6410_ve	143602	1	56	1	6410_ve	1	112	235645.6	174894.1	235539.3	174929.4
217078_6410_ve	217078	1	56	0	NA	NA	NA	189661.6	218126.1	NA	NA
398529_6410_ve	398529	1	56	1	6410_ve	1	38.3	86365.6	203534.1	86335.2	203557.4
405638_6410_ve	405638	1	56	0	NA	NA	NA	179037.6	184910.1	NA	NA
442742_6410_ve	442742	1	56	0	NA	NA	NA	212669.6	213774.1	NA	NA
500782_6410_ve	500782	1	56	0	6230_hn	0	0.1	185885.6	219534.1	185885.7	219534.2
582854_6410_ve	582854	1	56	0	NA	NA	NA	166429.6	185326.1	NA	NA
596102_6410_ve	596102	1	56	0	NA	NA	NA	182877.6	180526.1	NA	NA
698433_6410_ve	698433	1	56	0	NA	NA	NA	74141.6	200718.1	NA	NA
704886_6410_ve	704886	1	56	0	NA	NA	NA	212829.6	213838.1	NA	NA
905382_6410_ve	905382	1	56	0	6410_mo	1	0	196509.6	183374.1	196509.6	183374.1
1062930_6410_ve	1062930	1	56	0	6410_mo	0	0	231069.6	204398.1	231069.6	204398.1
1223990_6410_ve	1223990	1	56	0	NA	NA	NA	185981.6	186030.1	NA	NA
1286278_6410_ve	1286278	1	56	1	6410_ve	1	10.1	180221.6	185038.1	180219.8	185028.2
1329801_6410_ve	1329801	1	56	0	NA	NA	NA	112029.6	193390.1	NA	NA
1346134_6410_ve	1346134	1	56	1	6410_ve	1	78.8	174205.6	197518.1	174146	197569.7
1425286_6410_ve	1425286	1	56	1	6410_ve	0	0	177309.6	181390.1	177309.6	181390.1
1481518_6410_ve	1481518	1	56	0	NA	NA	NA	195869.6	228014.1	NA	NA
1530761_6410_ve	1530761	1	56	0	NA	NA	NA	112157.6	193422.1	NA	NA
1583446_6410_ve	1583446	1	56	0	6410_mo	0	0.4	184605.6	185966.1	184605.2	185966.1
1618054_6410_ve	1618054	1	56	1	6410_ve	1	48.6	179037.6	184782.1	179076.3	184811.5
1622390_6410_ve	1622390	1	56	0	NA	NA	NA	212605.6	214030.1	NA	NA
1642233_6410_ve	1642233	1	56	0	6410_mo	0	6.1	124061.6	182990.1	124061.4	182984
1660950_6410_ve	1660950	1	56	0	6230_hmo	0	0.4	162109.6	195726.1	162110	195726.1
1777966_6410_ve	1777966	1	56	0	NA	NA	NA	190365.6	227918.1	NA	NA
1938478_6410_ve	1938478	1	56	0	6230_hmo	1	20.5	189757.6	218766.1	189778.1	218765.9
2028590_6410_ve	2028590	1	56	0	NA	NA	NA	188509.6	220814.1	NA	NA
2173889_6410_ve	2173889	1	56	0	6410_mo	1	91.7	72925.6	205518.1	73015.4	205536.9
2181769_6410_ve	2181769	1	56	0	NA	NA	NA	112029.6	193550.1	NA	NA
2211718_6410_ve	2211718	1	56	0	NA	NA	NA	177277.6	181614.1	NA	NA
2334002_6410_ve	2334002	1	56	1	6410_ve	0	0	225053.6	178542.1	225053.6	178542.1
2378377_6410_ve	2378377	1	56	0	NA	NA	NA	112093.6	193294.1	NA	NA
2438198_6410_ve	2438198	1	56	0	6230_hmo	1	0	197821.6	189902.1	197821.6	189902.1
2447382_6410_ve	2447382	1	56	0	6230_hmo	1	64.1	162045.6	195694.1	162109.6	195690.5
2468182_6410_ve	2468182	1	56	1	6410_ve	1	82.6	185853.6	186766.1	185891.9	186692.9
2479154_6410_ve	2479154	1	56	1	6410_ve	1	30.3	221789.6	175438.1	221819.9	175438.1
2502790_6410_ve	2502790	1	56	0	NA	NA	NA	179165.6	184814.1	NA	NA
2510134_6410_ve	2510134	1	56	0	NA	NA	NA	187741.6	188110.1	NA	NA
2539894_6410_ve	2539894	1	56	0	NA	NA	NA	212573.6	213742.1	NA	NA
2552882_6410_ve	2552882	1	56	1	6410_ve	1	346.6	220541.6	175342.1	220782.5	175092.9
2579337_6410_ve	2579337	1	56	0	NA	NA	NA	112189.6	193326.1	NA	NA
2664513_6410_ve	2664513	1	56	1	6410_ve	0	0	74205.6	200654.1	74205.6	200654.1
2750598_6410_ve	2750598	1	56	0	NA	NA	NA	185853.6	180494.1	NA	NA
2760937_6410_ve	2760937	1	56	1	6410_ve	0	0.1	146557.6	196046.1	146557.5	196046.2
2792238_6410_ve	2792238	1	56	0	NA	NA	NA	195773.6	227950.1	NA	NA
2850870_6410_ve	2850870	1	56	0	NA	NA	NA	197789.6	189934.1	NA	NA
3160082_6410_ve	3160082	1	56	1	6410_ve	0	0.2	231037.6	204366.1	231037.6	204366.3
3184774_6410_ve	3184774	1	56	0	NA	NA	NA	182621.6	181454.1	NA	NA
3451222_6410_ve	3451222	1	56	0	NA	NA	NA	185149.6	186062.1	NA	NA
3461110_6410_ve	3461110	1	56	0	6230_hmo	1	19.1	188893.6	218062.1	188909.2	218073.1
3522438_6410_ve	3522438	1	56	0	NA	NA	NA	177245.6	181422.1	NA	NA
3588470_6410_ve	3588470	1	56	0	NA	NA	NA	212701.6	213902.1	NA	NA
3719542_6410_ve	3719542	1	56	0	NA	NA	NA	212669.6	214094.1	NA	NA
3741830_6410_ve	3741830	1	56	0	6410_mo	1	4.4	182909.6	180622.1	182912.4	180618.7
3777298_6410_ve	3777298	1	56	0	6410_mo	0	0.4	223773.6	205646.1	223774	205645.9
3792209_6410_ve	3792209	1	56	0	NA	NA	NA	48701.6	168526.1	NA	NA
4008897_6410_ve	4008897	1	56	0	6410_mo	1	50.5	72989.6	205582.1	72987.2	205531.7
4035630_6410_ve	4035630	1	56	0	NA	NA	NA	189789.6	218670.1	NA	NA
4055510_6410_ve	4055510	1	56	0	NA	NA	NA	179805.6	214606.1	NA	NA
4107574_6410_ve	4107574	1	56	0	NA	NA	NA	185885.6	186158.1	NA	NA
4390190_6410_ve	4390190	1	56	1	6410_ve	1	0	187389.6	232430.1	187389.6	232430.1
4502174_6410_ve	4502174	1	56	0	NA	NA	NA	181405.6	219982.1	NA	NA
4576306_6410_ve	4576306	1	56	0	6510_hu	0	0.1	221885.6	175406.1	221885.7	175406.1
4599942_6410_ve	4599942	1	56	1	6410_ve	1	50.3	179069.6	184846.1	179068.8	184795.8
4637046_6410_ve	4637046	1	56	0	NA	NA	NA	212637.6	213806.1	NA	NA
4761942_6410_ve	4761942	1	56	0	NA	NA	NA	185117.6	186094.1	NA	NA
4790406_6410_ve	4790406	1	56	0	NA	NA	NA	182845.6	180462.1	NA	NA
4912178_6410_ve	4912178	1	56	0	NA	NA	NA	220669.6	175182.1	NA	NA
5017510_6410_ve	5017510	1	56	0	NA	NA	NA	186013.6	180174.1	NA	NA
5071958_6410_ve	5071958	1	56	0	NA	NA	NA	185469.6	195182.1	NA	NA
5253462_6410_ve	5253462	1	56	1	6410_ve	0	0.1	184573.6	185966.1	184573.6	185966.2
5417302_6410_ve	5417302	1	56	0	NA	NA	NA	185853.6	186158.1	NA	NA
5624882_6410_ve	5624882	1	56	1	6410_ve	1	30	221821.6	175470.1	221817.5	175440.4
5650450_6410_ve	5650450	1	56	0	NA	NA	NA	231773.6	204910.1	NA	NA
5816694_6410_ve	5816694	1	56	0	NA	NA	NA	212541.6	214094.1	NA	NA
5960754_6410_ve	5960754	1	56	0	NA	NA	NA	220541.6	175278.1	NA	NA
6081161_6410_ve	6081161	1	56	0	NA	NA	NA	110525.6	193646.1	NA	NA
6102322_6410_ve	6102322	1	56	1	6410_ve	0	0.4	225085.6	178702.1	225085.6	178701.7
6189526_6410_ve	6189526	1	56	0	NA	NA	NA	181213.6	217230.1	NA	NA
6213542_6410_ve	6213542	1	56	0	6410_mo	1	15.7	187261.6	180782.1	187264.9	180766.8
6509618_6410_ve	6509618	1	56	1	6410_ve	0	0.1	221341.6	175278.1	221341.5	175278.1
6528306_6410_ve	6528306	1	56	0	6410_mo	0	0.1	225085.6	178638.1	225085.7	178638.1
6529158_6410_ve	6529158	1	56	1	6410_ve	1	75.5	180029.6	184878.1	180001.1	184948
6549737_6410_ve	6549737	1	56	1	6410_ve	1	10	146557.6	196142.1	146557.9	196132.1
6572681_6410_ve	6572681	1	56	0	6410_mo	1	126.2	112061.6	193262.1	112047.1	193387.5
6630337_6410_ve	6630337	1	56	0	6410_mo	1	155.3	72925.6	205614.1	73042.8	205512.2
6673458_6410_ve	6673458	1	56	0	NA	NA	NA	221757.6	175406.1	NA	NA
6770678_6410_ve	6770678	1	56	0	6230_hmo	0	0.3	189725.6	218094.1	189725.9	218094.2
6792238_6410_ve	6792238	1	56	0	6230_hn	0	0	186013.6	219470.1	186013.6	219470.1
6918054_6410_ve	6918054	1	56	0	NA	NA	NA	185917.6	180494.1	NA	NA
6923026_6410_ve	6923026	1	56	1	6410_ve	1	30.1	223933.6	205742.1	223905.8	205753.7
6986542_6410_ve	6986542	1	56	0	6230_hmo	1	150.4	195805.6	227982.1	195655.9	227996.5
7253302_6410_ve	7253302	1	56	0	NA	NA	NA	186013.6	186158.1	NA	NA
7678913_6410_ve	7678913	1	56	0	6410_mo	1	188.5	72861.6	205678.1	72976.3	205528.5
7710006_6410_ve	7710006	1	56	0	NA	NA	NA	193053.6	189550.1	NA	NA
7726126_6410_ve	7726126	1	56	0	NA	NA	NA	186077.6	219854.1	NA	NA
7782774_6410_ve	7782774	1	56	0	NA	NA	NA	212733.6	213966.1	NA	NA
7836118_6410_ve	7836118	1	56	0	NA	NA	NA	179709.6	214606.1	NA	NA
7839026_6410_ve	7839026	1	56	1	6410_ve	0	0	225021.6	178542.1	225021.6	178542.1
7853106_6410_ve	7853106	1	56	0	NA	NA	NA	222589.6	175534.1	NA	NA
7874902_6410_ve	7874902	1	56	1	6410_ve	0	0	184605.6	185934.1	184605.6	185934.1
7913846_6410_ve	7913846	1	56	0	NA	NA	NA	212637.6	213998.1	NA	NA
7929558_6410_ve	7929558	1	56	1	6410_ve	0	0.2	177629.6	209678.1	177629.6	209678.3
8057906_6410_ve	8057906	1	56	0	NA	NA	NA	220637.6	175214.1	NA	NA
8137046_6410_ve	8137046	1	56	0	NA	NA	NA	184573.6	186126.1	NA	NA
8300886_6410_ve	8300886	1	56	0	NA	NA	NA	185853.6	186062.1	NA	NA
8301878_6410_ve	8301878	1	56	0	NA	NA	NA	185949.6	186190.1	NA	NA
8564022_6410_ve	8564022	1	56	0	NA	NA	NA	186013.6	186062.1	NA	NA
8597746_6410_ve	8597746	1	56	0	NA	NA	NA	235453.6	174958.1	NA	NA
8794246_6410_ve	8794246	1	56	0	NA	NA	NA	179005.6	184878.1	NA	NA
8831350_6410_ve	8831350	1	56	0	NA	NA	NA	212701.6	213774.1	NA	NA
8962422_6410_ve	8962422	1	56	0	NA	NA	NA	212541.6	214158.1	NA	NA
9036846_6410_ve	9036846	1	56	0	NA	NA	NA	186109.6	219886.1	NA	NA
9087041_6410_ve	9087041	1	56	1	6410_ve	0	0	74205.6	200718.1	74205.6	200718.1
9093494_6410_ve	9093494	1	56	0	NA	NA	NA	212797.6	213838.1	NA	NA
9611606_6410_ve	9611606	1	56	0	NA	NA	NA	185853.6	186126.1	NA	NA
9612598_6410_ve	9612598	1	56	0	NA	NA	NA	185885.6	186062.1	NA	NA
9745054_6410_ve	9745054	1	56	0	NA	NA	NA	181373.6	219950.1	NA	NA
9808214_6410_ve	9808214	1	56	0	NA	NA	NA	185853.6	186670.1	NA	NA
10327086_6410_ve	10327086	1	56	0	NA	NA	NA	189789.6	218798.1	NA	NA
10766985_6410_ve	10766985	1	56	0	6410_mo	1	30.2	112125.6	193358.1	112125.8	193388.3
12496182_6410_ve	12496182	1	56	0	NA	NA	NA	185917.6	186126.1	NA	NA
13179014_6410_ve	13179014	1	56	0	NA	NA	NA	182877.6	180462.1	NA	NA
14593334_6410_ve	14593334	1	56	0	NA	NA	NA	185917.6	186254.1	NA	NA
15641910_6410_ve	15641910	1	56	0	NA	NA	NA	186013.6	186094.1	NA	NA
16638422_6410_ve	16638422	1	56	0	NA	NA	NA	179741.6	214606.1	NA	NA
16690486_6410_ve	16690486	1	56	0	NA	NA	NA	185949.6	186094.1	NA	NA
17373318_6410_ve	17373318	1	56	0	NA	NA	NA	182909.6	180526.1	NA	NA
17475649_6410_ve	17475649	1	56	1	6410_ve	0	0	74173.6	200686.1	74173.6	200686.1
18001206_6410_ve	18001206	1	56	0	NA	NA	NA	185949.6	186030.1	NA	NA
18421894_6410_ve	18421894	1	56	0	NA	NA	NA	182941.6	180590.1	NA	NA
98705_6510_hu	98705	1	63	0	NA	NA	NA	29021.6	173422.1	NA	NA
100297_6510_hu	100297	1	63	1	6510_hu	1	69.6	93981.6	194670.1	93983.573	194600.56
146966_6510_hu	146966	1	63	0	NA	NA	NA	153949.6	195886.1	NA	NA
151318_6510_hu	151318	1	63	1	6510_hu	0	0.1	159069.6	190222.1	159069.557	190222.05
151350_6510_hu	151350	1	63	0	gh	NA	NA	188669.6	197326.1	NA	NA
151426_6510_hu	151426	1	63	0	NA	NA	NA	257405.6	159886.1	NA	NA
157542_6510_hu	157542	1	63	0	NA	NA	0.1	200477.6	159438.1	200477.721	159438.132
162749_6510_hu	162749	1	63	0	NA	NA	NA	152317.6	218734.1	NA	NA
174134_6510_hu	174134	1	63	0	gh	NA	0.1	198685.6	191086.1	198685.598	191086.179
179462_6510_hu	179462	1	63	0	NA	NA	NA	166109.6	164622.1	NA	NA
182054_6510_hu	182054	1	63	1	6510_hu	0	0	208733.6	164558.1	208733.638	164558.118
183734_6510_hu	183734	1	63	1	6510_hu	0	0.1	202973.6	193454.1	202973.598	193454.172
186850_6510_hu	186850	1	63	1	6510_hu	0	0.1	252733.6	205166.1	252733.56	205166.066
190902_6510_hu	190902	1	63	1	6510_hu	0	30	207645.6	191182.1	207645.866	191212.135
192022_6510_hu	192022	1	63	0	NA	NA	NA	156733.6	195886.1	NA	NA
203350_6510_hu	203350	1	63	0	NA	NA	NA	176125.6	198062.1	NA	NA
216118_6510_hu	216118	1	63	1	6510_hu	0	0.1	198525.6	188398.1	198525.575	188398.197
218086_6510_hu	218086	1	63	1	6510_hu	0	0.1	209437.6	180078.1	209437.527	180078.067
220518_6510_hu	220518	1	63	0	NA	NA	0.1	201597.6	161390.1	201597.479	161390.154
223026_6510_hu	223026	1	63	0	NA	NA	NA	234781.6	177390.1	NA	NA
227110_6510_hu	227110	1	63	0	NA	NA	0.1	207773.6	163854.1	207773.612	163854.222
863169_6510_hu	863169	1	63	1	6510_hu	1	49.9	73117.6	205614.1	73116.851	205564.158
884022_6510_hu	884022	1	63	1	6510_hu	1	40.1	187965.6	187310.1	187992.439	187280.371
901945_6510_hu	901945	1	63	0	NA	NA	NA	131165.6	162894.1	NA	NA
905190_6510_hu	905190	1	63	1	6510_hu	0	0.1	206397.6	184238.1	206397.502	184238.154
905458_6510_hu	905458	1	63	0	NA	NA	NA	239101.6	174958.1	NA	NA
923209_6510_hu	923209	1	63	1	6510_hu	0	0	88285.6	204590.1	88285.621	204590.073
938262_6510_hu	938262	1	63	1	6510_hu	0	0	165629.6	187694.1	165629.609	187694.131
