point_code	grts_ranking	grts_ranking_draw	sac	legacy_site	type	polygon_id	phab	source
659794_1	659794	659794	1	0	6510_hu	42209	30	habitatmap 2020
659794_2	659794	659794	1	0	6510_hu	42209	30	habitatmap 2020
66006_1	66006	66006	1	0	2310	53007	90	habitatmap 2020
661425_1	661425	661425	1	0	2120	58202	5	assessment/habitatmap 2020
661681_1	661681	661681	0	0	2160	47893	20	habitatmap 2020
6616969_1	6616969	6616969	1	0	2330_dw	4707	100	habitatmap 2020
6624449_1	6624449	6624449	1	0	6230_hmo	33975	100	habitatmap 2020
6626793_1	6626793	6626793	1	0	91E0_sf	4348	100	habitatmap 2020
66269974_1	66269974	NA	0	1	9160	7585	70	habitatmap 2020
66270_1	66270	66270	1	0	4010	42191	100	habitatmap 2020
6630337_2	45689793	6630337	1	0	6410_mo	31546	100	assessment/habitatmap 2020
6636566_1	6636566	6636566	1	0	91E0_sf	29021	50	habitatmap 2020
6640817_1	6640817	6640817	1	0	2190_overig	33218	60	habitatmap 2020
6645958_1	6645958	6645958	1	0	6410_mo	21877	30	assessment/habitatmap 2020
664753_1	24155313	664753	1	1	2180	NA	NA	assessment
66486_1	66486	66486	1	0	6230_ha	76309	NA	assessment
66499026_1	66499026	NA	0	1	91E0_vo	84936	100	habitatmap 2020
665653_1	665653	665653	1	0	2160	77163	100	assessment/habitatmap 2020
66604966_1	66604966	NA	1	1	9160	19154	100	habitatmap 2020
6667250_1	6667250	NA	1	1	9190	18400	100	habitatmap 2020
667185_1	667185	667185	1	0	2160	77723	75	assessment/habitatmap 2020
6676393_1	6676393	6676393	1	0	91E0_sf	3911	100	habitatmap 2020
66842921_1	66842921	NA	0	1	9120	74822	100	habitatmap 2020
6696497_1	6696497	6696497	1	0	2170	77723	20	habitatmap 2020
66974905_1	66974905	NA	1	1	9130_end	41806	100	habitatmap 2020
67_2	10381105	67	1	0	2130_had	59673	100	assessment/habitatmap 2020
6700566_1	6700566	6700566	1	0	91E0_sf	78407	100	habitatmap 2020
67047049_1	67047049	NA	0	1	9120	56672	100	habitatmap 2020
6706418_1	6706418	6706418	1	0	91E0_sf	58942	100	habitatmap 2020
670646_1	670646	670646	1	0	7140_meso	17464	100	habitatmap 2020
67080838_1	67080838	NA	1	1	91E0_vn	18696	70	habitatmap 2020
671029_1	671029	671029	1	0	2130_hd	31280	100	habitatmap 2020
6716841_1	6716841	6716841	1	0	91E0_sf	34955	100	assessment/habitatmap 2020
6721705_1	6721705	6721705	1	0	91E0_sf	4373	100	habitatmap 2020
67282_1	67282	67282	1	0	4030	26015	100	habitatmap 2020
6733945_1	6733945	NA	0	1	9160	78343	100	habitatmap 2020
673910_1	673910	673910	1	0	7140_oli	25524	80	assessment/habitatmap 2020
673977_1	673977	NA	0	1	91E0_va	82352	100	habitatmap 2020
674070_1	674070	674070	1	0	6510_hus	7967	60	habitatmap 2020
674070_2	674070	674070	1	0	6510_hus	7967	60	habitatmap 2020
6749609_1	6749609	6749609	1	0	91E0_sf	34614	100	habitatmap 2020
676665_1	676665	676665	1	0	91E0_vc	87072	0	habitatmap 2020
676914_1	676914	676914	1	0	6510_hu	86876	70	habitatmap 2020
676914_2	676914	676914	1	0	6510_hu	86876	70	habitatmap 2020
676946_1	676946	676946	1	0	6230_ha	42830	50	habitatmap 2020
67697_1	67697	67697	1	0	2160	75498	80	assessment/habitatmap 2020
677041_1	54891697	677041	1	1	2190_overig	2061	83	assessment/habitatmap 2020
677041_2	677041	677041	1	0	2190	1948	NA	habitatmap 2020
6770678_1	6770678	6770678	1	0	6230_hmo	53144	100	assessment/habitatmap 2020
677174_1	677174	677174	1	0	6510_hu	20568	100	habitatmap 2020
677174_2	677174	677174	1	0	6510_hu	20568	100	habitatmap 2020
677714_1	677714	677714	0	0	91E0_vo	66272	20	habitatmap 2020
6779778_1	6779778	6779778	1	0	6510_huk	86403	80	habitatmap 2020
678065_1	678065	678065	1	0	2160	23796	100	assessment/habitatmap 2020
678638_2	5397230	678638	1	0	6230_hmo	43399	50	assessment/habitatmap 2020
6788273_1	6788273	6788273	1	0	2170	33193	65	assessment/habitatmap 2020
6792238_1	6792238	6792238	1	0	6230_hn	48227	80	assessment/habitatmap 2020
68_2	53073073	68	1	0	2120	32068	64	assessment/habitatmap 2020
6801129_1	6801129	6801129	1	0	91E0_sf	3902	100	habitatmap 2020
6802857_1	6802857	6802857	1	0	91E0_sf	34722	100	habitatmap 2020
68038_1	68038	68038	1	0	9160	48396	95	habitatmap 2020
6808913_1	6808913	6808913	1	0	6230_hmo	4964	20	habitatmap 2020
681945_1	681945	681945	0	0	91E0_vc	2261	100	habitatmap 2020
6831873_1	6831873	6831873	1	0	6230_hmo	49200	100	habitatmap 2020
683638_1	683638	683638	1	0	91E0_vo	48821	50	habitatmap 2020
6840406_1	6840406	NA	0	1	9120	73159	100	habitatmap 2020
6846641_1	6846641	6846641	1	0	2170	58202	15	habitatmap 2020
684982_1	684982	684982	1	0	2330_bu	76129	30	habitatmap 2020
685273_1	685273	685273	0	0	91E0_vc	78628	30	habitatmap 2020
68562_1	68562	68562	1	0	4010	48915	100	habitatmap 2020
68601_1	68601	68601	0	0	91E0_vm	84348	100	habitatmap 2020
686041_1	686041	686041	1	0	91E0_vc	47195	100	habitatmap 2020
687729_1	687729	687729	1	0	2120	36312	45	habitatmap 2020
68790_1	68790	68790	0	0	91E0_vm	8567	30	habitatmap 2020
688094_1	688094	688094	1	0	6230_ha	20501	60	habitatmap 2020
688094_1	688094	688094	1	0	6230_hn	20501	20	habitatmap 2020
6898710_1	6898710	6898710	1	0	91E0_sf	29021	50	habitatmap 2020
69_1	10398513	69	1	0	2120	33210	100	assessment/habitatmap 2020
6902961_1	6902961	6902961	1	0	2190_overig	33197	60	habitatmap 2020
69097_1	69097	69097	1	0	91E0_sf	4172	100	habitatmap 2020
6911126_1	6911126	NA	0	1	9120	26486	100	habitatmap 2020
6912210_1	6912210	6912210	1	0	6230_hmo	76066	70	habitatmap 2020
692017_1	692017	692017	1	0	2120	43213	20	habitatmap 2020
692017_2	43945777	692017	1	1	2160	43213	70	assessment/habitatmap 2020
6923026_2	23700242	6923026	1	0	6410_mo	53543	NA	assessment
692438_1	692438	692438	1	0	91E0_vc	27288	10	habitatmap 2020
693174_1	693174	693174	1	0	2330_bu	76202	80	habitatmap 2020
693425_1	693425	693425	1	0	2120	80294	76	habitatmap 2020
693425_1	693425	693425	1	0	2160	80294	12	habitatmap 2020
693425_2	693425	693425	1	0	2160	80294	12	assessment/habitatmap 2020
69385_1	69385	69385	0	0	6510_hu	50381	70	habitatmap 2020
694297_1	694297	694297	1	0	91E0_vc	48842	100	habitatmap 2020
6948370_1	6948370	6948370	0	0	6410_mo	81683	30	assessment/habitatmap 2020
695122_1	695122	695122	1	0	2330_bu	6203	30	habitatmap 2020
6952881_1	6952881	6952881	1	0	2160	75585	10	assessment/habitatmap 2020
695297_2	695297	695297	1	0	1330_hpr	21179	NA	assessment
6958641_1	6958641	6958641	1	0	2170	77723	20	habitatmap 2020
696182_1	696182	696182	1	0	7140_meso	85101	100	assessment/habitatmap 2020
6962_1	6962	6962	0	0	6510_hu	54407	30	habitatmap 2020
6964969_1	6964969	6964969	1	0	91E0_sf	4345	100	habitatmap 2020
69686_1	69686	69686	1	0	4030	26707	100	habitatmap 2020
697062_1	697062	697062	0	0	91E0_vo	54473	20	habitatmap 2020
6975362_1	6975362	6975362	1	0	6510_huk	87012	20	habitatmap 2020
698433_1	698433	698433	1	0	6230_hmo	37063	NA	assessment
6986542_2	37395246	6986542	1	0	6230_hmo	21375	100	assessment/habitatmap 2020
699185_1	699185	699185	1	0	2120	33210	100	habitatmap 2020
6995369_1	6995369	6995369	1	0	91E0_sf	80360	100	habitatmap 2020
70_1	10399281	70	1	0	2120	60888	75	assessment/habitatmap 2020
701617_1	701617	701617	1	0	2120	80372	40	habitatmap 2020
701617_1	701617	701617	1	0	2130_hd	80372	60	habitatmap 2020
702674_1	702674	702674	1	0	7140_oli	75815	80	assessment/habitatmap 2020
703097_1	703097	703097	0	0	91E0_vc	82099	20	habitatmap 2020
7033906_1	7033906	7033906	1	0	6410_mo	7497	30	assessment/habitatmap 2020
703913_1	703913	703913	1	0	91E0_sf	80360	100	habitatmap 2020
7040817_1	7040817	7040817	1	0	2170	48551	40	habitatmap 2020
704558_1	704558	704558	1	0	91E0_vo	78715	40	habitatmap 2020
704998_1	704998	704998	1	0	6510_hu	85952	20	habitatmap 2020
7050417_2	7050417	7050417	1	0	2170	32126	80	assessment/habitatmap 2020
70582_1	70582	70582	1	0	2330_bu	76187	100	habitatmap 2020
7059177_1	7059177	7059177	1	0	91E0_sf	4103	100	habitatmap 2020
70593_1	70593	70593	0	0	91E0_vm	74504	20	habitatmap 2020
7060694_1	7060694	NA	0	1	9120	53127	70	habitatmap 2020
7060905_1	7060905	7060905	1	0	91E0_sf	80360	100	habitatmap 2020
7062294_1	7062294	7062294	0	0	6510_hus	591	100	habitatmap 2020
7063334_1	7063334	NA	0	1	9160	9670	100	habitatmap 2020
7072966_1	7072966	7072966	1	0	6410_mo	20076	100	assessment/habitatmap 2020
70833_1	5969073	70833	1	1	2160	33224	95	assessment/habitatmap 2020
70833_2	70833	70833	1	0	2160	33224	95	habitatmap 2020
7085318_1	7085318	NA	0	1	9120	72418	100	habitatmap 2020
70866_1	70866	70866	1	0	4030	17294	40	habitatmap 2020
70866_1	70866	70866	1	0	6230_hn	17294	60	habitatmap 2020
7087529_1	7087529	7087529	1	0	91E0_sf	3811	100	habitatmap 2020
709330_1	709330	709330	1	0	7140_meso	12668	70	habitatmap 2020
709353_1	709353	709353	1	0	91E0_sf	73832	100	habitatmap 2020
7097606_1	7097606	NA	1	1	91E0_va	18897	100	habitatmap 2020
7101874_1	7101874	7101874	1	0	6510_huk	35732	70	habitatmap 2020
7102909_1	7102909	NA	1	1	1330_da	46319	100	habitatmap 2020
710769_1	710769	710769	1	0	2120	56016	80	habitatmap 2020
710769_1	710769	710769	1	0	2130_hd	56016	20	habitatmap 2020
710833_1	21485745	710833	1	1	2130_hd	33226	2	habitatmap 2020
7108785_1	7108785	7108785	1	0	2130_hd	75577	5	assessment/habitatmap 2020
7110825_1	7110825	7110825	1	0	91E0_sf	3925	100	habitatmap 2020
711945_1	711945	711945	1	0	6230_hn	58956	100	habitatmap 2020
712310_1	712310	712310	1	0	91E0_vo	48821	50	habitatmap 2020
71238_1	71238	71238	1	0	4030	11323	40	habitatmap 2020
714198_1	714198	714198	1	0	2330_bu	70854	100	habitatmap 2020
714230_1	714230	714230	1	0	2330_bu	69732	100	habitatmap 2020
7145_1	7145	7145	0	0	9160	87281	100	habitatmap 2020
7146985_1	7146985	7146985	1	0	91E0_sf	4172	100	habitatmap 2020
71478_1	71478	71478	0	0	91E0_vm	84809	100	habitatmap 2020
715090_1	715090	715090	1	0	91E0_sf	48684	100	habitatmap 2020
7151081_1	7151081	7151081	1	0	91E0_sf	4272	100	habitatmap 2020
715445_1	715445	715445	1	0	2120	31148	100	habitatmap 2020
7159093_1	7159093	7159093	1	0	2190_overig	33102	100	assessment/habitatmap 2020
7159318_1	7159318	7159318	1	0	91E0_sf	78397	70	habitatmap 2020
7159601_1	7159601	7159601	1	0	2170	76632	20	habitatmap 2020
7165105_1	7165105	7165105	1	0	2170	32035	60	habitatmap 2020
7168425_1	7168425	7168425	1	0	91E0_sf	34609	100	habitatmap 2020
7176361_1	7176361	7176361	1	0	91E0_sf	4350	100	habitatmap 2020
717750_1	717750	717750	1	0	7140_oli	14273	40	assessment/habitatmap 2020
71902_1	71902	71902	1	0	4010	59426	100	habitatmap 2020
719025_1	719025	719025	1	0	2160	33161	60	habitatmap 2020
719025_2	32831665	719025	1	1	2130_hd	21058	100	habitatmap 2020
72_1	37941041	72	1	1	2170	48513	55	assessment/habitatmap 2020
720309_1	720309	720309	1	0	2120	84965	60	habitatmap 2020
720309_1	720309	720309	1	0	2130_hd	84965	35	habitatmap 2020
7203174_1	7203174	7203174	0	0	6410_mo	58815	65	assessment/habitatmap 2020
720369_1	720369	720369	0	0	6510_hua	85266	100	habitatmap 2020
720369_2	720369	720369	0	0	6510_hua	85266	100	habitatmap 2020
720689_1	720689	720689	1	0	2160	33149	80	assessment/habitatmap 2020
7215025_1	7215025	7215025	1	0	2170	79544	20	habitatmap 2020
7218601_1	7218601	7218601	1	0	91E0_sf	3808	100	habitatmap 2020
721906_1	721906	721906	1	0	6230_ha	85572	40	assessment/habitatmap 2020
7219313_1	54077553	54077553	1	1	2190_mp	66630	100	assessment/habitatmap 2020
7220533_2	44969269	7220533	1	0	2190_overig	64971	70	assessment/habitatmap 2020
7220785_1	7220785	7220785	1	0	2170	30552	20	habitatmap 2020
7237425_1	7237425	7237425	1	0	2160	75475	NA	assessment
72406_1	72406	72406	0	0	4030	57418	70	habitatmap 2020
7242146_1	7242146	7242146	0	0	91E0_sf	77890	70	habitatmap 2020
7258281_1	7258281	7258281	1	0	91E0_sf	3901	100	habitatmap 2020
726193_1	726193	726193	1	0	2160	33224	95	assessment/habitatmap 2020
72690_1	72690	72690	1	0	4010	18943	100	habitatmap 2020
7270193_1	7270193	7270193	1	0	2170	48513	55	habitatmap 2020
7282153_1	7282153	7282153	1	0	91E0_sf	4348	100	habitatmap 2020
73_1	10419637	73	1	0	2120	48281	100	assessment/habitatmap 2020
730289_2	3810481	730289	1	0	2160	80293	94	assessment/habitatmap 2020
7302961_1	7302961	7302961	1	0	2190_mp	66691	100	habitatmap 2020
730758_1	730758	730758	0	0	6230_ha	11812	100	assessment/habitatmap 2020
7318_1	7318	7318	1	0	6510_hu	28935	60	habitatmap 2020
732114_1	732114	732114	1	0	6230_hn	7780	30	habitatmap 2020
732161_1	732161	732161	1	0	1330_hpr	22952	100	assessment/habitatmap 2020
7323049_1	7323049	7323049	1	0	91E0_sf	80360	100	habitatmap 2020
732977_1	732977	732977	1	0	2130_hd	11386	30	habitatmap 2020
73298_1	73298	73298	0	0	4030	76537	20	habitatmap 2020
7330485_1	7330485	7330485	1	0	2190_overig	20956	100	habitatmap 2020
7335729_1	7335729	7335729	1	0	2170	48513	55	habitatmap 2020
7335926_1	7335926	7335926	1	0	2330_dw	31204	5	habitatmap 2020
733862_1	733862	733862	0	0	6230_hn	10771	100	habitatmap 2020
7339222_1	7339222	7339222	1	0	6230_hmo	52431	70	habitatmap 2020
734_1	734	734	1	0	4010	47491	100	habitatmap 2020
7349673_1	7349673	7349673	1	0	91E0_sf	3811	100	habitatmap 2020
735025_1	40105777	735025	1	1	2130_hd	36512	100	habitatmap 2020
735033_1	735033	735033	0	0	91E0_vc	78254	30	habitatmap 2020
736230_1	736230	736230	1	0	6510_hu	30164	70	habitatmap 2020
736565_1	736565	736565	1	0	2130_hd	59405	30	habitatmap 2020
7367346_1	7367346	7367346	1	0	6510_huk	81566	90	habitatmap 2020
736949_2	736949	736949	1	0	1330_hpr	22343	100	assessment/habitatmap 2020
7370473_1	7370473	7370473	1	0	91E0_sf	3915	100	habitatmap 2020
737073_1	737073	737073	1	0	2130_hd	80462	80	habitatmap 2020
7370929_1	7370929	7370929	1	0	2170	75432	50	habitatmap 2020
737333_1	737333	737333	1	0	2130_hd	34808	100	habitatmap 2020
738230_1	738230	738230	1	0	2330_bu	76329	100	habitatmap 2020
738265_1	738265	738265	0	0	91E0_vc	78296	30	habitatmap 2020
7393158_1	7393158	7393158	0	0	6230_hmo	7926	20	habitatmap 2020
7394534_1	7394534	7394534	0	0	6410_mo	68105	15	assessment/habitatmap 2020
74_2	48207025	74	1	0	2120	80294	76	assessment/habitatmap 2020
7401_1	7401	7401	0	0	91E0_vm	81524	60	habitatmap 2020
7405442_1	7405442	7405442	1	0	6510_huk	53841	40	habitatmap 2020
7409129_1	7409129	7409129	1	0	91E0_sf	4172	100	habitatmap 2020
7421237_1	7421237	7421237	1	0	2190_overig	53293	20	assessment/habitatmap 2020
7421745_1	7421745	7421745	1	0	2170	76709	20	habitatmap 2020
742450_2	17519666	742450	1	0	6410_mo	7494	100	assessment/habitatmap 2020
742577_1	22844593	742577	1	1	2130_hd	1942	84	habitatmap 2020
742610_1	742610	742610	1	0	2330_bu	14212	70	habitatmap 2020
7427249_1	7427249	7427249	1	0	2170	36517	100	habitatmap 2020
743377_1	743377	743377	1	0	6230_hn	40775	50	habitatmap 2020
7435138_1	7435138	NA	1	1	9160	71544	100	habitatmap 2020
743982_1	743982	743982	1	0	6230_hmo	21881	30	assessment/habitatmap 2020
74429_1	74429	74429	1	0	2310	29495	10	habitatmap 2020
74514_1	74514	74514	0	0	4030	24328	10	habitatmap 2020
745170_1	745170	745170	1	0	6230_ha	43422	10	assessment/habitatmap 2020
7461726_1	7461726	7461726	0	0	6510_hus	30621	20	habitatmap 2020
746865_1	746865	746865	1	0	2120	55801	70	habitatmap 2020
746865_1	746865	746865	1	0	2130_hd	55801	30	habitatmap 2020
746933_1	746933	746933	1	0	2120	53458	30	habitatmap 2020
746933_1	746933	746933	1	0	2160	53458	50	habitatmap 2020
7471273_1	7471273	7471273	1	0	91E0_sf	3848	100	habitatmap 2020
7482929_1	7482929	7482929	1	0	2170	75585	50	habitatmap 2020
748761_1	748761	748761	1	0	91E0_vc	5430	30	habitatmap 2020
7489257_1	7489257	7489257	1	0	91E0_sf	4345	100	habitatmap 2020
7499650_1	7499650	7499650	1	0	6510_huk	87012	20	habitatmap 2020
75_2	60794293	75	1	0	2120	85661	40	assessment/habitatmap 2020
750198_1	750198	750198	1	0	2330_bu	75712	100	habitatmap 2020
750518_1	750518	750518	1	0	2330_bu	76109	20	habitatmap 2020
750550_1	750550	750550	1	0	6230_hn	26488	100	habitatmap 2020
751337_1	751337	751337	1	0	6510_hu	1498	100	habitatmap 2020
7515953_1	7515953	7515953	1	0	2170	48513	55	habitatmap 2020
7520049_1	7520049	7520049	1	0	2170	48551	40	habitatmap 2020
75230_1	75230	75230	1	0	4010	69021	30	habitatmap 2020
7525097_1	7525097	NA	1	1	91E0_sf	73832	100	habitatmap 2020
7530834_1	7530834	7530834	1	0	91E0_sf	43540	100	habitatmap 2020
7533442_1	7533442	7533442	1	0	6510_huk	81186	100	habitatmap 2020
753630_2	28016606	753630	1	0	6230_hmo	25397	NA	assessment
753689_1	753689	753689	0	0	91E0_vc	3045	20	habitatmap 2020
754082_1	754082	754082	0	0	91E0_sf	77890	70	habitatmap 2020
7546281_1	7546281	7546281	1	0	91E0_sf	4218	90	habitatmap 2020
75474_1	75474	75474	1	0	4030	7387	20	habitatmap 2020
755934_1	755934	755934	1	0	6230_hmo	69112	100	habitatmap 2020
755986_1	755986	755986	1	0	7210	69400	NA	assessment
7560178_1	7560178	7560178	1	0	2330_dw	8873	80	habitatmap 2020
758585_1	758585	758585	1	0	91E0_vc	38638	0	habitatmap 2020
75889_1	8988785	75889	1	1	2130_had	59657	100	assessment/habitatmap 2020
758961_2	2446513	758961	1	0	2160	33224	95	assessment/habitatmap 2020
7594429_1	7594429	NA	1	1	1330_da	55839	100	habitatmap 2020
760057_1	760057	760057	0	0	91E0_vc	69794	100	habitatmap 2020
7603222_1	7603222	7603222	1	0	91E0_sf	29021	50	habitatmap 2020
760793_1	760793	760793	0	0	91E0_vc	81738	100	habitatmap 2020
7618353_1	7618353	7618353	1	0	2170	30552	20	habitatmap 2020
76242_1	76242	76242	1	0	4010	48750	100	habitatmap 2020
76294_1	76294	76294	0	0	91E0_vc	82053	100	habitatmap 2020
7629490_1	7629490	7629490	1	0	6510_huk	81566	90	habitatmap 2020
7630641_1	7630641	7630641	1	0	2170	75767	20	habitatmap 2020
7633073_1	7633073	7633073	1	0	2170	75577	15	habitatmap 2020
7635137_1	7635137	NA	1	1	91E0_va	42997	100	habitatmap 2020
763705_1	763705	763705	0	0	91E0_vc	77995	30	habitatmap 2020
76406_1	76406	76406	0	0	2310	77789	100	habitatmap 2020
764081_2	9152689	764081	0	0	2180	33198	78	assessment/habitatmap 2020
7649001_1	7649001	7649001	1	0	91E0_sf	3808	100	habitatmap 2020
764914_1	764914	764914	1	0	91E0_sf	58942	100	habitatmap 2020
764985_1	764985	764985	1	0	91E0_vc	2650	40	habitatmap 2020
766582_1	766582	766582	1	0	2330_bu	70292	90	habitatmap 2020
766686_1	766686	766686	1	0	2330_bu	58157	30	habitatmap 2020
7675369_1	7675369	7675369	1	0	91E0_sf	4348	100	habitatmap 2020
76754_1	76754	76754	1	0	2310	54925	100	habitatmap 2020
767721_1	767721	767721	1	0	91E0_sf	4103	100	habitatmap 2020
7678913_2	7941057	7678913	1	0	6410_mo	31546	100	assessment/habitatmap 2020
7684870_1	7684870	NA	1	1	9120	16463	100	habitatmap 2020
7689393_1	7689393	7689393	1	0	2170	32025	70	habitatmap 2020
7692713_1	7692713	7692713	1	0	91E0_sf	34864	100	habitatmap 2020
769449_1	769449	769449	1	0	91E0_sf	80360	100	habitatmap 2020
769793_1	769793	769793	1	0	6230_hmo	49119	40	habitatmap 2020
7700530_1	7700530	NA	1	1	9120	9991	70	habitatmap 2020
7700649_1	7700649	7700649	1	0	91E0_sf	4350	100	habitatmap 2020
7705777_1	7705777	7705777	1	0	2190_overig	1950	50	habitatmap 2020
7709097_1	7709097	7709097	1	0	91E0_sf	34592	100	habitatmap 2020
77278_1	77278	77278	1	0	4010	71641	90	habitatmap 2020
7728174_1	7728174	7728174	1	0	6230_hmo	33454	100	habitatmap 2020
77361_1	25701937	77361	1	1	2160	75501	90	assessment/habitatmap 2020
7738642_2	46273810	7738642	1	0	6510_hus	71209	70	habitatmap 2020
7739313_1	7739313	7739313	1	0	2170	58202	15	habitatmap 2020
77394_1	77394	77394	1	0	4030	16423	100	habitatmap 2020
773970_1	773970	773970	0	0	6230_hmo	44313	50	assessment/habitatmap 2020
7745073_1	7745073	7745073	1	0	2170	75432	50	habitatmap 2020
775605_1	775605	775605	1	0	2120	55998	60	habitatmap 2020
775605_1	775605	775605	1	0	2130_hd	55998	40	habitatmap 2020
7759198_1	7759198	7759198	0	0	6510_hus	67857	28	habitatmap 2020
7759198_2	46294366	7759198	0	0	6510_hus	67857	28	habitatmap 2020
776369_2	4970673	776369	1	0	2160	33226	91	assessment/habitatmap 2020
7765417_1	7765417	7765417	1	0	91E0_sf	34955	100	habitatmap 2020
7765929_1	7765929	7765929	0	0	91E0_sf	80348	100	habitatmap 2020
77970_1	77970	77970	1	0	7140_mrd	44970	90	habitatmap 2020
78_2	2129205	78	1	0	2120	31160	60	assessment/habitatmap 2020
780114_1	780114	780114	1	0	6230_hmo	47029	100	habitatmap 2020
7809_1	7809	7809	1	0	9160	30012	30	habitatmap 2020
781906_2	781906	781906	1	0	6230_hn	5728	30	assessment/habitatmap 2020
782129_1	782129	782129	1	0	2130_hd	48513	35	assessment/habitatmap 2020
782513_1	20697265	782513	1	1	2180	1716	70	assessment/habitatmap 2020
782513_2	782513	782513	1	0	2180	1716	70	habitatmap 2020
7825746_1	7825746	7825746	1	0	91E0_sf	48684	100	habitatmap 2020
7831970_1	7831970	7831970	0	0	91E0_sf	78016	70	habitatmap 2020
7836849_1	7836849	7836849	1	0	2170	33193	65	habitatmap 2020
7839026_1	7839026	7839026	1	0	6410_mo	8903	80	assessment/habitatmap 2020
783954_1	783954	783954	1	0	6230_ha	5728	30	assessment/habitatmap 2020
784177_1	784177	784177	1	0	2120	36617	30	habitatmap 2020
78454_1	78454	78454	1	0	4030	70248	100	habitatmap 2020
7851433_1	7851433	7851433	1	0	91E0_sf	34550	100	habitatmap 2020
7857489_1	7857489	7857489	1	0	6230_hmo	4964	20	habitatmap 2020
7862406_1	7862406	7862406	1	0	6230_hmo	9040	20	habitatmap 2020
7862770_1	7862770	7862770	1	0	91E0_sf	43225	80	habitatmap 2020
7863378_1	7863378	7863378	0	0	91E0_sf	26469	100	habitatmap 2020
7863721_1	7863721	7863721	1	0	91E0_sf	34614	100	habitatmap 2020
7864786_1	7864786	7864786	0	0	2330_dw	50958	60	habitatmap 2020
7874902_1	7874902	7874902	1	0	6410_mo	21644	50	assessment/habitatmap 2020
787893_1	787893	787893	1	0	2130_hd	85037	70	habitatmap 2020
7881190_1	7881190	7881190	1	0	6230_hmo	31406	100	habitatmap 2020
788593_1	788593	788593	1	0	2190_mp	66606	100	habitatmap 2020
7895217_1	7895217	7895217	1	0	2170	58202	15	habitatmap 2020
7901046_1	7901046	NA	1	1	91E0_vm	70152	100	habitatmap 2020
79089_1	79089	79089	0	0	6510_hu	85460	100	habitatmap 2020
79089_2	79089	79089	0	0	6510_hu	85460	100	habitatmap 2020
791478_1	791478	791478	1	0	2330_bu	76187	100	habitatmap 2020
792209_1	792209	792209	0	0	6510_hua	2343	100	habitatmap 2020
7929558_1	7929558	7929558	1	0	6410_mo	21704	50	assessment/habitatmap 2020
7941057_1	7941057	7941057	1	0	6410_mo	34282	NA	assessment
7945750_1	7945750	7945750	1	0	91E0_sf	11711	70	habitatmap 2020
7951537_1	7951537	7951537	1	0	2190_overig	33197	60	habitatmap 2020
7953618_1	7953618	7953618	1	0	2330_dw	7334	20	habitatmap 2020
7953974_1	7953974	NA	0	1	91E0_vm	62540	100	habitatmap 2020
795825_1	15406257	795825	1	1	2170	32230	75	assessment/habitatmap 2020
795825_2	795825	795825	1	0	2170	32155	65	habitatmap 2020
797785_1	797785	797785	0	0	91E0_vc	78276	30	habitatmap 2020
798133_1	798133	798133	1	0	1330_hpr	55362	80	assessment/habitatmap 2020
798257_1	798257	798257	1	0	2160	75501	90	assessment/habitatmap 2020
799145_1	799145	799145	0	0	91E0_vc	35904	100	habitatmap 2020
79986_1	79986	79986	1	0	6510_hu	61757	30	habitatmap 2020
79986_2	79986	79986	1	0	6510_hu	61757	30	habitatmap 2020
8_2	1015221	8	1	0	2130_hd	31152	10	assessment/habitatmap 2020
800561_1	45102897	800561	1	1	2130_hd	36636	100	habitatmap 2020
8007217_1	8007217	8007217	1	0	2170	75432	50	habitatmap 2020
8009654_1	8009654	NA	0	1	9120	77692	100	habitatmap 2020
8010585_1	8010585	NA	1	1	9130_end	1560	100	habitatmap 2020
8015925_1	8015925	8015925	1	0	2190_overig	38030	100	habitatmap 2020
801793_2	34356225	801793	1	0	1330_hpr	26279	NA	assessment
802609_1	802609	802609	1	0	2160	75392	90	assessment/habitatmap 2020
8027561_1	8027561	8027561	1	0	91E0_sf	34955	100	habitatmap 2020
802950_1	802950	802950	1	0	6230_ha	6717	30	habitatmap 2020
803065_1	803065	803065	0	0	91E0_vc	82764	100	habitatmap 2020
803766_1	803766	803766	1	0	2330_bu	76195	100	habitatmap 2020
8055122_1	8055122	8055122	1	0	91E0_sf	48684	100	habitatmap 2020
80594_1	80594	80594	1	0	4030	6569	30	habitatmap 2020
805942_1	805942	805942	0	0	6230_ha	8875	NA	assessment
8060329_1	8060329	8060329	1	0	91E0_sf	34570	100	habitatmap 2020
80662_1	80662	80662	0	0	91E0_vm	57321	30	habitatmap 2020
8066273_1	8066273	8066273	0	0	6230_hmo	37780	100	habitatmap 2020
8072753_1	8072753	8072753	1	0	2170	75432	50	habitatmap 2020
808146_1	808146	808146	1	0	2330_bu	10507	85	habitatmap 2020
80822_1	80822	80822	1	0	7140_meso	10527	80	habitatmap 2020
809137_1	41089201	809137	1	1	2130_hd	33161	20	habitatmap 2020
809670_1	809670	809670	1	0	6510_hu	87699	30	habitatmap 2020
8098838_1	8098838	8098838	0	0	91E0_sf	29020	80	habitatmap 2020
81_1	10547637	81	1	0	2130_hd	56145	NA	assessment
8104946_1	8104946	8104946	1	0	91E0_sf	58942	100	habitatmap 2020
811185_2	29122737	811185	1	0	2130_had	320	100	assessment/habitatmap 2020
8118_1	8118	8118	1	0	9160	14449	30	habitatmap 2020
81205_2	81205	81205	1	0	2130_had	59497	NA	assessment
