point_code	grts_ranking	grts_ranking_draw	sac	legacy_site	type	polygon_id	phab	source
3665713_1	3665713	3665713	1	0	2160	50591	10	assessment/habitatmap 2023
3668438_1	3668438	3668438	1	0	6410_mo	88350	30	assessment/habitatmap 2023
36695857_1	36695857	36695857	1	0	2190_mp	72196	100	habitatmap 2023
36742598_1	36742598	NA	1	1	9120	13950	100	habitatmap 2023
36774_2	36774	36774	1	0	9120	17019	70	assessment/habitatmap 2023
36790_1	36790	36790	1	0	6230_hn	28107	100	assessment/habitatmap 2023
36865209_1	36865209	NA	1	1	9130_end	54273	100	habitatmap 2023
368758_1	368758	368758	1	0	4010	71348	NA	assessment
36906566_1	36906566	NA	1	1	9120	20744	100	habitatmap 2023
36917_1	36917	36917	1	0	2130_had	49130	20	habitatmap 2023
36917_1	36917	36917	1	0	2130_hd	49130	80	habitatmap 2023
36931378_1	36931378	NA	1	1	9120	16925	100	habitatmap 2023
369841_1	369841	369841	1	0	2180	50548	100	assessment/habitatmap 2023
369974_1	369974	369974	1	0	7140_meso	35685	100	assessment/habitatmap 2023
37_1	21706545	37	1	1	2130_hd	44728	100	assessment/habitatmap 2023
370101_2	46507445	370101	1	0	2160	47050	70	assessment/habitatmap 2023
37033_1	37033	37033	1	0	91E0_sf	5230	100	habitatmap 2023
370386_2	2991826	370386	1	0	4030	18301	2	assessment/habitatmap 2023
371505_1	371505	371505	1	0	2120	44820	100	assessment/habitatmap 2023
371666_1	371666	371666	1	0	2310	60982	100	habitatmap 2023
3727537_1	3727537	3727537	1	0	2130_had	8486	100	habitatmap 2023
372790_1	372790	372790	1	0	2310	20007	30	habitatmap 2023
3732406_2	3732406	3732406	1	0	7140_meso	93675	100	assessment/habitatmap 2023
37328350_1	37328350	NA	1	1	9190	65227	70	habitatmap 2023
37330_1	37330	37330	1	0	4030	41454	NA	assessment
37338630_1	37338630	NA	1	1	9120	26089	100	habitatmap 2023
373470_1	373470	373470	1	0	2310	64419	NA	assessment
3734950_2	62520742	3734950	0	0	6230_hn	54116	85	assessment/habitatmap 2023
3736182_1	3736182	3736182	1	0	7140_meso	87183	100	habitatmap 2023
3740849_2	332977	3740849	1	0	2170	50572	65	assessment/habitatmap 2023
3740882_1	3740882	3740882	1	0	6230_hn	18859	0	habitatmap 2023
37414854_1	37414854	NA	0	1	9120	11565	100	habitatmap 2023
3741830_2	3741830	3741830	1	0	6410_mo	20405	NA	assessment
37426642_1	37426642	NA	1	1	9190	20258	100	habitatmap 2023
3745905_1	3745905	3745905	1	0	2130_had	64739	100	habitatmap 2023
37475282_1	37475282	NA	0	1	9120	77968	100	habitatmap 2023
3749609_1	3749609	3749609	1	0	91E0_sf	5329	100	habitatmap 2023
37557_2	37557	37557	1	0	1330_hpr	35806	100	assessment/habitatmap 2023
375702_1	375702	375702	0	0	6510_hu	63389	60	habitatmap 2023
3757266_1	3757266	3757266	1	0	6230_hn	27956	20	habitatmap 2023
375926_1	375926	375926	0	0	2330_bu	68775	100	habitatmap 2023
3759314_1	3759314	3759314	1	0	2330_dw	11568	20	habitatmap 2023
3762921_1	3762921	3762921	1	0	91E0_sf	93481	100	habitatmap 2023
37648105_1	37648105	NA	1	1	91E0_sf	5398	100	habitatmap 2023
376530_1	376530	376530	1	0	2310	61123	90	habitatmap 2023
3768454_1	3768454	3768454	1	0	6230_hn	85078	70	habitatmap 2023
37723730_1	37723730	NA	0	1	9190	22477	100	habitatmap 2023
3773650_1	3773650	3773650	1	0	6230_hn	27961	10	habitatmap 2023
3777298_1	3777298	3777298	1	0	6410_mo	36412	NA	assessment
378578_1	378578	378578	1	0	91E0_vo	11573	90	habitatmap 2023
37889_2	4232193	37889	0	0	2130_hd	NA	NA	assessment
379094_1	379094	379094	1	0	6230_ha	79171	100	assessment/habitatmap 2023
379222_1	379222	379222	0	0	6230_hn	22429	100	habitatmap 2023
3796785_1	3796785	3796785	1	0	2190_mp	72221	100	assessment/habitatmap 2023
38_2	10184117	38	1	0	2130_hd	51369	30	assessment/habitatmap 2023
380529_2	380529	380529	1	0	2130_hd	84287	60	assessment/habitatmap 2023
380638_1	380638	380638	1	0	4010	58736	100	assessment/habitatmap 2023
38065_1	17503409	38065	1	1	2160	50594	95	assessment/habitatmap 2023
38065_2	38065	38065	1	0	2160	93562	97	habitatmap 2023
3807153_1	3807153	3807153	1	0	2120	50681	100	assessment/habitatmap 2023
38091430_1	38091430	NA	0	1	9120	16745	100	habitatmap 2023
38098_1	38098	38098	1	0	2310	22742	NA	assessment
38107154_1	38107154	NA	1	1	91E0_vm	75459	60	habitatmap 2023
3811458_1	3811458	3811458	1	0	6510_huk	NA	NA	assessment
3812105_1	3812105	3812105	1	0	1330_hpr	61393	100	habitatmap 2023
3812913_2	58338865	3812913	1	0	2170	50167	100	assessment/habitatmap 2023
38130409_1	38130409	NA	1	1	91E0_sf	91549	100	habitatmap 2023
381673_1	381673	381673	1	0	91E0_sf	91549	100	habitatmap 2023
3816982_1	3816982	3816982	1	0	91E0_sf	83243	100	habitatmap 2023
381878_1	381878	381878	1	0	4030	25474	NA	assessment
3821746_2	3821746	3821746	1	0	6230_hnk	14576	75	assessment/habitatmap 2023
3821746_3	62542002	3821746	1	0	6510_huk	14576	25	assessment/habitatmap 2023
382254_1	382254	382254	1	0	4010	51585	70	habitatmap 2023
382742_1	382742	382742	0	0	6510_hu	70247	100	habitatmap 2023
3827505_1	3827505	3827505	1	0	2130_had	64711	100	habitatmap 2023
38290098_1	38290098	NA	0	1	9160	62792	60	habitatmap 2023
3829634_2	37384066	3829634	1	0	6510_huk	61650	100	assessment/habitatmap 2023
383346_1	383346	383346	0	0	6510_hu	15318	70	habitatmap 2023
3841910_1	3841910	3841910	1	0	7140_meso	90842	100	habitatmap 2023
3842473_1	3842473	3842473	1	0	91E0_sf	45458	100	habitatmap 2023
3849641_1	3849641	3849641	1	0	91E0_sf	93481	100	habitatmap 2023
384978_1	384978	384978	1	0	2310	22518	100	habitatmap 2023
385201_2	63299761	385201	1	0	2130_had	8486	100	assessment/habitatmap 2023
38545_2	38545	38545	0	0	6510_hua	3895	70	assessment/habitatmap 2023
3858609_1	3858609	3858609	1	0	2130_had	8486	100	habitatmap 2023
3859846_2	60482950	3859846	1	0	6410_mo	47845	20	assessment/habitatmap 2023
38598642_1	38598642	NA	1	1	9120	14648	100	habitatmap 2023
38610_1	38610	38610	1	0	2310	10645	NA	assessment
386225_1	9823409	386225	1	1	2180	46821	100	assessment/habitatmap 2023
386225_2	386225	386225	1	0	2180	46821	100	habitatmap 2023
3863478_1	3863478	3863478	1	0	7140_oli	22745	40	assessment/habitatmap 2023
386422_1	386422	386422	1	0	2330_bu	71271	60	assessment/habitatmap 2023
3864710_1	3864710	3864710	1	0	6410_mo	30324	NA	assessment
386674_2	386674	386674	1	0	6510_hu	93925	20	assessment/habitatmap 2023
3867090_1	3867090	NA	1	1	91E0_vo	40501	100	habitatmap 2023
386770_1	386770	386770	1	0	2310	11008	20	habitatmap 2023
386798_1	386798	386798	1	0	4010	68330	30	habitatmap 2023
38686546_1	38686546	NA	1	1	91E0_vm	53959	90	habitatmap 2023
387249_1	387249	387249	1	0	2130_hd	64440	100	habitatmap 2023
38738_1	38738	38738	0	0	9190	77321	50	habitatmap 2023
387538_1	387538	387538	1	0	2310	21346	70	assessment/habitatmap 2023
3878449_1	3878449	3878449	1	0	2160	50322	NA	assessment
388142_1	388142	388142	1	0	4010	81200	70	habitatmap 2023
388405_1	388405	388405	1	0	2160	49141	100	assessment/habitatmap 2023
388913_1	388913	388913	1	0	2120	39932	100	assessment/habitatmap 2023
38920449_1	38920449	NA	0	1	9120	42750	100	habitatmap 2023
38937_1	38937	38937	0	0	9130_end	80295	90	habitatmap 2023
3893938_1	3893938	3893938	1	0	6510_huk	84813	90	habitatmap 2023
3894_2	3894	3894	1	0	9120	NA	NA	assessment
3906994_1	3906994	3906994	1	0	6510_huk	12606	30	assessment/habitatmap 2023
390930_1	390930	390930	1	0	2310	67600	100	habitatmap 2023
390950_1	390950	390950	0	0	6510_hu	21377	90	habitatmap 2023
391154_1	391154	391154	1	0	4010	14868	100	assessment/habitatmap 2023
3913449_1	3913449	3913449	1	0	91E0_sf	5329	100	habitatmap 2023
39142_1	39142	39142	0	0	9160	82972	30	habitatmap 2023
392342_1	392342	392342	0	0	2330_bu	68483	NA	assessment
3927238_1	3927238	3927238	1	0	6410_mo	15167	100	assessment/habitatmap 2023
3927733_1	3927733	3927733	1	0	1330_hpr	61440	100	habitatmap 2023
3933377_1	3933377	NA	1	1	9120	61374	100	habitatmap 2023
393950_1	393950	393950	1	0	4010	40574	100	assessment/habitatmap 2023
3946165_1	3946165	3946165	1	0	1330_hpr	44811	95	habitatmap 2023
394897_1	394897	394897	0	0	6510_hua	64	60	habitatmap 2023
394962_1	394962	394962	1	0	4010	17094	NA	assessment
3950313_1	3950313	NA	1	1	91E0_sf	5655	100	habitatmap 2023
3956146_1	3956146	3956146	1	0	6510_huk	NA	NA	assessment
395957_1	395957	395957	1	0	2120	61735	100	assessment/habitatmap 2023
396009_1	396009	396009	1	0	6510_hu	42670	50	habitatmap 2023
39623462_1	39623462	NA	1	1	9120	58165	100	habitatmap 2023
396242_1	396242	396242	1	0	2310	23358	100	habitatmap 2023
3962601_1	3962601	3962601	1	0	91E0_sf	5020	100	habitatmap 2023
3963057_1	3963057	3963057	1	0	2190_mp	50695	NA	assessment
396597_1	396597	396597	1	0	2120	48723	100	assessment/habitatmap 2023
3968437_1	3968437	3968437	1	0	1330_hpr	41708	10	habitatmap 2023
3968934_1	3968934	3968934	1	0	6230_hmo	19331	30	assessment/habitatmap 2023
3970_1	3970	3970	1	0	9160	62874	50	assessment/habitatmap 2023
39718_1	39718	39718	1	0	9160	57900	100	habitatmap 2023
397238_1	397238	397238	1	0	4030	22751	NA	assessment
39762_1	39762	39762	1	0	2310	13889	30	assessment/habitatmap 2023
3982873_1	3982873	3982873	0	0	6510_hua	6938	100	habitatmap 2023
39834322_1	39834322	NA	0	1	9120	21821	100	habitatmap 2023
398529_2	21370049	398529	1	0	6230_hmo	39507	NA	assessment
398529_3	398529	398529	1	0	6510_hu	40554	NA	assessment
398546_1	398546	398546	1	0	2310	22724	40	assessment/habitatmap 2023
39864722_1	39864722	NA	0	1	9120	81085	100	habitatmap 2023
398790_1	398790	398790	0	0	6510_hu	14668	100	habitatmap 2023
3989681_1	3989681	3989681	1	0	2130_had	8486	100	habitatmap 2023
39926066_1	39926066	NA	0	1	9120	21768	100	habitatmap 2023
399281_2	12457905	399281	1	0	2120	50118	100	assessment/habitatmap 2023
399413_1	399413	399413	0	0	2130_hd	48429	70	habitatmap 2023
39942310_1	39942310	NA	0	1	9160	85051	70	habitatmap 2023
3995825_1	37550257	3995825	1	1	2190_mp	50561	30	assessment/habitatmap 2023
4_2	1009077	4	0	0	2120	46379	100	assessment/habitatmap 2023
40_1	41860913	40	1	1	2130_hd	40050	100	assessment/habitatmap 2023
40_2	32685873	40	1	1	2170	50591	40	assessment/habitatmap 2023
40_4	39546673	40	1	0	2120	61501	100	assessment/habitatmap 2023
40025878_1	40025878	NA	0	1	9160	15967	100	habitatmap 2023
4003090_1	4003090	4003090	1	0	6510_hu	NA	NA	assessment
40047830_1	40047830	NA	0	1	9120	89698	100	habitatmap 2023
4005353_1	4005353	4005353	1	0	91E0_sf	5539	100	habitatmap 2023
40054_1	40054	40054	1	0	4010	49684	NA	assessment
4008049_1	4008049	4008049	1	0	2130_had	34732	30	habitatmap 2023
4008897_2	7941057	4008897	1	0	6410_mo	40369	100	assessment/habitatmap 2023
4009590_1	4009590	4009590	1	0	7140_meso	66835	100	habitatmap 2023
4010049_1	4010049	4010049	1	0	6230_hmo	1277	10	habitatmap 2023
40116742_1	40116742	NA	1	1	9120	24570	100	habitatmap 2023
40120265_1	40120265	NA	0	1	9120	90156	100	habitatmap 2023
40122561_1	40122561	NA	0	1	9120	62640	100	habitatmap 2023
4013365_1	4013365	4013365	1	0	2190_overig	49122	NA	assessment/habitatmap 2023
4013534_1	4013534	4013534	1	0	7140_oli	63489	100	assessment/habitatmap 2023
40146_1	40146	40146	1	0	4030	12164	70	assessment/habitatmap 2023
40161961_1	40161961	NA	0	1	91E0_vn	2328	100	habitatmap 2023
40169_1	40169	40169	0	0	91E0_vm	31592	100	habitatmap 2023
40227078_1	40227078	NA	1	1	9120	13950	100	habitatmap 2023
40238273_1	40238273	NA	1	1	91E0_va	41236	100	habitatmap 2023
402609_2	1451185	402609	1	0	2160	93562	97	assessment/habitatmap 2023
4026418_2	32469042	4026418	0	0	6410_mo	11353	20	assessment/habitatmap 2023
40305630_1	40305630	NA	1	1	9190	80901	50	habitatmap 2023
4042038_2	20819254	4042038	1	0	6410_mo	14560	100	assessment/habitatmap 2023
404306_1	404306	404306	0	0	9190	12219	70	assessment/habitatmap 2023
404678_1	404678	404678	1	0	7140_base	27474	90	habitatmap 2023
404958_1	404958	404958	1	0	4010	88573	30	habitatmap 2023
405041_1	405041	405041	1	0	2160	50706	100	assessment/habitatmap 2023
405297_1	405297	405297	1	0	2130_hd	49229	70	habitatmap 2023
4057446_2	15591782	4057446	0	0	6410_mo	63937	65	assessment/habitatmap 2023
40582_1	40582	40582	1	0	9160	10520	40	habitatmap 2023
4059478_1	4059478	4059478	1	0	6230_hmo	22548	10	assessment/habitatmap 2023
406238_1	406238	406238	1	0	2310	87086	100	habitatmap 2023
4062633_1	4062633	4062633	1	0	91E0_sf	45629	100	habitatmap 2023
40658_1	40658	40658	0	0	9190	16344	20	habitatmap 2023
407729_1	407729	407729	0	0	2130_hd	37453	20	habitatmap 2023
40784185_1	40784185	NA	1	1	9130_end	3558	100	habitatmap 2023
409269_1	409269	409269	0	0	1310_pol	44757	100	assessment/habitatmap 2023
409298_1	409298	409298	1	0	2310	31981	100	habitatmap 2023
40963561_1	40963561	NA	1	1	91E0_sf	5400	100	habitatmap 2023
409654_2	409654	409654	1	0	6510_hu	NA	NA	assessment
4100265_1	4100265	4100265	1	0	91E0_sf	5690	100	habitatmap 2023
4104105_1	4104105	4104105	1	0	91E0_sf	45313	60	habitatmap 2023
410817_1	410817	410817	1	0	4010	41856	100	habitatmap 2023
4115881_1	4115881	4115881	1	0	91E0_sf	45327	100	assessment/habitatmap 2023
41159657_1	41159657	NA	1	1	91E0_va	28480	100	habitatmap 2023
41206534_1	41206534	NA	1	1	9160	24547	100	habitatmap 2023
41209_2	41209	41209	0	0	9130_end	82962	NA	assessment
41210578_1	41210578	NA	1	1	91E0_vm	21834	100	habitatmap 2023
4121938_1	4121938	4121938	0	0	6120	9222	NA	assessment
4122918_2	4122918	4122918	0	0	6510_huk	69331	100	assessment/habitatmap 2023
4126353_1	4126353	4126353	0	0	6510_hua	1632	100	habitatmap 2023
412726_2	412726	412726	0	0	6230_ha	14074	NA	assessment
413394_1	413394	413394	1	0	2310	13752	100	habitatmap 2023
41360550_1	41360550	NA	1	1	9120	31229	100	habitatmap 2023
413749_1	413749	413749	1	0	2180	49132	100	assessment/habitatmap 2023
4142006_1	4142006	4142006	1	0	7140_meso	27883	50	habitatmap 2023
4142081_1	4142081	4142081	1	0	1330_hpr	36047	100	habitatmap 2023
414646_1	414646	414646	1	0	6230_hn	80962	100	assessment/habitatmap 2023
41470073_1	41470073	NA	0	1	91E0_vn	76574	70	habitatmap 2023
414897_1	19027121	19027121	1	1	2190_mp	3380	15	assessment/habitatmap 2023
414897_3	414897	414897	1	0	2190_overig	3377	NA	assessment/habitatmap 2023
4150198_1	4150198	4150198	1	0	7140_meso	27854	100	habitatmap 2023
415022_1	415022	415022	1	0	4010	81223	70	habitatmap 2023
41554_1	41554	41554	0	0	9190	37300	100	habitatmap 2023
4159022_1	4159022	4159022	1	0	7140_meso	57480	60	habitatmap 2023
415921_2	1464497	415921	1	0	2160	50604	100	assessment/habitatmap 2023
4165801_1	4165801	4165801	1	0	91E0_sf	5312	100	habitatmap 2023
41682_1	41682	41682	0	0	4010	12031	90	habitatmap 2023
41687446_1	41687446	NA	0	1	9120	60855	100	habitatmap 2023
416978_1	416978	416978	1	0	2310	21384	100	habitatmap 2023
4177321_1	4177321	4177321	1	0	91E0_sf	93481	100	habitatmap 2023
4178198_2	20955414	4178198	0	0	6230_hmo	64027	100	assessment/habitatmap 2023
41800697_1	41800697	NA	0	1	91E0_vn	88044	100	habitatmap 2023
41814_2	41814	41814	0	0	6510_hu	69161	100	assessment/habitatmap 2023
4181414_1	4181414	NA	0	1	9120	79444	70	habitatmap 2023
418166_1	418166	418166	0	0	2310	67828	80	habitatmap 2023
418422_2	1466998	418422	1	0	7140_oli	66729	80	assessment/habitatmap 2023
41849001_1	41849001	NA	1	1	91E0_sf	5690	100	habitatmap 2023
4186598_1	4186598	NA	1	1	9120	56737	100	habitatmap 2023
419270_1	419270	419270	0	0	6510_hu	69252	70	habitatmap 2023
419538_1	419538	419538	1	0	7140_oli	15763	90	assessment/habitatmap 2023
4199093_1	4199093	4199093	1	0	1330_hpr	35603	100	habitatmap 2023
420062_1	420062	420062	1	0	4010	75830	100	habitatmap 2023
42028310_1	42028310	NA	0	1	9160	84945	60	habitatmap 2023
4206129_1	4206129	4206129	1	0	2160	50703	100	assessment/habitatmap 2023
42070233_1	42070233	NA	0	1	91E0_vn	3153	100	habitatmap 2023
42077366_1	42077366	NA	0	1	91E0_vm	18471	100	habitatmap 2023
420818_1	420818	420818	1	0	2310	61088	100	habitatmap 2023
421342_1	421342	421342	1	0	4010	63436	75	habitatmap 2023
42146937_1	42146937	NA	0	1	9120	21518	100	habitatmap 2023
421494_1	421494	421494	1	0	91E0_vo	81547	50	habitatmap 2023
42161_1	38003889	42161	1	1	2180	49513	100	assessment/habitatmap 2023
42161_2	42161	42161	1	0	2180	49512	100	habitatmap 2023
42220038_1	42220038	NA	0	1	9120	93765	100	habitatmap 2023
4225201_1	4225201	4225201	1	0	2160	50144	NA	assessment
422622_1	422622	422622	1	0	4010	56290	100	habitatmap 2023
4226545_1	4226545	4226545	0	0	6510_hua	3681	100	habitatmap 2023
422838_1	422838	422838	1	0	2310	87678	100	habitatmap 2023
4230578_1	4230578	4230578	0	0	6510_huk	750	30	habitatmap 2023
4232849_1	4232849	4232849	0	0	6510_hua	3895	70	habitatmap 2023
42344978_1	42344978	NA	0	1	91E0_vn	38240	100	habitatmap 2023
423762_2	51803986	423762	1	0	6230_ha	53253	NA	assessment
4243862_1	4243862	NA	0	1	9190	90551	100	habitatmap 2023
42488790_1	42488790	NA	1	1	9120	81438	100	habitatmap 2023
425269_1	425269	425269	1	0	2120	49150	100	assessment/habitatmap 2023
425302_1	425302	425302	0	0	6510_hu	27290	100	habitatmap 2023
425385_1	425385	425385	1	0	91E0_sf	45629	100	habitatmap 2023
42542033_1	42542033	NA	1	1	9120	56736	100	habitatmap 2023
425494_1	425494	425494	0	0	6510_hu	12853	100	habitatmap 2023
4255537_1	4255537	4255537	1	0	2130_hd	46949	35	assessment/habitatmap 2023
4256642_1	4256642	4256642	1	0	6510_huk	69365	100	assessment/habitatmap 2023
425682_1	425682	425682	1	0	2310	13815	100	habitatmap 2023
42591718_1	42591718	NA	1	1	9120_qb	10467	50	habitatmap 2023
426358_1	426358	426358	0	0	2310	36934	100	habitatmap 2023
42722521_1	42722521	NA	0	1	91E0_vn	88384	100	habitatmap 2023
42766521_1	42766521	NA	1	1	91E0_va	22355	50	habitatmap 2023
428057_2	428057	428057	0	0	91E0_vc	83448	30	assessment/habitatmap 2023
428246_1	428246	428246	1	0	2310	79769	90	habitatmap 2023
42934_1	42934	42934	1	0	4030	25488	100	assessment/habitatmap 2023
43_1	18602161	43	1	1	2130_hd	44076	75	assessment/habitatmap 2023
43002898_1	43002898	NA	0	1	9120	88756	100	habitatmap 2023
430133_1	430133	430133	1	0	2130_had	49130	20	habitatmap 2023
430133_1	430133	430133	1	0	2130_hd	49130	80	habitatmap 2023
43084790_1	43084790	NA	1	1	91E0_vm	72914	80	habitatmap 2023
4312489_1	4312489	4312489	1	0	91E0_sf	45475	100	habitatmap 2023
431281_1	431281	431281	1	0	2120	50626	25	assessment/habitatmap 2023
431314_1	431314	431314	1	0	2330_bu	18855	85	assessment/habitatmap 2023
4314870_1	4314870	4314870	1	0	6410_mo	89991	100	habitatmap 2023
431494_1	431494	431494	1	0	91E0_vo	20358	NA	assessment
43230_1	43230	43230	1	0	4010	81212	100	assessment/habitatmap 2023
432350_1	432350	432350	1	0	4010	72422	70	habitatmap 2023
4324777_1	4324777	4324777	1	0	91E0_sf	45629	100	habitatmap 2023
432610_1	432610	432610	1	0	6510_hu	48330	60	habitatmap 2023
43278781_1	43278781	NA	1	1	1330_da	81676	100	habitatmap 2023
43294214_1	43294214	NA	1	1	9120	23257	100	habitatmap 2023
4330770_1	4330770	4330770	1	0	6510_hus	76312	NA	assessment
433362_1	433362	433362	1	0	2310	21356	80	assessment/habitatmap 2023
43348417_1	43348417	NA	0	1	9120	85491	100	habitatmap 2023
43361766_1	43361766	NA	1	1	9120	15904	100	habitatmap 2023
4346754_1	4346754	4346754	1	0	6510_hu	37059	NA	assessment/habitatmap 2023
434877_1	434877	434877	1	0	2310	33080	100	habitatmap 2023
4351326_1	4351326	4351326	1	0	6510_hus	81133	10	assessment/habitatmap 2023
435377_2	10003633	435377	1	0	2160	93451	55	assessment/habitatmap 2023
435377_3	39363761	435377	1	0	2180	49510	100	assessment/habitatmap 2023
43540742_1	43540742	NA	1	1	91E0_vm	13584	100	habitatmap 2023
43566_1	43566	43566	1	0	4030	68576	NA	assessment
436401_1	25602225	436401	1	1	2180	50570	100	assessment/habitatmap 2023
436446_1	436446	436446	1	0	4010	81212	100	habitatmap 2023
436690_1	436690	436690	1	0	2310	61083	100	habitatmap 2023
4370774_2	4370774	4370774	1	0	7140_meso	24963	80	assessment/habitatmap 2023
437685_2	22195637	437685	1	0	1330_hpr	36718	NA	assessment
4379817_1	4379817	4379817	0	0	91E0_sf	4928	100	habitatmap 2023
438065_1	438065	438065	1	0	2120	52128	100	assessment/habitatmap 2023
438238_1	438238	438238	1	0	4010	68113	100	habitatmap 2023
43827654_1	43827654	NA	1	1	9120	13716	100	habitatmap 2023
43851894_1	43851894	NA	1	1	91E0_vo	56037	50	habitatmap 2023
43852786_1	43852786	NA	1	1	9190	17737	80	habitatmap 2023
43858_1	43858	43858	1	0	2330_bu	10482	80	assessment/habitatmap 2023
438646_1	438646	438646	0	0	2330_bu	55097	100	habitatmap 2023
4386609_1	4386609	4386609	1	0	2170	46949	55	assessment/habitatmap 2023
43893526_1	43893526	NA	0	1	9120	957	60	habitatmap 2023
439006_1	439006	439006	1	0	2310	78928	100	habitatmap 2023
4390190_1	4390190	4390190	1	0	6510_hus	70851	NA	assessment
43950166_1	43950166	NA	0	1	9120	25638	60	habitatmap 2023
44_1	10219313	44	1	0	2170	46949	55	assessment/habitatmap 2023
44_2	1306417	44	1	1	2130_hd	46949	35	assessment/habitatmap 2023
44032445_1	44032445	NA	1	1	1330_da	81676	100	habitatmap 2023
44032445_2	44032445	NA	1	1	1330_da	81676	100	habitatmap 2023
44032445_3	44032445	NA	1	1	1330_da	81676	100	habitatmap 2023
4414450_1	4414450	4414450	1	0	2330_dw	14993	80	habitatmap 2023
4416118_1	4416118	4416118	1	0	7140_oli	66729	80	assessment/habitatmap 2023
4417666_1	4417666	4417666	1	0	6510_huk	69026	100	assessment/habitatmap 2023
442066_1	442066	442066	1	0	4010	23444	100	habitatmap 2023
4422582_1	4422582	4422582	1	0	7140_meso	17806	20	habitatmap 2023
442414_1	442414	442414	1	0	91E0_vo	56617	70	habitatmap 2023
4434_1	4434	4434	1	0	6510_hu	14741	45	assessment/habitatmap 2023
