point_code	is_centroid	grts_ranking	x	y
530485_1	1	530485	71901.6	226222.1
530485_2	1	4724789	71869.59	226222.1
53063513_1	0	53063513	118945.3	185686.6
530734_1	1	530734	191421.7	231822.2
5311977_1	1	5311977	137917.6	193966.1
53126_1	1	53126	177662.33	179663.75
5313810_1	1	5313810	219261.53	217294.12
531442_1	1	531442	240061.6	181550.1
5316073_1	1	5316073	137213.6	191758.1
53173497_1	0	53173497	131913.6	182658.6
531974_1	1	531974	159645.6	166254.1
53202230_1	0	53202230	186942.2	189179.9
532434_1	1	532434	234045.6	194894.1
5324593_1	1	5324593	30461.6	202286.1
5324865_1	1	5324865	77725.6	196942.1
5327330_1	1	5327330	251421.6	203438.1
532849_1	1	532849	42493.6	210446.1
532849_2	0	21504369	42493.37	210489.05
5330_1	1	5330	218781.53	197454.14
533590_1	1	533590	183965.6	194638.1
533681_1	1	533681	24093.6	198702.1
5345190_1	1	5345190	186173.6	180206.1
53461945_1	0	53461945	145942.2	155679.8
53462_1	1	53462	172061.6	211502.1
534994_1	1	534994	227997.6	193006.1
5350534_1	1	5350534	181501.6	181518.1
53529937_1	0	53529937	47942.2	168679.9
535506_1	1	535506	230109.6	194190.1
53553657_1	0	53553657	131925.4	173191.7
53561_1	1	53561	130397.6	155886.1
53561_2	0	16830777	130410.78	155930.87
536030_1	1	536030	164637.6	228046.1
5361065_1	1	5361065	134589.6	199790.1
536113_1	1	536113	30013.6	203086.1
5361830_1	1	5361830	196349.6	183310.1
5365073_1	0	5365073	48956.5	168707.5
536542_1	1	536542	158109.6	226126.1
53662_1	1	53662	182045.6	230638.1
53670_1	1	53670	193565.6	173742.1
536722_1	0	536722	240960.9	208687.2
53675197_1	0	53675197	141551.86	228394.67
5370198_1	1	5370198	184189.6	190702.1
53712829_1	0	53712829	146003.49	219206.03
537526_1	1	537526	216957.6	198734.1
53833785_1	0	53833785	126927.8	162162.3
53878_1	1	53878	215325.6	202894.1
5392105_1	1	5392105	138205.6	194286.1
539358_1	1	539358	159197.6	226830.1
53954694_1	0	53954694	183942.2	178679.8
53970_1	1	53970	219869.6	193134.1
54_1	1	10288565	59453.59	221422.11
5402966_1	1	5402966	185053.6	190798.1
540341_1	1	540341	69693.64	220686.3
540658_1	1	540658	240221.6	183182.1
540658_2	0	34095090	240250.6	183174.1
5408201_1	1	5408201	100477.6	195182.1
5408201_2	0	49448393	100521.89	195144.38
5409250_1	1	5409250	252541.6	203374.1
541406_1	1	541406	154557.6	234574.1
541570_1	1	541570	252701.6	160750.1
541718_1	1	541718	161725.6	200174.1
5417302_1	1	5417302	185853.6	186158.1
5418502_1	0	5418502	160942.3	168679.9
541889_1	1	541889	85853.6	205070.1
54198966_1	0	54198966	211905	188765.2
5422_1	1	5422	188797.58	227918.08
54220498_1	0	54220498	222942.2	186179.8
5422505_1	1	5422505	136637.6	198894.1
5422897_1	1	5422897	32189.6	202862.1
5425634_1	1	5425634	251773.6	203054.1
54269113_1	0	54269113	142942.2	155679.8
54273_1	0	12489729	55621.7	218584.6
5427945_1	0	5427945	143335.2	200908
542834_1	1	542834	229565.6	163918.1
543026_1	1	543026	226109.6	185774.1
54329929_1	0	54329929	93943	206176.8
54351289_1	0	54351289	138942.2	163679.8
5435185_1	1	5435185	33181.6	203886.1
54382806_1	0	54382806	171935.4	212182.2
544086_1	1	544086	180893.7	187950.08
544466_1	1	544466	223805.6	193806.1
54454969_1	0	54454969	151930.8	161680.2
544694_1	1	544694	218269.6	196974.1
5447090_1	1	5447090	249405.6	162318.1
54478569_1	0	54478569	138259.5	194388.8
54482_1	1	54482	220445.65	197134.08
544821_1	1	544821	76317.6	226158.1
544902_1	1	544902	180157.9	182126.31
5450226_1	1	5450226	245437.6	180046.1
545745_1	1	545745	51069.59	183566.1
545745_2	1	4740049	51005.59	183630.11
546002_1	1	546002	219677.56	196494.08
5461169_1	1	5461169	22461.6	198862.1
5461169_2	1	5461169	22461.6	198862.1
5461169_3	1	14505137	22557.59	198926.11
54680302_1	0	54680302	202942.2	223179.9
547374_1	1	547374	194653.6	225326.1
54739718_1	0	54739718	154942.1	160179.8
5474582_1	1	5474582	164573.6	187214.09
547509_1	1	547509	66397.6	224622.1
547666_1	1	547666	235645.6	195470.1
5476690_1	1	5476690	247933.6	189646.1
5483506_1	1	5483506	243197.6	178094.1
5488918_1	1	5488918	167197.6	187982.1
5492137_1	1	5492137	133917.6	199534.1
549254_1	1	549254	181981.6	175310.1
549494_1	1	549494	215677.6	204622.1
54994_1	1	54994	223869.6	187022.11
55_1	1	10291313	53437.6	217518.1
550065_1	0	16192689	23644	199242.7
5500721_1	1	5500721	32477.6	203470.1
55034102_1	0	55034102	194942.5	213179.7
55058_1	1	55058	218973.58	202734.15
55090_1	1	55090	231933.59	176910.11
55109714_1	0	55109714	245942.2	200179.9
551218_1	1	551218	225181.58	182286.15
5514417_1	1	5514417	24221.6	199022.1
551890_1	1	551890	229245.6	194862.1
5521153_1	1	5521153	61661.6	204814.1
5521201_1	1	5521201	30397.6	202830.1
552414_1	1	552414	164541.6	227342.1
5524902_1	1	5524902	188125.6	177358.1
552530_1	1	552530	237469.6	186830.1
552537_1	1	552537	109181.6	182734.1
552537_2	0	34106969	109162.76	182728.52
55264441_1	0	55264441	140942.2	153679.8
55289_1	1	55289	127613.6	171598.1
5535465_1	1	5535465	136957.6	197550.1
5535921_1	1	5535921	30077.6	202062.1
5537961_1	1	5537961	135101.6	193614.1
5540438_1	1	5540438	174109.6	197582.1
5541298_1	1	5541298	247389.6	162222.1
5541798_1	1	5541798	186205.6	180174.1
55444669_1	0	55444669	141574.27	228256.31
554614_1	1	554614	214237.6	202414.1
55473_1	0	46913713	26433.4	200358.91
55518_1	1	55518	162205.56	225326.17
555742_1	1	555742	158717.6	228110.1
555830_1	1	555830	193821.59	201870.11
555830_2	1	4750134	193885.57	201902.11
556006_1	1	556006	205341.6	182862.1
556006_2	0	556006	205342.22	182864.81
556341_1	1	556341	78557.59	228430.11
55670_1	1	55670	214781.6	216974.1
556849_1	1	556849	31005.59	203278.12
55734_1	1	55734	209214.22	190701.83
557494_1	1	557494	204157.59	186318.11
5575857_1	1	5575857	23389.6	199342.1
557686_1	1	557686	216861.6	205486.1
5578217_1	1	5578217	137117.6	191598.1
558006_1	1	558006	215549.54	200782.14
558166_1	1	558166	183741.6	194542.1
5586454_1	1	5586454	153885.6	195374.1
5586737_1	1	5586737	30301.6	202574.1
5587990_1	1	5587990	161917.6	200206.1
5590450_1	1	5590450	248541.6	162222.1
559314_1	1	559314	220189.6	200590.1
55952134_1	0	55952134	153942.2	160679.9
56021737_1	0	56021737	142923.2	200674.1
56073374_1	0	56073374	170942.4	218679.8
560850_1	1	560850	224093.6	192846.1
5608625_1	1	5608625	23517.6	198190.1
5609105_1	1	5609105	37501.6	183950.1
5610706_1	1	5610706	225629.6	194126.1
561205_1	1	561205	76061.6	226542.1
56189097_1	0	56189097	136028.6	191943.8
56227393_1	0	56227393	79942	201679.8
562353_1	1	562353	23933.59	198414.12
5624882_1	1	5624882	221821.6	175470.1
5624882_2	0	36033586	221817.54	175440.44
56278_1	1	56278	185629.6	203694.1
5630310_1	1	5630310	197405.6	167278.1
5630310_2	0	5630310	197403.14	167287.82
5631186_1	1	5631186	224669.6	194830.1
5631793_1	1	5631793	32701.6	203854.1
56333830_1	0	56333830	154942.1	162179.8
5633681_1	1	5633681	36413.6	183150.1
5640066_1	1	5640066	256605.6	160430.1
5640530_1	1	5640530	247485.6	187950.1
5642161_1	1	5642161	30301.6	201806.1
564278_1	1	564278	201309.59	185966.11
5645650_1	1	5645650	245597.6	186862.1
5645737_1	1	5645737	136285.6	197486.1
5647921_1	1	5647921	29821.6	202286.1
5650450_1	1	5650450	231773.6	204910.1
5651990_1	1	5651990	153757.6	195630.1
566134_1	1	566134	209693.6	208430.1
566449_1	1	566449	25469.6	198862.1
566610_1	1	566610	247197.6	187822.1
566646_1	1	566646	212893.6	215822.1
5668265_1	1	5668265	135485.6	200110.1
5668337_1	1	5668337	43453.6	187022.1
5668918_1	1	5668918	197565.6	190254.1
566994_1	1	566994	224413.6	188558.1
567473_1	1	567473	26333.59	199182.12
567518_1	1	567518	164253.6	226574.1
568146_1	1	568146	237245.61	195822.07
568582_1	1	568582	168285.6	164078.1
5694802_1	1	5694802	246109.6	186574.1
56958470_1	0	56958470	159942.1	165679.9
56966_1	1	56966	169501.6	174382.1
5696990_1	1	5696990	163613.6	227566.1
5697329_1	1	5697329	33245.6	204014.1
569974_1	1	569974	217053.6	202318.1
57_1	0	48836145	29326.8	203104.2
570078_1	1	570078	154301.6	231502.1
5702_1	1	5702	172413.6	169134.1
57081_1	1	57081	121789.59	182734.11
570886_1	1	570886	155357.53	162702.15
57128082_1	0	57128082	242952.3	203685
571350_1	1	571350	185021.59	209870.11
5723182_1	1	5723182	188765.6	220110.1
57237766_1	0	57237766	168942.2	167679.8
572725_1	1	572725	78461.6	227694.1
5728454_1	1	5728454	168797.6	177710.1
572934_1	1	572934	157853.6	166766.1
5731202_1	1	5731202	254429.6	160366.1
57318025_1	0	57318025	109337.2	190289.7
573233_1	1	573233	31421.6	202478.1
5735298_1	1	5735298	251581.6	160974.1
5736726_1	1	5736726	164573.6	187022.1
57374081_1	0	57374081	67942.2	201679.8
57398_1	1	57398	194173.59	191950.11
57405622_1	0	57405622	208942.2	197180.1
574390_1	1	574390	215645.6	201390.1
5748457_1	1	5748457	137309.6	196622.1
574901_1	0	6866357	57573.15	219434.92
574901_2	1	574901	57597.59	219534.11
57521_1	0	7266481	24858.45	196678.48
57521_2	1	57521	24445.59	196430.12
57558281_1	0	57558281	116937.7	204177.2
57576966_1	0	57576966	157942.3	167679.8
575794_1	1	575794	225053.6	185358.1
576033_1	1	576033	79869.6	164718.1
576033_2	0	576033	79870.99	164715.57
5760337_1	1	5760337	51069.6	169038.1
576302_1	1	576302	196797.6	229454.1
576302_2	0	2673454	196834.3	229517.8
5763970_1	1	5763970	253917.6	159310.1
5766641_1	1	5766641	43613.6	187566.1
5768066_1	1	5768066	251421.6	159438.1
576949_1	1	576949	61789.6	219886.1
57699001_1	0	57699001	152942.2	162179.9
5776470_1	1	5776470	183901.6	194638.1
577849_1	1	577849	130493.6	155758.1
5783154_1	1	5783154	220669.6	168622.1
5783154_2	0	55152242	220702.1	168619
5786249_1	1	5786249	111773.6	193134.1
57870534_1	0	57870534	165942.2	181679.8
57876998_1	0	57876998	156942	166679.9
578770_1	1	578770	220189.6	197550.1
5792169_1	1	5792169	128957.6	199662.1
57926077_1	0	57926077	141117.37	225755
57974_1	1	57974	216381.6	205358.1
5798065_1	1	5798065	30013.6	201838.1
579958_1	1	579958	214909.6	216686.1
579958_2	0	60610934	214732.54	216628.66
58_1	1	10314929	24253.6	199918.1
58_2	0	43869361	24229.4	199927.13
580082_1	1	580082	245053.6	179982.1
58014_1	1	58014	181757.59	220686.11
58080774_1	0	58080774	158942.1	166179.6
58083782_1	0	58083782	162920	172680.9
58100934_1	0	58100934	163968.8	180153.2
5813122_1	1	5813122	254653.6	159406.1
58150902_1	0	58150902	189942.4	218179.5
5816694_1	1	5816694	212541.6	214094.1
581809_1	0	26271921	24377.26	196561.93
581809_2	1	581809	24317.59	196366.12
58183478_1	0	58183478	187942.1	196679.8
58198_1	1	58198	176605.86	190284.83
5819826_1	1	5819826	247901.6	162862.1
582050_1	1	582050	252125.6	199886.1
58230486_1	0	58230486	170948.8	209708
582550_1	1	582550	165117.6	217198.1
58262_1	1	58262	165341.6	217326.1
58269650_1	0	58269650	234942.2	194679.8
582742_1	1	582742	185245.59	194766.11
58278294_1	0	58278294	157942.1	218179.9
582854_1	1	582854	166429.6	185326.1
583030_1	1	583030	213981.62	216174.02
5831989_1	1	5831989	77373.6	228238.1
5832694_1	1	5832694	187741.6	217518.1
58336006_1	0	58336006	154942.1	159179.8
583378_1	1	583378	223773.7	189774.3
583406_1	1	583406	205885.6	219950.1
583506_1	1	583506	242749.6	196686.1
583733_1	1	583733	75005.6	226606.1
5838001_1	1	5838001	23133.6	199182.1
5838001_2	0	39392433	23133.02	199153.15
584146_1	1	584146	227453.6	193774.1
5842_1	1	5842	222877.59	187854.11
5842354_1	1	5842354	247261.6	161806.1
58433_1	1	58433	76317.6	198862.1
58433_2	0	58433	76315.36	198871.21
5843442_1	1	5843442	245533.6	180334.1
584914_1	1	584914	224253.6	194286.1
5849153_1	1	5849153	77373.6	196782.1
5850134_1	1	5850134	162205.6	200398.1
5854385_1	1	5854385	22781.6	198702.1
585521_1	0	46722865	33100.8	203551.9
58576086_1	0	58576086	172914	215681.1
585810_1	1	585810	249981.6	197582.1
586374_1	1	586374	171357.59	171630.11
586462_1	1	586462	154109.6	232302.1
586865_1	1	586865	53629.6	210830.1
587382_1	1	587382	213789.6	204046.1
5874089_1	1	5874089	130013.6	199182.1
5879441_1	1	5879441	37437.6	183534.1
587953_1	0	23222449	27990.7	200942.2
58850_1	1	58850	251773.59	207182.11
58857670_1	0	58857670	166942.3	179676.3
5890166_1	1	5890166	204861.6	211406.1
589109_1	0	25361717	77971.4	228256.41
589110_1	1	589110	189469.6	187502.1
589110_2	0	589110	189470.04	187504.09
589302_1	1	589302	199197.6	204974.1
58950_1	1	58950	173533.6	165358.1
58952262_1	0	58952262	173952.5	165176.6
589534_1	1	589534	154397.6	230062.1
589617_1	1	589617	31517.6	203662.1
589698_1	1	589698	258269.6	159182.1
589698_2	0	589698	258269.6	159182.1
589698_3	0	17366914	258273.6	159146.6
589698_4	0	589698	258271.02	159185.84
58994745_1	0	58994745	126942.1	163180
5904305_1	1	5904305	30301.6	201966.1
59090_1	1	59090	224157.7	189710.2
5910065_1	1	5910065	30013.6	202382.1
5916393_1	1	5916393	137917.6	194414.1
5916809_1	0	5916809	118942.2	199179.7
5918130_1	1	5918130	248957.6	162030.1
5922985_1	1	5922985	136381.6	191630.1
592338_1	1	592338	228957.6	193934.1
59234198_1	0	59234198	168942	211179.8
5924009_1	0	5924009	129424.2	193482.4
592850_1	1	592850	227997.6	194030.1
5929318_1	1	5929318	197373.6	167406.1
5933270_1	1	5933270	177565.6	218062.1
59378130_1	0	59378130	228942.2	193179.9
5943089_1	1	5943089	33661.6	203886.1
594870_1	1	594870	215677.52	199854.17
5950409_1	0	5950409	90939.6	201676.9
5950889_1	1	5950889	134397.6	199598.1
595121_1	1	595121	23261.6	199342.11
5959473_1	1	5959473	33021.59	204238.11
5960754_1	1	5960754	220541.6	175278.1
596102_1	1	596102	182877.6	180526.1
596190_1	1	596190	163133.6	225294.1
59691961_1	0	59691961	144942.2	154179.8
596978_1	1	596978	239613.6	181550.1
59729238_1	0	59729238	179942.2	193179.8
5975601_1	1	5975601	29661.6	202222.1
59769025_1	0	59769025	84942.1	207179.7
59773113_1	0	59773113	142942.2	157679.8
59798_1	1	59798	160061.6	214094.1
5985206_1	1	5985206	216413.6	198478.1
59858_1	1	59858	227805.58	193870.05
59909073_1	0	59909073	50846.1	184092.3
599217_1	0	60662961	25710.4	198703.4
5992241_1	1	5992241	32541.6	203150.1
5995829_1	1	5995829	78909.59	228302.11
59969682_1	0	59969682	242942.3	207179.8
6_1	0	19757233	29441.8	201309.7
6_2	1	1013937	29757.59	201390.1
60_1	1	10323381	57853.6	220398.1
6000978_1	1	6000978	247869.6	189742.1
600177_1	0	32106609	53628.6	215894.7
6001841_1	1	6001841	23069.47	198990.32
6004146_1	1	6004146	250525.6	161422.1
600530_1	1	600530	228509.6	193710.1
6012329_1	1	6012329	136637.6	198350.1
60150_1	1	60150	190109.59	210094.11
601566_1	1	601566	165373.6	228526.1
601649_1	1	601649	29245.6	203118.1
601649_2	1	2993713	29917.59	203278.12
60211622_1	0	60211622	193942.1	177179.8
60226985_1	0	60226985	136469.1	199433.6
602846_1	1	602846	153885.54	231758.16
60350909_1	0	60350909	141486.52	225515.69
603766_1	1	603766	213469.6	204238.1
603953_1	0	31143729	35571.3	205859.1
604118_1	1	604118	185501.6	209006.1
604274_1	1	604274	228573.6	163534.1
60462_1	1	60462	194013.59	219438.11
6047465_1	1	6047465	137789.6	194542.1
604806_1	1	604806	173725.6	170158.1
605493_1	1	605493	77597.6	227374.1
605493_2	0	605493	77596.57	227371.6
60596729_1	0	60596729	132950	176179.6
606001_1	1	606001	30525.59	202542.12
606261_1	1	606261	77917.59	226670.11
6062978_1	1	6062978	252349.6	160878.1
606390_1	1	606390	208157.6	197486.1
606521_1	1	606521	131005.6	155054.1
6066086_1	1	6066086	185949.6	180142.1
606942_1	1	606942	154237.6	234254.1
6078430_1	1	6078430	159453.6	226030.1
6079362_1	1	6079362	252861.6	159246.1
6080025_1	1	6080025	94557.6	168878.1
6080233_1	1	6080233	137597.6	194414.1
60809661_1	0	60809661	141031.32	225708.7
6081161_1	1	6081161	110525.6	193646.1
60837249_1	0	60837249	69942.2	197679.8
6085398_1	0	6085398	160942.3	188179.6
608550_1	1	608550	213181.6	161518.1
608550_2	0	608550	213183.22	161521.12
6086530_1	1	6086530	256797.6	158094.1
60894_1	1	60894	163581.59	226862.11
6092977_1	0	56817841	28401.8	200851.5
6094133_1	1	6094133	77821.59	227854.12
6094722_1	1	6094722	258365.6	158958.1
61_1	1	10333745	29917.6	203374.1
61010_1	1	61010	238269.6	187438.1
6102322_1	1	6102322	225085.6	178701.7
6102505_1	1	6102505	136957.6	191662.1
6110_1	1	6110	153117.48	222766.1
61138_1	1	61138	225885.6	190286.1
61149481_1	0	61149481	151942.3	204679.7
611505_1	1	611505	22621.6	198670.1
611505_2	1	4805809	22589.59	198670.11
611538_1	1	611538	219901.6	196814.1
61185_1	1	61185	60701.6	204814.1
612246_1	1	612246	168093.48	210830.2
6122834_1	1	6122834	246813.6	191534.1
61233_1	1	61233	32861.59	203630.11
61233_2	0	8318769	33013.9	203760.74
6127681_1	1	6127681	78205.6	197390.1
6132913_1	1	6132913	23197.6	198222.1
61353682_1	0	61353682	224942.2	191679.8
6139697_1	1	6139697	33405.59	203406.12
61426_1	1	61426	240957.6	183950.1
61453757_1	0	61453757	144113.49	222439.94
6151006_1	1	6151006	179389.6	243214.1
6151006_2	0	6151006	179387.98	243215.66
61522_1	1	61522	249981.6	197198.1
6152326_1	1	6152326	179837.6	184590.1
6152326_2	0	6152326	179839.9	184590.4
6152610_1	1	6152610	252125.6	199470.1
6154598_1	1	6154598	197245.6	167374.1
615601_1	1	615601	24221.6	199886.1
615798_1	1	615798	214301.6	215246.1
616358_1	1	616358	190589.6	181582.1
61643102_1	0	61643102	173915.2	238657.9
6165778_1	1	6165778	218813.61	217326.16
61662_1	1	61662	161853.6	218990.1
616625_1	0	42559665	26145.62	199054.86
616625_2	1	616625	26173.59	199118.11
616665_1	1	616665	116189.6	166382.1
616665_2	0	616665	116189.12	166383.59
6172209_1	1	6172209	30205.6	202542.1
61722222_1	0	61722222	194951.1	236681.8
618102_1	1	618102	212061.6	208142.1
61814_1	1	61814	211293.59	214062.11
6182_1	1	6182	204029.6	159598.1
61839558_1	0	61839558	166940.6	177674.5
6184562_1	1	6184562	219101.6	166958.1
618646_1	1	618646	164957.6	204430.1
61877_1	1	61877	62013.6	223054.1
61877_2	0	30470581	61996.06	223078.02
618790_1	1	618790	217821.59	166670.11
61886265_1	0	61886265	128942.2	166679.8
6189526_1	1	6189526	181213.6	217230.1
61896481_1	0	61896481	77942.4	160179.8
6190825_1	1	6190825	137309.6	197326.1
6194105_1	1	6194105	145437.6	156142.1
6194105_2	0	56525753	145463.32	156126.6
619506_1	1	619506	236605.59	183342.12
619961_1	1	619961	137821.59	164238.11
62_1	1	10334001	33309.59	203438.11
620150_1	1	620150	213725.6	203086.1
6201542_1	1	6201542	163037.54	184270.15
62057366_1	0	62057366	163942	210679.8
6207209_1	1	6207209	137245.6	196334.1
62098546_1	0	62098546	226942.2	169179.9
6213542_1	1	6213542	187261.6	180782.1
6213542_2	0	6213542	187264.86	180766.81
62141_1	1	62141	152253.59	232974.07
6214530_1	1	6214530	255069.6	158990.1
621505_1	1	621505	74013.59	205134.1
62174_1	1	62174	154109.72	231981.91
6221617_1	1	6221617	32861.6	203822.1
6221889_1	0	6221889	75920.5	197693.3
6222166_1	1	6222166	184477.6	190574.1
6222785_1	0	6222785	72946	208181.8
6222894_1	1	6222894	188477.6	220846.1
6225321_1	1	6225321	136221.6	199630.1
6225478_1	0	6225478	173945.2	165682.8
6226089_1	1	6226089	135549.6	192878.1
62390_1	1	62390	217981.59	198510.11
624198_1	0	624198	170942.1	166679.8
624918_1	1	624918	164541.6	187598.1
62513597_1	0	62513597	141835.44	225018.5
6251394_1	1	6251394	252797.6	157838.1
6254385_1	1	6254385	32509.6	203150.1
625457_1	1	625457	36317.6	206414.1
62585_1	1	62585	152509.59	180110.11
6259106_1	1	6259106	251709.6	200494.1
6263985_1	1	6263985	23453.6	198830.1
6264425_1	1	6264425	129405.6	215054.1
6265646_1	1	6265646	195389.6	228014.1
626614_1	1	626614	217053.6	197166.1
626734_1	1	626734	191421.59	226702.11
626741_1	1	626741	75613.6	226446.1
62675078_1	0	62675078	182942.2	181179.8
62676402_1	0	62676402	249965.8	161665.1
62697_1	1	62697	146205.6	199694.1
626990_1	1	626990	190717.6	230510.1
6274473_1	1	6274473	136637.6	198478.1
6276841_1	1	6276841	137341.6	194766.1
6278_1	1	6278	183325.6	179758.2
627889_1	1	627889	23421.6	198478.1
627889_2	1	627889	23421.6	198478.1
627889_3	1	15307953	23389.59	198574.11
627889_4	1	13210801	23357.59	198478.11
627922_1	1	627922	219453.6	196750.1
627922_2	0	63542482	219486.3	196748.4
6287153_1	1	6287153	32541.6	203566.1
62966998_1	0	62966998	172942.4	216179.8
63_1	1	10342193	33629.59	204462.1
6300118_1	1	6300118	180189.6	215854.1
6303281_1	1	6303281	30173.6	202734.1
630902_1	1	630902	205789.6	211726.1
63094_1	1	63094	213565.6	203790.1
631129_1	1	631129	113341.6	177550.1
6313609_1	0	6313609	107942.2	186679.8
6314677_1	1	6314677	66077.6	224558.1
631506_1	1	631506	221085.59	190222.11
63163590_1	0	63163590	164923.5	180118.2
631734_1	1	631734	217277.6	202126.1
631985_1	0	43639985	25928.61	199179.56
632177_1	1	632177	43549.6	211214.1
6322353_1	1	6322353	29821.6	202030.1
632245_1	0	47092737	55782.8	218450.3
63264262_1	0	63264262	153942.3	161679.9
63270_1	1	63270	208029.6	165070.1
63270_2	0	63270	208030.97	165072.96
633009_1	1	633009	26653.6	199310.1
63387446_1	0	63387446	190942.2	194679.9
63421590_1	0	63421590	167942.2	205179.8
6343910_1	1	6343910	216733.6	176046.1
634417_1	1	634417	29981.6	203438.1
634417_2	1	1650225	29373.59	203054.15
634673_1	1	634673	33597.6	203630.1
63490705_1	0	63490705	31942.1	177679.7
6349698_1	1	6349698	252477.6	158542.1
63566166_1	0	63566166	183942.2	190679.8
63581081_1	0	63581081	89942.2	170180
635830_1	1	635830	217789.58	199502.15
63594665_1	0	63594665	136250.4	191704
63622_1	1	63622	185053.6	179950.1
636534_1	1	636534	213245.6	202478.1
636561_1	1	636561	37597.6	183726.1
636561_2	0	636561	37598.17	183721.83
6372434_1	1	6372434	250365.6	199310.1
63725497_1	0	63725497	146942.2	161179.8
6373169_1	1	6373169	30237.6	202286.1
6375718_1	1	6375718	213341.6	161486.1
63771089_1	0	63771089	49912.6	172160.1
638046_1	1	638046	181181.6	241582.1
63850774_1	0	63850774	163965.1	187172.4
638582_1	1	638582	212125.59	208782.11
638582_2	0	50970230	212154.17	208764.17
63866049_1	0	63866049	86937.2	204667.4
6389361_1	1	6389361	39901.6	208558.1
6389361_2	0	18972273	39894.34	208536.84
63921_1	1	63921	35741.6	187310.1
6399110_1	1	6399110	181373.6	181550.1
64_1	1	10350385	32701.6	204014.1
64007314_1	0	64007314	238942.2	208179.9
6406834_1	1	6406834	250557.6	160654.1
640722_1	1	640722	226269.6	189166.1
64094793_1	0	64094793	93939.9	205685.7
6409641_1	1	6409641	134525.6	199662.1
641137_1	1	641137	54173.6	217902.1
641238_1	1	641238	176701.5	217134
641426_1	1	641426	244765.6	202958.1
64169006_1	0	64169006	186944.6	220176.2
6417345_1	0	6417345	71941.9	204680.2
642034_1	1	642034	239613.6	178446.1
6420657_1	1	6420657	28733.6	200366.1
642166_1	1	642166	207677.6	214318.1
6421929_1	1	6421929	135805.6	199918.1
64230593_1	0	64230593	85946.2	204180.2
642482_1	1	642482	247421.6	162638.1
642585_1	1	642585	89821.6	162190.1
642585_2	0	642585	89834.68	162190.76
6427922_1	1	6427922	219101.61	217518.16
6428406_1	1	6428406	189917.6	208622.1
643009_1	1	643009	79229.6	202830.1
6432169_1	1	6432169	136445.6	197294.1
64343721_1	0	64343721	127154.9	191815.4
64346969_1	0	64346969	112942.2	180679.9
643481_1	1	643481	102973.6	178990.1
643970_1	1	643970	254941.6	159182.1
643970_2	0	643970	254942.94	159186.58
643993_1	1	643993	89629.6	173614.1
6440681_1	1	6440681	138045.6	194510.1
6442418_1	1	6442418	249341.6	162222.1
6444209_1	1	6444209	22845.6	198446.1
6446_1	1	6446	191005.6	231694.1
6448478_1	1	6448478	177501.64	241262.1
64509885_1	0	64509885	145545.08	219962.26
645233_1	1	645233	51261.6	216142.1
6452969_1	1	6452969	137533.6	197102.1
645330_1	1	645330	221757.6	200014.1
64551225_1	0	64551225	129909.8	157192.5
645682_1	1	645682	230909.6	184526.1
6465410_1	1	6465410	257053.6	156974.1
6469138_1	0	6469138	230942.1	212679.9
6472402_1	0	6472402	220942.2	193679.8
64727574_1	0	64727574	158967.5	197131
64745_1	1	64745	150973.59	194670.11
64777_1	1	64777	118301.6	207886.1
64821_1	0	19332405	77914.02	228034.59
64821_2	1	64821	77789.59	228078.11
648342_1	1	648342	167901.59	206798.11
648369_1	1	648369	26045.59	199214.11
6483761_1	1	6483761	33053.6	203822.1
64847838_1	0	64847838	159886	225192.6
648566_1	1	648566	214301.63	216270.18
648914_1	1	648914	224285.6	189710.1
649393_1	0	34203825	27153.2	199230
64949_1	0	66780597	59305.02	221256.78
64949_2	1	64949	59517.59	221390.11
64950_1	1	64950	202685.59	191278.11
6498802_1	1	6498802	245437.6	180078.1
65_1	1	10353973	77661.6	228526.1
65_2	0	60685621	77657.61	228544.59
65041942_1	0	65041942	159942.5	200679.7
650549_1	0	63175989	77902.6	228524.21
650745_1	1	650745	131869.59	173710.11
6509618_1	1	6509618	221341.51	175278.09
651057_1	1	651057	32509.6	203790.1
651057_2	1	46526257	32573.59	203886.11
6511602_1	1	6511602	240861.6	180718.1
65129366_1	0	65129366	161941.9	213680
651957_1	1	651957	63037.6	220654.1
6520818_1	1	6520818	240093.6	182798.1
652214_1	1	652214	218461.6	199086.1
6523158_1	1	6523158	164413.6	187150.1
6523158_2	0	10717462	164413.72	187190.2
65234_1	1	65234	225949.55	192110.13
65281_1	1	65281	62173.63	204430.34
6528306_1	1	6528306	225085.68	178638.12
6529158_1	1	6529158	180029.6	184878.1
6529158_2	0	15966342	180001.09	184948.01
65329_1	1	65329	31389.6	203630.1
6536617_1	1	6536617	136413.6	198414.1
65381097_1	0	65381097	142765.5	200584.6
654418_1	1	654418	251261.6	199406.1
654598_1	1	654598	166813.6	163918.1
654598_2	0	53083398	166880.8	164038.4
6547014_1	0	6547014	172956	165691.9
65478529_1	0	65478529	68942.2	190679.8
654873_1	1	654873	89021.6	161902.1
6549297_1	1	6549297	32445.6	203342.1
6549737_1	1	6549737	146557.6	196142.1
6549737_2	0	6549737	146557.89	196132.13
6551686_1	1	6551686	185853.6	180046.1
65522_1	1	65522	239645.57	181774.11
65526_1	1	65526	187645.6	217102.1
65572294_1	0	65572294	161942.2	173679.7
65590545_1	0	65590545	36933.9	166205.7
65592534_1	0	65592534	172921.3	216616.7
