scheme,module_combo_code,panel_set,stratum,sp_poststratum,grts_address
SOIL_03.2,panfl_pan5,1,7140_mrd,Flanders_remainder,22098066
SOIL_03.2,panfl_pan5,1,7140_mrd,Flanders_remainder,22884498
SOIL_03.2,panfl_pan5,1,7140_mrd,Flanders_remainder,22887753
SOIL_03.2,panfl_pan5,1,7140_mrd,Flanders_remainder,23677705
SOIL_03.2,panfl_pan5,1,7140_mrd,Flanders_remainder,25243794
SOIL_03.2,panfl_pan5,1,7140_mrd,Flanders_remainder,25803369
SOIL_03.2,panfl_pan5,1,7140_mrd,Flanders_remainder,26995910
SOIL_03.2,panfl_pan5,1,7140_mrd,Flanders_remainder,29179209
SOIL_03.2,panfl_pan5,1,7140_mrd,BE2200028,9431346
SOIL_03.2,panfl_pan5,1,7140_mrd,BE2200028,13822258
SOIL_03.2,panfl_pan5,1,7140_mrd,BE2200028,15526194
SOIL_03.2,panfl_pan5,1,7140_mrd,BE2200028,30402866
SOIL_03.2,panfl_pan5,1,7140_mrd,BE2200028,30599474
SOIL_03.2,panfl_pan5,1,7140_mrd,BE2200028,30894386
SOIL_03.2,panfl_pan5,1,7140_mrd,BE2200028,42985778
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,23086
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,170798
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,1088302
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,1677870
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,2136622
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,3185198
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,3361582
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,3447342
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,3512878
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,4495918
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,7555886
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,7641646
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,8559406
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,8690222
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,9738798
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,10000942
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,10246702
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,10525230
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,10852910
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,11705134
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,13671214
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100024,13933102
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200035,1465330
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200035,3782642
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200035,7134194
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200035,7321586
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200035,7658482
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200035,7889906
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200035,10024946
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200035,10074098
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200035,11328498
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200035,12084210
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200035,12187634
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200035,12639218
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200035,14474226
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200035,16278514
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200035,19527666
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,100050
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,221814
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,302198
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,325238
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,341622
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,394962
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,418422
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,419538
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,509686
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,587382
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,673910
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,702674
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,717750
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,878290
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,880094
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,915062
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,922230
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,943826
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,959958
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,1226962
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,1361142
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,1390198
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,1404382
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,1468114
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,1470454
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,1554390
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,1558262
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,1635958
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,1701494
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,1766326
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,1794678
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,1898102
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,1926866
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,1963638
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,2130550
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,2139858
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,2176630
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,2302646
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,2318966
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,2370514
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,2691702
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,2700918
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,2750070
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,2945974
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,2975442
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,2977246
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,3012214
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,3033206
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,3223006
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,3303122
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,3319506
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,3450578
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,3470966
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,3586258
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,3863478
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,3995254
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,4013534
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,4024018
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,4416118
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,4519542
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,4535926
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,4613842
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,4761298
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,4781686
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,5043126
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,5109366
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,5138130
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,5305974
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,5310162
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,5448374
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,5464694
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,5516242
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,5538422
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,5584502
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,5598686
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,5662418
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,5764726
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,5771190
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,5846646
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,5899986
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,5960630
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,6091702
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,6092406
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,6157942
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,6284758
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,6370934
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,6513270
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,6604022
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,6616694
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,6747062
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,6944374
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,6989522
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,7140278
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,7206518
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,7382738
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,7472850
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,7497426
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,7518418
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,7561846
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,7795638
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,8057782
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,8255094
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,8348278
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,8458870
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,8488658
SOIL_03.2,panfl_pan5,1,7140_oli,Flanders_remainder,8511186
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100015,2011870
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100015,6894302
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100015,7733982
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100015,7996126
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100015,8516318
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100015,11907806
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100015,11928286
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100015,14594782
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100015,15053534
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100015,15794910
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100015,16102110
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100015,16122590
SOIL_03.2,panfl_pan5,1,7140_oli,BE2100015,20316894
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200028,2746674
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200028,5471538
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200028,9300274
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200028,11135282
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200028,15329586
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200028,19523890
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200028,31320370
SOIL_03.2,panfl_pan5,1,7140_oli,BE2200028,40495410
SOIL_03.2,panfl_pan5,1,7150,BE2100024,5422
SOIL_03.2,panfl_pan5,1,7150,BE2100024,72238
SOIL_03.2,panfl_pan5,1,7150,BE2100024,120110
SOIL_03.2,panfl_pan5,1,7150,BE2100024,193838
SOIL_03.2,panfl_pan5,1,7150,BE2100024,382254
SOIL_03.2,panfl_pan5,1,7150,BE2100024,415022
SOIL_03.2,panfl_pan5,1,7150,BE2100024,455982
SOIL_03.2,panfl_pan5,1,7150,BE2100024,480558
SOIL_03.2,panfl_pan5,1,7150,BE2100024,596526
SOIL_03.2,panfl_pan5,1,7150,BE2100024,611630
SOIL_03.2,panfl_pan5,1,7150,BE2100024,629294
SOIL_03.2,panfl_pan5,1,7150,BE2100024,697646
SOIL_03.2,panfl_pan5,1,7150,BE2100024,891438
SOIL_03.2,panfl_pan5,1,7150,BE2100024,939310
SOIL_03.2,panfl_pan5,1,7150,BE2100024,980270
SOIL_03.2,panfl_pan5,1,7150,BE2100024,1053998
SOIL_03.2,panfl_pan5,1,7150,BE2100024,1088046
SOIL_03.2,panfl_pan5,1,7150,BE2100024,1168686
SOIL_03.2,panfl_pan5,1,7150,BE2200035,1000434
SOIL_03.2,panfl_pan5,1,7150,BE2200035,1262578
SOIL_03.2,panfl_pan5,1,7150,BE2200035,1701874
SOIL_03.2,panfl_pan5,1,7150,BE2200035,1882098
SOIL_03.2,panfl_pan5,1,7150,BE2200035,3717106
SOIL_03.2,panfl_pan5,1,7150,BE2200035,5194738
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,29854
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,31454
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,70262
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,77278
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,84598
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,160694
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,189918
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,193462
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,218158
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,224734
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,233398
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,255454
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,282678
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,307254
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,323038
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,328298
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,337054
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,339422
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,345718
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,359134
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,437970
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,438614
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,446390
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,506066
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,513502
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,528082
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,555742
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,559378
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,596190
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,599518
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,644306
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,648670
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,669302
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,670430
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,754614
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,826486
SOIL_03.2,panfl_pan5,1,7150,Flanders_remainder,835282
SOIL_03.2,panfl_pan5,1,7150,BE2100015,33502
SOIL_03.2,panfl_pan5,1,7150,BE2100015,111326
SOIL_03.2,panfl_pan5,1,7150,BE2100015,130782
SOIL_03.2,panfl_pan5,1,7150,BE2100015,131806
SOIL_03.2,panfl_pan5,1,7150,BE2100015,172733
SOIL_03.2,panfl_pan5,1,7150,BE2100015,261854
SOIL_03.2,panfl_pan5,1,7150,BE2100015,328414
SOIL_03.2,panfl_pan5,1,7150,BE2100015,684766
SOIL_03.2,panfl_pan5,1,7150,BE2100015,717501
SOIL_03.2,panfl_pan5,1,7150,BE2100015,852702
SOIL_03.2,panfl_pan5,1,7150,BE2100015,897758
SOIL_03.2,panfl_pan5,1,7150,BE2100015,983774
SOIL_03.2,panfl_pan5,1,7150,BE2100015,1225438
SOIL_03.2,panfl_pan5,1,7150,BE2100015,1310430
SOIL_03.2,panfl_pan5,1,7150,BE2100015,1344222
SOIL_03.2,panfl_pan5,1,7150,BE2200028,1599794
SOIL_03.2,panfl_pan5,1,7150,BE2200028,1665330
SOIL_03.2,panfl_pan5,1,7150,BE2200028,2582834
SOIL_03.2,panfl_pan5,1,7150,BE2200028,6744370
SOIL_03.2,panfl_pan5,1,7150,BE2200028,9665842
SOIL_03.2,panfl_pan5,1,7210,Flanders,755986
SOIL_03.2,panfl_pan5,1,7210,Flanders,819174
SOIL_03.2,panfl_pan5,1,7210,Flanders,1606930
SOIL_03.2,panfl_pan5,1,7210,Flanders,3440614
SOIL_03.2,panfl_pan5,1,7210,Flanders,4229394
SOIL_03.2,panfl_pan5,1,7210,Flanders,5013478
SOIL_03.2,panfl_pan5,1,7210,Flanders,6326546
SOIL_03.2,panfl_pan5,1,7210,Flanders,11050102
SOIL_03.2,panfl_pan5,1,7210,Flanders,12353510
SOIL_03.2,panfl_pan5,1,7210,Flanders,14715154
SOIL_03.2,panfl_pan5,1,7210,Flanders,21006610
SOIL_03.2,panfl_pan5,1,7210,Flanders,21790694
SOIL_03.2,panfl_pan5,1,7210,Flanders,25200914
SOIL_03.2,panfl_pan5,1,7210,Flanders,31492370
SOIL_03.2,panfl_pan5,1,7210,Flanders,38043622
SOIL_03.2,panfl_pan5,1,7210,Flanders,39880978
SOIL_03.2,panfl_pan5,1,7210,Flanders,44604534
SOIL_03.2,panfl_pan5,1,7230,Flanders,302198
SOIL_03.2,panfl_pan5,1,7230,Flanders,755986
SOIL_03.2,panfl_pan5,1,7230,Flanders,826486
SOIL_03.2,panfl_pan5,1,7230,Flanders,1612918
SOIL_03.2,panfl_pan5,1,7230,Flanders,2137206
SOIL_03.2,panfl_pan5,1,7230,Flanders,2203766
SOIL_03.2,panfl_pan5,1,7230,Flanders,3066130
SOIL_03.2,panfl_pan5,1,7230,Flanders,4234358
SOIL_03.2,panfl_pan5,1,7230,Flanders,4496502
SOIL_03.2,panfl_pan5,1,7230,Flanders,4975814
SOIL_03.2,panfl_pan5,1,7230,Flanders,5348470
SOIL_03.2,panfl_pan5,1,7230,Flanders,6024390
SOIL_03.2,panfl_pan5,1,7230,Flanders,6331510
SOIL_03.2,panfl_pan5,1,7230,Flanders,7380086
SOIL_03.2,panfl_pan5,1,7230,Flanders,8428662
SOIL_03.2,panfl_pan5,1,7230,Flanders,8690806
SOIL_03.2,panfl_pan5,1,7230,Flanders,9144594
SOIL_03.2,panfl_pan5,1,7230,Flanders,9502950
SOIL_03.2,panfl_pan5,1,7230,Flanders,10199158
SOIL_03.2,panfl_pan5,1,7230,Flanders,13409398
SOIL_03.2,panfl_pan5,1,7230,Flanders,13737078
SOIL_03.2,panfl_pan5,1,7230,Flanders,14720118
SOIL_03.2,panfl_pan5,1,7230,Flanders,14785654
SOIL_03.2,panfl_pan5,1,7230,Flanders,15768694
SOIL_03.2,panfl_pan5,1,7230,Flanders,16484626
SOIL_03.2,panfl_pan5,1,7230,Flanders,16817270
SOIL_03.2,panfl_pan5,1,7230,Flanders,17079414
SOIL_03.2,panfl_pan5,1,7230,Flanders,17603702
SOIL_03.2,panfl_pan5,1,7230,Flanders,17931382
SOIL_03.2,panfl_pan5,1,7230,Flanders,17932406
SOIL_03.2,panfl_pan5,1,7230,Flanders,18390134
SOIL_03.2,panfl_pan5,1,7230,Flanders,18980982
SOIL_03.2,panfl_pan5,1,7230,Flanders,19176566
SOIL_03.2,panfl_pan5,1,7230,Flanders,19438710
SOIL_03.2,panfl_pan5,1,7230,Flanders,21011574
SOIL_03.2,panfl_pan5,1,7230,Flanders,21273718
SOIL_03.2,panfl_pan5,1,9110,Flanders_remainder,70530
SOIL_03.2,panfl_pan5,1,9110,Flanders_remainder,91010
SOIL_03.2,panfl_pan5,1,9110,Flanders_remainder,103298
SOIL_03.2,panfl_pan5,1,9110,Flanders_remainder,660354
SOIL_03.2,panfl_pan5,1,9110,BE2200039,45954
SOIL_03.2,panfl_pan5,1,9110,BE2200039,105906
SOIL_03.2,panfl_pan5,1,9110,BE2200039,111490
SOIL_03.2,panfl_pan5,1,9110,BE2200039,119682
SOIL_03.2,panfl_pan5,1,9110,BE2200039,138370
SOIL_03.2,panfl_pan5,1,9110,BE2200039,160642
SOIL_03.2,panfl_pan5,1,9110,BE2200039,201602
SOIL_03.2,panfl_pan5,1,9110,BE2200039,209794
SOIL_03.2,panfl_pan5,1,9110,BE2200039,253058
SOIL_03.2,panfl_pan5,1,9110,BE2200039,266114
SOIL_03.2,panfl_pan5,1,9110,BE2200039,275330
SOIL_03.2,panfl_pan5,1,9110,BE2200039,302978
SOIL_03.2,panfl_pan5,1,9110,BE2200039,316290
SOIL_03.2,panfl_pan5,1,9110,BE2200039,318898
SOIL_03.2,panfl_pan5,1,9110,BE2200039,334978
SOIL_03.2,panfl_pan5,1,9110,BE2200039,368050
SOIL_03.2,panfl_pan5,1,9110,BE2200039,373634
SOIL_03.2,panfl_pan5,1,9110,BE2200039,381826
SOIL_03.2,panfl_pan5,1,9110,BE2200039,385922
SOIL_03.2,panfl_pan5,1,9110,BE2200039,403586
SOIL_03.2,panfl_pan5,1,9110,BE2200039,443266
SOIL_03.2,panfl_pan5,1,9110,BE2200039,447362
SOIL_03.2,panfl_pan5,1,9110,BE2200039,467842
SOIL_03.2,panfl_pan5,1,9110,BE2200039,480130
SOIL_03.2,panfl_pan5,1,9110,BE2200039,488322
SOIL_03.2,panfl_pan5,1,9110,BE2200039,512898
SOIL_03.2,panfl_pan5,1,9110,BE2200039,516994
SOIL_03.2,panfl_pan5,1,9110,BE2200039,531586
SOIL_03.2,panfl_pan5,1,9110,BE2200039,537474
SOIL_03.2,panfl_pan5,1,9110,BE2200039,552834
SOIL_03.2,panfl_pan5,1,9110,BE2200039,564658
SOIL_03.2,panfl_pan5,1,9110,BE2200039,586626
SOIL_03.2,panfl_pan5,1,9110,BE2200039,594818
SOIL_03.2,panfl_pan5,1,9110,BE2200039,607106
SOIL_03.2,panfl_pan5,1,9110,BE2200039,630194
SOIL_03.2,panfl_pan5,1,9110,BE2200039,635778
SOIL_03.2,panfl_pan5,1,9110,BE2200039,665730
SOIL_03.2,panfl_pan5,1,9110,BE2200039,695730
SOIL_03.2,panfl_pan5,1,9110,BE2200039,701314
SOIL_03.2,panfl_pan5,1,9110,BE2200039,705410
SOIL_03.2,panfl_pan5,1,9110,BE2200039,709506
SOIL_03.2,panfl_pan5,1,9110,BE2200039,712114
SOIL_03.2,panfl_pan5,1,9110,BE2200039,725890
SOIL_03.2,panfl_pan5,1,9110,BE2200039,760962
SOIL_03.2,panfl_pan5,1,9110,BE2200039,766850
SOIL_03.2,panfl_pan5,1,9110,BE2200039,779138
SOIL_03.2,panfl_pan5,1,9110,BE2200039,791426
SOIL_03.2,panfl_pan5,1,9110,BE2200039,840578
SOIL_03.2,panfl_pan5,1,9110,BE2200039,851842
SOIL_03.2,panfl_pan5,1,9110,BE2200039,859266
SOIL_03.2,panfl_pan5,1,9110,BE2200039,861058
SOIL_03.2,panfl_pan5,1,9110,BE2200039,873346
SOIL_03.2,panfl_pan5,1,9110,BE2200039,922498
SOIL_03.2,panfl_pan5,1,9110,BE2200039,926594
SOIL_03.2,panfl_pan5,1,9110,BE2200039,947074
SOIL_03.2,panfl_pan5,1,9110,BE2200039,988034
SOIL_03.2,panfl_pan5,1,9110,BE2200039,1028994
SOIL_03.2,panfl_pan5,1,9110,BE2200039,1039490
SOIL_03.2,panfl_pan5,1,9110,BE2200039,1041282
SOIL_03.2,panfl_pan5,1,9110,BE2200039,1053570
SOIL_03.2,panfl_pan5,1,9120,BE2100024,118830
SOIL_03.2,panfl_pan5,1,9120,BE2100024,520494
SOIL_03.2,panfl_pan5,1,9120,BE2100024,954414
SOIL_03.2,panfl_pan5,1,9120,BE2100024,1691694
SOIL_03.2,panfl_pan5,1,9120,BE2100024,1825582
SOIL_03.2,panfl_pan5,1,9120,BE2100024,2153262
SOIL_03.2,panfl_pan5,1,9120,BE2200035,48114
SOIL_03.2,panfl_pan5,1,9120,BE2200035,113650
SOIL_03.2,panfl_pan5,1,9120,BE2200035,261106
SOIL_03.2,panfl_pan5,1,9120,BE2200035,457714
SOIL_03.2,panfl_pan5,1,9120,BE2200035,900082
SOIL_03.2,panfl_pan5,1,9120,BE2200035,1096690
SOIL_03.2,panfl_pan5,1,9120,Flanders_remainder,262
SOIL_03.2,panfl_pan5,1,9120,Flanders_remainder,646
SOIL_03.2,panfl_pan5,1,9120,Flanders_remainder,1606
SOIL_03.2,panfl_pan5,1,9120,Flanders_remainder,2102
SOIL_03.2,panfl_pan5,1,9120,Flanders_remainder,2198
SOIL_03.2,panfl_pan5,1,9120,Flanders_remainder,2518
SOIL_03.2,panfl_pan5,1,9120,Flanders_remainder,3585
SOIL_03.2,panfl_pan5,1,9120,Flanders_remainder,4585
SOIL_03.2,panfl_pan5,1,9120,Flanders_remainder,4838
SOIL_03.2,panfl_pan5,1,9120,Flanders_remainder,4870
SOIL_03.2,panfl_pan5,1,9120,Flanders_remainder,5313
SOIL_03.2,panfl_pan5,1,9120,Flanders_remainder,5638
SOIL_03.2,panfl_pan5,1,9120,Flanders_remainder,5705
SOIL_03.2,panfl_pan5,1,9120,Flanders_remainder,6086
SOIL_03.2,panfl_pan5,1,9120,Flanders_remainder,8118
SOIL_03.2,panfl_pan5,1,9120,Flanders_remainder,8326
SOIL_03.2,panfl_pan5,1,9120,Flanders_remainder,8449
SOIL_03.2,panfl_pan5,1,9120,Flanders_remainder,8710
SOIL_03.2,panfl_pan5,1,9120,Flanders_remainder,8966
SOIL_03.2,panfl_pan5,1,9120,Flanders_remainder,9118
SOIL_03.2,panfl_pan5,1,9120,Flanders_remainder,9153
