"id";"polygon_id";"grts_ranking";"x";"y";"main_type";"type";"phab";"sac";"year_planned";"description_orig";"legacy_site";"certain"
"7233705_6430_hw";"43684";7233705;136701,6;191470,1;"6430";"6430_hw";100;1;10;"100% 1130; 100% 6430_hw";FALSE;NA
"7259369_6430_hw";"41102";7259369;145757,6;201966,1;"6430";"6430_hw";100;1;10;"100% 1130; 100% 6430_hw";FALSE;NA
"7390953_6430_hw";"43707";7390953;137693,6;194126,1;"6430";"6430_hw";100;1;11;"100% 1130; 100% 6430_hw";FALSE;NA
"7587049_6430_hw";"42873";7587049;145309,6;201326,1;"6430";"6430_hw";100;1;11;"100% 1130; 100% 6430_hw";FALSE;NA
"7589289_6430_hw";"43033";7589289;134141,6;199470,1;"6430";"6430_hw";100;1;11;"100% 1130; 100% 6430_hw";FALSE;NA
"7849705_6430_hw";"45614";7849705;137373,6;194990,1;"6430";"6430_hw";100;1;11;"100% 1130; 100% 6430_hw";FALSE;NA
"8068585_6430_hw";"43710";8068585;137309,6;191662,1;"6430";"6430_hw";100;1;11;"100% 1130; 100% 6430_hw";FALSE;NA
"8086697_6430_hw";"46107";8086697;129373,6;193518,1;"6430";"6430_hw";100;1;12;"100% 1130; 100% 6430_hw";FALSE;NA
"8246697_6430_hw";"45961";8246697;133757,6;194158,1;"6430";"6430_hw";100;1;12;"100% 1130; 100% 6430_hw";FALSE;NA
"8495017_6430_hw";"43174";8495017;128285,6;199118,1;"6430";"6430_hw";100;1;12;"100% 1130; 100% 6430_hw";FALSE;NA
"8719593_6430_hw";"43937";8719593;151037,6;196622,1;"6430";"6430_hw";100;1;12;"100% 1130; 100% 6430_hw";FALSE;NA
"8741289_6430_hw";"43177";8741289;129213,6;199214,1;"6430";"6430_hw";100;1;12;"100% 1130; 100% 6430_hw";FALSE;NA
"8882658_6430_hw";"42025";8882658;253149,6;204078,1;"6430";"6430_hw";100;1;12;"100% 6430_hw";FALSE;NA
"491433_6430_hw";"3804";491433;125789,6;198606,1;"6430";"6430_hw";100;0;3;"100% 1130; 100% 6430_hw";FALSE;NA
"622505_6430_hw";"3801";622505;125725,6;198734,1;"6430";"6430_hw";100;0;5;"100% 1130; 100% 6430_hw";FALSE;NA
"4095913_6430_hw";"3803";4095913;126461,6;198414,1;"6430";"6430_hw";100;0;8;"100% 1130; 100% 6430_hw";FALSE;NA
"5532130_6430_hw";"42037";5532130;253661,6;205070,1;"6430";"6430_hw";30;0;10;"70% 91E0_sf; 30% 6430_hw";FALSE;NA
"6504361_6430_hw";"3801";6504361;125309,6;198574,1;"6430";"6430_hw";100;0;12;"100% 1130; 100% 6430_hw";FALSE;NA
"15113_6430_mr";"38442";15113;107741,6;216622,1;"6430";"6430_mr";80;1;1;"80% 6430_mr,rbbmr; 10% rbbsf; 10% 7140_mrd";FALSE;NA
"84745_6430_mr";"38499";84745;106909,6;215982,1;"6430";"6430_mr";70;1;1;"70% 6430_mr,rbbmr; 30% 91E0";FALSE;NA
"206921_6430_mr";"38267";206921;102973,6;217838,1;"6430";"6430_mr";70;1;1;"70% 6430_mr,rbbmr; 30% rbbah";FALSE;NA
"428809_6430_mr";"38504";428809;106461,6;215342,1;"6430";"6430_mr";70;1;1;"70% 6430_mr,rbbmr; 30% gh";FALSE;NA
"449289_6430_mr";"38266";449289;105245,6;218190,1;"6430";"6430_mr";100;1;1;"100% 6430_mr,rbbmr";FALSE;NA
"494345_6430_mr";"38504";494345;106653,6;215342,1;"6430";"6430_mr";70;1;2;"70% 6430_mr,rbbmr; 30% gh";FALSE;NA
"674569_6430_mr";"38499";674569;106941,6;216142,1;"6430";"6430_mr";70;1;2;"70% 6430_mr,rbbmr; 30% 91E0";FALSE;NA
"1048329_6430_mr";"38497";1048329;109661,6;216462,1;"6430";"6430_mr";30;1;2;"70% rbbah; 30% 6430_mr,rbbmr";FALSE;NA
"1707785_6430_mr";"38438";1707785;108605,6;216878,1;"6430";"6430_mr";30;1;2;"70% rbbah; 30% 6430_mr,rbbmr";FALSE;NA
"1723145_6430_mr";"38501";1723145;106781,6;216174,1;"6430";"6430_mr";100;1;2;"100% 6430_mr,rbbmr";FALSE;NA
"1755913_6430_mr";"38442";1755913;107741,6;216526,1;"6430";"6430_mr";80;1;2;"80% 6430_mr,rbbmr; 10% rbbsf; 10% 7140_mrd";FALSE;NA
"2087689_6430_mr";"38266";2087689;105021,6;217646,1;"6430";"6430_mr";100;1;3;"100% 6430_mr,rbbmr";FALSE;NA
"2181897_6430_mr";"38499";2181897;106877,6;215854,1;"6430";"6430_mr";70;1;3;"70% 6430_mr,rbbmr; 30% 91E0";FALSE;NA
"2349833_6430_mr";"38266";2349833;105053,6;217966,1;"6430";"6430_mr";100;1;3;"100% 6430_mr,rbbmr";FALSE;NA
"2394889_6430_mr";"38515";2394889;106461,6;214862,1;"6430";"6430_mr";70;1;3;"70% 6430_mr,rbbmr; 30% 91E0";FALSE;NA
"2575113_6430_mr";"38519";2575113;106397,6;216206,1;"6430";"6430_mr";60;1;3;"60% 6430_mr,rbbmr; 20% rbbah; 20% rbbsf";FALSE;NA
"3160841_6430_mr";"38442";3160841;107709,6;216686,1;"6430";"6430_mr";80;1;3;"80% 6430_mr,rbbmr; 10% rbbsf; 10% 7140_mrd";FALSE;NA
"3215113_6430_mr";"38435";3215113;108477,6;217166,1;"6430";"6430_mr";100;1;4;"100% 6430_mr,rbbmr";FALSE;NA
"3248413_6430_mr";"37945";3248413;98717,6;219566,1;"6430";"6430_mr";30;1;4;"70% rbbah; 30% 6430_mr";FALSE;NA
"3296009_6430_mr";"38501";3296009;106685,6;216238,1;"6430";"6430_mr";100;1;4;"100% 6430_mr,rbbmr";FALSE;NA
"3542793_6430_mr";"38438";3542793;108957,6;216558,1;"6430";"6430_mr";30;1;4;"70% rbbah; 30% 6430_mr,rbbmr";FALSE;NA
"3804937_6430_mr";"38438";3804937;108637,6;216974,1;"6430";"6430_mr";30;1;4;"70% rbbah; 30% 6430_mr,rbbmr";FALSE;NA
"3820297_6430_mr";"38501";3820297;106813,6;216046,1;"6430";"6430_mr";100;1;4;"100% 6430_mr,rbbmr";FALSE;NA
"4209417_6430_mr";"38442";4209417;107709,6;216590,1;"6430";"6430_mr";80;1;5;"80% 6430_mr,rbbmr; 10% rbbsf; 10% 7140_mrd";FALSE;NA
"4344585_6430_mr";"38501";4344585;106621,6;216238,1;"6430";"6430_mr";100;1;5;"100% 6430_mr,rbbmr";FALSE;NA
"4446985_6430_mr";"38266";4446985;105021,6;217934,1;"6430";"6430_mr";100;1;5;"100% 6430_mr,rbbmr";FALSE;NA
"4508425_6430_mr";"38655";4508425;107421,6;215950,1;"6430";"6430_mr";100;1;5;"100% 6430_mr,rbbmr";FALSE;NA
"4663369_6430_mr";"38267";4663369;102941,6;217806,1;"6430";"6430_mr";70;1;5;"70% 6430_mr,rbbmr; 30% rbbah";FALSE;NA
"4722441_6430_mr";"38438";4722441;108637,6;217102,1;"6430";"6430_mr";30;1;5;"70% rbbah; 30% 6430_mr,rbbmr";FALSE;NA
"4799285_6430_mr";"36329";4799285;80541,6;226414,1;"6430";"6430_mr";20;1;6;"60% gh; 20% 6430_mr; 20% 1330_hpr";FALSE;NA
"4995849_6430_mr";"38442";4995849;107773,6;216814,1;"6430";"6430_mr";80;1;6;"80% 6430_mr,rbbmr; 10% rbbsf; 10% 7140_mrd";FALSE;NA
"5439241_6430_mr";"38438";5439241;109181,6;216398,1;"6430";"6430_mr";30;1;6;"70% rbbah; 30% 6430_mr,rbbmr";FALSE;NA
"5640477_6430_mr";"37945";5640477;98749,6;219630,1;"6430";"6430_mr";30;1;6;"70% rbbah; 30% 6430_mr";FALSE;NA
"5847861_6430_mr";"36329";5847861;80573,6;226286,1;"6430";"6430_mr";20;1;6;"60% gh; 20% 6430_mr; 20% 1330_hpr";FALSE;NA
"5902089_6430_mr";"38438";5902089;108573,6;216814,1;"6430";"6430_mr";30;1;6;"70% rbbah; 30% 6430_mr,rbbmr";FALSE;NA
"6229769_6430_mr";"38438";6229769;108541,6;216942,1;"6430";"6430_mr";30;1;7;"70% rbbah; 30% 6430_mr,rbbmr";FALSE;NA
"6376201_6430_mr";"38499";6376201;106845,6;215790,1;"6430";"6430_mr";70;1;7;"70% 6430_mr,rbbmr; 30% 91E0";FALSE;NA
"6689053_6430_mr";"37945";6689053;98717,6;219758,1;"6430";"6430_mr";30;1;7;"70% rbbah; 30% 6430_mr";FALSE;NA
"6769417_6430_mr";"38519";6769417;106461,6;216238,1;"6430";"6430_mr";60;1;7;"60% 6430_mr,rbbmr; 20% rbbah; 20% rbbsf";FALSE;NA
"7217929_6430_mr";"38822";7217929;107261,6;214254,1;"6430";"6430_mr";30;1;7;"70% rbbah; 30% 6430_mr,rbbmr";FALSE;NA
"7490313_6430_mr";"38501";7490313;106749,6;216238,1;"6430";"6430_mr";100;1;8;"100% 6430_mr,rbbmr";FALSE;NA
"7765769_6430_mr";"38438";7765769;108957,6;216526,1;"6430";"6430_mr";30;1;8;"70% rbbah; 30% 6430_mr,rbbmr";FALSE;NA
"8166153_6430_mr";"38266";8166153;104957,6;217870,1;"6430";"6430_mr";100;1;8;"100% 6430_mr,rbbmr";FALSE;NA
"8403721_6430_mr";"38442";8403721;107709,6;216622,1;"6430";"6430_mr";80;1;8;"80% 6430_mr,rbbmr; 10% rbbsf; 10% 7140_mrd";FALSE;NA
"8555273_6430_mr";"38517";8555273;106397,6;215022,1;"6430";"6430_mr";90;1;8;"90% 6430_mr,rbbmr; 10% rbbsf";FALSE;NA
"8857673_6430_mr";"38267";8857673;103037,6;217710,1;"6430";"6430_mr";70;1;8;"70% 6430_mr,rbbmr; 30% rbbah";FALSE;NA
"9047817_6430_mr";"38438";9047817;108797,6;216814,1;"6430";"6430_mr";30;1;9;"70% rbbah; 30% 6430_mr,rbbmr";FALSE;NA
"9436937_6430_mr";"38497";9436937;109597,6;216462,1;"6430";"6430_mr";30;1;9;"70% rbbah; 30% 6430_mr,rbbmr";FALSE;NA
"9633545_6430_mr";"38438";9633545;109117,6;216398,1;"6430";"6430_mr";30;1;9;"70% rbbah; 30% 6430_mr,rbbmr";FALSE;NA
"9857097_6430_mr";"38291";9857097;102013,6;217742,1;"6430";"6430_mr";100;1;9;"100% 6430_mr,rbbmr";FALSE;NA
"9862921_6430_mr";"38438";9862921;108861,6;216526,1;"6430";"6430_mr";30;1;9;"70% rbbah; 30% 6430_mr,rbbmr";FALSE;NA
"9931529_6430_mr";"38504";9931529;106621,6;215278,1;"6430";"6430_mr";70;1;9;"70% 6430_mr,rbbmr; 30% gh";FALSE;NA
"10144521_6430_mr";"38442";10144521;107709,6;216494,1;"6430";"6430_mr";80;1;10;"80% 6430_mr,rbbmr; 10% rbbsf; 10% 7140_mrd";FALSE;NA
"10419977_6430_mr";"38497";10419977;109437,6;216398,1;"6430";"6430_mr";30;1;10;"70% rbbah; 30% 6430_mr,rbbmr";FALSE;NA
"10525449_6430_mr";"38266";10525449;104893,6;217678,1;"6430";"6430_mr";100;1;10;"100% 6430_mr,rbbmr";FALSE;NA
"10652425_6430_mr";"38517";10652425;106365,6;215150,1;"6430";"6430_mr";90;1;10;"90% 6430_mr,rbbmr; 10% rbbsf";FALSE;NA
"11380809_6430_mr";"38350";11380809;101949,6;217390,1;"6430";"6430_mr";100;1;10;"100% 6430_mr,rbbmr";FALSE;NA
"11407113_6430_mr";"38438";11407113;108637,6;216782,1;"6430";"6430_mr";30;1;10;"70% rbbah; 30% 6430_mr,rbbmr";FALSE;NA
"11549449_6430_mr";"38442";11549449;107741,6;216686,1;"6430";"6430_mr";80;1;11;"80% 6430_mr,rbbmr; 10% rbbsf; 10% 7140_mrd";FALSE;NA
"11574025_6430_mr";"38266";11574025;104893,6;217710,1;"6430";"6430_mr";100;1;11;"100% 6430_mr,rbbmr";FALSE;NA
"11684617_6430_mr";"38501";11684617;106653,6;216206,1;"6430";"6430_mr";100;1;11;"100% 6430_mr,rbbmr";FALSE;NA
"11832073_6430_mr";"38515";11832073;106429,6;214894,1;"6430";"6430_mr";70;1;11;"70% 6430_mr,rbbmr; 30% 91E0";FALSE;NA
"11960073_6430_mr";"38438";11960073;109053,6;216430,1;"6430";"6430_mr";30;1;11;"70% rbbah; 30% 6430_mr,rbbmr";FALSE;NA
"12167241_6430_mr";"38350";12167241;101949,6;217134,1;"6430";"6430_mr";100;1;11;"100% 6430_mr,rbbmr";FALSE;NA
"12573449_6430_mr";"38266";12573449;105117,6;217582,1;"6430";"6430_mr";100;1;12;"100% 6430_mr,rbbmr";FALSE;NA
"12789833_6430_mr";"38267";12789833;102941,6;217902,1;"6430";"6430_mr";70;1;12;"70% 6430_mr,rbbmr; 30% rbbah";FALSE;NA
"13060873_6430_mr";"38654";13060873;106269,6;216046,1;"6430";"6430_mr";60;1;12;"60% 6430_mr,rbbmr; 20% rbbah; 20% rbbsf";FALSE;NA
"13077257_6430_mr";"38504";13077257;106685,6;215310,1;"6430";"6430_mr";70;1;12;"70% 6430_mr,rbbmr; 30% gh";FALSE;NA
"13257481_6430_mr";"38499";13257481;106941,6;216078,1;"6430";"6430_mr";70;1;12;"70% 6430_mr,rbbmr; 30% 91E0";FALSE;NA
"13470473_6430_mr";"38515";13470473;106525,6;214734,1;"6430";"6430_mr";70;1;12;"70% 6430_mr,rbbmr; 30% 91E0";FALSE;NA
"579869_6430_mr";"30791";579869;100093,6;219982,1;"6430";"6430_mr";100;0;1;"100% 6430_mr,rbbmr";FALSE;NA
"1084169_6430_mr";"30784";1084169;106237,6;214734,1;"6430";"6430_mr";70;0;1;"70% 6430_mr,rbbmr; 30% 91E0";FALSE;NA
"1300765_6430_mr";"30791";1300765;100765,6;219630,1;"6430";"6430_mr";100;0;2;"100% 6430_mr,rbbmr";FALSE;NA
"1739529_6430_mr";"28";1739529;106109,6;215470,1;"6430";"6430_mr";30;0;2;"70% rbbah; 30% 6430_mr,rbbmr";FALSE;NA
"2067209_6430_mr";"198";2067209;106941,6;215182,1;"6430";"6430_mr";30;0;3;"70% rbbah; 30% 6430_mr,rbbmr";FALSE;NA
"2460425_6430_mr";"565";2460425;106909,6;214510,1;"6430";"6430_mr";20;0;3;"60% 91E0_vm; 20% 6430_mr,rbbmr; 20% 7140_mrd,gh";FALSE;NA
"2494217_6430_mr";"71";2494217;108893,6;216782,1;"6430";"6430_mr";100;0;4;"100% 6430_mr,rbbmr";FALSE;NA
"2873629_6430_mr";"30791";2873629;100413,6;219918,1;"6430";"6430_mr";100;0;4;"100% 6430_mr,rbbmr";FALSE;NA
"3201309_6430_mr";"30791";3201309;100125,6;219918,1;"6430";"6430_mr";100;0;5;"100% 6430_mr,rbbmr";FALSE;NA
"3771145_6430_mr";"15008";3771145;106781,6;214958,1;"6430";"6430_mr";100;0;5;"100% 6430_mr,rbbmr";FALSE;NA
"4139081_6430_mr";"46";4139081;103197,6;217806,1;"6430";"6430_mr";70;0;6;"70% 6430_mr,rbbmr; 30% rbbah";FALSE;NA
"5212937_6430_mr";"198";5212937;106973,6;215086,1;"6430";"6430_mr";30;0;6;"70% rbbah; 30% 6430_mr,rbbmr";FALSE;NA
"5382921_6430_mr";"33053";5382921;107165,6;214094,1;"6430";"6430_mr";30;0;6;"70% rbbah; 30% 6430_mr,rbbmr";FALSE;NA
"5540617_6430_mr";"30784";5540617;106333,6;214958,1;"6430";"6430_mr";70;0;7;"70% 6430_mr,rbbmr; 30% 91E0";FALSE;NA
"5668617_6430_mr";"76";5668617;108925,6;216494,1;"6430";"6430_mr";100;0;7;"100% 6430_mr,rbbmr";FALSE;NA
"7477533_6430_mr";"30791";7477533;101181,6;219438,1;"6430";"6430_mr";100;0;8;"100% 6430_mr,rbbmr";FALSE;NA
"7703305_6430_mr";"565";7703305;106877,6;214510,1;"6430";"6430_mr";20;0;8;"60% 91E0_vm; 20% 6430_mr,rbbmr; 20% 7140_mrd,gh";FALSE;NA
"7835933_6430_mr";"31025";7835933;98717,6;219086,1;"6430";"6430_mr";100;0;9;"100% 6430_mr";FALSE;NA
"8208457_6430_mr";"664";8208457;99837,6;216686,1;"6430";"6430_mr";100;0;9;"100% 6430_mr,rbbmr";FALSE;NA
"9486409_6430_mr";"400";9486409;99453,6;218542,1;"6430";"6430_mr";100;0;10;"100% 6430_mr,rbbmr";FALSE;NA
"10326301_6430_mr";"174";10326301;98333,6;219598,1;"6430";"6430_mr";100;0;10;"100% 6430_mr";FALSE;NA
"10692681_6430_mr";"46";10692681;102941,6;218030,1;"6430";"6430_mr";70;0;11;"70% 6430_mr,rbbmr; 30% rbbah";FALSE;NA
"11471625_6430_mr";"4151";11471625;107613,6;215054,1;"6430";"6430_mr";100;0;11;"100% 6430_mr,rbbmr";FALSE;NA
"12356361_6430_mr";"30784";12356361;106269,6;214734,1;"6430";"6430_mr";70;0;12;"70% 6430_mr,rbbmr; 30% 91E0";FALSE;NA
"13314121_6430_mr";"46";13314121;103229,6;217838,1;"6430";"6430_mr";70;0;12;"70% 6430_mr,rbbmr; 30% rbbah";FALSE;NA
"14060297_6430_mr";"30799";14060297;106365,6;215278,1;"6430";"6430_mr";90;0;12;"90% 6430_mr,rbbmr; 10% rbbsf";FALSE;NA
"103094_7140_meso";"48119";103094;213341,6;187662,1;"7140";"7140_meso";100;1;1;"100% 7140_meso";FALSE;NA
"107830_7140_meso";"47378";107830;193405,6;189422,1;"7140";"7140_meso";60;1;1;"60% 7140,rbbms; 30% rbbsf; 10% rbbhc";FALSE;NA
"111542_7140_meso";"40899";111542;218109,6;199214,1;"7140";"7140_meso";20;1;1;"60% 91E0_vm; 20% 7140_meso; 20% 6430_hf";FALSE;NA
"127926_7140_meso";"40899";127926;218333,6;198830,1;"7140";"7140_meso";20;1;1;"60% 91E0_vm; 20% 7140_meso; 20% 6430_hf";FALSE;NA
"193462_7140_meso";"40387";193462;218493,6;198606,1;"7140";"7140_meso";100;1;1;"100% 7140_meso";FALSE;NA
"204726_7140_meso";"40781";204726;215197,6;197102,1;"7140";"7140_meso";100;1;1;"100% 7140_meso";FALSE;NA
"222518_7140_meso";"47447";222518;192733,6;189902,1;"7140";"7140_meso";20;1;1;"40% rbbhc; 40% rbbms; 20% 7140_meso";FALSE;NA
"267986_7140_meso";"47707";267986;222941,6;187374,1;"7140";"7140_meso";20;1;1;"60% rbbmc; 20% 7140,rbbms; 20% rbbso";FALSE;NA
"271030_7140_meso";"47943";271030;213917,6;187918,1;"7140";"7140_meso";100;1;1;"100% 7140";FALSE;NA
"282614_7140_meso";"37581";282614;189117,6;217774,1;"7140";"7140_meso";80;1;1;"80% 7140_meso; 20% gh_ao";FALSE;NA
"369974_7140_meso";"47372";369974;193181,6;189454,1;"7140";"7140_meso";100;1;1;"100% 7140_meso";FALSE;NA
"390070_7140_meso";"40899";390070;218237,6;199022,1;"7140";"7140_meso";20;1;2;"60% 91E0_vm; 20% 7140_meso; 20% 6430_hf";FALSE;NA
"471990_7140_meso";"40461";471990;217245,6;198478,1;"7140";"7140_meso";100;1;2;"100% 7140_meso";FALSE;NA
"482290_7140_meso";"49073";482290;240861,6;181198,1;"7140";"7140_meso";20;1;2;"60% gh_ao; 20% 7140,rbbms; 20% 4010,rbbsm";FALSE;NA
"518902_7140_meso";"39299";518902;190109,6;209614,1;"7140";"7140_meso";60;1;2;"60% 7140_meso; 10% 3150; 10% rbbhc; 10% 6230_hmo; 10% 3140";FALSE;NA
"696182_7140_meso";"40210";696182;206269,6;204142,1;"7140";"7140_meso";100;1;2;"100% 7140_meso";FALSE;NA
"701366_7140_meso";"40899";701366;218333,6;199374,1;"7140";"7140_meso";20;1;2;"60% 91E0_vm; 20% 7140_meso; 20% 6430_hf";FALSE;NA
"736182_7140_meso";"40448";736182;213789,6;196302,1;"7140";"7140_meso";100;1;2;"100% 7140,rbbms";FALSE;NA
"783286_7140_meso";"40899";783286;218109,6;199086,1;"7140";"7140_meso";20;1;2;"60% 91E0_vm; 20% 7140_meso; 20% 6430_hf";FALSE;NA
"839350_7140_meso";"48032";839350;215709,6;187566,1;"7140";"7140_meso";20;1;2;"60% rbbsf; 20% 7140,rbbms; 10% rbbso; 10% rbbsm";FALSE;NA
"843702_7140_meso";"40883";843702;215645,6;197838,1;"7140";"7140_meso";30;1;2;"70% rbbhc; 30% 7140,rbbms";FALSE;NA
"846582_7140_meso";"39297";846582;190301,6;210158,1;"7140";"7140_meso";100;1;2;"100% 7140";FALSE;NA
"856054_7140_meso";"37595";856054;188925,6;217006,1;"7140";"7140_meso";20;1;2;"80% 3150; 20% 7140_meso";FALSE;NA
"863862_7140_meso";"40275";863862;210589,6;206894,1;"7140";"7140_meso";100;1;3;"100% 7140_meso";FALSE;NA
"865206_7140_meso";"40617";865206;216989,6;198510,1;"7140";"7140_meso";50;1;3;"50% 7140_meso; 50% rbbms";FALSE;NA
"914358_7140_meso";"40387";914358;218589,6;198638,1;"7140";"7140_meso";100;1;3;"100% 7140_meso";FALSE;NA
"923346_7140_meso";"47707";923346;222941,6;187342,1;"7140";"7140_meso";20;1;3;"60% rbbmc; 20% 7140,rbbms; 20% rbbso";FALSE;NA
"938678_7140_meso";"47951";938678;214493,6;186830,1;"7140";"7140_meso";30;1;3;"70% rbbhc; 30% 7140,rbbms";FALSE;NA
"996278_7140_meso";"40569";996278;217405,6;198510,1;"7140";"7140_meso";50;1;3;"50% 7140_meso; 50% rbbms";FALSE;NA
"998326_7140_meso";"41046";998326;213853,6;196430,1;"7140";"7140_meso";100;1;3;"100% 7140_meso";FALSE;NA
"1004470_7140_meso";"40464";1004470;216413,6;198222,1;"7140";"7140_meso";100;1;3;"100% 7140_meso";FALSE;NA
"1013294_7140_meso";"36676";1013294;202141,6;224174,1;"7140";"7140_meso";60;1;3;"60% 7140,rbbms; 20% 3130; 10% rbbso; 10% 4010,rbbsm";FALSE;NA
"1078674_7140_meso";"41737";1078674;251293,6;206798,1;"7140";"7140_meso";100;1;3;"100% 7140";FALSE;NA
"1087350_7140_meso";"40206";1087350;206429,6;204174,1;"7140";"7140_meso";100;1;3;"100% 7140_meso";FALSE;NA
"1129398_7140_meso";"40469";1129398;213821,6;196590,1;"7140";"7140_meso";30;1;3;"70% rbbso; 30% 7140,rbbms";FALSE;NA
"1132201_7140_meso";"46327";1132201;121437,6;191822,1;"7140";"7140_meso";70;1;4;"70% 7140; 30% 91E0_vm";FALSE;NA
"1140434_7140_meso";"47722";1140434;223485,6;188110,1;"7140";"7140_meso";70;1;4;"70% 7140,rbbms; 30% rbbhc";FALSE;NA
"1151670_7140_meso";"48119";1151670;213405,6;187662,1;"7140";"7140_meso";100;1;4;"100% 7140_meso";FALSE;NA
"1253302_7140_meso";"40891";1253302;215069,6;197134,1;"7140";"7140_meso";100;1;4;"100% 7140_meso";FALSE;NA
"1258422_7140_meso";"40566";1258422;217405,6;198350,1;"7140";"7140_meso";50;1;4;"50% 7140_meso; 50% rbbms";FALSE;NA
"1310962_7140_meso";"51207";1310962;235133,6;177198,1;"7140";"7140_meso";20;1;4;"60% gh_ao; 20% rbbso; 20% 7140";FALSE;NA
"1322614_7140_meso";"40258";1322614;211005,6;207118,1;"7140";"7140_meso";80;1;4;"80% 7140_meso; 15% gh; 5% gh_ao";FALSE;NA
"1334438_7140_meso";"48821";1334438;200957,6;185710,1;"7140";"7140_meso";30;1;4;"70% rbbmr; 30% 7140";FALSE;NA
"1388150_7140_meso";"40255";1388150;210845,6;206990,1;"7140";"7140_meso";100;1;4;"100% 7140_meso";FALSE;NA
"1438646_7140_meso";"40899";1438646;218205,6;198894,1;"7140";"7140_meso";20;1;4;"60% 91E0_vm; 20% 7140_meso; 20% 6430_hf";FALSE;NA
"1507570_7140_meso";"51207";1507570;235165,6;177102,1;"7140";"7140_meso";20;1;4;"60% gh_ao; 20% rbbso; 20% 7140";FALSE;NA
"1520566_7140_meso";"40461";1520566;217213,6;198606,1;"7140";"7140_meso";100;1;4;"100% 7140_meso";FALSE;NA
"1635254_7140_meso";"40531";1635254;217693,6;198510,1;"7140";"7140_meso";100;1;5;"100% 7140_meso";FALSE;NA
"1749942_7140_meso";"40899";1749942;218269,6;199182,1;"7140";"7140_meso";20;1;5;"60% 91E0_vm; 20% 7140_meso; 20% 6430_hf";FALSE;NA
"1761206_7140_meso";"40738";1761206;216253,6;198062,1;"7140";"7140_meso";30;1;5;"70% rbbhc; 30% 7140_meso";FALSE;NA
"1829622_7140_meso";"39299";1829622;189981,6;209646,1;"7140";"7140_meso";60;1;5;"60% 7140_meso; 10% 3150; 10% rbbhc; 10% 6230_hmo; 10% 3140";FALSE;NA
"1839666_7140_meso";"50951";1839666;232157,6;178638,1;"7140";"7140_meso";100;1;5;"100% 7140_meso";FALSE;NA
"1912438_7140_meso";"40145";1912438;210461,6;206862,1;"7140";"7140_meso";70;1;5;"70% 7140,gh; 30% rbbsf";FALSE;NA
"1913782_7140_meso";"40755";1913782;217085,6;198478,1;"7140";"7140_meso";100;1;5;"100% 7140_meso";FALSE;NA
"1927030_7140_meso";"40272";1927030;206685,6;205006,1;"7140";"7140_meso";100;1;5;"100% 7140_meso";FALSE;NA
"1958022_7140_meso";"48632";1958022;179805,6;184622,1;"7140";"7140_meso";30;1;5;"70% 6410_mo; 30% 7140";FALSE;NA
"2046902_7140_meso";"41046";2046902;213821,6;196558,1;"7140";"7140_meso";100;1;5;"100% 7140_meso";FALSE;NA
"2109046_7140_meso";"40262";2109046;211293,6;207310,1;"7140";"7140_meso";30;1;5;"70% rbbhc; 30% 7140_meso";FALSE;NA
"2156002_7140_meso";"41751";2156002;251741,6;207278,1;"7140";"7140_meso";30;1;5;"70% 91E0_vm; 30% 7140";FALSE;NA
"2159542_7140_meso";"41049";2159542;218045,6;198606,1;"7140";"7140_meso";100;1;6;"100% 7140_meso";FALSE;NA
"2173889_7140_meso";"41909";2173889;72925,6;205518,1;"7140";"7140_meso";20;1;6;"50% rbbhc; 20% 6410_ve; 20% 7140_meso; 5% 3150; 5% rbbmc";FALSE;NA
"2204982_7140_meso";"47384";2204982;193373,6;189582,1;"7140";"7140_meso";100;1;6;"100% 7140,rbbms";FALSE;NA
"2217718_7140_meso";"39299";2217718;189885,6;209742,1;"7140";"7140_meso";60;1;6;"60% 7140_meso; 10% 3150; 10% rbbhc; 10% 6230_hmo; 10% 3140";FALSE;NA
"2225078_7140_meso";"40385";2225078;218237,6;198734,1;"7140";"7140_meso";100;1;6;"100% 7140_meso";FALSE;NA
"2301878_7140_meso";"40886";2301878;215069,6;197230,1;"7140";"7140_meso";100;1;6;"100% 7140,rbbms";FALSE;NA
"2320246_7140_meso";"40257";2320246;207069,6;204750,1;"7140";"7140_meso";20;1;6;"40% 3150; 40% rbbmr; 20% 7140_meso";FALSE;NA
"2334854_7140_meso";"48644";2334854;180061,6;184814,1;"7140";"7140_meso";70;1;6;"70% 7140_meso; 30% 6230_hmo";FALSE;NA
"2464934_7140_meso";"48815";2464934;202205,6;184910,1;"7140";"7140_meso";20;1;6;"60% 6430,rbbhf; 20% rbbsf; 20% 7140,rbbms";FALSE;NA
"2467126_7140_meso";"47368";2467126;193117,6;189486,1;"7140";"7140_meso";20;1;6;"60% rbbsf; 20% rbbmr; 20% 7140,rbbms";FALSE;NA
"2487222_7140_meso";"40899";2487222;218333,6;198990,1;"7140";"7140_meso";20;1;6;"60% 91E0_vm; 20% 7140_meso; 20% 6430_hf";FALSE;NA
"2500918_7140_meso";"47447";2500918;192701,6;189966,1;"7140";"7140_meso";20;1;6;"40% rbbhc; 40% rbbms; 20% 7140_meso";FALSE;NA
"2596790_7140_meso";"41027";2596790;215101,6;197070,1;"7140";"7140_meso";100;1;7;"100% 7140_meso";FALSE;NA
