segment_id	grts_ranking	sac_streams	x	y
1_7_18097	63211254	intersecting or downstream	187896.06	210059.76
1_7_18098	59016950	intersecting or downstream	187811.91	210020.08
1_7_18099	18122486	intersecting or downstream	187719.25	210006.77
1_7_180992	24755758	outside	201962.95	220971.61
1_7_183011	52880430	intersecting or downstream	186333.28	220351.71
1_7_18421	17598198	intersecting or downstream	187626.41	209994.49
1_7_18422	52201206	intersecting or downstream	187527.67	209981.36
1_7_18423	43812598	intersecting or downstream	187428.68	209984.83
1_7_18437	34030550	intersecting or downstream	178472.13	209638.1
1_7_18438	23020502	intersecting or downstream	178389.32	209655.76
1_7_184655	50530806	outside	201302.08	207266.79
1_7_187677	29757318	outside	176433.92	179361.98
1_7_187678	63836038	outside	176397.93	179447.42
1_7_18774	53634194	intersecting or downstream	239485.37	206156.04
1_7_18789	5136530	intersecting or downstream	240884.76	206498.91
1_7_18790	53895314	intersecting or downstream	240974.93	206538.52
1_7_18801	22270098	intersecting or downstream	242035.64	206830.81
1_7_18802	40095890	intersecting or downstream	242131.96	206857.8
1_7_18803	51515538	intersecting or downstream	242228.66	206883.39
1_7_18804	60952722	intersecting or downstream	242325.11	206909.85
1_7_18805	19009682	intersecting or downstream	242421.83	206935.36
1_7_18806	7213202	intersecting or downstream	242502.56	206958.51
1_7_18807	12456082	intersecting or downstream	242583.5	206980.94
1_7_189727	28179758	intersecting or downstream	187405.99	232199.12
1_7_189728	1309998	intersecting or downstream	187334.94	232270.58
1_7_189729	48495918	intersecting or downstream	187227.09	232229.52
1_7_189932	22046358	intersecting or downstream	159041.81	203839.1
1_7_190364	38056406	intersecting or downstream	180883.78	217696.29
1_7_19044	35994706	intersecting or downstream	250051.36	199645.03
1_7_19045	27737170	intersecting or downstream	250129.12	199703.37
1_7_190676	32052638	outside	185414.88	234082.18
1_7_190729	44678702	outside	201978.87	221113.21
1_7_190756	17159918	outside	203272.85	221950.25
1_7_190782	16660206	outside	204353.6	221697.23
1_7_190783	43980526	outside	204293.1	221759.61
1_7_190784	31397614	outside	204192.42	221759.3
1_7_190785	55514862	outside	204091.75	221758.5
1_7_190786	32970478	outside	203991.06	221758.28
1_7_190787	38213358	outside	203890.37	221757.58
1_7_191290	14952494	outside	187363.82	223322.33
1_7_19226	57023474	intersecting or downstream	239857.39	180885.36
1_7_192793	11284014	outside	200807.48	219236.11
1_7_19325	30435538	intersecting or downstream	221621.87	201289.46
1_7_19326	2123986	intersecting or downstream	221617.59	201378.44
1_7_19327	45344978	intersecting or downstream	221598.79	201048.32
1_7_19328	21227730	intersecting or downstream	221622.65	201164.99
1_7_19473	2566354	intersecting or downstream	221778.86	201796.25
1_7_195778	49253494	intersecting or downstream	206737.03	212453.04
1_7_196603	56256374	intersecting or downstream	206565.61	204374.2
1_7_196630	57284470	intersecting or downstream	207684.8	204002.6
1_7_197728	18086550	outside	154759.07	203896.16
1_7_197729	43252374	outside	154664.3	203879.25
1_7_197862	17038638	intersecting or downstream	187165.12	232300.48
1_7_197863	11533614	intersecting or downstream	187057.23	232266.87
1_7_197943	13211382	intersecting or downstream	188583.83	208983.2
1_7_19797	50701270	intersecting or downstream	180467.26	208547.84
1_7_19798	27632598	intersecting or downstream	180397.35	208474.73
1_7_19799	49652694	intersecting or downstream	180301.33	208440.81
1_7_19800	65184726	intersecting or downstream	180200.19	208438.63
1_7_19803	66352086	intersecting or downstream	179954.31	208307.98
1_7_198658	20443382	outside	196154.28	211088.15
1_7_199859	2614318	intersecting or downstream	186553.19	219937.29
1_7_200839	43755702	outside	204171.36	198396.78
1_7_20138	13249010	intersecting or downstream	245792.51	180676.48
1_7_20139	51096050	intersecting or downstream	245847.23	180760.33
1_7_20140	37464562	intersecting or downstream	245904.04	180842.8
1_7_20141	66824690	intersecting or downstream	245970.87	180917.27
1_7_20142	12823026	intersecting or downstream	246038.66	180990.98
1_7_20143	8628722	intersecting or downstream	246107.27	181063.92
1_7_20144	40086002	intersecting or downstream	246178.51	181134.3
1_7_20145	52668914	intersecting or downstream	246245.15	181209.04
1_7_20146	8055282	intersecting or downstream	246315.41	181280.39
1_7_20147	5958130	intersecting or downstream	246378.73	181357.97
1_7_20148	15395314	intersecting or downstream	246438.96	181437.97
1_7_20149	38201842	intersecting or downstream	246483.44	181527.59
1_7_20150	3598834	intersecting or downstream	246529.96	181616.26
1_7_20151	66513394	intersecting or downstream	246562.32	181710.93
1_7_20152	3214834	intersecting or downstream	246593.68	181806.04
1_7_20153	69106	intersecting or downstream	246631.5	181898.76
1_7_20154	23662066	intersecting or downstream	246664.39	181993.35
1_7_20155	35196402	intersecting or downstream	246694.95	182088.71
1_7_20156	39390706	intersecting or downstream	246734.2	182180.82
1_7_20157	21368306	intersecting or downstream	246767.07	182275.4
1_7_20158	49679858	intersecting or downstream	246776.74	182374.9
1_7_20159	20319730	intersecting or downstream	246777.17	182475.02
1_7_20160	35524082	intersecting or downstream	246793.19	182573.87
1_7_20161	13503986	intersecting or downstream	246828.17	182667.44
1_7_20162	52547058	intersecting or downstream	246865.55	182760.34
1_7_20163	56741362	intersecting or downstream	246935.27	182831.94
1_7_202292	52940774	outside	207031.31	184350.4
1_7_202293	22532070	outside	206947.86	184307.74
1_7_203328	51118750	outside	178110.86	221092.91
1_7_204128	20372630	intersecting or downstream	167265.32	205298.61
1_7_204129	54615190	intersecting or downstream	167164.37	205269.9
1_7_20543	22776082	intersecting or downstream	223446.17	217325.22
1_7_205478	30978514	outside	230962.79	187401.26
1_7_205516	61946418	outside	228626.99	184939.39
1_7_20554	63916306	intersecting or downstream	223972.44	218164.04
1_7_20555	2050322	intersecting or downstream	223963.07	218233.33
1_7_20568	17926418	intersecting or downstream	223142.77	216910.06
1_7_20571	9406738	intersecting or downstream	223379.31	217060.87
1_7_205961	28830358	outside	154625.26	205674.2
1_7_205962	37218966	outside	154624.44	205746.99
1_7_206420	20170718	outside	155950.17	225416.9
1_7_207791	61849206	outside	211644.04	209114.79
1_7_208640	24755758	outside	201962.95	220971.61
1_7_208654	18722350	outside	200842.75	220619.08
1_7_208662	60796462	outside	200411.33	220247.68
1_7_208832	39620854	outside	196401.26	212583.39
1_7_208833	27824374	outside	196358.8	212639.02
1_7_208849	30665462	intersecting or downstream	190326.34	209816.26
1_7_208880	1305334	intersecting or downstream	190239.55	209761.78
1_7_208881	33286902	intersecting or downstream	190174.84	209831.38
1_7_208882	34663158	intersecting or downstream	190108.16	209899.1
1_7_208883	39906038	intersecting or downstream	190030.47	209891.41
1_7_208884	4314870	intersecting or downstream	189947.17	209845.51
1_7_208885	58840822	intersecting or downstream	189863.75	209799.83
1_7_209209	9061590	outside	177151.81	212660.7
1_7_209210	30885078	outside	177182.6	212585.5
1_7_209211	8013014	outside	177136.48	212497
1_7_209212	24732886	outside	177071.61	212420.51
1_7_209213	59335894	outside	177009.25	212345.62
1_7_209214	6907094	outside	176932.44	212280.38
1_7_209215	43082966	outside	176845.92	212233
1_7_209216	48587990	outside	176760.02	212183.51
1_7_209217	6644950	outside	176691.7	212113.66
1_7_209218	48899286	outside	176617.2	212113.33
1_7_209695	30064686	intersecting or downstream	193845.42	225576.28
1_7_209696	36356142	intersecting or downstream	193941.68	225587.54
1_7_209697	6996014	intersecting or downstream	194030.21	225542.28
1_7_209698	56842798	intersecting or downstream	194112.56	225482.98
1_7_209699	66279982	intersecting or downstream	194196.61	225426.1
1_7_209700	25385518	intersecting or downstream	194271.68	225358.67
1_7_209701	26696238	intersecting or downstream	194318.77	225270.42
1_7_209738	9542190	intersecting or downstream	195254.97	225489.01
1_7_209739	6396462	intersecting or downstream	195155.31	225480.85
1_7_210208	22634429	intersecting or downstream	149163.08	225701.94
1_7_210209	34168765	intersecting or downstream	149064.68	225710.85
1_7_210210	34284477	intersecting or downstream	148968.91	225713.55
1_7_210211	24847293	intersecting or downstream	148874.09	225695.9
1_7_210212	50013117	intersecting or downstream	148775.78	225707.46
1_7_210213	38740925	intersecting or downstream	148711.79	225752.86
1_7_211249	12341462	outside	173325.57	211190.39
1_7_211250	24924374	outside	173246.35	211244.96
1_7_211284	29694262	intersecting or downstream	193071.95	193248.09
1_7_211285	57137462	intersecting or downstream	192987.97	193212.96
1_7_211286	35117366	intersecting or downstream	192902.83	193180.38
1_7_211287	26728758	intersecting or downstream	192816.53	193151
1_7_212002	42277174	intersecting or downstream	193150.18	193289.29
1_7_212511	43598166	intersecting or downstream	184005.67	192155.31
1_7_212701	32695342	intersecting or downstream	186355.08	220460.92
1_7_212760	22046358	intersecting or downstream	159041.81	203839.1
1_7_213690	50058966	outside	170306.2	207921.9
1_7_214726	28432118	intersecting or downstream	189780.8	209753.34
1_7_214727	38655734	intersecting or downstream	189691.17	209704.09
1_7_214728	906998	intersecting or downstream	189624.45	209735.48
1_7_214729	29218550	intersecting or downstream	189575.45	209825.25
1_7_214734	60715270	intersecting or downstream	169164.48	166939
1_7_215272	33943798	outside	196876.65	211406.43
1_7_215273	4583670	outside	196839.64	211314.12
1_7_215274	22409462	outside	196753.21	211267.63
1_7_215275	20312310	outside	196653.34	211237.87
1_7_215276	41939190	outside	196553.5	211208.06
1_7_215277	42987766	outside	196453.65	211178.08
1_7_215278	64483574	outside	196353.58	211148.93
1_7_215279	43512054	outside	196253.84	211118.64
1_7_215280	20443382	outside	196154.28	211088.15
1_7_215321	34030550	intersecting or downstream	178472.13	209638.1
1_7_21703	31217721	intersecting or downstream	127829.4	167758.28
1_7_221472	66043182	intersecting or downstream	187240.45	231756.51
1_7_221473	16760110	intersecting or downstream	187172.59	231825.87
1_7_221474	9682222	intersecting or downstream	187103.39	231893.9
1_7_221475	1834286	intersecting or downstream	187034.84	231962.59
1_7_221476	15465774	intersecting or downstream	186966.88	232031.85
1_7_22200	17889270	intersecting or downstream	193087.39	213874
1_7_22647	32007657	outside	142566.02	192043.47
1_7_226903	62981238	outside	209611.36	214690.95
1_7_226904	40698998	outside	209579.14	214785.11
1_7_226905	20776054	outside	209575.26	214884.99
1_7_226906	29164662	outside	209571.86	214984.89
1_7_226907	13042806	outside	209568.45	215084.82
1_7_226908	1508470	outside	209566.38	215184.76
1_7_226909	3343478	outside	209535.18	215278.57
1_7_226910	28509302	outside	209494.67	215369.98
1_7_226911	65209462	outside	209453.15	215460.84
1_7_226912	33342582	outside	209365.9	215505.76
1_7_226913	46630006	outside	209273.04	215542.7
1_7_227029	38989790	intersecting or downstream	157459.2	224884.31
1_7_228079	25658486	outside	209186.54	215592.64
1_7_23080	1549302	intersecting or downstream	189264.12	210888.08
1_7_23081	56337398	intersecting or downstream	189172.22	210847.97
1_7_23082	52143094	intersecting or downstream	189084.66	210800.25
1_7_23083	19637238	intersecting or downstream	189005.8	210738.38
1_7_23084	20063222	intersecting or downstream	188926.53	210677.11
1_7_23085	66462710	intersecting or downstream	188851.25	210610.87
1_7_23086	42345462	intersecting or downstream	188775.61	210545.03
1_7_23087	31859702	intersecting or downstream	188700.86	210478.19
1_7_23088	38413302	intersecting or downstream	188618.9	210420.94
1_7_23089	50484982	intersecting or downstream	188528.44	210377.98
1_7_23090	37902070	intersecting or downstream	188436.25	210338.51
1_7_23092	42902518	intersecting or downstream	189872.4	211245.58
1_7_23093	40805366	intersecting or downstream	189785.28	211194.04
1_7_23094	50766838	intersecting or downstream	189698.57	211141.82
1_7_23095	25601014	intersecting or downstream	189612.49	211088.57
1_7_23096	47621110	intersecting or downstream	189527.01	211034.37
1_7_23097	60859382	intersecting or downstream	189448.63	210970.57
1_7_23098	14722038	intersecting or downstream	189356.55	210929.28
1_7_232395	31928850	intersecting or downstream	228579.22	216257.63
1_7_232396	44773906	intersecting or downstream	228552.1	216343.39
1_7_232397	4928018	intersecting or downstream	228507.37	216426.65
1_7_232400	43319826	intersecting or downstream	228456.51	216681.38
1_7_232412	26456594	intersecting or downstream	228603.06	215390.69
1_7_232414	28652050	intersecting or downstream	228536.47	215523.32
1_7_234589	26153578	intersecting or downstream	228820.48	218679.69
1_7_234590	24056426	intersecting or downstream	228843	218790.51
1_7_23507	11406774	intersecting or downstream	202886.48	192256.19
1_7_235628	44956974	intersecting or downstream	187416.68	232183.8
1_7_237750	63623730	outside	231343.27	179346.86
1_7_24972	24409046	intersecting or downstream	179854.37	208333.93
1_7_24977	13063126	intersecting or downstream	179405.22	208186.19
1_7_24978	14111702	intersecting or downstream	179327.38	208236.42
1_7_25100	40729682	intersecting or downstream	249970.89	198748.3
1_7_25101	18709586	intersecting or downstream	249987.8	198821.37
1_7_25680	57531142	outside	159925.15	157871.56
1_7_25681	60939014	outside	160027.51	157887.11
1_7_25682	65133318	outside	160124.88	157863.39
1_7_25683	45210374	outside	160218.37	157819.44
1_7_25684	35609350	outside	160320.38	157801.81
1_7_25685	20929286	outside	160423.58	157794.79
1_7_25686	62348038	outside	160527	157789.86
1_7_25687	20404998	outside	160629.77	157778.78
1_7_25688	35085062	outside	160729.76	157752.66
1_7_25689	48651014	outside	160822.53	157707.05
1_7_25690	46553862	outside	160919.33	157672.61
1_7_25691	44653318	outside	161019.25	157648.14
1_7_25692	24468230	outside	161048.17	157555.93
1_7_26009	39790610	intersecting or downstream	233275.12	205470.61
1_7_26029	45496338	intersecting or downstream	231836.32	204847.34
1_7_26164	13380406	intersecting or downstream	191635.65	198782.38
1_7_26180	47856786	intersecting or downstream	235532.61	206702.87
1_7_26233	52018902	intersecting or downstream	177129.36	209327.36
1_7_26539	33537438	intersecting or downstream	179409.87	231946.11
1_7_26582	66377118	outside	184909.25	233183.84
1_7_26642	22347478	intersecting or downstream	177546.68	209377.2
1_7_26643	18153174	intersecting or downstream	177455.54	209433.43
1_7_26644	32571094	intersecting or downstream	177372.99	209500.12
1_7_26668	23972342	outside	201191.55	207541.39
1_7_26714	25339126	outside	197924.52	216773.28
1_7_26725	62371062	outside	197003.47	216513.82
1_7_26737	51743070	outside	175229.45	236507.76
1_7_26873	34302642	intersecting or downstream	245699.99	160637.56
1_7_26974	56366930	intersecting or downstream	240889.54	196805.83
1_7_26975	58726226	intersecting or downstream	240969.84	196863.71
1_7_26976	24123218	intersecting or downstream	241051.14	196910.94
1_7_26977	51386194	intersecting or downstream	241113.53	196981.78
1_7_26978	34608978	intersecting or downstream	241142.54	196991.08
1_7_26979	22636370	intersecting or downstream	241211.82	196935.64
1_7_26980	34170706	intersecting or downstream	241281.34	196962.79
1_7_26981	62482258	intersecting or downstream	241318.69	197004.46
1_7_26982	58287954	intersecting or downstream	241376.85	197048.18
1_7_27114	27328214	intersecting or downstream	177284.87	209551.28
1_7_27115	39911126	intersecting or downstream	177185.28	209544.6
1_7_27116	35323606	intersecting or downstream	177085.6	209529.54
1_7_27117	2817750	intersecting or downstream	176986.46	209512.32
1_7_27233	66058742	outside	199176.61	207019.6
1_7_27839	65283922	intersecting or downstream	242883.37	197997.49
1_7_27869	4092754	intersecting or downstream	239703.63	202043.15
1_7_27888	26702674	intersecting or downstream	239494.69	201793.33
1_7_27889	3634002	intersecting or downstream	239549.04	201875.51
1_7_27890	29061970	intersecting or downstream	239595.7	201962.27
1_7_28127	54214589	outside	152748.98	226408.28
1_7_28147	4771806	intersecting or downstream	158572.55	224480.47
1_7_28148	29937630	intersecting or downstream	158485.58	224532.64
1_7_28149	19714014	intersecting or downstream	158398.28	224584.24
1_7_28150	26005470	intersecting or downstream	158310.16	224632.53
1_7_28151	16289758	intersecting or downstream	158208.78	224630.32
1_7_28152	7901150	intersecting or downstream	158107.38	224628.64
1_7_28153	27824094	intersecting or downstream	158005.99	224626.97
1_7_28154	61640670	intersecting or downstream	157904.59	224625.37
1_7_28220	38989790	intersecting or downstream	157459.2	224884.31
1_7_28221	29814750	intersecting or downstream	157366.55	224916.19
1_7_28222	15134686	intersecting or downstream	157265.46	224923.35
1_7_28223	60819422	intersecting or downstream	157164.37	224930.52
1_7_28224	50333662	intersecting or downstream	157063.27	224937.69
1_7_28235	48482270	outside	156066.5	225377.09
1_7_28257	41717726	intersecting or downstream	157804.79	224634.81
1_7_28258	3968990	intersecting or downstream	157719.18	224698.15
1_7_28259	14872542	intersecting or downstream	157632.52	224760.2
1_7_28260	50524126	intersecting or downstream	157545.86	224822.26
1_7_28279	18298774	intersecting or downstream	166987.24	213289.34
1_7_28281	53688214	intersecting or downstream	167023.51	213094.89
1_7_2830	42925782	intersecting or downstream	176860.34	209445.39
1_7_28315	19080086	outside	164570.41	217946.68
1_7_28316	34284438	outside	164647.49	217883.9
1_7_2833	54197974	intersecting or downstream	176923.52	209435.11
1_7_28503	24802130	intersecting or downstream	240045.89	202171.31
1_7_28750	9855958	intersecting or downstream	181396.63	208576.68
1_7_28754	35611606	intersecting or downstream	181022.01	208608.07
1_7_28755	54223830	intersecting or downstream	180926.15	208641.01
1_7_28853	8226774	intersecting or downstream	183569.02	208280.46
1_7_28855	21333974	intersecting or downstream	183382.49	208245.05
1_7_29090	40649974	intersecting or downstream	195635.67	214928.34
1_7_29232	10854553	intersecting or downstream	102544.74	175149.11
1_7_29349	57341174	intersecting or downstream	196864.4	215136.22
1_7_29352	40629494	intersecting or downstream	196600.9	215004.11
1_7_29353	19657974	intersecting or downstream	196503.28	214990.97
1_7_29354	58455286	intersecting or downstream	196405.78	214981.1
1_7_29355	52688118	intersecting or downstream	196319.6	214971.9
1_7_29356	20182262	intersecting or downstream	196225.98	214944.88
1_7_29357	28570870	intersecting or downstream	196128.36	214931.97
1_7_29358	15222006	intersecting or downstream	196036.3	214897.07
1_7_29359	20464886	intersecting or downstream	195943.63	214863.34
1_7_29360	41698550	intersecting or downstream	195851.1	214829.27
1_7_29361	16532726	intersecting or downstream	195760.39	214846.69
1_7_30474	45418294	intersecting or downstream	190241.59	196383.47
1_7_30501	62913782	intersecting or downstream	199439.98	215622.29
1_7_30659	4405142	intersecting or downstream	167040.32	212997.42
1_7_30980	2811126	outside	197117.56	218240.25
1_7_30993	14755062	outside	196674.01	217088.71
1_7_30994	40117494	outside	196613.22	217011.55
1_7_30995	32777462	outside	196571.42	216919.47
1_7_30996	24388854	outside	196583.78	216821.24
1_7_30997	27272438	outside	196618.41	216726.72
1_7_30998	45032694	outside	196629.38	216629.32
1_7_30999	47428854	outside	196625.81	216528.26
1_7_31046	57284470	intersecting or downstream	207684.8	204002.6
1_7_31109	63973238	intersecting or downstream	207113.09	205466.39
1_7_3111	38295542	intersecting or downstream	190760.14	211744.64
1_7_31110	59778934	intersecting or downstream	207024.85	205425.12
1_7_31111	4204406	intersecting or downstream	206939.67	205395.38
1_7_31112	53815158	intersecting or downstream	206852.94	205385.85
1_7_31113	7677814	intersecting or downstream	206755.41	205376.82
1_7_31117	30218102	intersecting or downstream	208306.15	203679.88
1_7_31118	37558134	intersecting or downstream	208230.74	203699.25
1_7_31119	8198006	intersecting or downstream	208195.62	203735.68
1_7_3112	60577782	intersecting or downstream	190664.47	211691.2
1_7_31120	42997622	intersecting or downstream	208148.35	203761.05
1_7_31121	61609846	intersecting or downstream	208109.12	203775.17
1_7_31122	36444022	intersecting or downstream	208061.55	203810.71
1_7_31123	19666806	intersecting or downstream	208024.36	203844.4
1_7_31124	22812534	intersecting or downstream	207980.33	203881.88
1_7_31125	1841014	intersecting or downstream	207917.54	203886.5
1_7_31126	53352310	intersecting or downstream	207858.69	203888.84
1_7_31127	61740918	intersecting or downstream	207818.4	203906.87
1_7_31128	49158006	intersecting or downstream	207776.61	203937.35
1_7_31129	41817974	intersecting or downstream	207732.58	203988.58
1_7_3113	25450486	intersecting or downstream	190568.89	211637.61
1_7_3114	29644790	intersecting or downstream	190484.43	211590.42
1_7_31140	16967286	outside	211498	204935.81
1_7_3115	26695670	intersecting or downstream	190399.66	211543.79
1_7_3116	46618614	intersecting or downstream	190315.3	211496.42
1_7_3117	38230006	intersecting or downstream	190230.89	211449.13
1_7_3118	36640758	intersecting or downstream	190146.6	211401.65
1_7_31195	5849974	intersecting or downstream	209636.56	206655.6
1_7_31196	53035894	intersecting or downstream	209547.59	206613.14
1_7_31197	11092854	intersecting or downstream	209458.25	206571.51
1_7_31236	45303702	intersecting or downstream	169417.93	212530.37
1_7_31360	20073366	intersecting or downstream	163168.24	212475.34
1_7_31627	41691958	intersecting or downstream	191575.58	198692.45
1_7_31775	66554326	intersecting or downstream	179629.86	210921.46
1_7_31776	58821078	intersecting or downstream	179679.62	210834.5
1_7_31953	15168502	intersecting or downstream	187331.96	214263.78
1_7_32020	10352438	outside	190347.53	195440.08
1_7_32151	49872342	intersecting or downstream	182778.91	216176.63
1_7_32158	8420822	intersecting or downstream	183077.17	215560.53
1_7_32383	16396502	outside	171938.98	213027.47
1_7_32775	54831990	outside	205003.37	208897.58
1_7_3292	33525906	intersecting or downstream	241776.17	207371.1
1_7_33983	36773934	intersecting or downstream	192264.8	223292.35
1_7_33984	15802414	intersecting or downstream	192221.2	223208.61
1_7_3417	61648914	intersecting or downstream	228713.38	210335.45
1_7_3418	56290834	intersecting or downstream	228734.48	210413.57
1_7_3419	1764882	intersecting or downstream	228740.44	210508.02
1_7_3420	9104914	intersecting or downstream	228722.69	210569.67
1_7_3424	3337746	intersecting or downstream	228661.48	210904.05
1_7_3425	45084178	intersecting or downstream	228674.53	210968.37
1_7_34368	51716510	outside	184203.52	229424.85
1_7_34546	32795510	outside	205076.64	210299.37
1_7_34547	2124662	outside	205017.74	210236.4
1_7_34548	40921974	outside	204920	210211.26
1_7_34549	61893494	outside	204821.53	210189.23
1_7_34550	14314358	outside	204727.39	210164.78
1_7_34551	63597430	outside	204659.01	210182.26
1_7_34552	53898102	outside	204580.55	210131.28
1_7_34553	55733110	outside	204503.3	210101.39
1_7_34554	9595766	outside	204444.98	210062.97
1_7_34555	33713014	outside	204398.16	210021.9
1_7_34556	28470134	outside	204322.91	209968.54
1_7_34557	11787126	outside	204240.84	209918.45
1_7_34699	41326070	intersecting or downstream	195273.41	204055.25
1_7_3479	16453506	intersecting or downstream	257022.13	160920.14
1_7_34811	61153838	outside	198057.94	219258.96
1_7_34812	53813806	outside	197996.5	219173.12
1_7_34814	13509166	outside	197874.42	219022.52
1_7_3494	56974098	intersecting or downstream	224638.55	207357.14
1_7_3495	2448146	intersecting or downstream	224648.42	207450.17
1_7_3496	50682642	intersecting or downstream	224720.3	207519.15
1_7_3497	61692690	intersecting or downstream	224669.02	207596.36
1_7_35895	20409974	intersecting or downstream	211470.53	207485.67
1_7_35896	44871286	intersecting or downstream	211380.01	207440.73
1_7_3725	44621106	intersecting or downstream	226366.01	177749.4
1_7_3726	30268722	intersecting or downstream	226286.48	177811.89
1_7_37741	10090614	intersecting or downstream	202602.19	216930.44
1_7_37742	39450742	intersecting or downstream	202554.83	216991.04
1_7_37743	13760630	intersecting or downstream	202498.61	217054.09
1_7_37764	50433270	intersecting or downstream	200989.39	216269.69
1_7_3796	9793810	intersecting or downstream	224563.13	213121.9
1_7_3809	23224594	intersecting or downstream	224691.99	212355.92
1_7_3813	33452306	intersecting or downstream	224531.9	212642.04
1_7_3823	42995586	intersecting or downstream	257040.75	160842.09
1_7_38243	2999158	intersecting or downstream	209397.44	206591.85
1_7_3852	27291154	intersecting or downstream	228702.21	211511.98
1_7_38534	25462249	outside	144079.88	193509.24
1_7_39635	37983958	outside	170570.55	207936.47
1_7_39636	19650262	outside	170484.08	207904.26
1_7_39637	57398998	outside	170391.11	207911.49
1_7_40976	39410222	intersecting or downstream	194350.78	225174.11
1_7_40977	53565998	intersecting or downstream	194264.64	225113.11
1_7_41027	49253494	intersecting or downstream	206737.03	212453.04
1_7_41028	27040886	intersecting or downstream	206651.22	212402.03
1_7_41029	46701686	intersecting or downstream	206565.42	212351.01
1_7_41030	36215926	intersecting or downstream	206480.28	212298.89
1_7_41031	30973046	intersecting or downstream	206394.96	212247.07
1_7_416	23619049	outside	142567.7	191967.77
1_7_42902	4500694	outside	171134.73	218203.68
1_7_42903	34909398	outside	171255.07	218194.62
1_7_4485	19921170	intersecting or downstream	223142.51	216072.38
1_7_4489	22804754	intersecting or downstream	223089.6	216495.16
1_7_44909	38269174	outside	196178.25	210997.67
1_7_4493	29423890	intersecting or downstream	223483.82	215551.07
1_7_45074	30843126	outside	196023.23	210802.79
1_7_45075	6725878	outside	195918.93	210783.64
1_7_45076	41853174	outside	195814.5	210764.18
1_7_46204	61938414	intersecting or downstream	203282.12	224597.44
1_7_46205	40966894	intersecting or downstream	203186.04	224573.7
1_7_46206	2169582	intersecting or downstream	203089.59	224550.96
1_7_46207	14490350	intersecting or downstream	202992.76	224531.77
1_7_46208	56433390	intersecting or downstream	202893.8	224527.37
1_7_46209	58530542	intersecting or downstream	202794.83	224522.51
1_7_46210	34478830	intersecting or downstream	202750.11	224473.22
1_7_46211	19471086	intersecting or downstream	202767.51	224375.66
1_7_46212	28908270	intersecting or downstream	202785.52	224278.22
1_7_46213	65018606	intersecting or downstream	202802.57	224180.6
1_7_46214	20978414	intersecting or downstream	202820.42	224083.13
1_7_46215	50338542	intersecting or downstream	202838.16	223985.64
1_7_46216	57154286	intersecting or downstream	202814.64	223920.16
1_7_46267	24858774	outside	162614.41	204400.9
1_7_46380	6929966	outside	201958.1	221065.49
1_7_4706	27697345	outside	84818.32	210195.8
1_7_47412	50409718	outside	197224.66	211508.01
1_7_47413	11956470	outside	197129.24	211512.29
1_7_47414	37122294	outside	197033.98	211514.77
1_7_47415	422134	outside	196955.29	211460.65
1_7_47899	46768374	outside	196076.69	210965.18
1_7_47900	60203254	outside	196108.07	210849.93
1_7_48079	59638390	intersecting or downstream	218438.7	205753.37
1_7_49516	44451030	outside	177156.11	212804.5
1_7_49556	33506518	outside	177186.53	212709.61
1_7_49587	20491478	outside	171375.56	218182.58
1_7_50524	38752402	intersecting or downstream	243065.92	208069.17
1_7_50529	57833334	outside	209096.18	204872.06
1_7_50895	38752402	intersecting or downstream	243065.92	208069.17
1_7_50907	15366006	outside	209035.11	205120.76
1_7_50908	56260470	outside	209065.29	205040.12
1_7_50909	42104694	outside	209087.75	204957.59
1_7_50992	23250678	intersecting or downstream	186629.09	210099.65
1_7_50993	65193718	intersecting or downstream	186534.86	210066.77
1_7_50994	34785014	intersecting or downstream	186440.53	210034.15
1_7_50995	20694774	intersecting or downstream	186346.42	210000.92
1_7_50996	7063286	intersecting or downstream	186252.29	209967.81
1_7_50997	19646198	intersecting or downstream	186153.95	209950.8
1_7_52413	41596790	intersecting or downstream	209223.46	206096.82
1_7_52414	29013878	intersecting or downstream	209181.64	206166.23
1_7_54569	9757662	outside	161189.74	222183.96
1_7_54590	16930642	intersecting or downstream	240956.28	197152.36
1_7_54591	25319250	intersecting or downstream	241036.13	197102.98
1_7_54993	56277622	outside	216847.25	208919.22
1_7_54994	2538102	outside	216748.74	208931.93
1_7_54995	47626870	outside	216648.72	208928.93
1_7_54996	66325110	outside	216555.44	208903.56
1_7_54997	264822	outside	216458.32	208881.76
1_7_54998	11471478	outside	216360.47	208860.72
1_7_54999	28510838	outside	216262.19	208841.61
1_7_55000	46336630	outside	216163.96	208822.24
1_7_55001	16648822	outside	216065.81	208802.77
1_7_55002	46008950	outside	215967.25	208785.54
1_7_55003	31328886	outside	215868.36	208769.96
1_7_55004	4590198	outside	215769.63	208753.31
1_7_55005	1444470	outside	215670.92	208736.54
1_7_55006	32901750	outside	215571.96	208721.38
1_7_55007	2706038	outside	215473.16	208705.29
1_7_55008	55134838	outside	215374.42	208689.05
1_7_55009	5589622	outside	215275.34	208674.65
1_7_55010	17123958	outside	215176.72	208657.48
1_7_55011	63261302	outside	215077.61	208643.5
1_7_5509	28213266	outside	229185.37	208759.51
1_7_5519	56067318	intersecting or downstream	194429.49	214517.97
1_7_5667	18075622	outside	207241.19	184789.48
1_7_5668	43241446	outside	207151.73	184747.9
1_7_58069	30768338	outside	225661.85	197703.72
1_7_59268	48943037	outside	151526.65	223341.68
